code,bkno,book,chapter,verse,title,date
Gl9PdTL3f7g,67,,0,,To the Ends of the Earth - Unashamed 3,2014-10-20
MaYlqb5lvOw,67,,0,,Money Matters - 1⧸4 Life Crisis 2 - Adam Tarnow,2015-03-19
i6L8Ppn0WCw,67,,0,,The Cross - Missing Out 7,2015-03-22
hsxcNXUdNOw,67,,0,,God's Grace - Colossians #1,2015-03-24
M3E-0LfYNQ4,67,,0,,Royals - Lyrics & Lies 1,2015-03-29
miu1sgu0h4o,67,,0,,The Problem of Evil - Skeptical 1,2015-04-03
YtCDBuSQq1Y,67,,0,,Vanity ｜｜ A Study of Ecclesiastes ｜｜ Pt 7 -  Under Authority,2015-04-03
rNNiXX8-O3M,67,,0,,Who is Jesus？ - Colossians #2,2015-04-08
RBLLj2r3UVA,67,,0,,How Does God View Our Sin？ - Colossians #5,2015-05-03
AGV_jlzu1P0,67,,0,,How to Experience the New Life - Colossians #6,2015-05-10
tIuQqTwOhlE,67,,0,,Rooted in Christ - Colossians #4,2015-05-15
96w276XI0cs,67,,0,,What Do You Have In Christ？ - Colossians #3,2015-06-15
aO1JAr4DbN0,67,,0,,Jesus Fulfills the Law - Summer on the Mount #2 ｜ David Marvin,2015-06-24
U3lL5A4DlLY,67,,0,,Dealing with Authority - 1⧸4 Life Crisis 5 - Jonathan Pokluda,2015-07-03
ryjJRFP6x-k,67,,0,,Jesus Redefines Adultery - Summer on the Mount #4 ｜ David Marvin,2015-07-18
EVkeDTS2Roc,67,,0,,Jesus Wants Us to Commit...Literally - Summer on the Mount #5 ｜ Adam Tarnow,2015-07-30
Nk0Kmo6_2IA,67,,0,,Love Your Enemies - Summer on the Mount #6 ｜ David Marvin,2015-07-30
ee2vF31VU_0,67,,0,,Porch - John Piper - Psalm 16 ｜ John Piper,2015-08-14
Va44ibZBHuU,67,,0,,Build a Strong Foundation - Summer on the Mount #12 ｜ David Marvin,2015-09-18
OkW3S9nc_dA,67,,0,,Getting Caught Up in Dating - Save The Date #2 ｜ Jonathan Pokluda,2015-10-06
wLKvozfaT6Q,67,,0,,#DatingFAQ - Save The Date #5 ｜ Jonathan ＂JP＂ Pokluda & David Marvin,2015-10-20
t_kpExB_Jd4,67,,0,,The Blueprint for Marriage - Save The Date #4 ｜ Todd Wagner,2015-10-20
R7d8jTG-bxg,67,,0,,God Fully Knows and Fully Loves You - Exhale #3 ｜ David Marvin,2015-11-24
d8Pw-owDpPI,67,,0,,How to Respond to Failure - Exhale #4 ｜ Garrett Raburn,2015-11-25
XOK8sWVoj84,67,,0,,Anxiety： A Perspective Problem - Exhale #6 ｜ Jonathan Pokluda,2015-12-12
Q0VcSvLmWlU,67,,0,,Can You Trust the Bible？ - Skeptical 3,2016-01-01
p9Af1sM3190,67,,0,,Entitlement and What the Bible Has to Say - Adulting #6 ｜ Garrett Raburn,2016-03-15
nbzeo4c4Hz0,67,,0,,The Christian Life - Romans 8 #1 ｜ David Marvin,2016-03-31
SMr-wpALYiE,67,,0,,Choose God to Be in the Driver's Seat - Romans 8 #2 ｜ Jonathan Pokluda,2016-04-01
sY6jGHgt6bk,67,,0,,We Are God's Children - Romans 8 #3 ｜ Jonathan Pokluda,2016-04-09
gmMHpErA-TE,67,,0,,"Everybody Plays, But Nobody Wins ｜ Adam Tarnow",2016-05-06
_wzWL2wjZYw,67,,0,,Nothing Separates Us from God's Love - Romans 8 #6 ｜ Jonathan Pokluda,2016-05-14
