
[00:00:00.000 --> 00:00:02.000]  大兄姊妹平安
[00:00:02.000 --> 00:00:07.120]  感恩我們能夠跟著神榮耀大能的名
[00:00:07.120 --> 00:00:09.120]  回到周六早堂
[00:00:09.120 --> 00:00:11.600]  再次聚集在神的殿當中
[00:00:11.600 --> 00:00:13.600]  參與實體的崇拜
[00:00:13.600 --> 00:00:16.160]  敬拜那位掌管生命
[00:00:16.160 --> 00:00:18.520]  恩慈信實的天父上帝
[00:00:18.520 --> 00:00:22.280]  今天宣講的講題是「因你之名」
[00:00:22.280 --> 00:00:24.280]  所宣講的經文是
[00:00:24.280 --> 00:00:29.000]  《路加福音》十三章三十一到三十五節的經文
[00:00:29.000 --> 00:00:31.880]  此刻讓我們開始正道之先
[00:00:31.880 --> 00:00:34.680]  一起低頭重新有個禱告
[00:00:34.680 --> 00:00:40.400]  創天造地掌管萬有
[00:00:40.400 --> 00:00:42.600]  應許信息的天父上帝
[00:00:42.600 --> 00:00:44.600]  我們感謝你 讚美你
[00:00:44.600 --> 00:00:47.600]  感恩從歲守到年終
[00:00:47.600 --> 00:00:50.600]  你一直都看顧保守我們
[00:00:50.600 --> 00:00:53.200]  使得我們仍然有生命氣息
[00:00:53.200 --> 00:00:55.600]  去敬拜 讚頌你
[00:00:55.600 --> 00:00:57.400]  聽你的話語
[00:00:57.400 --> 00:01:00.400]  親自向我們生命說話
[00:01:00.400 --> 00:01:02.400]  今時今日我們更加知道
[00:01:02.400 --> 00:01:04.400]  這一切不是必然
[00:01:04.400 --> 00:01:08.200]  願聖靈親自開我們每個人中間運行
[00:01:08.200 --> 00:01:09.600]  高滿你僕人的口
[00:01:09.600 --> 00:01:13.600]  使得能清楚明白宣講你的話語
[00:01:13.600 --> 00:01:17.200]  也求聖靈親自開每一位會眾的心
[00:01:17.200 --> 00:01:21.000]  使得我們每一位都能領受你話語的教導
[00:01:21.000 --> 00:01:22.800]  記在心中
[00:01:22.800 --> 00:01:24.600]  在地上因著你的名
[00:01:24.600 --> 00:01:27.800]  去見證踐行我們的信仰
[00:01:27.800 --> 00:01:32.200]  以上的禱告乃奉教主耶穌基督得勝的明字而求
[00:01:32.200 --> 00:01:33.800]  阿們
[00:01:33.800 --> 00:01:35.600]  弟姐妹
[00:01:35.600 --> 00:01:39.000]  面對不知不覺就快三年
[00:01:39.000 --> 00:01:42.000]  疫情反覆的抗戰
[00:01:42.000 --> 00:01:44.800]  我們經歷由無知的徬徨
[00:01:44.800 --> 00:01:47.200]  到靈活的調適
[00:01:47.200 --> 00:01:49.600]  再由無奈的適應
[00:01:49.600 --> 00:01:52.800]  去到別無他選的熟練
[00:01:52.800 --> 00:01:55.400]  有為的共存
[00:01:55.400 --> 00:01:58.800]  在真實經驗體驗的過程裏面
[00:01:58.800 --> 00:02:02.000]  我們對口罩的揀選
[00:02:02.000 --> 00:02:04.200]  疫苗的計算
[00:02:04.200 --> 00:02:07.400]  Penny Bay 和方艙的真實
[00:02:07.400 --> 00:02:11.400]  以至不同Secession 擲度架的攻略
[00:02:11.400 --> 00:02:14.600]  各方各面有關疫情
[00:02:14.600 --> 00:02:17.200]  事無大小的資訊
[00:02:17.200 --> 00:02:19.200]  我們都掌握知識
[00:02:19.200 --> 00:02:21.000]  學了不少東西
[00:02:21.000 --> 00:02:24.000]  我們亦都交了不少學費
[00:02:24.000 --> 00:02:27.000]  甚或可能大家在疫情期間
[00:02:27.000 --> 00:02:30.600]  都有不幸中招染疫
[00:02:30.600 --> 00:02:34.600]  迫於無奈地選擇在家中自我隔離
[00:02:34.600 --> 00:02:37.400]  難忘的經歷
[00:02:37.400 --> 00:02:40.200]  但回想在疫情的當下
[00:02:40.200 --> 00:02:41.800]  有一則新聞
[00:02:41.800 --> 00:02:45.800]  卻令我很清晰地被觸動
[00:02:45.800 --> 00:02:49.400]  不禁由心底裏發出一個疑問
[00:02:49.400 --> 00:02:54.600]  我們的社會究竟發生什麼事呢?
[00:02:54.600 --> 00:02:59.600]  新聞是關於一個居住在國房的家庭
[00:02:59.600 --> 00:03:02.600]  媽媽不幸中招染疫
[00:03:02.600 --> 00:03:06.200]  一方面她當然是想用盡方法
[00:03:06.200 --> 00:03:10.000]  不想傳染給家人和小朋友
[00:03:10.000 --> 00:03:13.200]  另一方面她亦不停地打電話
[00:03:13.200 --> 00:03:16.000]  去相關的機構求助
[00:03:16.000 --> 00:03:20.200]  尋找雪中送炭式的幫忙
[00:03:20.200 --> 00:03:22.000]  大家都猜到
[00:03:22.000 --> 00:03:25.400]  一如既往在緊急的時候
[00:03:25.400 --> 00:03:28.000]  電話當然又是打不通
[00:03:28.000 --> 00:03:30.000]  飛去留言
[00:03:30.000 --> 00:03:32.400]  在叫天不應 叫地不聞
[00:03:32.400 --> 00:03:36.200]  正當很徬徨無助之際
[00:03:36.200 --> 00:03:38.000]  善良的媽媽
[00:03:38.000 --> 00:03:43.000]  卻選擇了一個無奈 悲涼
[00:03:43.000 --> 00:03:47.400]  但又充滿愛的自我隔離的方法
[00:03:47.400 --> 00:03:53.000]  大家猜不猜得到是什麼選擇呢?
[00:03:53.000 --> 00:03:57.600]  沒錯 就是在街隔離
[00:03:57.600 --> 00:04:00.000]  大家沒有聽錯
[00:04:00.000 --> 00:04:04.400]  在街隔離 走了去睡街
[00:04:04.400 --> 00:04:09.800]  一個人犧牲 孤寂地以愛出發
[00:04:09.800 --> 00:04:12.200]  為了保護家人
[00:04:12.200 --> 00:04:15.400]  選擇了露宿街頭
[00:04:15.400 --> 00:04:19.000]  暫時與家人隔絕
[00:04:19.000 --> 00:04:20.800]  弟兄姊妹
[00:04:20.800 --> 00:04:23.400]  原來幸福不是必然
[00:04:23.400 --> 00:04:27.200]  在我們自誇社會發展優越
[00:04:27.200 --> 00:04:32.800]  不斷重視追求數字效益的當下
[00:04:32.800 --> 00:04:37.600]  原來我們的社會病得很嚴重
[00:04:37.600 --> 00:04:43.600]  我們為我們的社會感到很悲哀 很難過
[00:04:43.600 --> 00:04:46.400]  原來我們只將眼前有血有肉
[00:04:46.400 --> 00:04:48.400]  活生生的人
[00:04:48.400 --> 00:04:51.000]  不斷的在密化
[00:04:51.000 --> 00:04:54.000]  視為一堆一堆沒有感情
[00:04:54.000 --> 00:04:56.400]  沒有意義的KPI
[00:04:56.400 --> 00:04:59.200]  達標的數字
[00:04:59.200 --> 00:05:01.600]  竟然選擇性失憶
[00:05:01.600 --> 00:05:05.000]  視而不見地忘記了數字背後
[00:05:05.000 --> 00:05:07.800]  所要傳達的真相
[00:05:07.800 --> 00:05:15.600]  只是社會逐步不斷去追逐真經
[00:05:15.600 --> 00:05:19.200]  我們正正置身於窮得只剩下錢
[00:05:19.200 --> 00:05:22.200]  這個扭曲的世界中
[00:05:22.200 --> 00:05:24.200]  社會上最緊密的背後
[00:05:24.200 --> 00:05:28.000]  原來仍然隱藏著很多何不食肉糜
[00:05:28.000 --> 00:05:31.200]  老友凍死骨的實況
[00:05:31.200 --> 00:05:31.800]  弟兄姊妹
[00:05:31.800 --> 00:05:35.200]  今天我們嘗試透過神的話語
[00:05:35.200 --> 00:05:38.600]  揭示聖經中我們作為主的門徒
[00:05:38.600 --> 00:05:40.000]  縱然此刻當下
[00:05:40.000 --> 00:05:43.400]  我們心中可能有很多不知道
[00:05:43.400 --> 00:05:45.000]  很多不明白
[00:05:45.000 --> 00:05:47.800]  但因著神信實不變的明
[00:05:47.800 --> 00:05:49.800]  主耶穌基督的愛
[00:05:49.800 --> 00:05:53.400]  我們至今仍然可以去緊緊跟隨
