
[00:00:00.000 --> 00:00:02.000]  各位平安
[00:00:02.000 --> 00:00:07.000]  感恩今天我們繼續以創世紀的經文一起團祈
[00:00:07.000 --> 00:00:09.000]  我們一起禱告
[00:00:09.000 --> 00:00:14.000]  主耶穌我們懇求祢
[00:00:14.000 --> 00:00:17.000]  這一刻聖靈打開我們每一個的心眼
[00:00:17.000 --> 00:00:21.000]  讓我們看見賦祢自己心心的大愛
[00:00:21.000 --> 00:00:25.000]  又讓我們信服祢不離不棄的管教
[00:00:25.000 --> 00:00:28.000]  以祢的道更新我們每一個的生命
[00:00:28.000 --> 00:00:30.000]  更深的認識祢
[00:00:30.000 --> 00:00:32.000]  更深的愛祢
[00:00:32.000 --> 00:00:33.000]  知道祢每一天
[00:00:33.000 --> 00:00:35.000]  必與信祢的尋求祢的人同在
[00:00:35.000 --> 00:00:37.000]  我們的心就安穩
[00:00:37.000 --> 00:00:40.000]  禱告奉耶穌基督的名祈求
[00:00:40.000 --> 00:00:42.000]  阿門
[00:00:42.000 --> 00:00:44.000]  中唐創世紀系列
[00:00:44.000 --> 00:00:47.000]  來到今天29至30章
[00:00:47.000 --> 00:00:48.000]  上兩次當Roger牧師
[00:00:48.000 --> 00:00:51.000]  家喬牧師和我們解25和28章的時候
[00:00:51.000 --> 00:00:54.000]  我們看到一個非常熟悉的電視劇劇情
[00:00:54.000 --> 00:00:57.000]  在一個信仰世家上演
[00:00:57.000 --> 00:00:59.000]  他們之間互相欺騙
[00:00:59.000 --> 00:01:01.000]  大話連篇
[00:01:01.000 --> 00:01:03.000]  丈夫記得叫做以撒
[00:01:03.000 --> 00:01:05.000]  他隱瞞太太利伯家
[00:01:05.000 --> 00:01:08.000]  而太太同樣隱瞞丈夫
[00:01:08.000 --> 00:01:11.000]  夫妻之間的關係充滿了問題之餘
[00:01:11.000 --> 00:01:14.000]  其實他們有各自偏袒不同的子女
[00:01:14.000 --> 00:01:16.000]  爸爸與大哥二嫂
[00:01:16.000 --> 00:01:18.000]  合謀計劃祝福
[00:01:18.000 --> 00:01:19.000]  私下祝福
[00:01:19.000 --> 00:01:21.000]  媽媽和弟弟與阿葛
[00:01:21.000 --> 00:01:24.000]  又是私下合謀如何欺騙祝福
[00:01:24.000 --> 00:01:27.000]  一家互相用計謀手段
[00:01:27.000 --> 00:01:29.000]  達至各人心中所想
