
[00:00:00.000 --> 00:00:22.000]  其他事項
[00:00:22.000 --> 00:00:27.000]  再一次代表教會歡迎無論是鼎姐妹 返到來實體
[00:00:27.000 --> 00:00:30.000]  或者第一次在我們當中的新朋友
[00:00:30.000 --> 00:00:31.000]  不知道有沒有呢?
[00:00:31.000 --> 00:00:34.000]  如果有的話可不可以揮揮手?
[00:00:34.000 --> 00:00:36.000]  有沒有?
[00:00:36.000 --> 00:00:40.000]  有沒有一些今天第一次回來的?
[00:00:40.000 --> 00:00:42.000]  有沒有?
[00:00:42.000 --> 00:00:46.000]  沒有的都是我們鼎姐妹 即是老朋友
[00:00:46.000 --> 00:00:52.000]  在這裡互相歡迎 看看對方的眼神
[00:00:52.000 --> 00:00:56.000]  如果當天你是在網上直播的新朋友
[00:00:56.000 --> 00:00:58.000]  我都鼓勵你們
[00:00:58.000 --> 00:01:00.000]  你可以透過在網上
[00:01:00.000 --> 00:01:03.000]  有一個YouTube下方有結連的
[00:01:03.000 --> 00:01:07.000]  或者你可以透過電話和WhatsApp留下資料給我們
[00:01:07.000 --> 00:01:09.000]  讓我們可以繼續跟你結連
[00:01:09.000 --> 00:01:12.000]  當天今天真的有新朋友回來
[00:01:12.000 --> 00:01:14.000]  如果你不好意思去舉手
[00:01:14.000 --> 00:01:16.000]  不要介意一會兒
[00:01:16.000 --> 00:01:18.000]  在我們下面的一樓
[00:01:18.000 --> 00:01:20.000]  在下面的接待處
[00:01:20.000 --> 00:01:23.000]  我們有一些新來賓的禮物想送給你
[00:01:23.000 --> 00:01:25.000]  好像我們這個POWERPOINT
[00:01:25.000 --> 00:01:28.000]  會裡面有一些我們的教育資料
[00:01:28.000 --> 00:01:30.000]  和新來賓的資料
[00:01:30.000 --> 00:01:31.000]  還有一支筆
[00:01:31.000 --> 00:01:34.000]  讓我們可以繼續跟你結連
[00:01:34.000 --> 00:01:36.000]  與你聯絡
[00:01:36.000 --> 00:01:39.000]  很想在今天正道之前和大家一起禱告
[00:01:41.000 --> 00:01:43.000]  天父來到你面前
[00:01:43.000 --> 00:01:44.000]  我們去讚美你
[00:01:44.000 --> 00:01:45.000]  謝謝你
[00:01:45.000 --> 00:01:46.000]  給我們有機會
[00:01:46.000 --> 00:01:47.000]  無論在實體
[00:01:47.000 --> 00:01:48.000]  無論在網上
[00:01:48.000 --> 00:01:50.000]  我們去敬拜你
[00:01:50.000 --> 00:01:52.000]  還有這個全是恩典
[00:01:52.000 --> 00:01:54.000]  謝謝你給我們仍然有生命氣息
[00:01:54.000 --> 00:01:55.000]  能夠去敬拜你
[00:01:55.000 --> 00:01:56.000]  這是一個恩典
[00:01:56.000 --> 00:01:59.000]  最後求你帶領這一刻的崇拜
[00:01:59.000 --> 00:02:01.000]  順利願你去作為為王
[00:02:01.000 --> 00:02:03.000]  也都求你使用女兒
[00:02:03.000 --> 00:02:05.000]  成為主你話語的出口
[00:02:05.000 --> 00:02:07.000]  也都求你預備頂尖的心
[00:02:07.000 --> 00:02:09.000]  來到神的裡面
[00:02:09.000 --> 00:02:10.000]  去領受
[00:02:10.000 --> 00:02:11.000]  去倒空自己
[00:02:11.000 --> 00:02:13.000]  去聽你的話語的時候
[00:02:13.000 --> 00:02:14.000]  可以去回應你
[00:02:14.000 --> 00:02:16.000]  求主的靈與我們同在
[00:02:16.000 --> 00:02:17.000]  多謝你
[00:02:17.000 --> 00:02:18.000]  我這樣禱告
[00:02:18.000 --> 00:02:19.000]  奉主名求
[00:02:19.000 --> 00:02:20.000]  阿門
[00:02:21.000 --> 00:02:23.000]  最近晚上有一個節目
[00:02:23.000 --> 00:02:24.000]  不知道大家有沒有看
[00:02:24.000 --> 00:02:25.000]  叫做尋人記
[00:02:25.000 --> 00:02:26.000]  有沒有人有看
[00:02:26.000 --> 00:02:28.000]  我不是看了很多集
[00:02:28.000 --> 00:02:29.000]  我看了一集
[00:02:29.000 --> 00:02:31.000]  其中有一集
[00:02:31.000 --> 00:02:34.000]  這個節目很有趣
[00:02:34.000 --> 00:02:38.000]  他將三十多年前
[00:02:38.000 --> 00:02:41.000]  可能曾經訪問過一些小朋友
[00:02:41.000 --> 00:02:43.000]  他要在很多年後
[00:02:43.000 --> 00:02:45.000]  去找回這些主角
[00:02:45.000 --> 00:02:46.000]  其實很難的
[00:02:46.000 --> 00:02:48.000]  他要在那個地方
[00:02:48.000 --> 00:02:50.000]  找回那個人
[00:02:50.000 --> 00:02:53.000]  當時沒有現在的科技那麼好
[00:02:53.000 --> 00:02:55.000]  只有個名字
[00:02:55.000 --> 00:02:56.000]  連個姓都沒有
[00:02:56.000 --> 00:02:58.000]  他要去那個地方找
[00:02:58.000 --> 00:03:00.000]  我看了其中一集
[00:03:00.000 --> 00:03:03.000]  當時記者訪問一個
[00:03:03.000 --> 00:03:06.000]  十歲左右的小朋友
[00:03:06.000 --> 00:03:08.000]  當時的環境
[00:03:08.000 --> 00:03:09.000]  以前的年代
[00:03:09.000 --> 00:03:13.000]  大的要照顧小的
[00:03:13.000 --> 00:03:15.000]  爸爸媽媽出去了工作
[00:03:15.000 --> 00:03:16.000]  那個姐姐
[00:03:16.000 --> 00:03:17.000]  大姐姐
[00:03:17.000 --> 00:03:19.000]  要照顧弟妹
[00:03:19.000 --> 00:03:21.000]  要跟他們上學放學
[00:03:21.000 --> 00:03:23.000]  甚至要煮飯給他們吃
[00:03:23.000 --> 00:03:24.000]  在家打架
[00:03:24.000 --> 00:03:26.000]  要跟他們調庭
[00:03:26.000 --> 00:03:27.000]  非常難過
[00:03:27.000 --> 00:03:29.000]  要三十多年後
[00:03:29.000 --> 00:03:31.000]  差不多三十年後
[00:03:31.000 --> 00:03:32.000]  要找回這個主角
[00:03:32.000 --> 00:03:33.000]  真的很難
[00:03:33.000 --> 00:03:34.000]  不過記者很厲害
[00:03:34.000 --> 00:03:35.000]  在三十年後
[00:03:35.000 --> 00:03:37.000]  他真的找回這個人
[00:03:37.000 --> 00:03:38.000]  然後看看這個人
[00:03:38.000 --> 00:03:40.000]  三十年後的他是怎樣
[00:03:40.000 --> 00:03:43.000]  因為可能小時候
[00:03:43.000 --> 00:03:46.000]  這個所謂的大姐姐
[00:03:46.000 --> 00:03:47.000]  被操練得多
[00:03:47.000 --> 00:03:49.000]  在三十年後的他
[00:03:49.000 --> 00:03:52.000]  已經成為兩個小朋友的媽媽
[00:03:52.000 --> 00:03:54.000]  甚至面對很多困難
[00:03:54.000 --> 00:03:56.000]  他都可以面對挑戰
[00:03:56.000 --> 00:03:57.000]  我覺得這個節目都很有趣
[00:03:57.000 --> 00:03:59.000]  給我很多提醒
[00:03:59.000 --> 00:04:01.000]  亦都讓我看
[00:04:01.000 --> 00:04:03.000]  其實記者要去找回當時的人
[00:04:03.000 --> 00:04:04.000]  都不容易
[00:04:04.000 --> 00:04:06.000]  因為人會變
[00:04:06.000 --> 00:04:08.000]  環境都會變
[00:04:08.000 --> 00:04:10.000]  給我很大的思想
[00:04:10.000 --> 00:04:13.000]  其實時間是不會等人的
[00:04:13.000 --> 00:04:15.000]  時間是一去不返的
[00:04:15.000 --> 00:04:17.000]  我曾經跟我的女兒
[00:04:17.000 --> 00:04:18.000]  十歲的女兒
[00:04:18.000 --> 00:04:20.000]  我跟她聊天
[00:04:20.000 --> 00:04:22.000]  不如我們做一個時間錦囊
[00:04:22.000 --> 00:04:24.000]  大家有沒有聽過時間錦囊
[00:04:24.000 --> 00:04:26.000]  時間錦囊就是
[00:04:26.000 --> 00:04:27.000]  你寫一個時間錦囊
[00:04:27.000 --> 00:04:28.000]  十年後
[00:04:28.000 --> 00:04:31.000]  你期望你會成為一個怎樣的人
[00:04:31.000 --> 00:04:34.000]  你覺得你到時會在哪裏
[00:04:34.000 --> 00:04:36.000]  其實不單止小朋友可以做
[00:04:36.000 --> 00:04:39.000]  其實我們大人也可以做
[00:04:39.000 --> 00:04:42.000]  十年後的你會怎樣
[00:04:42.000 --> 00:04:44.000]  其實我這樣跟女兒說的時候
[00:04:44.000 --> 00:04:46.000]  很想去預備自己
[00:04:46.000 --> 00:04:49.000]  如何預備今天的自己
[00:04:49.000 --> 00:04:51.000]  迎接將來的自己
[00:04:51.000 --> 00:04:54.000]  其實人生是需要好好去預備自己
[00:04:54.000 --> 00:04:55.000]  在坊間的父母
[00:04:55.000 --> 00:04:57.000]  如何去預備他們的孩子
[00:04:57.000 --> 00:04:59.000]  有些父母預備孩子
[00:04:59.000 --> 00:05:01.000]  帶他去名校走一趟
[00:05:01.000 --> 00:05:03.000]  希望他入讀名校
[00:05:03.000 --> 00:05:06.000]  這些是很正常的父母的心態
[00:05:06.000 --> 00:05:08.000]  我曾經看過一個新聞
[00:05:08.000 --> 00:05:09.000]  很有趣
[00:05:09.000 --> 00:05:11.000]  在疫情的時候
[00:05:11.000 --> 00:05:15.000]  他說父母在假期的時候
[00:05:15.000 --> 00:05:17.000]  你猜帶孩子去哪裏
[00:05:17.000 --> 00:05:19.000]  考考你們
[00:05:19.000 --> 00:05:22.000]  知不知道去哪裏
[00:05:22.000 --> 00:05:24.000]  疫情之前
[00:05:24.000 --> 00:05:26.000]  親子的活動
[00:05:26.000 --> 00:05:29.000]  會帶孩子去哪裏
[00:05:29.000 --> 00:05:31.000]  很可開估
[00:05:31.000 --> 00:05:35.000]  帶孩子去看房子
[00:05:35.000 --> 00:05:37.000]  有一個叫做假日親子看房團
[00:05:37.000 --> 00:05:39.000]  他不單是看房子
[00:05:39.000 --> 00:05:41.000]  是看豪宅
[00:05:41.000 --> 00:05:43.000]  我看過新聞很有趣
[00:05:43.000 --> 00:05:45.000]  他說看豪宅的目標
[00:05:45.000 --> 00:05:48.000]  是很想小朋友知道賺錢艱難
[00:05:48.000 --> 00:05:50.000]  如何賺大一筒金
[00:05:50.000 --> 00:05:52.000]  然後將來你的目標就是住豪宅
[00:05:52.000 --> 00:05:55.000]  所以你為你自己現在去鋪路
[00:05:55.000 --> 00:05:59.000]  我不會去測度
[00:05:59.000 --> 00:06:01.000]  究竟這些父母是否正確
[00:06:01.000 --> 00:06:02.000]  我不是要去討論這件事
[00:06:02.000 --> 00:06:03.000]  而是我在想
[00:06:03.000 --> 00:06:06.000]  其實每一個人都要為他人生去預備
[00:06:06.000 --> 00:06:08.000]  為他前面的路去預備
[00:06:08.000 --> 00:06:10.000]  你的人生
[00:06:10.000 --> 00:06:12.000]  你會如何投資你的人生
[00:06:12.000 --> 00:06:14.000]  你的人生會如何擺放
[00:06:14.000 --> 00:06:17.000]  今天我和大家正道的經文就是
[00:06:17.000 --> 00:06:20.000]  傳道書十二章一至八節
[00:06:20.000 --> 00:06:23.000]  很想大家開始之前
[00:06:23.000 --> 00:06:24.000]  我們一起去讀
[00:06:24.000 --> 00:06:26.000]  傳道書十二章一至八節
[00:06:26.000 --> 00:06:29.000]  預備
[00:06:29.000 --> 00:06:30.000]  一二三
[00:06:30.000 --> 00:06:34.000]  你趁著年輕衰老的日子尚未來到
[00:06:34.000 --> 00:06:36.000]  就是你所說
[00:06:36.000 --> 00:06:39.000]  我毫無喜悅的那些歲月來臨之前
[00:06:39.000 --> 00:06:41.000]  當紀念做你的主
[00:06:41.000 --> 00:06:44.000]  不要等到太陽光明月亮星秀
[00:06:44.000 --> 00:06:45.000]  變為黑暗
[00:06:45.000 --> 00:06:47.000]  雨後雲又返回
[00:06:47.000 --> 00:06:50.000]  看守房屋的發
[00:06:50.000 --> 00:06:51.000]  箭
[00:06:51.000 --> 00:06:53.000]  強壯的屈伸
[00:06:53.000 --> 00:06:56.000]  推磨的婦女因人少而停工
[00:06:56.000 --> 00:06:59.000]  從窗戶往外看的眼光
[00:06:59.000 --> 00:07:00.000]  變為昏暗
[00:07:00.000 --> 00:07:01.000]  街門關閉
[00:07:01.000 --> 00:07:03.000]  推磨的聲音微小
[00:07:03.000 --> 00:07:05.000]  鳥一叫就驚醒
[00:07:05.000 --> 00:07:09.000]  歌唱女子的聲音也都微弱
[00:07:09.000 --> 00:07:12.000]  人怕高處路上有驚慌
[00:07:12.000 --> 00:07:13.000]  恨樹開花
[00:07:13.000 --> 00:07:15.000]  乍晚成為重擔
[00:07:15.000 --> 00:07:17.000]  慾望不能再挑起
[00:07:17.000 --> 00:07:20.000]  因為人他歸永遠的家
[00:07:20.000 --> 00:07:23.000]  凋喪的在街上往來
[00:07:23.000 --> 00:07:25.000]  不要等到銀鏈截斷
[00:07:25.000 --> 00:07:27.000]  金冠破裂
[00:07:27.000 --> 00:07:29.000]  平子在床旁損壞
[00:07:29.000 --> 00:07:32.000]  水輪在井口斷裂
[00:07:32.000 --> 00:07:34.000]  塵土仍歸於地
[00:07:34.000 --> 00:07:36.000]  像原來一樣
[00:07:36.000 --> 00:07:39.000]  氣息仍歸於似氣息的上帝
[00:07:39.000 --> 00:07:41.000]  傳道者說
[00:07:41.000 --> 00:07:42.000]  虛空的虛空
[00:07:42.000 --> 00:07:44.000]  全是虛空
[00:07:45.000 --> 00:07:47.000]  很想和大家去看
[00:07:47.000 --> 00:07:49.000]  十二章一至八節之前
[00:07:49.000 --> 00:07:51.000]  也想和大家去看看上下文的結構
[00:07:51.000 --> 00:07:57.000]  我略略去寫一寫上下文的結構
[00:07:57.000 --> 00:07:59.000]  讓大家可以容易去看得到
[00:07:59.000 --> 00:08:01.000]  不知道為什麼POWERPOINT出來的字會變成這樣
[00:08:01.000 --> 00:08:03.000]  我本身有點白色打底
[00:08:03.000 --> 00:08:05.000]  希望大家看到
[00:08:05.000 --> 00:08:06.000]  謝謝
[00:08:06.000 --> 00:08:07.000]  花花地
[00:08:07.000 --> 00:08:11.000]  我略略去將十一章和十二章
[00:08:11.000 --> 00:08:13.000]  做了一個結構的比較
[00:08:13.000 --> 00:08:17.000]  十一章一至六節
[00:08:17.000 --> 00:08:19.000]  講到傳道者勸人
[00:08:19.000 --> 00:08:21.000]  要怎樣做一個聰明的投資者
[00:08:21.000 --> 00:08:23.000]  十二章九節
[00:08:23.000 --> 00:08:25.000]  講到人需要選擇去敬畏神
[00:08:25.000 --> 00:08:27.000]  十一章七至十節
[00:08:27.000 --> 00:08:29.000]  講到很多年輕
[00:08:29.000 --> 00:08:33.000]  年輕的人怎樣可以去盡情去享樂
[00:08:33.000 --> 00:08:34.000]  十二章八節
[00:08:34.000 --> 00:08:38.000]  其實是回應十一章七至十節
[00:08:38.000 --> 00:08:41.000]  人會衰老身體的狀況
[00:08:41.000 --> 00:08:42.000]  十二章一節
[00:08:42.000 --> 00:08:44.000]  就是今天我和大家分享的講題
[00:08:44.000 --> 00:08:46.000]  就是當紀念做你的主
[00:08:46.000 --> 00:08:50.000]  在十一章九節裡面
[00:08:50.000 --> 00:08:53.000]  講到年輕人在年少的時候
[00:08:53.000 --> 00:08:54.000]  要當快樂
[00:08:54.000 --> 00:08:57.000]  年輕的時候要使你的心寬暢
[00:08:57.000 --> 00:09:00.000]  做你心所願做的
[00:09:00.000 --> 00:09:03.000]  看你眼所愛好的
[00:09:03.000 --> 00:09:05.000]  卻要知道為這一切
[00:09:05.000 --> 00:09:06.000]  上帝必審問你
[00:09:06.000 --> 00:09:10.000]  傳道者帶出人生命是很短暫的
[00:09:10.000 --> 00:09:12.000]  所以要明確
[00:09:12.000 --> 00:09:14.000]  要憑信心去做投資
[00:09:14.000 --> 00:09:16.000]  直至你去勸勉年輕人
[00:09:16.000 --> 00:09:17.000]  要把握時機
[00:09:17.000 --> 00:09:19.000]  把握時間
[00:09:19.000 --> 00:09:21.000]  好好享受自己年輕
[00:09:21.000 --> 00:09:23.000]  勞碌得來的成果
[00:09:23.000 --> 00:09:26.000]  去跟隨你心所要做
[00:09:26.000 --> 00:09:28.000]  去做你自己喜歡做的事
[00:09:28.000 --> 00:09:30.000]  去看你喜歡看的事
[00:09:30.000 --> 00:09:32.000]  你可以隨心所願
[00:09:32.000 --> 00:09:34.000]  這個就是十一章想帶出來的東西
[00:09:34.000 --> 00:09:38.000]  不過原來當你隨心所願的時候
[00:09:38.000 --> 00:09:40.000]  經文裡面也說到
[00:09:40.000 --> 00:09:45.000]  原來這個隨心所欲是有界線的
[00:09:45.000 --> 00:09:47.000]  是一個道德標準的
[00:09:47.000 --> 00:09:49.000]  如果不是的話
[00:09:49.000 --> 00:09:50.000]  這個世界就不堪設想
[00:09:50.000 --> 00:09:54.000]  當你看到以為自己想怎樣就怎樣的時候
[00:09:54.000 --> 00:09:56.000]  但原來我們要知道
