
[00:00:00.000 --> 00:00:03.000]  (祈禱)
[00:00:03.000 --> 00:00:08.000]  各位弟兄姊妹,早安,主內平安
[00:00:08.000 --> 00:00:10.000]  今天是父親節
[00:00:10.000 --> 00:00:14.000]  祝願每一位父親節快樂
[00:00:14.000 --> 00:00:18.000]  在座的父親,請舉手
[00:00:18.000 --> 00:00:21.000]  今天有很多父親來了
[00:00:21.000 --> 00:00:23.000]  我更加要小心說
[00:00:23.000 --> 00:00:27.000]  不單父親,也祝願每一位弟兄姊妹
[00:00:27.000 --> 00:00:30.000]  今天父親節快樂,主恩常在
[00:00:30.000 --> 00:00:32.000]  祝福你們每一個
[00:00:32.000 --> 00:00:35.000]  父親節是一個很特別的日子
[00:00:35.000 --> 00:00:39.000]  通常子女都會送上禮物給爸爸
[00:00:39.000 --> 00:00:43.000]  所以今天大家要記得送禮物給爸爸
[00:00:43.000 --> 00:00:48.000]  不單止,也對父親有些懷念或思念
[00:00:48.000 --> 00:00:52.000]  謹記爸爸在家庭裡付出了很多
[00:00:52.000 --> 00:00:55.000]  他的辛勞我們獻上感恩
[00:00:55.000 --> 00:01:00.000]  每個國家的地方有不同的日期慶祝父親節
[00:01:00.000 --> 00:01:04.000]  超過80個國家定了6月,第三個星期
[00:01:04.000 --> 00:01:08.000]  即是今天,去慶祝父親節
[00:01:08.000 --> 00:01:11.000]  所以今天的訊息是跟爸爸有關
[00:01:11.000 --> 00:01:15.000]  不單止爸爸,媽媽也可以一起去聽
[00:01:15.000 --> 00:01:21.000]  願神的話也讓我們與我們同在
[00:01:21.000 --> 00:01:24.000]  每一個弟兄姊妹都能夠聽到神的話
[00:01:24.000 --> 00:01:29.000]  今天的題目是「爸爸大考驗」
[00:01:29.000 --> 00:01:31.000]  爸爸究竟有什麼考驗呢?
[00:01:31.000 --> 00:01:35.000]  人生每一個階段都有不同的考驗
[00:01:35.000 --> 00:01:39.000]  無論你是爸爸,還是媽媽
[00:01:39.000 --> 00:01:43.000]  做子女,做爺爺媽媽,公公婆婆
[00:01:43.000 --> 00:01:47.000]  我們的經歷大大小小都會有考驗
[00:01:47.000 --> 00:01:49.000]  人生不會沒有考驗
[00:01:49.000 --> 00:01:51.000]  這也是人生的過程
[00:01:51.000 --> 00:01:54.000]  就像剛才的powerpoint
[00:01:54.000 --> 00:01:59.000]  每逢父親節都會看到類似的圖片
[00:01:59.000 --> 00:02:04.000]  爸爸原來承擔著很多擔子
[00:02:04.000 --> 00:02:08.000]  究竟做爸爸是不是很慘呢?
[00:02:08.000 --> 00:02:12.000]  很辛苦呢?很大壓力呢?
[00:02:12.000 --> 00:02:15.000]  先問問爸爸,我也覺得是
[00:02:15.000 --> 00:02:18.000]  但做爸爸會不會有另一方面
[00:02:18.000 --> 00:02:23.000]  兒孫滿堂,子女孝順,很滿足
[00:02:23.000 --> 00:02:27.000]  很享受做爸爸的角色
[00:02:27.000 --> 00:02:32.000]  究竟怎樣去面對人生呢?
[00:02:32.000 --> 00:02:34.000]  換來有不同的結果
[00:02:34.000 --> 00:02:37.000]  曾經有一個調查訪問過一些爸爸
[00:02:37.000 --> 00:02:41.000]  最能夠滿足的爸爸是什麼呢?
[00:02:41.000 --> 00:02:43.000]  很多爸爸都說到
[00:02:43.000 --> 00:02:48.000]  結果不是工作,不是賺多點錢
[00:02:48.000 --> 00:02:50.000]  也不是事業有成
[00:02:50.000 --> 00:02:52.000]  反而訪問的爸爸說
[00:02:52.000 --> 00:02:54.000]  是跟家人的關係
[00:02:54.000 --> 00:02:56.000]  特別是跟老婆的關係
[00:02:56.000 --> 00:02:59.000]  如果能夠跟老婆的婚姻美滿的話
[00:02:59.000 --> 00:03:02.000]  爸爸就心滿意足了
[00:03:02.000 --> 00:03:04.000]  這句話好像也在跟我說
[00:03:04.000 --> 00:03:07.000]  不知道爸爸你們認不認同這句話
[00:03:07.000 --> 00:03:09.000]  也說得對,ok
[00:03:09.000 --> 00:03:13.000]  今天我會用多一點我自己的見證
[00:03:13.000 --> 00:03:14.000]  跟大家分享
[00:03:14.000 --> 00:03:17.000]  我也是一個土生土長
[00:03:17.000 --> 00:03:19.000]  典型的男士
[00:03:19.000 --> 00:03:22.000]  我以前的夢想,知道是什麼嗎?
[00:03:22.000 --> 00:03:25.000]  小時候我有一個夢想
[00:03:25.000 --> 00:03:28.000]  做爸爸
[00:03:28.000 --> 00:03:29.000]  多謝你
[00:03:29.000 --> 00:03:31.000]  我的夢想是什麼呢?
[00:03:31.000 --> 00:03:32.000]  一說你們都覺得像
[00:03:32.000 --> 00:03:34.000]  我很想做消防員
[00:03:34.000 --> 00:03:36.000]  救火救人
[00:03:36.000 --> 00:03:40.000]  我還想做消防員
[00:03:40.000 --> 00:03:42.000]  但最後考不上
[00:03:42.000 --> 00:03:44.000]  奇妙的是
[00:03:44.000 --> 00:03:49.000]  我做了一份比消防員更消防員的工作
[00:03:49.000 --> 00:03:52.000]  消防員也一天放兩天
[00:03:52.000 --> 00:03:54.000]  我不知道在座有沒有消防員
[00:03:54.000 --> 00:03:57.000]  我24小時on call
[00:03:57.000 --> 00:03:59.000]  幫貨櫃車和泥頭車
[00:03:59.000 --> 00:04:02.000]  到現場去爆了胎
[00:04:02.000 --> 00:04:04.000]  我去換胎
[00:04:04.000 --> 00:04:06.000]  90年代的時候
[00:04:06.000 --> 00:04:08.000]  每天都做到沒停手
[00:04:08.000 --> 00:04:12.000]  無論是白天、晚上、半夜、凌晨
[00:04:12.000 --> 00:04:15.000]  我都要工作,很辛苦
[00:04:15.000 --> 00:04:18.000]  後來就開始拍拖
[00:04:18.000 --> 00:04:20.000]  說到拍拖就要留心
[00:04:20.000 --> 00:04:22.000]  就成為了男朋友
[00:04:22.000 --> 00:04:24.000]  身份又不同了
[00:04:24.000 --> 00:04:28.000]  又開始多了一份擔子
[00:04:28.000 --> 00:04:30.000]  逛街看電影、吃飯、送禮物
[00:04:30.000 --> 00:04:32.000]  拍拖週年送花
[00:04:32.000 --> 00:04:34.000]  這些都是男朋友應該做的事
[00:04:34.000 --> 00:04:36.000]  慢慢去學習
[00:04:36.000 --> 00:04:38.000]  後來就計劃結婚
[00:04:38.000 --> 00:04:40.000]  結婚當日回到家
[00:04:40.000 --> 00:04:42.000]  老婆叫我老公
[00:04:42.000 --> 00:04:44.000]  身份又不同了
[00:04:44.000 --> 00:04:46.000]  擔子又加重了
[00:04:46.000 --> 00:04:50.000]  原來是要交租、電費、水費
[00:04:50.000 --> 00:04:52.000]  不知道爸爸是不是
[00:04:52.000 --> 00:04:54.000]  自從結婚後
[00:04:54.000 --> 00:04:57.000]  回到家要做家務
[00:04:57.000 --> 00:05:00.000]  洗衣服、晾衣服、洗廁所
[00:05:00.000 --> 00:05:02.000]  家務通通都要做
[00:05:02.000 --> 00:05:05.000]  我發覺還是做兒子好
[00:05:05.000 --> 00:05:07.000]  不單要照顧家庭
[00:05:07.000 --> 00:05:10.000]  結婚後也是兩個家庭的事
[00:05:10.000 --> 00:05:12.000]  要學習別人做女婿
[00:05:12.000 --> 00:05:15.000]  照顧雙方的家長
[00:05:15.000 --> 00:05:21.000]  以一個尊重、愛惜四大長老的過程
[00:05:21.000 --> 00:05:24.000]  整個過程要學做兒子
[00:05:24.000 --> 00:05:26.000]  要學做人老公
[00:05:26.000 --> 00:05:28.000]  要學做人女婿
[00:05:28.000 --> 00:05:33.000]  這讓我今天可以慢慢成熟起來
[00:05:33.000 --> 00:05:34.000]  不單這樣
[00:05:34.000 --> 00:05:38.000]  今天也做了兩個孩子的爸爸
[00:05:38.000 --> 00:05:40.000]  大女兒11歲
[00:05:40.000 --> 00:05:42.000]  小兒子8歲
[00:05:42.000 --> 00:05:46.000]  神給我機會進入做爸爸的旅程
[00:05:46.000 --> 00:05:49.000]  其實我剛才說了都幾十年了
[00:05:49.000 --> 00:05:51.000]  差不多20、20年了
[00:05:51.000 --> 00:05:53.000]  神賜我產業
[00:05:53.000 --> 00:05:57.000]  在當中真的有很多體會和經歷
[00:05:57.000 --> 00:05:59.000]  我最老的都是SEN的孩子
[00:05:59.000 --> 00:06:02.000]  這十年神給我兩個孩子
[00:06:02.000 --> 00:06:04.000]  擴闊了我整個人生
[00:06:04.000 --> 00:06:06.000]  無論是夫妻關係
[00:06:06.000 --> 00:06:08.000]  還是親子關係
