
[00:00:00.000 --> 00:00:02.000]  各位靈姐妹早安
[00:00:02.000 --> 00:00:05.000]  讓我們再次安靜禱告
[00:00:05.000 --> 00:00:15.000]  神啊願祢的國度降臨在我們的心
[00:00:15.000 --> 00:00:17.000]  在我們的生命
[00:00:17.000 --> 00:00:19.000]  在我們的家庭
[00:00:19.000 --> 00:00:21.000]  在我們的教會
[00:00:21.000 --> 00:00:23.000]  在我們的時代
[00:00:23.000 --> 00:00:27.000]  求主引領我們的心
[00:00:27.000 --> 00:00:29.000]  開我們的眼
[00:00:29.000 --> 00:00:31.000]  憑信心看見
[00:00:31.000 --> 00:00:33.000]  這一刻祢與我們同在
[00:00:33.000 --> 00:00:37.000]  看見祢話語的大能和甘甜
[00:00:37.000 --> 00:00:40.000]  我們禱告奉主命求
[00:00:40.000 --> 00:00:42.000]  Amen
[00:00:42.000 --> 00:00:46.000]  請下一幅powerpoint
[00:00:46.000 --> 00:00:54.000]  請下一幅powerpoint
[00:00:57.000 --> 00:00:59.000]  大家看到吧
[00:00:59.000 --> 00:01:01.000]  這位先生在做什麼呢
[00:01:01.000 --> 00:01:03.000]  在做什麼呢
[00:01:03.000 --> 00:01:05.000]  看手機他怎麼看呢
[00:01:05.000 --> 00:01:09.000]  拉著眼鏡,為什麼他這麼做呢
[00:01:09.000 --> 00:01:12.000]  老花,大家很聰明吧
[00:01:12.000 --> 00:01:14.000]  你有沒有這個經驗
[00:01:14.000 --> 00:01:16.000]  你有沒有這個經驗
[00:01:16.000 --> 00:01:18.000]  都有吧,在在
[00:01:18.000 --> 00:01:20.000]  你猜我有沒有呢
[00:01:20.000 --> 00:01:22.000]  不知道,很不幸
[00:01:22.000 --> 00:01:25.000]  幾年之前我也有這個經驗
[00:01:26.000 --> 00:01:28.000]  不過更不幸的是
[00:01:28.000 --> 00:01:32.000]  這幾年面對時代的風風雨雨
[00:01:32.000 --> 00:01:37.000]  我發現我心靈的眼睛都開始老化
[00:01:37.000 --> 00:01:40.000]  看不清楚事情的因因果果
[00:01:40.000 --> 00:01:43.000]  摸不透誰是誰非
[00:01:43.000 --> 00:01:46.000]  你有沒有我的同感
[00:01:46.000 --> 00:01:48.000]  都有一點吧
[00:01:48.000 --> 00:01:53.000]  但以你書以巴比倫和波斯兩大帝國作為時代背景
[00:01:54.000 --> 00:01:58.000]  一方面宣示至高者在人類歷史裡面掌權
[00:01:58.000 --> 00:02:03.000]  另一方面記罪神的子民在風雨飄搖的時代
[00:02:03.000 --> 00:02:08.000]  怎麼有智慧地效忠上帝,持守信仰
[00:02:08.000 --> 00:02:10.000]  各位弟兄姊妹
[00:02:10.000 --> 00:02:12.000]  今天我們都置身風雨時代
[00:02:12.000 --> 00:02:17.000]  試問誰能夠看清楚世情的來龍去脈
[00:02:17.000 --> 00:02:20.000]  人生的何去何從
[00:02:21.000 --> 00:02:25.000]  作為神的子民,怎麼持守對神的忠心
[00:02:25.000 --> 00:02:28.000]  盼望今天透過《但以你書》一章
[00:02:28.000 --> 00:02:31.000]  求神給我們一雙屬靈的慰眼
[00:02:31.000 --> 00:02:34.000]  我們先讀頭兩節
[00:02:34.000 --> 00:02:36.000]  1,2,3
