
[00:00:00.000 --> 00:00:02.800]  我們一起低頭禱告吧
[00:00:02.800 --> 00:00:04.800]  親愛的天主上帝,我們感謝祢
[00:00:04.800 --> 00:00:09.040]  在祢面前是一群渴慕祢的話語的信徒
[00:00:09.040 --> 00:00:12.120]  也有微信主的朋友在我們當中
[00:00:12.120 --> 00:00:16.960]  願意今天藉著神祢的話語帶領我們
[00:00:16.960 --> 00:00:20.400]  讓我們人生有個路向來走
[00:00:20.400 --> 00:00:22.800]  在困難裡我們有出路
[00:00:22.800 --> 00:00:26.480]  願意祢的愛可以透過我們
[00:00:26.480 --> 00:00:28.880]  去到我們的家人那裡
[00:00:28.880 --> 00:00:30.520]  讓他們明白真理
[00:00:30.520 --> 00:00:34.200]  讓他們的人生一樣像我們般有盼望
[00:00:34.200 --> 00:00:37.400]  禱告奉主明求,阿門
[00:00:37.400 --> 00:00:43.400]  昨晚是中秋節
[00:00:43.400 --> 00:00:45.880]  大家有沒有愕高頭看看天空
[00:00:45.880 --> 00:00:48.880]  很多人都有
[00:00:48.880 --> 00:00:52.080]  愕高頭我自己看到天花板
[00:00:52.080 --> 00:00:56.840]  因為有些PowerPoint要做
[00:00:56.840 --> 00:00:59.080]  幸好太太提醒我
[00:00:59.080 --> 00:01:01.160]  她說在睡房裡蹲下一點
[00:01:01.160 --> 00:01:02.680]  愕高頭都可以看到
[00:01:02.680 --> 00:01:05.120]  我真的看到一個很美的月亮
[00:01:05.120 --> 00:01:06.600]  感謝神
[00:01:06.600 --> 00:01:10.600]  月亮是誰做的?
[00:01:10.600 --> 00:01:13.280]  上帝
[00:01:13.280 --> 00:01:14.800]  祂說要有兩個光體
[00:01:14.800 --> 00:01:15.960]  把光體分開
[00:01:15.960 --> 00:01:17.960]  一個管晝,一個管夜
[00:01:17.960 --> 00:01:20.760]  你看到祂的作為
[00:01:20.760 --> 00:01:23.280]  到今天世世代代
[00:01:23.280 --> 00:01:25.360]  我們都在欣賞
[00:01:26.080 --> 00:01:28.840]  無論你的太空船多厲害
[00:01:28.840 --> 00:01:30.040]  飛上去
[00:01:30.040 --> 00:01:31.400]  你都是撿一堆沙
[00:01:31.400 --> 00:01:33.680]  我們叫撿一堆沙就好了
[00:01:33.680 --> 00:01:36.080]  能不能在那裡長住呢?
[00:01:36.080 --> 00:01:39.400]  有待開這個謎語
[00:01:39.400 --> 00:01:42.000]  但我們上帝就是這麼真實
[00:01:42.000 --> 00:01:45.600]  今天跟大家說耶利米蘇
[00:01:45.600 --> 00:01:50.000]  題目叫「要知堯將心」
[00:01:50.000 --> 00:01:52.680]  有十二節的經文
[00:01:52.680 --> 00:01:57.720]  我想大家一同讀耶利米蘇十八章一到十二節
[00:01:57.720 --> 00:02:00.120]  輕快讀就行了
[00:02:00.120 --> 00:02:01.280]  讀的時候
[00:02:01.280 --> 00:02:03.720]  我們當我們是其中一個人物
[00:02:03.720 --> 00:02:05.880]  哪個角色都可以
[00:02:05.880 --> 00:02:07.000]  好,起
[00:02:07.000 --> 00:02:08.920]  耶和華的話
[00:02:08.920 --> 00:02:10.920]  臨到耶利米蘇
[00:02:10.920 --> 00:02:15.000]  「你起來,下到屠將的家裡去」
[00:02:15.000 --> 00:02:18.880]  「在那裡我要使你聽見我的話」
[00:02:18.880 --> 00:02:22.320]  「我就下到屠將的家裡去」
[00:02:22.640 --> 00:02:26.080]  「看他在轉盤上做器皿」
[00:02:26.080 --> 00:02:31.520]  「屠將用泥做的器皿在他手中做壞了」
[00:02:31.520 --> 00:02:35.240]  「他就用它另做別的器皿」
[00:02:35.240 --> 00:02:38.120]  「照他看為好的去做」
[00:02:38.120 --> 00:02:40.920]  耶和華的話臨到我說
[00:02:40.920 --> 00:02:44.520]  「以色列家,我待你們」
[00:02:44.520 --> 00:02:48.720]  「豈不能將這屠將弄泥嗎?」
[00:02:50.040 --> 00:02:51.040]  以色列家
[00:02:51.040 --> 00:02:55.040]  我以為你們會背
[00:02:55.040 --> 00:02:57.440]  繼續
[00:02:57.440 --> 00:03:02.320]  「以色列家,看泥在屠將的手中怎樣」
[00:03:02.320 --> 00:03:05.480]  「你們在我的手中也怎樣」
[00:03:05.480 --> 00:03:07.600]  「這是耶和華說的」
[00:03:07.600 --> 00:03:11.600]  「我何時論到一邦或一國說」
[00:03:11.600 --> 00:03:17.600]  「要拔出拆毀毀壞我所說的那一邦」
[00:03:17.840 --> 00:03:20.040]  「若回轉離開他的」
