
[00:00:00.000 --> 00:00:02.000]  頂姐妹早安
[00:00:02.000 --> 00:00:05.500]  我感恩今天可以在兒童主義跟大家分享神的話
[00:00:05.500 --> 00:00:08.500]  坦白說,我不是做兒童工作的
[00:00:08.500 --> 00:00:10.500]  如果在九龍認識我久了
[00:00:10.500 --> 00:00:12.500]  你就知道其實我是做青年工作
[00:00:12.500 --> 00:00:15.500]  不過很開心今天我進來這個禮堂的時候
[00:00:15.500 --> 00:00:17.500]  雖然我是代表著兒童部去講這篇信息
[00:00:17.500 --> 00:00:19.000]  但是來到門口的時候
[00:00:19.000 --> 00:00:21.500]  看到有一班師班在上面獻展師
[00:00:21.500 --> 00:00:23.000]  我相信都是上帝的預備
[00:00:23.000 --> 00:00:27.500]  不如給點掌聲鼓勵和欣賞我們的師班頂姐妹好嗎
[00:00:28.000 --> 00:00:32.000]  今天是兒童主義日
[00:00:32.000 --> 00:00:36.000]  其實恩福堂在過去每年都會有一個時間
[00:00:36.000 --> 00:00:38.000]  特別我們整個教會崇拜的裡面
[00:00:38.000 --> 00:00:41.000]  包括二樓,包括今天的副宗
[00:00:41.000 --> 00:00:44.000]  都會有很多的弟兄姊妹一起參與
[00:00:44.000 --> 00:00:46.000]  並且會在過程裡面
[00:00:46.000 --> 00:00:50.000]  去和大家分享有關兒童工作的一些情況
[00:00:50.000 --> 00:00:53.000]  甚至可以和大家一起彼此的分享
[00:00:53.000 --> 00:00:54.000]  都是一個很重要的過程
[00:00:54.000 --> 00:00:58.000]  因為我仍然相信恩福是一個很大的教會
[00:00:58.000 --> 00:01:00.500]  每一個團契都有自己的年齡層
[00:01:00.500 --> 00:01:03.000]  我們很想透過今天這個時間
[00:01:03.000 --> 00:01:05.000]  讓不同的弟兄姊妹去認識一下
[00:01:05.000 --> 00:01:07.500]  在恩福裡面有不同年齡層的服侍
[00:01:07.500 --> 00:01:09.500]  甚或我們將我們的需要
[00:01:09.500 --> 00:01:12.500]  可以放在特別在副宗的崇拜底下
[00:01:12.500 --> 00:01:14.500]  我想先問一下大家中間有多少
[00:01:14.500 --> 00:01:17.500]  你有小朋友,有小學的,有幼稚園的小朋友
[00:01:17.500 --> 00:01:19.500]  有沒有在這裡,有沒有舉手看看
[00:01:19.500 --> 00:01:20.500]  都有一點,這裡都不少
[00:01:20.500 --> 00:01:22.500]  我估計我上次來講的時候
[00:01:22.500 --> 00:01:25.000]  應該是很少這些年齡層的弟兄姊妹在這裡
[00:01:25.000 --> 00:01:27.500]  特別這堂崇拜我們是講兒童主日
[00:01:27.500 --> 00:01:28.500]  仍然很想透過神的說話
[00:01:28.500 --> 00:01:32.000]  讓我們知道作為教會,特別作為家長
[00:01:32.000 --> 00:01:34.000]  我們怎樣去透過神的說話
[00:01:34.000 --> 00:01:35.500]  可以去建立我們的下一代
[00:01:35.500 --> 00:01:38.500]  當然如果你不是,或者你未有下一代
[00:01:38.500 --> 00:01:39.500]  即是未有兒童的話
[00:01:39.500 --> 00:01:40.500]  可能已經長大了
[00:01:40.500 --> 00:01:42.000]  可能已經在我手上,在清少和那些
[00:01:42.000 --> 00:01:43.000]  即清那些
[00:01:43.000 --> 00:01:44.000]  都不要緊
[00:01:44.000 --> 00:01:46.000]  我仍然覺得神的說話可以鼓勵我們的生命
[00:01:46.000 --> 00:01:47.000]  因為為什麼呢?
[00:01:47.000 --> 00:01:50.000]  我仍然覺得神的說話不單是對著家長說
[00:01:50.000 --> 00:01:52.000]  甚或其實是對著每一個人說
[00:01:52.000 --> 00:01:55.000]  因為神很想我們的心歸在祂裡面
[00:01:55.000 --> 00:01:56.000]  這個是很重要的
[00:01:56.000 --> 00:01:58.000]  今天跟大家分享這個題目
[00:01:58.000 --> 00:02:00.000]  我特別做一個powerpoint
[00:02:00.000 --> 00:02:01.000]  就是叫做「Cute啲」
[00:02:01.000 --> 00:02:02.000]  配合今天兒童主日
[00:02:02.000 --> 00:02:05.000]  雖然我就不能夠很cute
[00:02:05.000 --> 00:02:07.000]  我試過一次很不幸的經驗
[00:02:07.000 --> 00:02:09.000]  就是當我去跟兒童講訊息的時候
[00:02:09.000 --> 00:02:10.000]  就真的哭了在那裡
[00:02:10.000 --> 00:02:12.000]  因為樣子太過兇了
[00:02:12.000 --> 00:02:15.000]  他陌生的,又沒有什麼誣陷
[00:02:15.000 --> 00:02:17.000]  變成我也失控了
[00:02:17.000 --> 00:02:18.000]  不知道怎樣去處理這件事
[00:02:18.000 --> 00:02:19.000]  好在有人來救我
[00:02:19.000 --> 00:02:22.000]  希望今天的powerpoint配合今天講道
[00:02:22.000 --> 00:02:26.000]  讓大家感受到一點兒童主日的氣氛
[00:02:26.000 --> 00:02:28.000]  我不知道你怎樣去理解
[00:02:28.000 --> 00:02:30.000]  我們教會或者在神裡面
[00:02:30.000 --> 00:02:31.000]  特別是在信仰裡面
[00:02:31.000 --> 00:02:33.000]  你將這個愛延續的方式
[00:02:33.000 --> 00:02:37.000]  今天的題目是「與孩子踏上延續愛的路」
[00:02:37.000 --> 00:02:38.000]  一段很熟悉的經文
[00:02:38.000 --> 00:02:39.000]  在《生命記》六章
[00:02:39.000 --> 00:02:41.000]  如果你是希伯來人
[00:02:41.000 --> 00:02:42.000]  這段經文一定會認識的
[00:02:42.000 --> 00:02:44.000]  因為從小到大
[00:02:44.000 --> 00:02:45.000]  希伯來人的爸爸
[00:02:45.000 --> 00:02:48.000]  他都會將這段經文去教導自己的子女
[00:02:48.000 --> 00:02:50.000]  如果用希伯來人的表達
[00:02:50.000 --> 00:02:52.000]  其實他們叫shema
[00:02:52.000 --> 00:02:53.000]  一個很重要的
[00:02:53.000 --> 00:02:54.000]  shema這個字就是聽這個字
[00:02:54.000 --> 00:02:56.000]  這句經文裡面今天會講
[00:02:56.000 --> 00:02:58.000]  我想這段經文是很想讓整個民族
[00:02:58.000 --> 00:03:00.000]  去知道神的心意
[00:03:00.000 --> 00:03:01.000]  其實不單是這樣
[00:03:01.000 --> 00:03:03.000]  神很想透過這段話
[00:03:03.000 --> 00:03:06.000]  去教導、吩咐以色列人
[00:03:06.000 --> 00:03:09.000]  在往後他們整個民族的發展
[00:03:09.000 --> 00:03:10.000]  建立下一代
[00:03:10.000 --> 00:03:12.000]  去培育下一代的過程裡面
[00:03:12.000 --> 00:03:15.000]  讓他謹記聖經裡面一些很重要的神的話
[00:03:15.000 --> 00:03:18.000]  這段經文我很想和大家分享
[00:03:18.000 --> 00:03:20.000]  究竟我們在神裡面
[00:03:20.000 --> 00:03:21.000]  我們既然信了耶穌
[00:03:21.000 --> 00:03:24.000]  或者我們有機會去培育我們的子女
[00:03:24.000 --> 00:03:25.000]  培育下一代
[00:03:25.000 --> 00:03:26.000]  或者這樣說
[00:03:26.000 --> 00:03:28.000]  我們有機會和身邊的人去分享
[00:03:28.000 --> 00:03:29.000]  關於上帝的東西
[00:03:29.000 --> 00:03:31.000]  其實這也是傳遞
[00:03:31.000 --> 00:03:33.000]  也是將上帝自己的屬性
[00:03:33.000 --> 00:03:34.000]  將他自己的吩咐
[00:03:34.000 --> 00:03:37.000]  透過我們的生命去展現出來
[00:03:37.000 --> 00:03:39.000]  盼望這段經文讓我們去知道、去理解
[00:03:39.000 --> 00:03:41.000]  不過在讀今天經文之前
[00:03:41.000 --> 00:03:43.000]  我想先和大家分享一下
[00:03:43.000 --> 00:03:45.000]  或者去理解一件事
[00:03:45.000 --> 00:03:47.000]  有不少的心理學家
[00:03:47.000 --> 00:03:48.000]  他都告訴我們
[00:03:48.000 --> 00:03:50.000]  如果一個人的成長
[00:03:50.000 --> 00:03:52.000]  在成長的過程裡面
[00:03:52.000 --> 00:03:54.000]  如果缺乏愛、缺乏被愛
[00:03:54.000 --> 00:03:57.000]  這個人在自我發展的過程裡面
[00:03:57.000 --> 00:03:58.000]  就會有偏差
[00:03:58.000 --> 00:04:01.000]  我不知道你有沒有對這句話有共鳴
[00:04:01.000 --> 00:04:03.000]  或者有認同這句話
[00:04:03.000 --> 00:04:06.000]  雖然我是代表兒童部
[00:04:06.000 --> 00:04:09.000]  我和Peon很多討論兒童工作的東西
[00:04:09.000 --> 00:04:11.000]  為什麼?因為教會近幾年
[00:04:11.000 --> 00:04:15.000]  很想將整個兒童部的文化
[00:04:15.000 --> 00:04:17.000]  我們去培育下一代的方式
[00:04:17.000 --> 00:04:19.000]  我們都想有些東西更新
[00:04:19.000 --> 00:04:22.000]  當然我自己多在青少或者即青的群體裡面
[00:04:22.000 --> 00:04:24.000]  做青年人的模樣
[00:04:24.000 --> 00:04:25.000]  其實很多的發現
[00:04:25.000 --> 00:04:27.000]  其實都是在他成長裡面
[00:04:27.000 --> 00:04:30.000]  有很多年輕人去不同的方式去尋找愛
[00:04:30.000 --> 00:04:32.000]  有很多很健康的
[00:04:32.000 --> 00:04:34.000]  他可以在他身邊愛惜他的人
[00:04:34.000 --> 00:04:37.000]  一個很安全的環境裡面去得到愛
[00:04:37.000 --> 00:04:38.000]  去找到愛
[00:04:38.000 --> 00:04:40.000]  但仍然認識了不少的年輕人
[00:04:40.000 --> 00:04:41.000]  包括我現在在模樣的
[00:04:41.000 --> 00:04:43.000]  其實他都用了不同的方式
[00:04:43.000 --> 00:04:45.000]  去想去滿足得到愛
[00:04:45.000 --> 00:04:47.000]  那些方式或許可以是
[00:04:47.000 --> 00:04:49.000]  可能是一個傷害自己的方式
[00:04:49.000 --> 00:04:50.000]  可能他不覺
[00:04:50.000 --> 00:04:51.000]  不過在久而久之
[00:04:51.000 --> 00:04:53.000]  當我們模樣他的時候就會發現
[00:04:53.000 --> 00:04:56.000]  又或者有些方式可能他會去傷害別人
[00:04:56.000 --> 00:05:00.000]  去帶來他自己很想得到愛的一個滿足
[00:05:00.000 --> 00:05:02.000]  如果你看電視或者新聞
[00:05:02.000 --> 00:05:05.000]  你就知道其實政府都有很多的資源去幫助
[00:05:05.000 --> 00:05:07.000]  當人在愛的路上
[00:05:07.000 --> 00:05:09.000]  或者尋找愛的路上
[00:05:09.000 --> 00:05:10.000]  偏差的時候
[00:05:10.000 --> 00:05:12.000]  有很多資源去幫助他們
[00:05:12.000 --> 00:05:14.000]  無論我太太做社工的
[00:05:14.000 --> 00:05:15.000]  有很多社會資源
[00:05:15.000 --> 00:05:17.000]  甚至乎醫療的資源
[00:05:17.000 --> 00:05:18.000]  學校的資源
[00:05:18.000 --> 00:05:19.000]  其實不多不少
[00:05:19.000 --> 00:05:21.000]  政府都投放了大量的資源
[00:05:21.000 --> 00:05:24.000]  去幫助一些在尋找愛的路上
[00:05:24.000 --> 00:05:26.000]  偏差了的弟兄姊妹或者朋友
[00:05:26.000 --> 00:05:28.000]  希望可以得到一個
[00:05:28.000 --> 00:05:30.000]  無論治療或者醫治
[00:05:30.000 --> 00:05:33.000]  希望幫到他們再重新的起來
[00:05:33.000 --> 00:05:34.000]  明白的
[00:05:34.000 --> 00:05:36.000]  當人遇到這些的困難
[00:05:36.000 --> 00:05:38.000]  或者當我們身邊愛惜的人
[00:05:38.000 --> 00:05:40.000]  見到他尋找愛的路上偏差了
[00:05:40.000 --> 00:05:42.000]  帶來他被傷害
[00:05:42.000 --> 00:05:43.000]  甚或他傷害了人
[00:05:43.000 --> 00:05:45.000]  其實我們用盡很多資源幫助他
[00:05:45.000 --> 00:05:46.000]  是需要的
[00:05:46.000 --> 00:05:47.000]  甚至乎教會
[00:05:47.000 --> 00:05:48.000]  這一刻
[00:05:48.000 --> 00:05:50.000]  我們都仍然幫助很多弟兄姊妹
