
[00:00:00.000 --> 00:00:04.000]  我們給主耶穌掌聲
[00:00:04.000 --> 00:00:09.000]  因為主耶穌犧牲了自己去拯救我們
[00:00:09.000 --> 00:00:13.000]  也真的給我們有信耶穌和聽到福音的機會
[00:00:13.000 --> 00:00:14.000]  所以很感恩
[00:00:14.000 --> 00:00:16.000]  其實詩歌是很奇妙的事
[00:00:16.000 --> 00:00:21.000]  帶領我們回想神很多的恩典和主耶穌的福音
[00:00:21.000 --> 00:00:23.000]  所以今天也考考大家
[00:00:23.000 --> 00:00:27.000]  有一個叫「超級無敵鼓哥仔」的環節
[00:00:27.000 --> 00:00:28.000]  讓大家鼓一下
[00:00:28.000 --> 00:00:32.000]  我提示一個詩歌的歌詞
[00:00:32.000 --> 00:00:39.000]  許多危險 試煉網絡 我以安然經過
[00:00:39.000 --> 00:00:41.000]  這首詩歌叫什麼名字呢?
[00:00:41.000 --> 00:00:43.000]  知不知道?
[00:00:43.000 --> 00:00:45.000]  「奇異恩典」
[00:00:45.000 --> 00:00:48.000]  證明你回教會很久了
[00:00:48.000 --> 00:00:50.000]  因為這是很多百年的詩歌
[00:00:50.000 --> 00:00:52.000]  而且是安息禮的名曲
[00:00:52.000 --> 00:00:55.000]  只要你去過安息禮或是你將來的安息禮
[00:00:55.000 --> 00:00:59.000]  很大機會會出現這首「奇異恩典」
[00:00:59.000 --> 00:01:01.000]  究竟這首歌是講什麼呢?
[00:01:01.000 --> 00:01:02.000]  讓你們選擇
[00:01:02.000 --> 00:01:05.000]  神的恩典是很奇異的
[00:01:05.000 --> 00:01:08.000]  A. 講述信主的人不同的經歷
[00:01:08.000 --> 00:01:10.000]  最後有盼望去到天家
[00:01:10.000 --> 00:01:12.000]  C. 就算困難再多
[00:01:12.000 --> 00:01:14.000]  神的恩典也夠用
[00:01:14.000 --> 00:01:16.000]  選A的請舉手
[00:01:16.000 --> 00:01:19.000]  沒有人選B
[00:01:19.000 --> 00:01:20.000]  B呢?
[00:01:20.000 --> 00:01:21.000]  多些人
[00:01:21.000 --> 00:01:22.000]  C呢?
[00:01:22.000 --> 00:01:24.000]  C和B差不多
[00:01:24.000 --> 00:01:26.000]  好像C多一點
[00:01:26.000 --> 00:01:28.000]  我覺得
[00:01:28.000 --> 00:01:30.000]  如果你了解作者
[00:01:30.000 --> 00:01:32.000]  似乎去B的機會是高一點的
[00:01:32.000 --> 00:01:34.000]  下一段
[00:01:34.000 --> 00:01:36.000]  下一段PowerPoint雖然很長
[00:01:36.000 --> 00:01:37.000]  簡單來說
[00:01:37.000 --> 00:01:39.000]  其實是1948年
[00:01:39.000 --> 00:01:42.000]  一個叫John Newton 約翰牛頓的人作
[00:01:42.000 --> 00:01:47.000]  當年被徵召到英國海軍當兵
[00:01:47.000 --> 00:01:50.000]  不過後期他做了一些販賣黑奴的工作
[00:01:50.000 --> 00:01:52.000]  即是做一些虐待黑人
[00:01:52.000 --> 00:01:54.000]  當黑人奴隸的工作
[00:01:54.000 --> 00:01:56.000]  在一次沉船
[00:01:56.000 --> 00:01:57.000]  很驚險之下
[00:01:57.000 --> 00:01:58.000]  他死不去
[00:01:58.000 --> 00:02:02.000]  所以他就作了奇異恩典這首歌的第一段歌詞
[00:02:02.000 --> 00:02:03.000]  即是奇異恩典
[00:02:03.000 --> 00:02:05.000]  何等甘甜
[00:02:05.000 --> 00:02:07.000]  我罪已得赦免那一段
[00:02:07.000 --> 00:02:10.000]  不過相傳他作了第一節之後
[00:02:10.000 --> 00:02:13.000]  他就繼續販賣黑奴
[00:02:13.000 --> 00:02:15.000]  他很有感動
[00:02:15.000 --> 00:02:16.000]  作了第一節
[00:02:16.000 --> 00:02:17.000]  所以之後的詩歌
[00:02:17.000 --> 00:02:19.000]  第二三四節
[00:02:19.000 --> 00:02:21.000]  他人生的經歷
[00:02:21.000 --> 00:02:23.000]  他真的徹底悔改
[00:02:23.000 --> 00:02:25.000]  後來他再錯了
[00:02:25.000 --> 00:02:26.000]  神再次管教他
[00:02:26.000 --> 00:02:27.000]  令他非常慘
[00:02:27.000 --> 00:02:29.000]  他徹底悔改
[00:02:29.000 --> 00:02:31.000]  然後再作後面三四五節
[00:02:31.000 --> 00:02:33.000]  直到他回天家那一天
[00:02:33.000 --> 00:02:35.000]  所以這首歌很有意思
[00:02:35.000 --> 00:02:37.000]  既然大家對詩歌很了解
[00:02:37.000 --> 00:02:39.000]  我就問一首流行歌
[00:02:39.000 --> 00:02:41.000]  歌詞是這樣的
[00:02:41.000 --> 00:02:44.000]  Let it go, let it go, let the demon go
[00:02:44.000 --> 00:02:46.000]  Let it flow, let it flow
[00:02:46.000 --> 00:02:49.000]  好,我給大家ABC選擇
[00:02:49.000 --> 00:02:51.000]  A. Anson Lo的嘿嘿OK
[00:02:51.000 --> 00:02:54.000]  B. Mira的Hunt you down
[00:02:54.000 --> 00:02:56.000]  C. 姜濤的百果
[00:02:56.000 --> 00:02:58.000]  你真的要想一想
[00:02:58.000 --> 00:03:00.000]  好,選A請舉手
[00:03:00.000 --> 00:03:02.000]  也有的
[00:03:02.000 --> 00:03:04.000]  好,選B請舉手
[00:03:04.000 --> 00:03:05.000]  也有的
[00:03:05.000 --> 00:03:06.000]  C請舉手
[00:03:06.000 --> 00:03:08.000]  大家不選擇是最聰明
[00:03:08.000 --> 00:03:10.000]  因為你不會輸
[00:03:10.000 --> 00:03:13.000]  但其實是C的
[00:03:13.000 --> 00:03:15.000]  是姜濤的百果
[00:03:15.000 --> 00:03:17.000]  現在的歌是這樣的
[00:03:17.000 --> 00:03:19.000]  歌詞是很多英文
[00:03:19.000 --> 00:03:21.000]  有混合廣東話
[00:03:21.000 --> 00:03:23.000]  但歌名是廣東話
[00:03:23.000 --> 00:03:25.000]  你看英文歌詞
[00:03:25.000 --> 00:03:27.000]  有機會被誤導
[00:03:27.000 --> 00:03:29.000]  誤導以為他英文歌詞
[00:03:29.000 --> 00:03:31.000]  不是那首歌名就是英文
[00:03:31.000 --> 00:03:35.000]  但人生有這麼多東西誤導你
[00:03:35.000 --> 00:03:37.000]  有時我們聽神的話
[00:03:37.000 --> 00:03:39.000]  你以為聽得到
[00:03:39.000 --> 00:03:41.000]  好像John Newton
[00:03:41.000 --> 00:03:43.000]  作了一首歌哭了
[00:03:43.000 --> 00:03:45.000]  但他繼續犯罪
[00:03:45.000 --> 00:03:47.000]  其實他聽不聽到神的話
[00:03:47.000 --> 00:03:49.000]  你看英文歌詞
[00:03:49.000 --> 00:03:52.000]  又以為那首歌名一定是英文
[00:03:52.000 --> 00:03:54.000]  誰知他弄了一首中文百果
[00:03:54.000 --> 00:03:57.000]  其實我們對神的話
[00:03:57.000 --> 00:03:59.000]  我們有沒有耳朵
[00:03:59.000 --> 00:04:02.000]  聽清楚不被干擾
[00:04:02.000 --> 00:04:05.000]  而心靈也接受地聽神的話
[00:04:05.000 --> 00:04:07.000]  其實也很難說
[00:04:07.000 --> 00:04:09.000]  從一段聖經
[00:04:09.000 --> 00:04:12.000]  耳熟能詳的殺種比喻
[00:04:12.000 --> 00:04:15.000]  大家看聖經也聽過無數次
[00:04:15.000 --> 00:04:18.000]  但這段經文對我們有什麼提醒
[00:04:18.000 --> 00:04:20.000]  我們也想一起學習
[00:04:20.000 --> 00:04:22.000]  我們低頭祈禱吧
[00:04:22.000 --> 00:04:24.000]  慈悲人的父神求主保守我們
[00:04:24.000 --> 00:04:27.000]  特別是讓我們用心靈和生命
[00:04:27.000 --> 00:04:29.000]  去聽你的話
[00:04:29.000 --> 00:04:31.000]  因為這些話真的很熟
[00:04:31.000 --> 00:04:33.000]  但你很熟的當中
[00:04:33.000 --> 00:04:35.000]  就是有一個危險
[00:04:35.000 --> 00:04:37.000]  我們以為自己已經明白
[00:04:37.000 --> 00:04:40.000]  但我們是否真的明白主耶穌的說話
[00:04:40.000 --> 00:04:42.000]  聖經的說話
[00:04:42.000 --> 00:04:45.000]  甚至最基本我們信的福音
[00:04:45.000 --> 00:04:47.000]  求主你開我們的智慧
[00:04:47.000 --> 00:04:48.000]  開我們的心
[00:04:48.000 --> 00:04:51.000]  讓我們真的有耳朵去聽清楚
[00:04:51.000 --> 00:04:53.000]  有我們的眼去看聖經的經文
[00:04:53.000 --> 00:04:54.000]  看得清楚
[00:04:54.000 --> 00:04:55.000]  求主幫助
[00:04:55.000 --> 00:04:56.000]  以上祈禱交上
[00:04:56.000 --> 00:04:57.000]  奉耶穌基督明治而求
[00:04:57.000 --> 00:04:58.000]  阿們
[00:04:58.000 --> 00:05:00.000]  在《路教福音》八章四至八節
[00:05:00.000 --> 00:05:03.000]  標題在新譯本已經說了
[00:05:03.000 --> 00:05:05.000]  殺種的比喻
[00:05:05.000 --> 00:05:07.000]  當時有許多人聚在一起
[00:05:07.000 --> 00:05:10.000]  還有人從各城內到耶穌那裡
[00:05:10.000 --> 00:05:11.000]  他就用比喻說
[00:05:11.000 --> 00:05:14.000]  有一個殺種的出去殺種
[00:05:14.000 --> 00:05:16.000]  殺的時候有的落在路旁
[00:05:16.000 --> 00:05:17.000]  被人踐踏
[00:05:17.000 --> 00:05:20.000]  或給空中的小鳥吃掉
[00:05:20.000 --> 00:05:24.000]  當時很多人擁擠著耶穌
[00:05:24.000 --> 00:05:26.000]  迫著耶穌跟隨他
[00:05:26.000 --> 00:05:29.000]  聽著他講福音
[00:05:29.000 --> 00:05:31.000]  甚至聽著他講道
[00:05:31.000 --> 00:05:34.000]  但這裡提到殺種比喻時
[00:05:34.000 --> 00:05:35.000]  是有些古怪的
[00:05:35.000 --> 00:05:37.000]  因為這個比喻
[00:05:37.000 --> 00:05:40.000]  有些簡稱無厘頭
[00:05:40.000 --> 00:05:41.000]  突然間他說
[00:05:41.000 --> 00:05:43.000]  當時很多人聚集
[00:05:43.000 --> 00:05:45.000]  不如你說一些關於神的事
[00:05:45.000 --> 00:05:47.000]  不如你說一下我們以色列何時復國
[00:05:47.000 --> 00:05:50.000]  或關於我們切身生活的事
[00:05:50.000 --> 00:05:53.000]  你無端端說一個農夫去殺種
[00:05:53.000 --> 00:05:55.000]  殺種又怪
[00:05:55.000 --> 00:05:58.000]  他就好像盲眼你一樣亂殺
[00:05:58.000 --> 00:06:01.000]  有些是殺在路旁
[00:06:01.000 --> 00:06:03.000]  不是殺在田裡
[00:06:03.000 --> 00:06:05.000]  有些是殺在路旁
[00:06:05.000 --> 00:06:06.000]  種子就浪費了
[00:06:06.000 --> 00:06:08.000]  被人踐踏
[00:06:08.000 --> 00:06:10.000]  又被小鳥吃掉
[00:06:10.000 --> 00:06:13.000]  下一段再講清楚一點
[00:06:13.000 --> 00:06:14.000]  第六節
[00:06:14.000 --> 00:06:16.000]  有些是落在石頭地上
[00:06:16.000 --> 00:06:18.000]  一長出來就枯萎
[00:06:18.000 --> 00:06:20.000]  因為得不到滋潤
[00:06:20.000 --> 00:06:21.000]  以前的地
[00:06:21.000 --> 00:06:23.000]  石頭地不是現在鋪滿了石屎
[00:06:23.000 --> 00:06:25.000]  一點泥土都沒有
[00:06:25.000 --> 00:06:26.000]  以前的石地
[00:06:26.000 --> 00:06:29.000]  其實幾千年前都是殘殘的
[00:06:29.000 --> 00:06:31.000]  有些泥土在中間
[00:06:31.000 --> 00:06:32.000]  有些石
[00:06:32.000 --> 00:06:34.000]  但有些泥土
[00:06:34.000 --> 00:06:36.000]  泥土是不會太深的
[00:06:36.000 --> 00:06:39.000]  有些石和泥混在一起
[00:06:39.000 --> 00:06:41.000]  長著長著
[00:06:41.000 --> 00:06:43.000]  太陽一出來就曬一曬
[00:06:43.000 --> 00:06:45.000]  由於長得不好就枯萎了
[00:06:45.000 --> 00:06:47.000]  有些落在荊棘叢中
[00:06:47.000 --> 00:06:49.000]  這個農夫又怪
[00:06:49.000 --> 00:06:51.000]  亂殺種
[00:06:51.000 --> 00:06:53.000]  殺在荊棘中
[00:06:53.000 --> 00:06:55.000]  這些種子是有生長
[00:06:55.000 --> 00:06:57.000]  但荊棘是長得更快
[00:06:57.000 --> 00:06:59.000]  將它們迫住了
[00:06:59.000 --> 00:07:01.000]  所以荊棘又一起生長
[00:07:01.000 --> 00:07:03.000]  把它們擋住了
[00:07:03.000 --> 00:07:04.000]  有的落在好土裡
[00:07:04.000 --> 00:07:05.000]  就生長起來
[00:07:05.000 --> 00:07:07.000]  結出百倍的果實
[00:07:07.000 --> 00:07:09.000]  他說了這些話
[00:07:09.000 --> 00:07:10.000]  就大聲說
[00:07:10.000 --> 00:07:12.000]  有意的就應當聽
[00:07:12.000 --> 00:07:14.000]  只是他亂殺種
[00:07:14.000 --> 00:07:16.000]  有些真的又落在荊棘中
[00:07:16.000 --> 00:07:19.000]  有些落在好的泥土中
[00:07:19.000 --> 00:07:22.000]  就長成了一百倍的果子
[00:07:22.000 --> 00:07:25.000]  遠遠多於種子的體積
[00:07:25.000 --> 00:07:28.000]  甚至產量遠超所想
[00:07:28.000 --> 00:07:30.000]  不過說這麼多農夫的說話
[00:07:30.000 --> 00:07:31.000]  其實都怪怪的
[00:07:31.000 --> 00:07:33.000]  最怪的是最後一句
[00:07:33.000 --> 00:07:35.000]  他說了這些話
[00:07:35.000 --> 00:07:36.000]  就大聲說
[00:07:36.000 --> 00:07:37.000]  說了一大堆
[00:07:37.000 --> 00:07:39.000]  有意的就應當聽
[00:07:39.000 --> 00:07:43.000]  整件事都好像傻傻的
[00:07:43.000 --> 00:07:45.000]  你聽了很多次
[00:07:45.000 --> 00:07:47.000]  但當時的群眾
[00:07:47.000 --> 00:07:48.000]  聽了這些話
[00:07:48.000 --> 00:07:50.000]  突然說完無厘頭
[00:07:50.000 --> 00:07:51.000]  傻傻的殺種
[00:07:51.000 --> 00:07:52.000]  然後大聲說
[00:07:52.000 --> 00:07:53.000]  有意的就應當聽
[00:07:53.000 --> 00:07:54.000]  又不知道你說什麼
