
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹早晨
[00:00:03.000 --> 00:00:08.000]  在講道之前我們同心有個禱告
[00:00:08.000 --> 00:00:11.000]  親愛的天父我們感謝你
[00:00:11.000 --> 00:00:13.000]  讓我們今天可以回來教會
[00:00:13.000 --> 00:00:15.000]  我們一齊去敬拜你
[00:00:15.000 --> 00:00:18.000]  求主你打開我們的心
[00:00:18.000 --> 00:00:23.000]  讓我們都被神的愛去觸動提醒和幫助
[00:00:23.000 --> 00:00:26.000]  奉主耶穌基督之名祈求
[00:00:26.000 --> 00:00:28.000]  阿門
[00:00:28.000 --> 00:00:31.000]  大家看不看到這個題目
[00:00:31.000 --> 00:00:34.000]  其實你心裡又沒有我
[00:00:34.000 --> 00:00:37.000]  不知道大家想起什麼呢
[00:00:37.000 --> 00:00:39.000]  哇一首歌
[00:00:39.000 --> 00:00:42.000]  哇原來大家是差不多年代的
[00:00:42.000 --> 00:00:45.000]  這首歌是在90年代
[00:00:45.000 --> 00:00:48.000]  一首繪席人口的合唱歌曲
[00:00:48.000 --> 00:00:50.000]  哪兩個人唱的
[00:00:50.000 --> 00:00:51.000]  可以了
[00:00:51.000 --> 00:00:54.000]  就是許生和鄭小姐
[00:00:54.000 --> 00:00:58.000]  我還想起另外一樣東西
[00:00:58.000 --> 00:01:01.000]  我還想起在街上
[00:01:01.000 --> 00:01:04.000]  不知道有沒有見過有些情侶吵架的時候
[00:01:04.000 --> 00:01:07.000]  都會有這些對白
[00:01:07.000 --> 00:01:09.000]  說得出這句話
[00:01:09.000 --> 00:01:12.000]  一定是對方做了一些事
[00:01:12.000 --> 00:01:15.000]  可能不是你所想
[00:01:15.000 --> 00:01:18.000]  或者不是那麼滿意
[00:01:18.000 --> 00:01:22.000]  這句話可以包含一種質問
[00:01:22.000 --> 00:01:24.000]  疑問
[00:01:24.000 --> 00:01:27.000]  或者是定論
[00:01:27.000 --> 00:01:30.000]  不過這句話你不要以為
[00:01:30.000 --> 00:01:33.000]  只在情侶之間才會說
[00:01:33.000 --> 00:01:38.000]  可能父母和子女之間都會說
[00:01:38.000 --> 00:01:39.000]  例如
[00:01:39.000 --> 00:01:42.000]  你為什麼連一個電話都不打
[00:01:42.000 --> 00:01:44.000]  電話都不打給我
[00:01:44.000 --> 00:01:48.000]  究竟你心裡還有沒有我這個媽媽
[00:01:48.000 --> 00:01:50.000]  我不知道有沒有這個事
[00:01:50.000 --> 00:01:53.000]  或者夫婦之間都會問
[00:01:53.000 --> 00:01:56.000]  例如老婆說
[00:01:56.000 --> 00:02:00.000]  你下班後只顧著打機
[00:02:00.000 --> 00:02:04.000]  其實你心裡還有沒有我這個老婆
[00:02:04.000 --> 00:02:08.000]  我代表某些太太說的
[00:02:08.000 --> 00:02:11.000]  但是當上帝問
[00:02:11.000 --> 00:02:16.000]  其實你心裡有沒有我的時候
[00:02:16.000 --> 00:02:18.000]  可能就是代表著
[00:02:18.000 --> 00:02:20.000]  我們和神之間的關係
[00:02:20.000 --> 00:02:22.000]  是不是有些問題
[00:02:22.000 --> 00:02:23.000]  又或者
[00:02:23.000 --> 00:02:26.000]  是不是我們有得罪神的地方
[00:02:26.000 --> 00:02:28.000]  在聖經裡有一本書
[00:02:28.000 --> 00:02:30.000]  叫《馬拉基書》
[00:02:30.000 --> 00:02:34.000]  上帝正是要質問那些以色列人
