
[00:00:00.000 --> 00:00:02.000]  大兄姊妹平安
[00:00:02.000 --> 00:00:04.000]  謝謝你
[00:00:04.000 --> 00:00:06.000]  帶我們有一個很好的敬拜
[00:00:06.000 --> 00:00:08.000]  剛才唱到
[00:00:08.000 --> 00:00:10.000]  勇敢走出去的時候
[00:00:10.000 --> 00:00:12.000]  我很感動
[00:00:12.000 --> 00:00:14.000]  因為那時候唱這首歌
[00:00:14.000 --> 00:00:16.000]  唱到
[00:00:16.000 --> 00:00:18.000]  祝你要往那裡走
[00:00:18.000 --> 00:00:22.000]  我就跟你走
[00:00:22.000 --> 00:00:24.000]  我唱不出這一句
[00:00:24.000 --> 00:00:26.000]  因為那時候覺得
[00:00:26.000 --> 00:00:28.000]  這是一個很大的承諾
[00:00:28.000 --> 00:00:30.000]  是不是真的主要我去哪裡
[00:00:30.000 --> 00:00:32.000]  我就敢跟著去
[00:00:32.000 --> 00:00:34.000]  所以那時候我唱不出
[00:00:34.000 --> 00:00:36.000]  但是感謝神
[00:00:36.000 --> 00:00:38.000]  神一直給我信心
[00:00:38.000 --> 00:00:40.000]  給我力量
[00:00:40.000 --> 00:00:42.000]  我現在可以唱得到
[00:00:42.000 --> 00:00:50.000]  今天的講題是
[00:00:50.000 --> 00:00:52.000]  我是什麼人
[00:00:52.000 --> 00:00:54.000]  當我讀一年班的時候
[00:00:54.000 --> 00:00:56.000]  有本學生手冊
[00:00:56.000 --> 00:00:58.000]  學生手冊裡面有學生的資料
[00:00:58.000 --> 00:01:00.000]  有中文名
[00:01:00.000 --> 00:01:02.000]  英文名 性別 出生日期等等
[00:01:02.000 --> 00:01:04.000]  很多的資料
[00:01:04.000 --> 00:01:06.000]  其中有一項就是直觀
[00:01:06.000 --> 00:01:12.000]  那時候小學一年班
[00:01:12.000 --> 00:01:14.000]  我也不懂得看這兩個字
[00:01:14.000 --> 00:01:16.000]  不知道是什麼
[00:01:16.000 --> 00:01:18.000]  我就去問我姐姐
[00:01:18.000 --> 00:01:20.000]  我姐姐說直觀
[00:01:20.000 --> 00:01:22.000]  就是鄉下
