
[00:00:00.000 --> 00:00:01.020]  請姐妹早安
[00:00:01.020 --> 00:00:04.200]  好 今天在正道之先
[00:00:04.200 --> 00:00:07.120]  我們一同讀出今天的正道經文 好嗎
[00:00:07.120 --> 00:00:09.160]  在馬太福音的十章
[00:00:09.160 --> 00:00:11.000]  五至到十五節
[00:00:11.000 --> 00:00:13.000]  我們一起重讀經文
[00:00:13.000 --> 00:00:14.600]  預備 一二三
[00:00:14.600 --> 00:00:18.160]  耶穌差者十二個人去
[00:00:18.160 --> 00:00:20.000]  吩咐他們說
[00:00:20.000 --> 00:00:23.400]  愛邦人的路 你們不要走
[00:00:23.400 --> 00:00:27.300]  撒瑪利亞人的城 你們不要進
[00:00:27.660 --> 00:00:32.000]  寧可往以色列迷失的羊那裡去
[00:00:32.000 --> 00:00:34.800]  除酒除傳說
[00:00:34.800 --> 00:00:36.600]  天國近了
[00:00:36.600 --> 00:00:38.200]  醫治病人
[00:00:38.200 --> 00:00:40.000]  叫死人復活
[00:00:40.000 --> 00:00:42.900]  叫長大麻風的潔淨
[00:00:42.900 --> 00:00:45.000]  把鬼趕出去
[00:00:45.000 --> 00:00:47.500]  你們白白地得來
[00:00:47.500 --> 00:00:50.100]  也要白白地捨去
[00:00:50.100 --> 00:00:54.460]  腰袋裡不要帶金銀銅錢
[00:00:54.460 --> 00:00:57.260]  行路不要帶口袋
[00:00:57.600 --> 00:01:00.000]  不要帶兩件掛紙
[00:01:00.000 --> 00:01:03.160]  也不要帶鞋和拐杖
[00:01:03.160 --> 00:01:07.100]  因為邦人得飲食是應當的
[00:01:07.100 --> 00:01:10.060]  你們無論進哪一城
[00:01:10.060 --> 00:01:11.360]  哪一村
[00:01:11.360 --> 00:01:14.600]  要打聽那裡誰是好人
[00:01:14.600 --> 00:01:16.800]  就住在他家
[00:01:16.800 --> 00:01:19.500]  直住到走的時候
[00:01:19.500 --> 00:01:25.400]  進他家裡去
[00:01:25.660 --> 00:01:27.460]  請他安
[00:01:27.460 --> 00:01:30.160]  那家若配得平安
[00:01:30.160 --> 00:01:34.760]  你們所求的平安就必臨到那家
[00:01:34.760 --> 00:01:36.260]  若不配得
[00:01:36.260 --> 00:01:40.160]  你們所求的平安仍歸你們
[00:01:40.160 --> 00:01:42.760]  凡不接待你們
[00:01:42.760 --> 00:01:45.060]  不聽你們話的人
[00:01:45.060 --> 00:01:49.560]  你們離開那家或是那城的時候
[00:01:49.560 --> 00:01:53.560]  就把腳上的塵土堵下去
[00:01:54.060 --> 00:01:56.160]  我實在告訴你們
[00:01:56.160 --> 00:01:58.260]  當審判的日子
[00:01:58.260 --> 00:02:01.660]  所多麼和和乜乜所受的
[00:02:01.660 --> 00:02:04.660]  比那城還容易受呢
[00:02:04.660 --> 00:02:06.760]  我們同心低頭禱告
[00:02:06.760 --> 00:02:10.960]  神啊我們在這一刻
[00:02:10.960 --> 00:02:13.460]  將這個時間分別為聖
[00:02:13.460 --> 00:02:17.160]  願意祢的靈在我們當中運行
[00:02:17.160 --> 00:02:19.660]  教導我們 彈開我們的心
[00:02:19.660 --> 00:02:21.860]  願意去承載祢的說話
[00:02:22.460 --> 00:02:24.360]  願意我們走出去的時候
[00:02:24.360 --> 00:02:27.060]  我們都願意走出來
[00:02:27.060 --> 00:02:30.060]  願意說的和聽的
[00:02:30.060 --> 00:02:33.260]  一同被祢的說話激勵
[00:02:33.260 --> 00:02:38.060]  繼續讓我們走這條人生神聖的路
[00:02:38.060 --> 00:02:39.260]  多謝你
[00:02:39.260 --> 00:02:41.260]  聽我們禱告奉主耶穌基督
[00:02:41.260 --> 00:02:42.260]  成名祈求
[00:02:42.260 --> 00:02:43.260]  阿們
[00:02:43.260 --> 00:02:46.960]  弟兄姊妹
[00:02:46.960 --> 00:02:48.560]  不知道大家記不記得
[00:02:48.560 --> 00:02:49.960]  我上次在這裡說的時候
[00:02:49.960 --> 00:02:51.960]  同樣都是說馬太福音
[00:02:52.460 --> 00:02:55.860]  上次我說到耶穌來承傳律法
[00:02:55.860 --> 00:02:58.960]  重新演繹律法的真義
[00:02:58.960 --> 00:03:02.560]  在馬太福音第九章尾那裡
[00:03:02.560 --> 00:03:06.360]  當耶穌趕出這個啞巴鬼的時候
[00:03:06.360 --> 00:03:10.060]  法利塞人竟然說耶穌是什麼
[00:03:10.060 --> 00:03:12.560]  是的 我聽到的
[00:03:12.560 --> 00:03:14.560]  靠鬼王趕鬼
[00:03:14.560 --> 00:03:19.060]  雖然耶穌對這群法利塞人真的很失望
[00:03:19.660 --> 00:03:23.760]  但是耶穌仍然走遍各個會堂
[00:03:23.760 --> 00:03:27.960]  看見許多人困苦流離
[00:03:27.960 --> 00:03:31.460]  如同羊沒有牧人一般
[00:03:31.460 --> 00:03:34.560]  於是耶穌就在第七節
[00:03:34.560 --> 00:03:37.760]  命令門徒一邊走一邊傳道
[00:03:37.760 --> 00:03:40.660]  宣告天國近了
[00:03:40.660 --> 00:03:43.060]  天國快實現了
[00:03:43.060 --> 00:03:46.460]  天國快實現是什麼意思呢
[00:03:46.460 --> 00:03:49.360]  在猶太人的觀念裡面
[00:03:49.860 --> 00:03:52.560]  天國是指神的王
[00:03:52.560 --> 00:03:55.560]  神是王 是神的王權
[00:03:55.560 --> 00:04:00.060]  神是透過大衛的後裔當中選立一人
[00:04:00.060 --> 00:04:02.660]  來恢復大衛的角度
[00:04:02.660 --> 00:04:06.060]  將神的王權表露無遺
[00:04:06.060 --> 00:04:10.960]  神實施王權的領域或者地方在哪裡呢
[00:04:10.960 --> 00:04:13.960]  就是在以色列國的身上
[00:04:15.460 --> 00:04:19.360]  而舊約所傳出的盼望
[00:04:19.360 --> 00:04:22.160]  也傳到新約裡面
[00:04:22.160 --> 00:04:27.860]  所以當時的人對天國的認知也是很類同的
[00:04:27.860 --> 00:04:31.960]  他們甚至秉承了舊約裡面
[00:04:31.960 --> 00:04:35.460]  約書亞打聖戰的精神
[00:04:35.460 --> 00:04:40.460]  他們務求以驅逐羅馬帝國
[00:04:40.460 --> 00:04:45.160]  還我河山這個重任
[00:04:46.160 --> 00:04:49.160]  我們在歷史上也看到
[00:04:49.160 --> 00:04:52.160]  在以色列古史學家約瑟夫
[00:04:52.160 --> 00:04:57.160]  他也記載了當時很多人自稱自己是尼塞亞
[00:04:57.160 --> 00:05:05.160]  當中最為人熟悉的就是在主口1832年的巴爾科赫巴
[00:05:05.160 --> 00:05:07.660]  他也自稱是尼塞亞
[00:05:07.660 --> 00:05:12.160]  他也想用武力推翻羅馬政權
[00:05:14.160 --> 00:05:19.660]  這些事實或者事情表達了一個什麼信息呢
[00:05:19.660 --> 00:05:22.160]  就是講明了當時的人
[00:05:22.160 --> 00:05:29.660]  全國的人民都希望有一個屬地政治的天國出現
[00:05:29.660 --> 00:05:37.660]  我們就明白為什麼耶穌要賜12個門徒的權柄
[00:05:37.660 --> 00:05:39.160]  去醫治病人
[00:05:39.160 --> 00:05:41.160]  叫死人復活
[00:05:41.160 --> 00:05:44.160]  叫長大麻風得潔淨
[00:05:44.160 --> 00:05:46.160]  把鬼趕出去
[00:05:46.160 --> 00:05:52.160]  大家有沒有留意到這些行動
[00:05:52.160 --> 00:06:00.160]  其實和耶穌在馬太福音第八至第九章的神蹟活動是一致的
[00:06:00.160 --> 00:06:05.160]  這樣是證明了什麼呢
[00:06:05.160 --> 00:06:10.660]  證明了門徒的事供就是耶穌事供的延續
[00:06:11.660 --> 00:06:13.660]  而管會堂的女兒
[00:06:13.660 --> 00:06:15.160]  她可以復活
[00:06:15.160 --> 00:06:19.660]  更加凸顯了耶穌是尼塞亞的身份
[00:06:19.660 --> 00:06:24.660]  也證明了耶穌是有尼塞亞的權柄
[00:06:24.660 --> 00:06:29.660]  耶穌不單止用口講述天國的信息
[00:06:29.660 --> 00:06:34.660]  他還配合了神跡騎士作為外征
[00:06:34.660 --> 00:06:36.660]  證明了舊約的預言
[00:06:36.660 --> 00:06:40.660]  尼塞亞的國度已經展開了
[00:06:40.660 --> 00:06:45.660]  耶穌是要來實現尼塞亞的國度
[00:06:45.660 --> 00:06:49.660]  可能在座當中你們會問
[00:06:49.660 --> 00:06:54.660]  如果今天的信徒同樣擁有這些能力或權柄
[00:06:54.660 --> 00:06:57.660]  傳福音就容易得多了
[00:06:57.660 --> 00:06:59.660]  大家是不是覺得是呢
[00:07:02.660 --> 00:07:06.660]  但是在《已忽所書》的第二章說到
[00:07:06.660 --> 00:07:11.660]  教會是建造在使徒和先知的根基上
[00:07:11.660 --> 00:07:13.660]  所以今天的信徒
[00:07:13.660 --> 00:07:18.660]  我們就不需要這些權柄來建立教會
[00:07:18.660 --> 00:07:21.660]  所以今天的信徒
[00:07:21.660 --> 00:07:24.660]  我們不需要這些權柄來建立教會
[00:07:24.660 --> 00:07:29.660]  既然如此我們又再看經文
[00:07:29.660 --> 00:07:34.660]  耶穌命令門徒白白得來也要白白捨去
[00:07:34.660 --> 00:07:38.660]  意思是指門徒收到耶穌賜予
[00:07:38.660 --> 00:07:42.660]  服侍的能力和權柄
[00:07:42.660 --> 00:07:45.660]  耶穌究竟想怎樣呢
[00:07:45.660 --> 00:07:49.660]  耶穌希望門徒將天國所帶來的祝福
[00:07:49.660 --> 00:07:52.660]  拯救的信息傳開他們
[00:07:52.660 --> 00:07:58.660]  目的就是他們要利用這些權柄服侍其他人
[00:07:59.660 --> 00:08:02.660]  在泰國有兩名遊客
[00:08:02.660 --> 00:08:05.660]  在餐廳裡大吃大喝
[00:08:05.660 --> 00:08:08.660]  然後他們就急步離開
[00:08:08.660 --> 00:08:11.660]  他們疑似是吃霸王餐
[00:08:11.660 --> 00:08:15.660]  於是餐廳就公開了兩個人的照片
[00:08:15.660 --> 00:08:17.660]  希望他們回去結帳
[00:08:17.660 --> 00:08:20.660]  其實是五百多元港幣
[00:08:20.660 --> 00:08:22.660]  也不算太貴
[00:08:22.660 --> 00:08:27.660]  不過這兩個人一直都沒有出現
[00:08:27.660 --> 00:08:35.660]  而負責那桌子的少年人的侍應就慘了
[00:08:35.660 --> 00:08:40.660]  因為他要賠償給這間餐廳的損失
[00:08:40.660 --> 00:08:45.660]  這件事在網路上瘋傳得很厲害
[00:08:45.660 --> 00:08:51.660]  當中有一名男子不恥這兩個人的所為
[00:08:51.660 --> 00:08:55.660]  他不想少年人蒙受損失
[00:08:55.660 --> 00:09:02.660]  他就去到這間餐廳裡為這兩個人付了這筆錢
[00:09:02.660 --> 00:09:05.660]  我想問問大家
[00:09:05.660 --> 00:09:09.660]  吃了東西需要付錢嗎?
[00:09:09.660 --> 00:09:13.660]  這個世界有沒有免費的午餐?
[00:09:13.660 --> 00:09:14.660]  沒有的
[00:09:14.660 --> 00:09:17.660]  在餐廳吃東西是這樣的
