
[00:00:00.000 --> 00:00:03.000]  各位電影姊妹晚安
[00:00:03.000 --> 00:00:06.000]  今日的講題是
[00:00:06.000 --> 00:00:09.000]  加瑪烈作別人的解困者
[00:00:09.000 --> 00:00:14.000]  大家還記不記得
[00:00:14.000 --> 00:00:18.000]  今晚是《屎塘傳》港島系列的第幾講呢
[00:00:18.000 --> 00:00:22.000]  我看到有人講到
[00:00:22.000 --> 00:00:24.000]  就是第五講
[00:00:24.000 --> 00:00:28.000]  其實這個港島系列的全名是甚麼呢
[00:00:28.000 --> 00:00:33.000]  就是2024年《屎塘行傳》
[00:00:33.000 --> 00:00:37.000]  《流散世代下的使命重尋》系列港島
[00:00:37.000 --> 00:00:39.000]  而今晚的講題就是
[00:00:39.000 --> 00:00:43.000]  加瑪烈作別人的解困者
[00:00:43.000 --> 00:00:48.000]  我們要留意的是
[00:00:48.000 --> 00:00:50.000]  這是一個怎樣的世代呢
[00:00:50.000 --> 00:00:54.000]  有甚麼使命我們需要去重尋呢
[00:00:55.000 --> 00:00:59.000]  而每次港島都是以人物為主線
[00:00:59.000 --> 00:01:03.000]  而今晚我們將會以加瑪烈
[00:01:03.000 --> 00:01:07.000]  作為主線來講這篇訊息
[00:01:07.000 --> 00:01:12.000]  講到困境我相信大家都會有不同的經歷
[00:01:12.000 --> 00:01:14.000]  一個傳導人
[00:01:14.000 --> 00:01:17.000]  其中一個最大的困境是甚麼呢
[00:01:17.000 --> 00:01:21.000]  就是當他快要站上港台港島的時候
[00:01:21.000 --> 00:01:25.000]  但突然發現他不能上台
[00:01:25.000 --> 00:01:28.000]  我也試過
[00:01:28.000 --> 00:01:32.000]  記得我在神學院考港島科那天
[00:01:32.000 --> 00:01:35.000]  我覺得腹部很痛
[00:01:35.000 --> 00:01:37.000]  真的痛得很厲害
[00:01:37.000 --> 00:01:40.000]  但我心想在這個重要的關頭
[00:01:40.000 --> 00:01:42.000]  都要忍著痛
[00:01:42.000 --> 00:01:46.000]  上了港台港完島才去看醫生
[00:01:46.000 --> 00:01:50.000]  我都覺得自己是忍得很痛的人
[00:01:50.000 --> 00:01:54.000]  但上港台之前實在痛得太厲害
[00:01:54.000 --> 00:01:57.000]  甚至痛得走路都走不了
[00:01:57.000 --> 00:02:01.000]  這對我來說絕對是一個困境
[00:02:01.000 --> 00:02:03.000]  我一面很痛
[00:02:03.000 --> 00:02:06.000]  一面也心急如焚
[00:02:06.000 --> 00:02:08.000]  但結果如何呢
[00:02:08.000 --> 00:02:13.000]  到今晚港島後段我就會告訴大家
[00:02:13.000 --> 00:02:19.000]  而大家有沒有曾經經歷過一些困境呢
[00:02:19.000 --> 00:02:26.000]  例如失業、經濟困難、自己或家人患病
[00:02:26.000 --> 00:02:31.000]  跟老闆、同事、家人的關係緊張
[00:02:31.000 --> 00:02:35.000]  如果有遇過大大小小困境的頂英姐妹
[00:02:35.000 --> 00:02:37.000]  都請你舉手,我也有
[00:02:37.000 --> 00:02:42.000]  應該差不多所有人都有面對過不同的困境
[00:02:42.000 --> 00:02:45.000]  現在讓我們看看
[00:02:45.000 --> 00:02:51.000]  大概二千年前使徒所面對的困境
[00:02:51.000 --> 00:02:54.000]  讀出這段經文
[00:02:54.000 --> 00:02:58.000]  使徒行傳五章十七至四十二節
[00:02:58.000 --> 00:03:01.000]  親愛的天父,感謝祢將祢的話賜給我們
[00:03:01.000 --> 00:03:04.000]  求聖靈在我們當中引領
[00:03:04.000 --> 00:03:07.000]  幫助我們明白,轉理自己的心意
[00:03:07.000 --> 00:03:11.000]  讓我們有信心領受和回應
[00:03:11.000 --> 00:03:14.000]  我們祈禱奉主耶穌基督的名
[00:03:14.000 --> 00:03:16.000]  阿門
[00:03:16.000 --> 00:03:24.000]  第一部分是看到人面對的困境
[00:03:24.000 --> 00:03:29.000]  聖靈的工作很多時候一方面帶領人去信主
[00:03:29.000 --> 00:03:33.000]  但另一方面又會有些人反對
[00:03:33.000 --> 00:03:36.000]  大祭司,即是該亞法
[00:03:36.000 --> 00:03:40.000]  和他的撒都該人朋友很生氣
[00:03:40.000 --> 00:03:45.000]  為甚麼呢?因為這些耶穌的狂熱信徒
[00:03:45.000 --> 00:03:48.000]  在百姓當中有很大的影響力
[00:03:48.000 --> 00:03:53.000]  他憎恨任何威脅到他們作為宗教領袖的言論
[00:03:53.000 --> 00:03:59.000]  尤其是藐視使徒傳講有關身體復活的道理
[00:03:59.000 --> 00:04:02.000]  這是他們徹底否定的
[00:04:02.000 --> 00:04:05.000]  於是就抓了他們
[00:04:05.000 --> 00:04:08.000]  而且將他們收在監獄裏
[00:04:08.000 --> 00:04:11.000]  當晚主的使者就來了
[00:04:11.000 --> 00:04:13.000]  帶他們出監獄
[00:04:13.000 --> 00:04:16.000]  叫他們回到殿裏
[00:04:16.000 --> 00:04:19.000]  將生命的道告訴百姓
[00:04:19.000 --> 00:04:24.000]  使者就將基督的真理說成
[00:04:24.000 --> 00:04:26.000]  「這生命的道」
[00:04:26.000 --> 00:04:33.000]  沒錯,這不單單是一套信念或一套教條
[00:04:33.000 --> 00:04:35.000]  而是一種生命
[00:04:35.000 --> 00:04:37.000]  主耶穌復活的生命
[00:04:37.000 --> 00:04:40.000]  是給一切信靠祂的人
[00:04:40.000 --> 00:04:42.000]  在破曉的時份
[00:04:42.000 --> 00:04:46.000]  使徒正在殿裏講道
[00:04:46.000 --> 00:04:50.000]  同時大祭司和工會的人
[00:04:50.000 --> 00:04:56.000]  也就是平議會在嚴肅的秘密會議當中聚首
[00:04:56.000 --> 00:05:00.000]  他們等候囚犯被提到他們面前
[00:05:00.000 --> 00:05:04.000]  路加在使徒行傳五章二十一節
[00:05:04.000 --> 00:05:10.000]  很生動地使用了希臘文未完成式的時態
[00:05:10.000 --> 00:05:13.000]  來描述他們的教導
[00:05:13.000 --> 00:05:21.000]  展現了使徒持續而毫無懼怕地教導百姓
[00:05:21.000 --> 00:05:27.000]  監獄其實是關押得非常穩陣
[00:05:27.000 --> 00:05:30.000]  所有的警察都緊守崗位
[00:05:30.000 --> 00:05:34.000]  但監獄內的人卻不見了
[00:05:34.000 --> 00:05:38.000]  這真是令到肉質非常苦惱
[00:05:38.000 --> 00:05:42.000]  這件事將會如何收場呢?
[00:05:42.000 --> 00:05:47.000]  守殿官和祭司心裏很為難
[00:05:47.000 --> 00:05:52.000]  他們說這個鼓動群眾的運動將會如何發展呢?
[00:05:52.000 --> 00:05:55.000]  後來有人去稟報
[00:05:55.000 --> 00:06:03.000]  說那些逃犯已經回到聖殿教訓百姓
[00:06:03.000 --> 00:06:07.000]  但警察卻不敢用強暴
[00:06:07.000 --> 00:06:10.000]  他們帶使徒回到公會當中
[00:06:10.000 --> 00:06:16.000]  因為這些耶穌的跟隨者很受百姓的尊重
[00:06:16.000 --> 00:06:24.000]  假如守殿官和警察公然對使徒動粗的話
[00:06:24.000 --> 00:06:28.000]  他們也會被百姓用石頭扔他們
[00:06:28.000 --> 00:06:30.000]  大祭司說
[00:06:30.000 --> 00:06:32.000]  我們不是嚴嚴地禁止你們
[00:06:32.000 --> 00:06:36.000]  不可以奉這名教訓人嗎?
[00:06:36.000 --> 00:06:41.000]  他刻意避用了主耶穌基督的名字
[00:06:41.000 --> 00:06:46.000]  他說你們都是將你們的道理充滿了耶路撒冷
[00:06:46.000 --> 00:06:49.000]  其實在這裏大祭司不經意地
[00:06:49.000 --> 00:06:52.000]  讚賞了使徒傳道的果效
[00:06:52.000 --> 00:06:56.000]  把基督的道理充滿了耶路撒冷
[00:06:56.000 --> 00:07:00.000]  他們也說你們想要叫這些人的血
[00:07:00.000 --> 00:07:04.000]  你們想要叫耶穌的血歸到我們身上嗎?
[00:07:04.000 --> 00:07:10.000]  其實從前當猶太的領袖要處死耶穌
[00:07:10.000 --> 00:07:16.000]  去呼叫祂的血歸到我們和子孫身上的時候
[00:07:16.000 --> 00:07:20.000]  其實這件事已經成就了
[00:07:20.000 --> 00:07:25.000]  但是使徒堅持自己的責任是信服神
[00:07:25.000 --> 00:07:28.000]  而不是信從人
[00:07:28.000 --> 00:07:32.000]  他們坦然地宣告
[00:07:32.000 --> 00:07:37.000]  猶太人將耶穌掛在木頭上殺害了
[00:07:37.000 --> 00:07:41.000]  但是神已經叫他從死裏復活
[00:07:41.000 --> 00:07:43.000]  並且高舉他
[00:07:43.000 --> 00:07:46.000]  讓他成為君王和救主
[00:07:46.000 --> 00:07:53.000]  他願意將悔改的心和赦罪恩賜給猶太人
[00:07:53.000 --> 00:07:56.000]  而使徒也利用這個機會
[00:07:56.000 --> 00:08:02.000]  向控告他們的人和法官傳講福音
[00:08:02.000 --> 00:08:06.000]  在這段很簡短的福音信息裏
[00:08:06.000 --> 00:08:09.000]  有使徒的見證作為支持
[00:08:09.000 --> 00:08:12.000]  他們見過復活的耶穌
[00:08:12.000 --> 00:08:17.000]  和他們一起作見證的還有神的聖靈
[00:08:17.000 --> 00:08:20.000]  當時門徒面對審判
[00:08:20.000 --> 00:08:22.000]  再入獄
[00:08:22.000 --> 00:08:24.000]  甚至生命的危險
[00:08:24.000 --> 00:08:30.000]  而且他們所面對的是勢力龐大的猶太人的公會
[00:08:30.000 --> 00:08:33.000]  我相信當時的群眾
[00:08:33.000 --> 00:08:36.000]  看到他們的困境
[00:08:36.000 --> 00:08:41.000]  但是又可以怎樣去回應呢?
[00:08:41.000 --> 00:08:44.000]  看到門徒陷入困境當中
[00:08:44.000 --> 00:08:47.000]  有沒有人可以挺身而出
[00:08:47.000 --> 00:08:50.000]  為門徒解困呢?
[00:08:50.000 --> 00:08:54.000]  我們看第二部分
[00:08:54.000 --> 00:08:58.000]  回應幫助別人解困
[00:08:58.000 --> 00:09:00.000]  在這個時候
[00:09:00.000 --> 00:09:05.000]  有一位人物站起來說話
[00:09:05.000 --> 00:09:07.000]  他是加瑪列
[00:09:07.000 --> 00:09:10.000]  加瑪列是誰呢?
[00:09:10.000 --> 00:09:15.000]  他是其中一位最傑出的以色列的拉比
[00:09:15.000 --> 00:09:17.000]  又是大素人
[00:09:17.000 --> 00:09:21.000]  後來稱為保羅的師父
[00:09:21.000 --> 00:09:27.000]  法利賽人相信要極嚴謹地遵守這些律法
[00:09:27.000 --> 00:09:31.000]  對於那些不遵守律法的人
[00:09:31.000 --> 00:09:33.000]  他們就不會和他在一起
[00:09:33.000 --> 00:09:35.000]  沒有什麼商量的
[00:09:35.000 --> 00:09:38.000]  而加瑪列也稱為加瑪列的長老
[00:09:38.000 --> 00:09:42.000]  他是耶路撒冷議會的成員
[00:09:42.000 --> 00:09:48.000]  加瑪列也是一位有名的猶太教的教法師
[00:09:48.000 --> 00:09:53.000]  他是溫和派拉比希列的學生
[00:09:53.000 --> 00:09:55.000]  在《司徒行傳》五章三十四節
[00:09:55.000 --> 00:10:01.000]  他被稱為法利賽人和教法師
[00:10:01.000 --> 00:10:06.000]  並且被眾百姓所敬重
[00:10:06.000 --> 00:10:08.000]  這種描述
[00:10:08.000 --> 00:10:12.000]  路加讓讀者認識到
[00:10:12.000 --> 00:10:17.000]  加瑪列是故事中可信的人物
[00:10:17.000 --> 00:10:21.000]  加瑪列的名字是什麼意思呢?
[00:10:21.000 --> 00:10:24.000]  加瑪列的名字的意思是
[00:10:24.000 --> 00:10:27.000]  「我的掌上是上帝」
[00:10:27.000 --> 00:10:32.000]  如果加瑪列的確被百姓所敬重
[00:10:32.000 --> 00:10:36.000]  而他的意見又被百姓所接受的話
[00:10:36.000 --> 00:10:42.000]  這樣他的意見可能能夠左右大局
[00:10:42.000 --> 00:10:47.000]  加瑪列的演說主要分為兩個部分
[00:10:47.000 --> 00:10:49.000]  第一個部分就是
[00:10:49.000 --> 00:10:53.000]  加瑪列提出了丟大和加利利的猶大
[00:10:53.000 --> 00:10:56.000]  這兩個歷史的案例
[00:10:56.000 --> 00:11:00.000]  他們的行動後來都失敗了
[00:11:00.000 --> 00:11:04.000]  丟大是一個叛亂組織的首領
[00:11:04.000 --> 00:11:08.000]  專門對抗佔領巴勒斯坦的羅馬統治者
[00:11:08.000 --> 00:11:11.000]  大約有四百多個革命者
[00:11:11.000 --> 00:11:13.000]  他被殺後
[00:11:13.000 --> 00:11:18.000]  其實跟隨他的人都全部四散了
[00:11:18.000 --> 00:11:22.000]  而第二個就是加利利的猶大
[00:11:22.000 --> 00:11:24.000]  他是一個狂熱的分子
[00:11:24.000 --> 00:11:27.000]  是激進黨的建黨者
[00:11:27.000 --> 00:11:32.000]  曾經在主候六年帶頭反抗羅馬人
[00:11:32.000 --> 00:11:37.000]  他在猶大猶太人當中煽動暴動失敗了
[00:11:37.000 --> 00:11:39.000]  也都滅亡了
[00:11:39.000 --> 00:11:44.000]  而跟隨他的人也都四散了
[00:11:44.000 --> 00:11:48.000]  而第二部分就是講到
[00:11:48.000 --> 00:11:54.000]  加瑪列告訴工會不要去管那些使徒
[00:11:54.000 --> 00:11:58.000]  因為如果這項運動是出於上帝的話
[00:11:58.000 --> 00:12:02.000]  這樣跟使徒對抗是沒有用的
[00:12:02.000 --> 00:12:06.000]  事實上加瑪列口中所講的話
[00:12:06.000 --> 00:12:11.000]  是強烈地前瞻了路加的論點
[00:12:11.000 --> 00:12:13.000]  換言之就是
[00:12:13.000 --> 00:12:16.000]  如果教會的職事是應驗了
[00:12:16.000 --> 00:12:19.000]  使徒行傳一章八節所講
[00:12:19.000 --> 00:12:23.000]  這樣他就是出於上帝的工作了
[00:12:23.000 --> 00:12:25.000]  讓我們也一同讀出
[00:12:25.000 --> 00:12:27.000]  使徒行傳一章八節
