
[00:00:00.000 --> 00:00:05.000]  Hello 大家好
[00:00:05.000 --> 00:00:09.000]  剛才主席問我們什麼狀態
[00:00:09.000 --> 00:00:12.000]  我第一個反應是因為很累
[00:00:12.000 --> 00:00:15.000]  整個早上覺得自己很累
[00:00:15.000 --> 00:00:17.000]  很想繼續在床上
[00:00:17.000 --> 00:00:22.000]  但我覺得敬拜有個很特別的效果
[00:00:22.000 --> 00:00:26.000]  就是當我把我的學習
[00:00:26.000 --> 00:00:28.000]  把我的焦點放在上帝身上
[00:00:28.000 --> 00:00:31.000]  其實我又不只會想著自己
[00:00:31.000 --> 00:00:33.000]  學習把焦點放在上帝身上
[00:00:33.000 --> 00:00:34.000]  他又會加力
[00:00:34.000 --> 00:00:36.000]  其實剛才也很用力唱
[00:00:36.000 --> 00:00:38.000]  但我覺得反而上帝越用力
[00:00:38.000 --> 00:00:40.000]  上帝又會越加力給我
[00:00:40.000 --> 00:00:42.000]  我祈禱上帝多給我半小時
[00:00:42.000 --> 00:00:46.000]  這個力量和你們分享他的說話
[00:00:46.000 --> 00:00:48.000]  所以原來我們都學習在敬拜上
[00:00:48.000 --> 00:00:50.000]  專注在上帝身上
[00:00:50.000 --> 00:00:52.000]  靠他的得力
[00:00:52.000 --> 00:00:54.000]  也很欣賞大家
[00:00:54.000 --> 00:00:56.000]  因為都知道考試時期
[00:00:56.000 --> 00:00:58.000]  以前的木姐教的
[00:00:58.000 --> 00:01:01.000]  他說越忙的時候越要回教會
[00:01:01.000 --> 00:01:03.000]  不想見到上帝的時候
[00:01:03.000 --> 00:01:04.000]  你就越要找上帝
[00:01:04.000 --> 00:01:06.000]  你就會去找到他
[00:01:06.000 --> 00:01:08.000]  我們一起祈禱吧
[00:01:08.000 --> 00:01:10.000]  七天父, 衛道, 你在我們當中
[00:01:10.000 --> 00:01:12.000]  我們感謝你
[00:01:12.000 --> 00:01:15.000]  願意你今天去開我們的眼睛
[00:01:15.000 --> 00:01:17.000]  我們是坐著的
[00:01:17.000 --> 00:01:20.000]  我們可能各人都有不同的狀態
[00:01:20.000 --> 00:01:22.000]  不同的心情
[00:01:22.000 --> 00:01:25.000]  但我們今天就是被你帶領到這裡
[00:01:25.000 --> 00:01:28.000]  願意剛才你的師哥去觸動我們的心
[00:01:28.000 --> 00:01:31.000]  願待會你的說話都鼓勵到我們
[00:01:31.000 --> 00:01:33.000]  我們真的這一刻
[00:01:33.000 --> 00:01:37.000]  可能我們沒有一個人能夠將我們完全的心給了你
[00:01:37.000 --> 00:01:38.000]  可能太累的
[00:01:38.000 --> 00:01:40.000]  可能不能夠集中的
[00:01:40.000 --> 00:01:42.000]  可能有很多自己的東西想
[00:01:42.000 --> 00:01:44.000]  我們不能夠獻上這一刻
[00:01:44.000 --> 00:01:45.000]  獻上我們完全的自己
[00:01:45.000 --> 00:01:47.000]  但相信你都接納了
[00:01:47.000 --> 00:01:49.000]  讓我們聽到你的說話
[00:01:49.000 --> 00:01:51.000]  以致我們的生命被你去改變
[00:01:51.000 --> 00:01:52.000]  願你開兩個心
[00:01:52.000 --> 00:01:55.000]  祝福你們, 馮主名球, 阿門
[00:01:55.000 --> 00:02:00.000]  近來你們有沒有送禮物給朋友
[00:02:00.000 --> 00:02:03.000]  有人回答肩膀
[00:02:03.000 --> 00:02:06.000]  是你們收禮物還是被送禮物的
[00:02:06.000 --> 00:02:08.000]  好甜蜜
[00:02:08.000 --> 00:02:14.000]  朋友, 家人, 同學, 老師
[00:02:14.000 --> 00:02:18.000]  他們生日你們現在流行送禮物
[00:02:18.000 --> 00:02:19.000]  都流行, 對不對
[00:02:19.000 --> 00:02:20.000]  真好笑
[00:02:20.000 --> 00:02:22.000]  上個月的母親節
