
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹早晨
[00:00:02.000 --> 00:00:06.000]  很感恩今天我們又再一次返回教會
[00:00:06.000 --> 00:00:08.000]  我們又一起敬拜
[00:00:08.000 --> 00:00:12.000]  我們又一起去聽神的話
[00:00:12.000 --> 00:00:17.000]  近年大家有沒有留意到
[00:00:17.000 --> 00:00:21.000]  AI的趨勢很厲害
[00:00:21.000 --> 00:00:23.000]  而且大家知不知道
[00:00:23.000 --> 00:00:27.000]  其實AI可以幫人做很多的事
[00:00:27.000 --> 00:00:29.000]  我曾經在電視裡面
[00:00:29.000 --> 00:00:30.000]  看到一個節目
[00:00:30.000 --> 00:00:33.000]  他講到原來AI的機械人
[00:00:33.000 --> 00:00:38.000]  可以幫人24小時生產汽車
[00:00:38.000 --> 00:00:40.000]  我不知道大家有沒有看過
[00:00:40.000 --> 00:00:42.000]  你知不知道原來
[00:00:42.000 --> 00:00:47.000]  AI也可以幫人將會議的記錄
[00:00:47.000 --> 00:00:50.000]  只要你將這個錄音交給他的時候
[00:00:50.000 --> 00:00:55.000]  他可以很快將它轉為文字的記錄
[00:00:55.000 --> 00:00:58.000]  也可以幫人設計海報
[00:00:58.000 --> 00:01:00.000]  幫人做計劃書
[00:01:00.000 --> 00:01:02.000]  也可以幫人做很多的
[00:01:02.000 --> 00:01:06.000]  甚至你讀書的報告等等的東西都可以
[00:01:06.000 --> 00:01:10.000]  其實我們看到原來AI已經開始
[00:01:10.000 --> 00:01:14.000]  取代了某一些白領人士的工作
[00:01:14.000 --> 00:01:19.000]  甚至也可以取代一些有創意性的工作
[00:01:19.000 --> 00:01:25.000]  加上現時整個世界整體的經濟環境
[00:01:25.000 --> 00:01:27.000]  其實一點都不理想
[00:01:27.000 --> 00:01:30.000]  其實都會令到有不少的人
[00:01:30.000 --> 00:01:34.000]  對工作、對前景感到有憂慮
[00:01:34.000 --> 00:01:36.000]  特別是一些年輕人
[00:01:36.000 --> 00:01:38.000]  他們都很擔心
[00:01:38.000 --> 00:01:40.000]  我讀完大學之後
[00:01:40.000 --> 00:01:41.000]  我出來找工作
[00:01:41.000 --> 00:01:45.000]  是不是真的好像以前一樣那麼容易呢?
[00:01:45.000 --> 00:01:47.000]  他們都會有很多的擔心
[00:01:47.000 --> 00:01:51.000]  中年的人士可能也會很擔心自己
[00:01:51.000 --> 00:01:56.000]  我們跟不跟得上現在的AI這個時代呢?
[00:01:56.000 --> 00:02:01.000]  如果真的在我們的職場上跟不上的時候
[00:02:01.000 --> 00:02:05.000]  可能我們都會面對被淘汰的一天
[00:02:05.000 --> 00:02:08.000]  今天我們有沒有都是因為
