
[00:00:00.000 --> 00:00:03.560]  多謝敬拜隊帶我們一起去敬拜
[00:00:03.560 --> 00:00:05.480]  知道上帝是我們的避難所
[00:00:05.480 --> 00:00:06.640]  有什麼都不用怕
[00:00:06.640 --> 00:00:07.840]  我想都很重要
[00:00:07.840 --> 00:00:10.640]  有時很多害怕在我們生活中
[00:00:10.640 --> 00:00:12.120]  但有神不用怕
[00:00:12.120 --> 00:00:14.680]  是我們今天知道一件很清楚的事情
[00:00:14.680 --> 00:00:18.920]  今天進入講道的時間
[00:00:18.920 --> 00:00:21.240]  今天的題目叫「過年拆大禮」
[00:00:21.240 --> 00:00:22.120]  拆什麼禮物呢?
[00:00:22.120 --> 00:00:24.280]  我想問一下過年的時候
[00:00:24.280 --> 00:00:25.240]  先祝福大家
[00:00:25.240 --> 00:00:26.600]  先祝福你旁邊的那個
[00:00:26.600 --> 00:00:27.160]  什麼都好
[00:00:27.160 --> 00:00:28.840]  祝福你身壯力健
[00:00:28.840 --> 00:00:29.720]  身體健康
[00:00:29.720 --> 00:00:30.800]  行業進步
[00:00:30.800 --> 00:00:32.080]  考試不要太努力
[00:00:32.080 --> 00:00:33.520]  少點被父母罵
[00:00:33.520 --> 00:00:34.800]  恭喜恭喜
[00:00:34.800 --> 00:00:37.400]  先互相祝賀一下
[00:00:37.400 --> 00:00:39.440]  過年期間
[00:00:39.440 --> 00:00:41.240]  我想都有很多人上來
[00:00:41.240 --> 00:00:41.840]  你家裡拜年
[00:00:41.840 --> 00:00:43.680]  或者你都去拜年
[00:00:43.680 --> 00:00:45.680]  拜年的時候我們會怎樣?
[00:00:45.680 --> 00:00:47.080]  我們會送一些禮物
[00:00:47.080 --> 00:00:48.920]  互相去送禮物
[00:00:48.920 --> 00:00:49.680]  什麼?
[00:00:49.680 --> 00:00:51.120]  還沒聽到
[00:00:51.120 --> 00:00:51.720]  不過不要緊
[00:00:51.720 --> 00:00:52.600]  都是會送的
[00:00:52.600 --> 00:00:53.520]  送什麼呢?
[00:00:53.520 --> 00:00:55.840]  譬如餅乾、糖果那些
[00:00:55.840 --> 00:00:57.760]  給錢去祝賀一下
[00:00:57.760 --> 00:00:59.440]  我上年在家裡
[00:00:59.440 --> 00:01:01.680]  都有收到一些禮盒
[00:01:01.680 --> 00:01:04.320]  由於放在角落裡
[00:01:04.320 --> 00:01:06.000]  沒有拆掉
[00:01:06.000 --> 00:01:07.560]  包了花紙
[00:01:07.560 --> 00:01:08.840]  沒有拆掉放在那裡
[00:01:08.840 --> 00:01:10.520]  大概大半年之後才拆掉
[00:01:10.520 --> 00:01:12.760]  因為我們家裡全部都是大人
[00:01:12.760 --> 00:01:15.200]  對糖果那些沒什麼大興趣
[00:01:15.200 --> 00:01:17.920]  總之那些東西放大半年之後才拆掉
[00:01:17.920 --> 00:01:20.920]  一拆就發現過期了
[00:01:20.920 --> 00:01:21.880]  的確是
[00:01:21.880 --> 00:01:23.880]  如果禮物不拆的話
[00:01:23.880 --> 00:01:25.600]  不用就會浪費了
[00:01:25.600 --> 00:01:28.200]  浪費了那些人送的心意
[00:01:28.200 --> 00:01:30.000]  也浪費了本身的價值
[00:01:30.000 --> 00:01:32.000]  過期就沒得吃
[00:01:32.000 --> 00:01:34.360]  所以今天在過年的時候
[00:01:34.360 --> 00:01:35.840]  想和你一起拆一份
[00:01:35.840 --> 00:01:38.520]  一大早已經預備給我們的禮物
[00:01:38.520 --> 00:01:40.040]  一份獨特的禮物
[00:01:40.040 --> 00:01:42.680]  這份禮物是什麼呢?
[00:01:42.680 --> 00:01:45.080]  這份禮物原來叫做恩賜
[00:01:45.080 --> 00:01:46.240]  大家經常都聽
[00:01:46.240 --> 00:01:47.880]  恩賜是什麼呢?
[00:01:47.880 --> 00:01:50.280]  恩賜在《聖經》原文裡面這樣說
[00:01:50.280 --> 00:01:52.280]  他說我不懂得讀這個字
[00:01:52.280 --> 00:01:53.880]  我希臘文很差
[00:01:53.880 --> 00:01:54.600]  不過不要緊
[00:01:54.600 --> 00:01:57.320]  總之恩賜這個字翻譯成中文的話
[00:01:57.320 --> 00:01:59.920]  就是恩典的禮物
