
[00:00:00.000 --> 00:00:02.000]  大兄姐妹平安
[00:00:02.000 --> 00:00:08.000]  美國總統特朗普
[00:00:08.000 --> 00:00:10.000]  最近發表了
[00:00:10.000 --> 00:00:12.000]  他第二個任期的
[00:00:12.000 --> 00:00:14.000]  國情咨文演講
[00:00:14.000 --> 00:00:16.000]  大家有沒有留意
[00:00:16.000 --> 00:00:18.000]  沒有
[00:00:18.000 --> 00:00:22.000]  好,我講少少給你聽
[00:00:22.000 --> 00:00:24.000]  這場演講
[00:00:24.000 --> 00:00:26.000]  歷時大概
[00:00:26.000 --> 00:00:28.000]  一個小時四十八分鐘
[00:00:28.000 --> 00:00:30.000]  打破了自1964年
[00:00:30.000 --> 00:00:32.000]  以來的歷史紀錄
[00:00:32.000 --> 00:00:34.000]  成為美國歷史上
[00:00:34.000 --> 00:00:36.000]  最長的國情咨文演說
[00:00:36.000 --> 00:00:40.000]  而其中很高調宣揚的
[00:00:40.000 --> 00:00:42.000]  就是他
[00:00:42.000 --> 00:00:44.000]  重返白宮
[00:00:44.000 --> 00:00:46.000]  第一年的政績
[00:00:46.000 --> 00:00:48.000]  稱之為跨時代的
[00:00:48.000 --> 00:00:50.000]  大扭轉
[00:00:50.000 --> 00:00:52.000]  並且宣佈是美國的
[00:00:52.000 --> 00:00:54.000]  黃金時代已經降臨
[00:00:56.000 --> 00:00:58.000]  另外他在經濟
[00:00:58.000 --> 00:01:00.000]  民生,稅務上
[00:01:00.000 --> 00:01:02.000]  都有不少的功績
[00:01:02.000 --> 00:01:04.000]  而在國際上
[00:01:04.000 --> 00:01:06.000]  更是在一年之內
[00:01:06.000 --> 00:01:08.000]  停止了八場戰爭
[00:01:08.000 --> 00:01:10.000]  不知哪八場
[00:01:10.000 --> 00:01:12.000]  我們不評論
[00:01:12.000 --> 00:01:14.000]  他演說內容的
[00:01:14.000 --> 00:01:16.000]  真確性
[00:01:16.000 --> 00:01:18.000]  不過他讓我去思考
[00:01:18.000 --> 00:01:22.000]  每一個國家的領導人
[00:01:22.000 --> 00:01:24.000]  都很想自己所帶領的
[00:01:24.000 --> 00:01:26.000]  國家
[00:01:26.000 --> 00:01:28.000]  能夠繁榮安定
[00:01:28.000 --> 00:01:30.000]  我們回顧中國歷史
[00:01:30.000 --> 00:01:32.000]  那些皇帝
[00:01:32.000 --> 00:01:34.000]  很多時候求的是什麼
[00:01:34.000 --> 00:01:38.000]  是啊,國泰民安
[00:01:38.000 --> 00:01:42.000]  今天我們一起看看
[00:01:42.000 --> 00:01:44.000]  在以色列國
[00:01:44.000 --> 00:01:46.000]  在所羅門的領導下
[00:01:46.000 --> 00:01:48.000]  那個情況又是怎樣
[00:01:48.000 --> 00:01:50.000]  我們一起禱告吧
[00:01:52.000 --> 00:01:54.000]  天父啊
[00:01:54.000 --> 00:01:56.000]  求祢帶領我們
[00:01:56.000 --> 00:01:58.000]  以下聽祢自己的話語的時候
[00:01:58.000 --> 00:02:00.000]  讓聽的
[00:02:00.000 --> 00:02:02.000]  說的
[00:02:02.000 --> 00:02:04.000]  都能夠得著教導
[00:02:04.000 --> 00:02:06.000]  提醒
[00:02:06.000 --> 00:02:08.000]  奉主耶穌命求,阿門
[00:02:08.000 --> 00:02:10.000]  那我們
[00:02:10.000 --> 00:02:12.000]  今天我們會看
