
[00:00:00.000 --> 00:00:02.000]  鄧小慧 早安
[00:00:02.000 --> 00:00:04.000]  大家好
[00:00:04.000 --> 00:00:06.000]  我們過去的詩篇系列講道
[00:00:06.000 --> 00:00:08.000]  來到這一次
[00:00:08.000 --> 00:00:10.000]  已經是最後一次了
[00:00:10.000 --> 00:00:12.000]  接下來的時間
[00:00:12.000 --> 00:00:14.000]  會講什麼呢?
[00:00:14.000 --> 00:00:16.000]  「希伯來書」
[00:00:16.000 --> 00:00:18.000]  我揀選的三篇
[00:00:18.000 --> 00:00:20.000]  詩篇系列講道
[00:00:20.000 --> 00:00:22.000]  都是圍繞著人生的福氣
[00:00:22.000 --> 00:00:24.000]  包括六月份
[00:00:24.000 --> 00:00:26.000]  所講的四十六篇
[00:00:26.000 --> 00:00:28.000]  就是「體見不能奪去的福氣」
[00:00:28.000 --> 00:00:30.000]  七月份就是
[00:00:30.000 --> 00:00:32.000]  一百一十九篇
[00:00:32.000 --> 00:00:34.000]  我們重尋喜樂的傳言
[00:00:34.000 --> 00:00:36.000]  就是神的話裡
[00:00:36.000 --> 00:00:38.000]  到今天就是一百二十六篇
[00:00:38.000 --> 00:00:42.000]  「為我們行了大事的上帝」
[00:00:42.000 --> 00:00:44.000]  詩篇一百二十六篇
[00:00:44.000 --> 00:00:46.000]  標題寫著四個字
[00:00:46.000 --> 00:00:48.000]  就是「上行之詩」
[00:00:48.000 --> 00:00:50.000]  顧名思義就是有關
[00:00:50.000 --> 00:00:54.000]  「行山時所唱的詩歌」
[00:00:54.000 --> 00:00:56.000]  想問問大家
[00:00:56.000 --> 00:01:00.000]  有多少人喜歡行山呢?
[00:01:00.000 --> 00:01:04.000]  也不少
[00:01:04.000 --> 00:01:06.000]  行山最開心莫過於
[00:01:06.000 --> 00:01:08.000]  行山時
[00:01:08.000 --> 00:01:10.000]  過程多辛苦
[00:01:10.000 --> 00:01:12.000]  當你站在山頂
[00:01:12.000 --> 00:01:14.000]  望向現在途中
[00:01:14.000 --> 00:01:16.000]  那麼開揚和遼闊的風景時
[00:01:16.000 --> 00:01:18.000]  一切的辛苦
[00:01:18.000 --> 00:01:22.000]  彷彿一掃而空
[00:01:22.000 --> 00:01:26.000]  就像這幅龍蝦灣
[00:01:26.000 --> 00:01:30.000]  龍蝦灣是初學者能夠
[00:01:30.000 --> 00:01:34.000]  在能力範圍內
[00:01:34.000 --> 00:01:36.000]  三、四小時
[00:01:36.000 --> 00:01:38.000]  就可以到這裡
[00:01:38.000 --> 00:01:40.000]  看見這麼美麗
[00:01:40.000 --> 00:01:42.000]  心曠神怡的風景
[00:01:42.000 --> 00:01:44.000]  是否一切都值得呢?
[00:01:44.000 --> 00:01:48.000]  再厲害一點
[00:01:48.000 --> 00:01:52.000]  有很多人走過麥理浩徑的某一段落
[00:01:52.000 --> 00:01:56.000]  很多,比剛才還多
[00:01:56.000 --> 00:01:58.000]  很有趣
[00:01:58.000 --> 00:02:00.000]  行山不是很多
[00:02:00.000 --> 00:02:04.000]  但有很多人走過麥理浩徑的某一段
[00:02:04.000 --> 00:02:06.000]  麥理浩徑是1979年
[00:02:06.000 --> 00:02:10.000]  當時港督麥理浩爵士所開發
[00:02:10.000 --> 00:02:14.000]  這條是全長100公里的遠足徑
[00:02:14.000 --> 00:02:16.000]  起點是由西貢
[00:02:16.000 --> 00:02:18.000]  橫越不同的山
[00:02:18.000 --> 00:02:21.000]  終點伸延到屯門
[00:02:21.000 --> 00:02:26.000]  這條路線最初是給駐港的李博爾
[00:02:26.000 --> 00:02:29.000]  「居家兵」作為比賽訓練之用
[00:02:29.000 --> 00:02:32.000]  時至今日,每年11月尾
[00:02:32.000 --> 00:02:36.000]  就會舉行「危行者」的慈善越野活動
[00:02:36.000 --> 00:02:41.000]  全長100公里的麥理浩徑
[00:02:41.000 --> 00:02:44.000]  分為十個段落
[00:02:44.000 --> 00:02:50.000]  讓我們外行人士都可以參與其中
[00:02:50.000 --> 00:02:53.000]  其中麥理浩徑第四段的風景
[00:02:53.000 --> 00:02:57.000]  被譽為最廣闊、最開揚
[00:02:57.000 --> 00:03:01.000]  麥理浩徑第四段大概有13公里
[00:03:01.000 --> 00:03:04.000]  聽起來13公里不是跑,是走
[00:03:04.000 --> 00:03:06.000]  總會到的,對嗎?
[00:03:06.000 --> 00:03:07.000]  總會到
[00:03:07.000 --> 00:03:10.000]  要完成這段路程
[00:03:10.000 --> 00:03:14.000]  雖說五小時就能到達
[00:03:14.000 --> 00:03:17.000]  當然要視乎不同人有不同情況
[00:03:17.000 --> 00:03:21.000]  五小時應該能走八成
[00:03:21.000 --> 00:03:25.000]  由於上山下山的高低差
[00:03:25.000 --> 00:03:29.000]  高低差非常大
[00:03:29.000 --> 00:03:34.000]  要經過兩座超過400米和500米的大山
[00:03:34.000 --> 00:03:36.000]  才能到達
[00:03:36.000 --> 00:03:40.000]  所以很多行山人士都會給我們提示
[00:03:40.000 --> 00:03:43.000]  會選擇先苦後甜
[00:03:43.000 --> 00:03:46.000]  等有體力時,走最難的部分
[00:03:46.000 --> 00:03:52.000]  即是由大路山出發到馬鞍山的企嶺
[00:03:52.000 --> 00:03:56.000]  期間要經過大金鐘山
[00:03:56.000 --> 00:04:00.000]  還有灣曲山的山際
[00:04:00.000 --> 00:04:03.000]  一望無際,要不斷走
[00:04:03.000 --> 00:04:07.000]  只看見那些連綿不絕的上山
[00:04:07.000 --> 00:04:09.000]  想著上山後,下山後很開心
[00:04:09.000 --> 00:04:11.000]  怎料又上山了
[00:04:11.000 --> 00:04:13.000]  心裡有時也會怯一怯
[00:04:13.000 --> 00:04:18.000]  問自己是否真的能走完呢?
[00:04:18.000 --> 00:04:22.000]  當你以為熬過最難的灣曲山那段後
[00:04:22.000 --> 00:04:24.000]  抬頭一看
[00:04:24.000 --> 00:04:30.000]  原來還有像天梯般斜的馬鞍山山脊等著你
[00:04:30.000 --> 00:04:34.000]  用雙腳走上山頂
[00:04:34.000 --> 00:04:38.000]  若果那天是晴朗的
[00:04:38.000 --> 00:04:44.000]  不斷上山、下山、再上山、再上山、再下山
[00:04:44.000 --> 00:04:48.000]  走這麼多斜坡,沒有樹蔭
[00:04:48.000 --> 00:04:52.000]  長期步行,其實也挺辛苦的
[00:04:52.000 --> 00:04:55.000]  雖然現在科技很先進
[00:04:55.000 --> 00:05:04.000]  但航拍已經能夠給我們一個飽覽山頂的絕色景色
[00:05:04.000 --> 00:05:08.000]  只不過即使航拍像真度有多高
[00:05:08.000 --> 00:05:11.000]  又或者航拍能夠拍到的風景
[00:05:11.000 --> 00:05:16.000]  其實絕對比不上我們親自經過大汗、乘勢汗
[00:05:16.000 --> 00:05:19.000]  又熱、又濕、又臭
[00:05:19.000 --> 00:05:21.000]  走了五、六個小時
[00:05:21.000 --> 00:05:28.000]  抬頭一看,看到上方的很美麗、壯麗廣闊的景色
[00:05:28.000 --> 00:05:30.000]  這種深刻
[00:05:30.000 --> 00:05:37.000]  頂梓妹,不知道你在人生中有沒有經歷過一些情況
[00:05:37.000 --> 00:05:40.000]  雖然真的很辛苦,辛苦到不想做了
[00:05:40.000 --> 00:05:42.000]  但你仍然堅持住
[00:05:42.000 --> 00:05:44.000]  後來,去到終點的時候
[00:05:44.000 --> 00:05:49.000]  你也會覺得這件事真的很值得去做
[00:05:50.000 --> 00:05:53.000]  正如今天我們要看的詩篇
[00:05:53.000 --> 00:05:56.000]  126篇的標題,講到上行之師
[00:05:56.000 --> 00:05:59.000]  同樣是講行山
[00:05:59.000 --> 00:06:03.000]  只不過,詩人和一群熟臣子民要行的山
[00:06:03.000 --> 00:06:06.000]  一點也不簡單
[00:06:06.000 --> 00:06:11.000]  若在最近耶路撒冷的城市
[00:06:11.000 --> 00:06:13.000]  耶利哥出發,講最近的那個
[00:06:13.000 --> 00:06:17.000]  去耶路撒冷登山敬拜耶和華
[00:06:17.000 --> 00:06:21.000]  單計要爬升的高度超過一千米
[00:06:21.000 --> 00:06:24.000]  大概爬上香港的大帽山
[00:06:24.000 --> 00:06:28.000]  若住得遠一點的耶路撒冷地方
[00:06:28.000 --> 00:06:30.000]  更加要長途跋涉
[00:06:30.000 --> 00:06:33.000]  每年三次去耶路撒冷首節
[00:06:33.000 --> 00:06:36.000]  即是一年四個月去一次
[00:06:36.000 --> 00:06:39.000]  這次放下行李,轉個頭就預備出發
[00:06:39.000 --> 00:06:43.000]  除了體力之外,附上的旅費也不少
[00:06:43.000 --> 00:06:47.000]  試想想,我會否一年去四次旅行
[00:06:47.000 --> 00:06:51.000]  現在搭飛機可以了,但現在要行路
[00:06:51.000 --> 00:06:54.000]  去耶路撒冷首節意味著
[00:06:54.000 --> 00:06:57.000]  我賺少一點錢,因為家中的田地
[00:06:57.000 --> 00:06:59.000]  沒有人看管
[00:06:59.000 --> 00:07:03.000]  不少渴慕神的猶太人來說
[00:07:03.000 --> 00:07:07.000]  雖然很辛苦,但能夠持續去耶路撒冷敬拜
[00:07:07.000 --> 00:07:09.000]  這些一切的辛苦
[00:07:09.000 --> 00:07:12.000]  一切的田產,各樣東西
[00:07:12.000 --> 00:07:14.000]  汗水等等都不緊要
[00:07:14.000 --> 00:07:16.000]  是非常值得的
[00:07:16.000 --> 00:07:19.000]  現在想邀請大家一起讀詩篇
[00:07:19.000 --> 00:07:22.000]  126篇的第一至第六節
[00:07:22.000 --> 00:07:25.000]  我們會把它分為兩大段落
[00:07:25.000 --> 00:07:29.000]  我邀請弟兄先讀詩篇的126篇
[00:07:29.000 --> 00:07:31.000]  一至四節
[00:07:31.000 --> 00:07:34.000]  姐妹讀五至六節
[00:07:34.000 --> 00:07:37.000]  Powpon的左上角有顏色的提示
[00:07:37.000 --> 00:07:38.000]  輪到誰讀
[00:07:38.000 --> 00:07:40.000]  正如過往一樣
[00:07:40.000 --> 00:07:42.000]  提示了一個地方
[00:07:42.000 --> 00:07:44.000]  詩人多次提及一種情懷
[00:07:44.000 --> 00:07:48.000]  讀的時候留意一下是什麼情懷
[00:07:48.000 --> 00:07:51.000]  能夠引發這種情緒
[00:07:51.000 --> 00:07:54.000]  又是什麼原因呢?
[00:07:54.000 --> 00:07:56.000]  弟兄預備起
[00:07:56.000 --> 00:07:59.000]  當耶和華洗石安
[00:07:59.000 --> 00:08:02.000]  被擄的人歸回的時候
[00:08:02.000 --> 00:08:04.000]  我們好像做夢的人
[00:08:04.000 --> 00:08:07.000]  那時我們滿口氣笑
[00:08:07.000 --> 00:08:09.000]  滿舌歡呼
[00:08:09.000 --> 00:08:12.000]  那時列國中就有人說
[00:08:12.000 --> 00:08:15.000]  耶和華為他們行了大事
[00:08:15.000 --> 00:08:19.000]  耶和華果然為我們行了大事
[00:08:19.000 --> 00:08:21.000]  我們就歡喜
[00:08:21.000 --> 00:08:26.000]  耶和華求祢洗我們這些被擄的人歸回
[00:08:26.000 --> 00:08:30.000]  好像尼加夫的河水伏流
[00:08:30.000 --> 00:08:35.000]  姐妹流淚撒腫的必歡呼收割
[00:08:35.000 --> 00:08:41.000]  那帶腫臘出去的必歡呼地帶滾滾回來
[00:08:41.000 --> 00:08:43.000]  好,我們一起同心圖告
[00:08:43.000 --> 00:08:46.000]  親愛的阿爸父,我們謝謝你
[00:08:46.000 --> 00:08:50.000]  你就是那位掌管世界、掌管歷史的神
[00:08:50.000 --> 00:08:54.000]  同時亦是帶領我們個人生命的主
[00:08:54.000 --> 00:08:58.000]  今天早上我們一班兒女聚集在你們面前
[00:08:58.000 --> 00:09:01.000]  求真正的聖靈去感動我們的心
[00:09:01.000 --> 00:09:05.000]  好讓我們見到我們是被你所愛
[00:09:05.000 --> 00:09:07.000]  給我們一份感恩的心
[00:09:07.000 --> 00:09:11.000]  去想如何可以回應你這份恩情
[00:09:11.000 --> 00:09:14.000]  奉耶穌基督得勝的明智祈求
[00:09:14.000 --> 00:09:15.000]  阿們
[00:09:15.000 --> 00:09:17.000]  丁姐妹,剛才所讀的聖經
[00:09:17.000 --> 00:09:20.000]  不知道大家在短短六字的經文裡
[00:09:20.000 --> 00:09:25.000]  留意到詩人要表達一種什麼樣的情緒
[00:09:27.000 --> 00:09:30.000]  是,就是一種很喜樂的情緒
[00:09:30.000 --> 00:09:36.000]  不過詩人用了不同的字眼去描述這種喜樂的情懷
[00:09:36.000 --> 00:09:38.000]  包括希伯來文裡提到的
[00:09:38.000 --> 00:09:42.000]  「嬉笑、歡呼和歡喜」
[00:09:42.000 --> 00:09:44.000]  在這六節的經文
[00:09:44.000 --> 00:09:47.000]  「嬉笑、歡呼和歡喜」
[00:09:47.000 --> 00:09:49.000]  總共出現了五次之多
[00:09:49.000 --> 00:09:51.000]  比例都很高
[00:09:51.000 --> 00:09:53.000]  在這六節的經文裡
[00:09:53.000 --> 00:09:55.000]  我們不難發現
[00:09:55.000 --> 00:09:57.000]  這篇詩篇提及的
[00:09:57.000 --> 00:09:59.000]  連續不斷的喜樂
[00:09:59.000 --> 00:10:02.000]  很開心、很歡欣
[00:10:02.000 --> 00:10:08.000]  為什麼作者能夠流露出這種喜樂的情緒呢?
[00:10:08.000 --> 00:10:10.000]  詩人說
[00:10:10.000 --> 00:10:14.000]  能夠從心而發去勾過重陽的原因
[00:10:14.000 --> 00:10:18.000]  記錄在第二節、下半節和第三節
[00:10:18.000 --> 00:10:21.000]  這裡提及耶和華行了大事
[00:10:21.000 --> 00:10:25.000]  耶和華行了大事這句說話重覆了兩次
[00:10:25.000 --> 00:10:28.000]  第一次就在二章的下半節
[00:10:28.000 --> 00:10:33.000]  提及到連那些愛邦人都發出驚訝的讚歎
[00:10:33.000 --> 00:10:39.000]  這些愛邦人大概都是曾經擄掠以色列人的愛邦人後代
[00:10:39.000 --> 00:10:44.000]  又或者曾經聽聞以色列亡國被擄的周邊國家
[00:10:44.000 --> 00:10:45.000]  而第二次的出現
[00:10:45.000 --> 00:10:49.000]  就是在猶太人從心而發的讚歎
[00:10:49.000 --> 00:10:51.000]  第三節、上半節
[00:10:51.000 --> 00:10:52.000]  詩人說
[00:10:52.000 --> 00:10:56.000]  耶和華果然為我們行了大事
[00:10:56.000 --> 00:10:57.000]  如果留意
[00:10:57.000 --> 00:11:00.000]  由第二節和第三節之間
[00:11:00.000 --> 00:11:04.000]  詩人經歷了一個情緒的變化
[00:11:04.000 --> 00:11:05.000]  是什麼呢?
[00:11:05.000 --> 00:11:09.000]  就是從耶和華為他們行了大事
[00:11:09.000 --> 00:11:13.000]  去到耶和華果然為我們行了大事
[00:11:13.000 --> 00:11:17.000]  究竟耶和華為他們行了什麼大事呢?
[00:11:17.000 --> 00:11:19.000]  就是在第一節所說
[00:11:19.000 --> 00:11:23.000]  耶和華洗石安被擄的人歸回
[00:11:23.000 --> 00:11:26.000]  洗石安被擄的人歸回
[00:11:26.000 --> 00:11:28.000]  發生在何時呢?
[00:11:28.000 --> 00:11:30.000]  就是發生在主前的538年
[00:11:30.000 --> 00:11:34.000]  應驗了耶和華藉耶利米先知所說的話
[00:11:34.000 --> 00:11:38.000]  在29章10節說
[00:11:38.000 --> 00:11:41.000]  為巴比倫所定的七十年滿爾耀後
[00:11:41.000 --> 00:11:43.000]  我要眷顧你們
[00:11:43.000 --> 00:11:44.000]  14節
[00:11:44.000 --> 00:11:45.000]  耶和華繼續說
[00:11:45.000 --> 00:11:51.000]  我必將你們從各國和我趕你們到各處召集過來
[00:11:51.000 --> 00:11:55.000]  又將你們帶回我洗你們被擄離開的地方
[00:11:55.000 --> 00:11:56.000]  回顧歷史
[00:11:56.000 --> 00:11:57.000]  一直以來
[00:11:57.000 --> 00:12:00.000]  以色列人經歷的失敗
[00:12:00.000 --> 00:12:02.000]  沒有一件比亡國
[00:12:02.000 --> 00:12:03.000]  比被擄
[00:12:03.000 --> 00:12:05.000]  比巴比倫更加徹底
[00:12:05.000 --> 00:12:06.000]  更加毀滅性
[00:12:06.000 --> 00:12:08.000]  對於以色列人來說
[00:12:08.000 --> 00:12:11.000]  亡國、被擄、妻離子散
[00:12:11.000 --> 00:12:12.000]  離開自己的家園
[00:12:12.000 --> 00:12:16.000]  被迫流放在一個完全陌生的地方
[00:12:16.000 --> 00:12:18.000]  實在是一個無地自容
[00:12:18.000 --> 00:12:20.000]  不堪回首的慘痛教訓
[00:12:20.000 --> 00:12:24.000]  比擄的日子已經過了一段很長的時間
[00:12:24.000 --> 00:12:26.000]  被拯救?
[00:12:26.000 --> 00:12:27.000]  一點動靜都沒有
[00:12:27.000 --> 00:12:28.000]  按人來看
[00:12:28.000 --> 00:12:32.000]  要從震旗鼓東山再起
[00:12:32.000 --> 00:12:35.000]  豈能是三五七年能夠做到的事呢?
[00:12:35.000 --> 00:12:37.000]  七十年
[00:12:37.000 --> 00:12:41.000]  對於這個比擄的群體來說
[00:12:41.000 --> 00:12:44.000]  其實已經過了兩代人
[00:12:44.000 --> 00:12:47.000]  可能會說已經忘記了我們
[00:12:47.000 --> 00:12:50.000]  還想那麼多幹甚麼?浪費力氣
[00:12:50.000 --> 00:12:54.000]  我們就為自己生活努力
[00:12:54.000 --> 00:12:56.000]  過得一天就得一天
[00:12:56.000 --> 00:12:58.000]  不會再有希望
[00:12:58.000 --> 00:13:00.000]  死掉一條心吧
[00:13:00.000 --> 00:13:05.000]  頂姐妹在你面對家庭、工作、侍奉
[00:13:05.000 --> 00:13:10.000]  人際關係有時持續不斷的困局、張力
[00:13:10.000 --> 00:13:13.000]  我們也要問問自己
[00:13:13.000 --> 00:13:17.000]  我們會否有時灰心到一個地步
[00:13:17.000 --> 00:13:21.000]  我們已經不再相信神對我們的應許
[00:13:21.000 --> 00:13:23.000]  祂一定會與我們同在
[00:13:23.000 --> 00:13:27.000]  對於這群比擄分散在各地的猶太人來說
[00:13:27.000 --> 00:13:32.000]  耶和華竟然使錫安比擄的人歸回
[00:13:32.000 --> 00:13:34.000]  他們真的是目定口呆
[00:13:34.000 --> 00:13:36.000]  實在難以置信
[00:13:36.000 --> 00:13:37.000]  試想想
[00:13:37.000 --> 00:13:40.000]  一個已經失落了七十年的夢
[00:13:40.000 --> 00:13:42.000]  忘記了七十年的希望
[00:13:42.000 --> 00:13:46.000]  這一刻竟然重現希望
[00:13:46.000 --> 00:13:48.000]  竟然可以回到耶路撒冷
[00:13:48.000 --> 00:13:50.000]  你說是多麼的震撼呢?
[00:13:50.000 --> 00:13:51.000]  頂姐妹
[00:13:51.000 --> 00:13:55.000]  若果神為我們做了一些很厲害的事
[00:13:55.000 --> 00:13:57.000]  我們應該怎樣去回應呢?
[00:13:57.000 --> 00:13:58.000]  第一點
[00:13:58.000 --> 00:14:02.000]  很想邀請大家成為恩典的收藏家
[00:14:02.000 --> 00:14:06.000]  在詩篇第126篇
[00:14:06.000 --> 00:14:10.000]  詩人花了不少心思去寫詩
[00:14:10.000 --> 00:14:12.000]  短短的六節經文
[00:14:12.000 --> 00:14:15.000]  詩人用了三個時態
[00:14:15.000 --> 00:14:18.000]  過去式、現在式和將來式
[00:14:18.000 --> 00:14:21.000]  雖然我們不是每個人都懂得
[00:14:21.000 --> 00:14:23.000]  《舊約聖經》、《希伯來文》
[00:14:23.000 --> 00:14:25.000]  不過我們參考一下ESV
[00:14:25.000 --> 00:14:27.000]  《英文聖經》、《譯本》
[00:14:27.000 --> 00:14:31.000]  我們都能夠欣賞到詩人的心思
[00:14:31.000 --> 00:14:33.000]  在ESV的《英文譯本》
[00:14:33.000 --> 00:14:37.000]  我們能夠清楚看到這三個時態的動詞
[00:14:37.000 --> 00:14:40.000]  包括紫色的過去
[00:14:40.000 --> 00:14:42.000]  綠色的將來
[00:14:42.000 --> 00:14:46.000]  和連繫著他們之間的紅色的現在
[00:14:46.000 --> 00:14:49.000]  詩篇第126篇的中心
[00:14:49.000 --> 00:14:51.000]  就是在第三節的動詞
[00:14:51.000 --> 00:14:53.000]  是現在式
[00:14:53.000 --> 00:14:57.000]  詩人說「這一刻我們就很歡喜」
[00:14:57.000 --> 00:14:58.000]  這裡所說的歡喜
[00:14:58.000 --> 00:15:02.000]  並不是在說一些短暫的情緒狀況
[00:15:02.000 --> 00:15:05.000]  例如去吃放題、吃自助餐、吃火鍋
[00:15:05.000 --> 00:15:07.000]  「很開心」
[00:15:07.000 --> 00:15:09.000]  又或者是經濟環境很好
[00:15:09.000 --> 00:15:13.000]  股市流市暢旺所產生的短暫歡樂感覺
[00:15:13.000 --> 00:15:16.000]  第一至第二節的上半節
[00:15:16.000 --> 00:15:19.000]  詩人說他們這一刻的歡喜
[00:15:19.000 --> 00:15:23.000]  是連繫於耶和華過去奇妙的作為
[00:15:23.000 --> 00:15:25.000]  所以用了過去式
[00:15:25.000 --> 00:15:28.000]  才彷彿一個恩典的收藏家
[00:15:28.000 --> 00:15:31.000]  透過詩篇的過去式
[00:15:31.000 --> 00:15:34.000]  來表達神這種奇妙的作為
[00:15:34.000 --> 00:15:37.000]  實際上當我們翻開舊約聖經
[00:15:37.000 --> 00:15:40.000]  幾乎每一頁都是記錄著詩人所說
[00:15:40.000 --> 00:15:43.000]  耶和華在過去以色列人的歷史
[00:15:43.000 --> 00:15:44.000]  那種奇妙的作為
[00:15:44.000 --> 00:15:47.000]  從前耶和華拯救以色列人
[00:15:47.000 --> 00:15:49.000]  出埃及過紅海
[00:15:49.000 --> 00:15:50.000]  運處火柱
[00:15:50.000 --> 00:15:54.000]  四十年的衣服、鞋子沒有爛過
[00:15:54.000 --> 00:15:57.000]  在曠野裡竟然有水喝
[00:15:57.000 --> 00:16:00.000]  有食物給幾百萬人
[00:16:00.000 --> 00:16:03.000]  又興起摩西約書亞去帶領百姓
[00:16:03.000 --> 00:16:05.000]  往後的幾百年
[00:16:05.000 --> 00:16:07.000]  以色列人不斷地叛逆
[00:16:07.000 --> 00:16:08.000]  敬拜偶像
[00:16:08.000 --> 00:16:09.000]  離棄了耶和華
[00:16:09.000 --> 00:16:14.000]  經歷了亡國、被擄、流散在異地
[00:16:14.000 --> 00:16:16.000]  回看歷史
[00:16:16.000 --> 00:16:18.000]  過去神的子民
[00:16:18.000 --> 00:16:21.000]  即使搞到局面多爛、多失敗
[00:16:21.000 --> 00:16:24.000]  上帝從來沒有缺席
[00:16:24.000 --> 00:16:26.000]  祂依然施行拯救
[00:16:26.000 --> 00:16:28.000]  透過以塞亞先知
[00:16:28.000 --> 00:16:30.000]  上帝對屬神的子民說
[00:16:30.000 --> 00:16:32.000]  耶路撒冷的廢墟
[00:16:32.000 --> 00:16:35.000]  要出聲一同歡唱
[00:16:35.000 --> 00:16:38.000]  因為耶和華安慰了他的百姓
[00:16:38.000 --> 00:16:40.000]  救贖了耶路撒冷
[00:16:40.000 --> 00:16:42.000]  被巴比倫亡國
[00:16:42.000 --> 00:16:45.000]  流放了七十年的子民
[00:16:45.000 --> 00:16:48.000]  因為波斯帝國推翻了巴比倫
[00:16:48.000 --> 00:16:50.000]  波斯王居魯士下令
[00:16:50.000 --> 00:16:53.000]  准許猶太人回到耶路撒冷
[00:16:53.000 --> 00:16:54.000]  重建聖殿
[00:16:54.000 --> 00:16:58.000]  所以詩篇126篇的詩人驚歎
[00:16:58.000 --> 00:17:01.000]  我們好像在做夢的人
