
[00:00:00.000 --> 00:00:05.000]  各位頂姐妹早安
[00:00:05.000 --> 00:00:14.000]  我很想問問在座中有多少人是第一次來參加恩福堂這個聚會的
[00:00:14.000 --> 00:00:16.000]  我想早一點歡迎你們
[00:00:16.000 --> 00:00:19.000]  有份禮物先給了你們
[00:00:19.000 --> 00:00:22.000]  我請師事預備定
[00:00:22.000 --> 00:00:24.000]  有多少人是第一次來的
[00:00:24.000 --> 00:00:26.000]  請你站起來
[00:00:26.000 --> 00:00:29.000]  讓我們用熱烈的掌聲來歡迎你們
[00:00:29.000 --> 00:00:44.000]  感謝神
[00:00:44.000 --> 00:00:50.000]  今天跟大家來做歡迎儀式
[00:00:50.000 --> 00:00:55.000]  我想在恩福久一點的人你們大概都知道
[00:00:55.000 --> 00:01:01.000]  以前我們的歡迎不是很歡迎
[00:01:01.000 --> 00:01:02.000]  為什麼呢?
[00:01:02.000 --> 00:01:06.000]  我們歡迎你們有會的
[00:01:06.000 --> 00:01:10.000]  如果你們信得主的來參加我們的聚會
[00:01:10.000 --> 00:01:13.000]  但我們都鼓勵你們回到你們自己的教會
[00:01:13.000 --> 00:01:15.000]  有沒有印象?
[00:01:15.000 --> 00:01:16.000]  有
[00:01:16.000 --> 00:01:19.000]  但後來我們聽到很多頂姐妹
[00:01:19.000 --> 00:01:21.000]  他們說很久了來了
[00:01:21.000 --> 00:01:23.000]  但都不敢跟我們說
[00:01:23.000 --> 00:01:25.000]  所以因為這個緣故
[00:01:25.000 --> 00:01:27.000]  我就問她為什麼
[00:01:27.000 --> 00:01:30.000]  你們都好像不太歡迎我們來
[00:01:30.000 --> 00:01:33.000]  所以我都懶得說了
[00:01:33.000 --> 00:01:36.000]  不過後來有一個很大的轉變
[00:01:36.000 --> 00:01:41.000]  這個轉變和我今天的信息是有些關係
[00:01:41.000 --> 00:01:47.000]  成事敗事和我有什麼關係呢?
[00:01:47.000 --> 00:01:57.000]  大家都知道我們準備在新界東北區會直塘
[00:01:57.000 --> 00:02:00.000]  在直塘的時間
[00:02:00.000 --> 00:02:04.000]  百分之九十以上的頂姐妹都會問一個問題
[00:02:04.000 --> 00:02:06.000]  和我有什麼關係?
[00:02:06.000 --> 00:02:10.000]  有人說了一句話
[00:02:10.000 --> 00:02:15.000]  如果你將垃圾放在正確的位置
[00:02:15.000 --> 00:02:19.000]  它就會變成資源
[00:02:19.000 --> 00:02:23.000]  但如果你將資源放錯了位置
[00:02:23.000 --> 00:02:27.000]  它遲早變成垃圾
[00:02:27.000 --> 00:02:30.000]  我相信在我們家裡
[00:02:30.000 --> 00:02:33.000]  有很多很名貴的東西
[00:02:33.000 --> 00:02:35.000]  值錢的東西
[00:02:35.000 --> 00:02:41.000]  放在一起十年、二十年、三十年
[00:02:41.000 --> 00:02:44.000]  甚至你都沒有用過
[00:02:44.000 --> 00:02:47.000]  有一個弟兄搬屋的時候
[00:02:47.000 --> 00:02:53.000]  因為大屋搬小屋難分難捨
[00:02:53.000 --> 00:02:58.000]  沒有想到家裡的東西那麼多
[00:02:58.000 --> 00:03:03.000]  但沒辦法地方小一定要扔掉
[00:03:03.000 --> 00:03:06.000]  他說他最不捨得的是什麼呢?
[00:03:06.000 --> 00:03:09.000]  是扔掉一些還沒用過的東西
[00:03:09.000 --> 00:03:13.000]  但家裡真的有很多東西沒用過
[00:03:13.000 --> 00:03:19.000]  事實上這件事來到教會上面都是一樣
[00:03:19.000 --> 00:03:24.000]  教會越大資源變成垃圾的機會就越大
[00:03:24.000 --> 00:03:30.000]  很多猛人過去做過長老的、執事的、領袖的
[00:03:30.000 --> 00:03:33.000]  來了這個地方之後
