
[00:00:00.000 --> 00:00:02.000]  各位聽眾早安
[00:00:02.000 --> 00:00:03.000]  (早安)
[00:00:03.000 --> 00:00:06.000]  願主的恩惠常常與我們每一個人同在
[00:00:06.000 --> 00:00:14.000]  不知道如果某間禮堂突然停電
[00:00:14.000 --> 00:00:17.000]  沒有光,大家的心情會怎樣?
[00:00:17.000 --> 00:00:19.000]  害怕嗎?
[00:00:19.000 --> 00:00:22.000]  嘩!這麼勇敢?
[00:00:22.000 --> 00:00:26.000]  看很多新聞
[00:00:26.000 --> 00:00:31.000]  有時劇院或活動場所突然停電
[00:00:31.000 --> 00:00:33.000]  大家會很恐慌
[00:00:33.000 --> 00:00:37.000]  於是看新聞會有很多意外發生
[00:00:37.000 --> 00:00:39.000]  我們絕對不希望發生這種事
[00:00:39.000 --> 00:00:42.000]  我們絕對不希望發生這種事
[00:00:42.000 --> 00:00:43.000]  但可以見得
[00:00:43.000 --> 00:00:45.000]  一旦沒有光,黑暗的時候
[00:00:45.000 --> 00:00:47.000]  我們往往會很害怕
[00:00:47.000 --> 00:00:50.000]  當我們伸手不見五指的時候
[00:00:50.000 --> 00:00:52.000]  我們真的不知道會發生甚麼事
[00:00:52.000 --> 00:00:54.000]  走到哪裡會否撞到東西?
[00:00:54.000 --> 00:00:55.000]  會否有點危險?
[00:00:55.000 --> 00:00:57.000]  所以晚上出街的時候
[00:00:57.000 --> 00:01:00.000]  特別是街角沒有燈光的時候
[00:01:00.000 --> 00:01:02.000]  我們會害怕被人殺死
[00:01:02.000 --> 00:01:04.000]  所以這件事是很害怕的
[00:01:04.000 --> 00:01:06.000]  所以我們很需要光
[00:01:06.000 --> 00:01:09.000]  有光照著我們,我們就會很安全
[00:01:09.000 --> 00:01:11.000]  所以有些橫街窄巷
[00:01:11.000 --> 00:01:12.000]  為了安全起見的時候
[00:01:12.000 --> 00:01:15.000]  我見到有些大廈會安裝燈光
[00:01:15.000 --> 00:01:17.000]  晚上長時間開燈
[00:01:17.000 --> 00:01:19.000]  不會因為晚上沒有人走過
[00:01:19.000 --> 00:01:21.000]  或者很少人走的時候
[00:01:21.000 --> 00:01:23.000]  它不安裝燈光
[00:01:23.000 --> 00:01:25.000]  我們走的時候很安全
[00:01:25.000 --> 00:01:26.000]  它很安心
[00:01:26.000 --> 00:01:28.000]  因為如果遠遠有人走過來的時候
[00:01:28.000 --> 00:01:30.000]  我們第一時間就要抓緊他
[00:01:30.000 --> 00:01:31.000]  看著他
[00:01:31.000 --> 00:01:33.000]  這個人的形跡有沒有可疑
[00:01:33.000 --> 00:01:34.000]  有甚麼事的時候
[00:01:34.000 --> 00:01:36.000]  我們可以立刻防備逃跑
[00:01:36.000 --> 00:01:39.000]  所以光對我們來說很重要
[00:01:39.000 --> 00:01:41.000]  我今天出來的時候
[00:01:41.000 --> 00:01:43.000]  第一件事一定要看一看
[00:01:43.000 --> 00:01:45.000]  對著鏡子看看頭髮有沒有亂
[00:01:45.000 --> 00:01:47.000]  看看有沒有弄髒
[00:01:47.000 --> 00:01:49.000]  不要上台的時候
[00:01:49.000 --> 00:01:50.000]  就變成另類的東西
[00:01:50.000 --> 00:01:52.000]  所以我才知道
[00:01:52.000 --> 00:01:54.000]  我自己的樣子一定有光線
[00:01:54.000 --> 00:01:55.000]  我對著鏡子才看到
[00:01:55.000 --> 00:01:58.000]  所以光線對我們每一個人來說
[00:01:58.000 --> 00:02:00.000]  是很重要的
[00:02:00.000 --> 00:02:02.000]  當然如果你稍微看回頭
[00:02:02.000 --> 00:02:05.000]  就是在整個的日常生活裡面
[00:02:05.000 --> 00:02:09.000]  太陽是我們每一天所發出的光線
[00:02:09.000 --> 00:02:12.000]  生物需要光
[00:02:12.000 --> 00:02:13.000]  光合作
[00:02:13.000 --> 00:02:15.000]  有光的時候我們日出而作
[00:02:15.000 --> 00:02:16.000]  日入而息
[00:02:16.000 --> 00:02:17.000]  有一個很有規律的生活節奏
[00:02:17.000 --> 00:02:21.000]  所以光是很重要
[00:02:21.000 --> 00:02:24.000]  今天和大家分享的課題
[00:02:24.000 --> 00:02:27.000]  是世界的光
[00:02:27.000 --> 00:02:29.000]  我很想從約翰福音
[00:02:29.000 --> 00:02:31.000]  幾段主要的經文
[00:02:31.000 --> 00:02:33.000]  和大家一起分享
[00:02:33.000 --> 00:02:36.000]  究竟耶穌是世界的光的時候
[00:02:36.000 --> 00:02:37.000]  是甚麼意義
[00:02:37.000 --> 00:02:39.000]  和對我們有甚麼關係
[00:02:39.000 --> 00:02:42.000]  我們需要作出甚麼回應
[00:02:42.000 --> 00:02:43.000]  留意
[00:02:43.000 --> 00:02:44.000]  我一起讀一下這段經文
[00:02:44.000 --> 00:02:46.000]  如果大家有手機
[00:02:46.000 --> 00:02:48.000]  看回我們恩福家的app
[00:02:48.000 --> 00:02:50.000]  程序表的時候
[00:02:50.000 --> 00:02:51.000]  可以下載的時候可以看回
[00:02:51.000 --> 00:02:53.000]  如果你沒有的時候
[00:02:53.000 --> 00:02:54.000]  沒有帶聖經是甚麼呢
[00:02:54.000 --> 00:02:57.000]  是鼓勵你聽我讀
[00:02:57.000 --> 00:03:00.000]  當然我更加鼓勵弟兄姊妹
[00:03:00.000 --> 00:03:01.000]  隨時隨地
[00:03:01.000 --> 00:03:03.000]  無論是手機還是帶聖經的時候
[00:03:03.000 --> 00:03:05.000]  都可以看到神的說話
[00:03:05.000 --> 00:03:07.000]  找到的時候
[00:03:07.000 --> 00:03:10.000]  我願意重讀約翰福音
[00:03:10.000 --> 00:03:12.000]  八章的十二節
[00:03:12.000 --> 00:03:14.000]  和一章的四到十三節
[00:03:14.000 --> 00:03:15.000]  和三章的十一
[00:03:15.000 --> 00:03:16.000]  十九到二十一節
[00:03:16.000 --> 00:03:19.000]  和十二章的三十五至三十六節
[00:03:19.000 --> 00:03:22.000]  這幾段比較主要的經文
[00:03:22.000 --> 00:03:24.000]  請聽我讀出來
[00:03:24.000 --> 00:03:26.000]  八章十二節
[00:03:26.000 --> 00:03:29.000]  耶穌又對眾人說
[00:03:29.000 --> 00:03:31.000]  我是世界的光
[00:03:31.000 --> 00:03:33.000]  跟從我的
[00:03:33.000 --> 00:03:35.000]  必不在黑暗裡走
[00:03:35.000 --> 00:03:38.000]  卻要得著生命的光
[00:03:38.000 --> 00:03:39.000]  約翰福音的一章
[00:03:39.000 --> 00:03:41.000]  四到十四節
[00:03:41.000 --> 00:03:42.000]  他說
[00:03:42.000 --> 00:03:44.000]  在他裡面有生命
[00:03:44.000 --> 00:03:46.000]  這生命就是人的光
[00:03:46.000 --> 00:03:49.000]  光照在黑暗裡
[00:03:49.000 --> 00:03:51.000]  黑暗卻沒有勝過光
