
[00:00:00.000 --> 00:00:06.000]  鄧小平議員
[00:00:06.000 --> 00:00:12.000]  張國柱議員
[00:00:12.000 --> 00:00:18.000]  張國柱議員
[00:00:18.000 --> 00:00:24.000]  梁國雄議員
[00:00:24.000 --> 00:00:30.000]  主席
[00:00:30.000 --> 00:00:36.000]  梁國雄議員
[00:00:36.000 --> 00:00:42.000]  梁國雄議員
[00:00:42.000 --> 00:00:48.000]  主席
[00:00:48.000 --> 00:00:54.000]  梁國雄議員
[00:00:54.000 --> 00:01:00.000]  梁國雄議員
[00:01:00.000 --> 00:01:06.000]  主席
[00:01:06.000 --> 00:01:12.000]  張國柱議員
[00:01:12.000 --> 00:01:18.000]  梁國雄議員
[00:01:18.000 --> 00:01:24.000]  梁國雄議員
[00:01:24.000 --> 00:01:30.000]  張國柱議員
[00:01:30.000 --> 00:01:36.000]  梁國雄議員
[00:01:36.000 --> 00:01:42.000]  梁國雄議員
[00:01:42.000 --> 00:01:48.000]  張國柱議員
[00:01:48.000 --> 00:01:54.000]  張國柱議員
[00:01:54.000 --> 00:02:00.000]  梁國雄議員
[00:02:00.000 --> 00:02:06.000]  梁國雄議員
[00:02:06.000 --> 00:02:12.000]  主席
[00:02:12.000 --> 00:02:18.000]  張國柱議員
[00:02:18.000 --> 00:02:24.000]  梁國雄議員
[00:02:24.000 --> 00:02:30.000]  張國柱議員
[00:02:30.000 --> 00:02:36.000]  張國柱議員
[00:02:36.000 --> 00:02:42.000]  梁國雄議員
[00:02:42.000 --> 00:02:48.000]  張國柱議員
[00:02:48.000 --> 00:02:54.000]  張國柱議員
[00:02:54.000 --> 00:03:00.000]  張國柱議員
[00:03:00.000 --> 00:03:06.000]  張國柱議員
[00:03:06.000 --> 00:03:12.000]  張國柱議員
[00:03:12.000 --> 00:03:18.000]  梁國雄議員
[00:03:18.000 --> 00:03:24.000]  張國柱議員
[00:03:24.000 --> 00:03:30.000]  張國柱議員
[00:03:30.000 --> 00:03:36.000]  張國柱議員
