
[00:00:00.000 --> 00:00:02.000]  各位早安
[00:00:02.000 --> 00:00:04.000]  很高興見到大家
[00:00:04.000 --> 00:00:06.000]  我們可以一起去敬拜四鳳神
[00:00:06.000 --> 00:00:11.000]  我猜大家都聽過一句話
[00:00:11.000 --> 00:00:14.000]  叫做養兒一百歲長憂九十九
[00:00:14.000 --> 00:00:16.000]  有沒有聽過?
[00:00:16.000 --> 00:00:17.000]  有吧?
[00:00:17.000 --> 00:00:18.000]  這句話是說什麼的?
[00:00:18.000 --> 00:00:22.000]  其實是在描述父母對子女的愛
[00:00:22.000 --> 00:00:25.000]  無論自己的子女年齡有多大
[00:00:25.000 --> 00:00:27.000]  在父母的心目中
[00:00:27.000 --> 00:00:29.000]  他們都是一個小孩子
[00:00:29.000 --> 00:00:31.000]  其實父母愛惜子女
[00:00:31.000 --> 00:00:34.000]  是從子女出生開始的
[00:00:34.000 --> 00:00:37.000]  他們會想盡辦法去保護小孩
[00:00:37.000 --> 00:00:40.000]  當小孩學走路的時候
[00:00:40.000 --> 00:00:42.000]  家人會有很大印象
[00:00:42.000 --> 00:00:45.000]  他們會把所有會令他受傷
[00:00:45.000 --> 00:00:48.000]  阻礙他走路的東西都拿走
[00:00:48.000 --> 00:00:49.000]  讓小孩走路
[00:00:49.000 --> 00:00:51.000]  還有用很多保護貼
[00:00:51.000 --> 00:00:53.000]  把家具的角
[00:00:53.000 --> 00:00:56.000]  會撞到小孩的地方都貼上
[00:00:57.000 --> 00:01:00.000]  還有很多父母都很緊張子女
[00:01:00.000 --> 00:01:03.000]  很怕他拿利器會弄傷自己
[00:01:03.000 --> 00:01:04.000]  通常不准他做這件事
[00:01:04.000 --> 00:01:06.000]  不准他做那件事
[00:01:06.000 --> 00:01:08.000]  理由就是很危險
[00:01:08.000 --> 00:01:10.000]  這些事是不可以做的
[00:01:10.000 --> 00:01:12.000]  我有一天見過一個小孩
[00:01:12.000 --> 00:01:13.000]  學踩單車
[00:01:13.000 --> 00:01:14.000]  很小的時候
[00:01:14.000 --> 00:01:16.000]  他父母帶他去學踩單車
[00:01:16.000 --> 00:01:17.000]  很厲害
[00:01:17.000 --> 00:01:18.000]  有沒有見過?
[00:01:18.000 --> 00:01:22.000]  戴上頭盔、手套、護膝、護肘
[00:01:22.000 --> 00:01:25.000]  全副武裝去公園踩單車
[00:01:25.000 --> 00:01:27.000]  但父母還害怕
[00:01:27.000 --> 00:01:28.000]  如果失平衡
[00:01:28.000 --> 00:01:30.000]  左右擺動的時候會跌倒
[00:01:30.000 --> 00:01:33.000]  父母一左右伸開手
[00:01:33.000 --> 00:01:35.000]  護著他去踩單車
[00:01:35.000 --> 00:01:36.000]  都很厲害
[00:01:36.000 --> 00:01:38.000]  很好保護
[00:01:38.000 --> 00:01:40.000]  通常父母最害怕
[00:01:40.000 --> 00:01:43.000]  帶很小的小孩上街的時候
[00:01:43.000 --> 00:01:45.000]  會發生什麼事?
[00:01:45.000 --> 00:01:47.000]  不見了他就走失了
[00:01:47.000 --> 00:01:49.000]  會不會在商場
[00:01:49.000 --> 00:01:51.000]  經常聽到什麼什麼小朋友
[00:01:51.000 --> 00:01:53.000]  你父母在哪裡等你
[00:01:53.000 --> 00:01:56.000]  我記得小時候
[00:01:56.000 --> 00:01:58.000]  開始讀幼稚園
[00:01:58.000 --> 00:02:01.000]  媽媽要我們背熟家裡的地址
[00:02:01.000 --> 00:02:03.000]  記熟父母的姓名
[00:02:03.000 --> 00:02:05.000]  萬一他說你不見了
[00:02:05.000 --> 00:02:06.000]  走失了
[00:02:06.000 --> 00:02:07.000]  你就去找警察叔叔
[00:02:07.000 --> 00:02:08.000]  告訴他
[00:02:08.000 --> 00:02:09.000]  讓他帶你回家
[00:02:09.000 --> 00:02:12.000]  幼稚園已經背熟了地址
[00:02:12.000 --> 00:02:13.000]  很厲害
[00:02:13.000 --> 00:02:15.000]  但現在不用了
[00:02:15.000 --> 00:02:18.000]  原來有一種小孩的手錶
[00:02:18.000 --> 00:02:21.000]  安裝了全球定位系統
[00:02:21.000 --> 00:02:22.000]  我真的大鄉里
[00:02:22.000 --> 00:02:23.000]  第一次見
[00:02:23.000 --> 00:02:24.000]  我和大鄉姐妹吃飯的時候
[00:02:24.000 --> 00:02:26.000]  看到她的小孩
[00:02:26.000 --> 00:02:27.000]  沒有人帶了手錶
[00:02:27.000 --> 00:02:28.000]  那些手錶是怎樣的呢?
[00:02:28.000 --> 00:02:30.000]  原來可以和父母
[00:02:30.000 --> 00:02:32.000]  即時通話
[00:02:32.000 --> 00:02:34.000]  類似特務的那種
