
[00:00:00.000 --> 00:00:02.000]  (音樂結束)
[00:00:02.400 --> 00:00:04.000]  各位弟兄姊妹早安
[00:00:04.000 --> 00:00:05.160]  很感恩
[00:00:05.160 --> 00:00:07.320]  今天雖然在寒冷的天氣
[00:00:07.320 --> 00:00:09.520]  也沒有難了弟兄姊妹
[00:00:09.520 --> 00:00:12.640]  我們一起回到神的家
[00:00:12.640 --> 00:00:14.600]  我們一起有敬拜
[00:00:14.600 --> 00:00:16.720]  我們一起有聽道的時候
[00:00:16.720 --> 00:00:18.560]  我們在聽道之先
[00:00:18.560 --> 00:00:20.080]  我們一起去禱告
[00:00:20.080 --> 00:00:24.200]  差遣天父愛再次去多謝你
[00:00:24.200 --> 00:00:27.800]  因為你是愛我們
[00:00:27.800 --> 00:00:31.440]  你甘願差派你獨生兒子耶穌基督
[00:00:31.440 --> 00:00:32.920]  來到世界上
[00:00:32.920 --> 00:00:34.920]  就是拯救我們這群罪人
[00:00:34.920 --> 00:00:38.120]  今天我們是何等的蒙恩
[00:00:38.120 --> 00:00:39.840]  能夠成為你的兒女
[00:00:39.840 --> 00:00:41.640]  主我也願意
[00:00:41.640 --> 00:00:44.240]  你自己藉著你的話語
[00:00:44.240 --> 00:00:46.240]  時常的去更生
[00:00:46.240 --> 00:00:48.400]  去轉化我們的生命
[00:00:48.400 --> 00:00:51.760]  讓我們的生命更加是像你自己
[00:00:51.760 --> 00:00:54.240]  主啊求你去幫助
[00:00:54.240 --> 00:00:56.080]  帶領我們以下這段時間
[00:00:56.080 --> 00:00:58.880]  讓說的和聽的一同在你的面前
[00:00:58.880 --> 00:01:02.400]  能夠有所得著和有所幫助
[00:01:02.400 --> 00:01:03.200]  多謝你
[00:01:03.200 --> 00:01:04.640]  聽我們在你面前的禱告
[00:01:04.640 --> 00:01:06.360]  奉耶穌基督的名字
[00:01:06.360 --> 00:01:07.080]  阿們
[00:01:07.080 --> 00:01:09.880]  大家還記不記得
[00:01:09.880 --> 00:01:11.200]  上個星期日
[00:01:11.200 --> 00:01:13.240]  教會有一件什麼事情
[00:01:13.240 --> 00:01:15.720]  水禮
[00:01:15.720 --> 00:01:17.920]  知不知道有多少人參加水禮
[00:01:17.920 --> 00:01:22.640]  有八十位弟兄姊妹參加洗禮
[00:01:22.640 --> 00:01:27.400]  其實自從在疫情影響的那幾年裡面
[00:01:27.400 --> 00:01:29.520]  其實不知道大家有沒有發覺
[00:01:29.520 --> 00:01:33.120]  其實我們少了弟兄姊妹參加洗禮
[00:01:33.120 --> 00:01:36.920]  但是在這次上個星期
[00:01:36.920 --> 00:01:37.840]  很感恩
[00:01:37.840 --> 00:01:41.560]  有八十位弟兄姊妹參加的時候
[00:01:41.560 --> 00:01:43.600]  我們是非常感恩
[00:01:43.600 --> 00:01:46.920]  而且上個星期也是非常熱鬧
[00:01:46.920 --> 00:01:50.640]  還有過幾天是什麼日子呢?
[00:01:50.640 --> 00:01:52.960]  是聖誕節
[00:01:52.960 --> 00:01:56.840]  大家知道在每一年的聖誕的時候會怎麼樣
[00:01:57.040 --> 00:02:00.600]  我們都會留意很多大型的商場
[00:02:00.600 --> 00:02:01.000]  是不是?
[00:02:01.000 --> 00:02:05.960]  都有不少聖誕的擺設和裝飾
[00:02:05.960 --> 00:02:11.040]  大家都很想營造一個很歡樂的氣氛
[00:02:11.040 --> 00:02:12.640]  目的是做什麼呢?
[00:02:12.640 --> 00:02:17.480]  這麼有氣氛當然吸引人
[00:02:17.480 --> 00:02:19.480]  去到商場裡面
[00:02:19.480 --> 00:02:21.360]  除了有打卡之外
[00:02:21.360 --> 00:02:23.440]  當然是購物和消費
[00:02:23.440 --> 00:02:25.760]  我們不知道會不會
[00:02:25.760 --> 00:02:28.160]  很容易有時候我們也會被
[00:02:28.160 --> 00:02:32.480]  世界的慶祝方式影響我們呢?
[00:02:32.480 --> 00:02:35.080]  而我們會不會又忘記了
[00:02:35.080 --> 00:02:36.800]  其實聖誕節
[00:02:36.800 --> 00:02:39.880]  耶穌基督的降生對於我們
[00:02:39.880 --> 00:02:41.400]  其實有什麼意義
[00:02:41.400 --> 00:02:43.800]  以及對我們有什麼提醒呢?
[00:02:43.800 --> 00:02:46.440]  下個星期二的晚上
[00:02:46.440 --> 00:02:48.200]  教會舉行了一個什麼呢?
[00:02:48.200 --> 00:02:50.320]  平安的報道會
[00:02:50.320 --> 00:02:52.640]  剛才卡神全隊也有說
[00:02:52.640 --> 00:02:55.720]  題目叫做「有喜樂的人生」
[00:02:55.720 --> 00:02:59.080]  我不知道大家有沒有把握這次的機會
[00:02:59.080 --> 00:03:02.560]  去邀請一些未信的親友去參加
[00:03:02.560 --> 00:03:07.360]  另外我很想問問大家
[00:03:07.360 --> 00:03:09.520]  我不知道大家有沒有試過
[00:03:09.520 --> 00:03:12.440]  在你們的心底裡面
[00:03:12.440 --> 00:03:17.240]  對於一些基督徒的行為或者處事
[00:03:17.240 --> 00:03:19.440]  有一些疑惑的時候
[00:03:19.440 --> 00:03:20.640]  你們會怎麼樣呢?
[00:03:21.640 --> 00:03:25.200]  我曾經試過在一個車站裡面
[00:03:25.200 --> 00:03:28.160]  等巴士回教會
[00:03:28.160 --> 00:03:31.040]  我記得那一次
[00:03:31.040 --> 00:03:34.880]  我碰到一位初信的弟兄
[00:03:34.880 --> 00:03:37.280]  當時我看到他的時候
[00:03:37.280 --> 00:03:40.160]  我心裡面有一些尷尬
[00:03:40.160 --> 00:03:43.080]  為什麼會覺得有尷尬的場面呢?
[00:03:43.080 --> 00:03:46.080]  原來當時我看到這位弟兄
[00:03:46.080 --> 00:03:48.440]  在吃什麼呢?
[00:03:48.840 --> 00:03:50.640]  在吃煙
[00:03:50.640 --> 00:03:53.440]  而我一看見他的時候
[00:03:53.440 --> 00:03:56.320]  對方你猜他有沒有什麼反應呢?
[00:03:56.320 --> 00:04:00.760]  我看到他好像若無其事那樣
[00:04:00.760 --> 00:04:03.760]  如果是你的時候
[00:04:03.760 --> 00:04:05.760]  你會怎麼想呢?
[00:04:05.760 --> 00:04:09.160]  你會不會心裡面去想
[00:04:09.160 --> 00:04:11.400]  你信耶穌的
[00:04:11.400 --> 00:04:13.920]  為什麼你還吃煙呢?
[00:04:13.920 --> 00:04:18.520]  其實一個信了主的弟兄
[00:04:18.520 --> 00:04:20.520]  信了主的人
[00:04:20.520 --> 00:04:25.520]  我們應該會有一個怎樣的生命呢?
[00:04:25.520 --> 00:04:28.120]  今天我很想透過《已忽所書》
[00:04:28.120 --> 00:04:31.120]  4章17到32節裡面
[00:04:31.120 --> 00:04:33.720]  我們看看保羅教導我們
[00:04:33.720 --> 00:04:35.120]  幫助我們去明白
[00:04:35.120 --> 00:04:40.120]  信徒我們應該怎樣可以活出一個新的生命呢?
[00:04:40.120 --> 00:04:47.120]  我們一起去讀《已忽所書》4章17到24節
[00:04:47.120 --> 00:04:49.120]  我們一起讀吧
[00:04:49.120 --> 00:04:54.320]  「所以我這樣說,且在主裡鄭重地說:
[00:04:54.320 --> 00:05:01.320]  你們行事為人,不要在在暗幫人存虛妄的心而活。
[00:05:01.320 --> 00:05:06.920]  他們心底昏迴,因自己無知心裡剛硬
[00:05:06.920 --> 00:05:10.920]  而與神所賜的生命隔絕了。
[00:05:10.920 --> 00:05:15.520]  既然他們已經麻木,就放縱情慾,
[00:05:15.520 --> 00:05:19.320]  貪婪地行種種污穢的事。
[00:05:19.320 --> 00:05:23.920]  但你們從基督學的不是這樣。
[00:05:23.920 --> 00:05:29.320]  如果你們聽過他的道,領了他的教,
[00:05:29.320 --> 00:05:32.720]  因為真理就在耶穌裡,
[00:05:32.720 --> 00:05:36.120]  你們要脫去從前的行為,
[00:05:36.120 --> 00:05:37.720]  脫去救我,
[00:05:37.720 --> 00:05:43.320]  這救我是因私欲的迷惑而漸漸敗壞的。
[00:05:43.320 --> 00:05:47.320]  你們要把自己的心智更新,
[00:05:47.320 --> 00:05:49.920]  並且穿上新我,
[00:05:49.920 --> 00:05:54.320]  這新我是照著神的形象做的,
[00:05:54.320 --> 00:05:58.920]  有從神真公義和聖潔。」
[00:05:58.920 --> 00:06:05.320]  首先我要講一講這本書有少許的背景
[00:06:05.320 --> 00:06:11.320]  「忽所書」是保羅寫給「忽所」的信徒
[00:06:11.320 --> 00:06:15.920]  他們大多數都是外邦的信徒
[00:06:15.920 --> 00:06:19.920]  當時他們身處在一個充滿偶像
[00:06:19.920 --> 00:06:24.120]  和一個物質很豐富的地方
[00:06:24.120 --> 00:06:27.720]  而當時這個地方有很多人
[00:06:27.720 --> 00:06:30.120]  是敬拜一些偶像
[00:06:30.120 --> 00:06:33.920]  還有做了很多淫亂的事情
[00:06:33.920 --> 00:06:38.520]  雖然他們這班信徒已經信了主
[00:06:38.520 --> 00:06:41.320]  但在他們的生活上
[00:06:41.320 --> 00:06:47.520]  仍然好像未信主之前的生活
[00:06:47.520 --> 00:06:52.720]  所以保羅很想藉著這本書
[00:06:52.720 --> 00:06:57.920]  語重心長地勸告、勸勉這班信徒
[00:06:57.920 --> 00:07:03.520]  保羅提出基督徒要活出一個新的生命
[00:07:03.520 --> 00:07:06.520]  其實有三個方面
[00:07:06.520 --> 00:07:13.520]  第一要做的、要留意的就是要脫去舊的我
[00:07:13.520 --> 00:07:16.720]  當人信主的那一刻
[00:07:16.720 --> 00:07:22.320]  信的人在身份上已經成為一個新造的人
[00:07:22.320 --> 00:07:24.320]  以前未信主的時候
[00:07:24.320 --> 00:07:26.720]  我們就會與神為敵
[00:07:26.720 --> 00:07:28.320]  當我們信了主的時候
[00:07:28.320 --> 00:07:31.320]  我們轉為與神和好的
[00:07:31.320 --> 00:07:34.520]  信了主成為一個新造的人
[00:07:34.520 --> 00:07:42.120]  其實不等於我們立刻完全去改變我們一切的壞習慣
[00:07:42.120 --> 00:07:47.320]  正如剛才我所提到的那位初信弟兄一樣
[00:07:47.320 --> 00:07:50.520]  他信了主也不代表他立刻就可以
[00:07:50.520 --> 00:07:56.120]  把本來在吸煙的立即去解除
[00:07:56.120 --> 00:07:59.120]  改變不單止是信了主
[00:07:59.120 --> 00:08:02.520]  不單止是身份上的一個改變
[00:08:02.520 --> 00:08:06.320]  同時也是在一個內在生命裡面
[00:08:06.320 --> 00:08:08.320]  需要去改變的
[00:08:08.320 --> 00:08:12.720]  剛才我們讀過經文22至24節
[00:08:12.720 --> 00:08:17.720]  其實保羅是將一個舊的我和一個新的我
[00:08:17.720 --> 00:08:20.920]  去作出一個很強烈的對比
[00:08:20.920 --> 00:08:24.320]  他用了「脫去」和「穿上衣服」
[00:08:24.320 --> 00:08:31.720]  一個圖像去比喻信徒應該要脫去一個舊的我
[00:08:31.720 --> 00:08:38.920]  和穿上新人身份上的一個改變
[00:08:38.920 --> 00:08:43.320]  保羅在第17至19節裡面
[00:08:43.320 --> 00:08:49.120]  他展示了當時那群外邦人他們一些特點
[00:08:49.120 --> 00:08:51.320]  我們一起去看這幾節的經文
[00:08:51.320 --> 00:08:53.720]  17至19節
[00:08:53.720 --> 00:08:57.920]  保羅是叫他們行事為人
[00:08:57.920 --> 00:09:01.320]  叫他們不要像這群外邦人一樣
[00:09:01.320 --> 00:09:04.520]  團住一些虛妄的心去生活
[00:09:04.520 --> 00:09:06.920]  虛妄的心是指什麼呢?
[00:09:06.920 --> 00:09:13.120]  是指他們缺乏一些有意義、有目標的
[00:09:13.120 --> 00:09:15.320]  以致他們整個人
[00:09:15.320 --> 00:09:20.120]  好像生活裡面沒有目標也沒有方向
[00:09:20.120 --> 00:09:21.720]  而且第二個特點
[00:09:21.720 --> 00:09:25.320]  你會看到他們的心地也是昏昧的
[00:09:25.320 --> 00:09:27.520]  心地昏昧的意思就是說
[00:09:27.520 --> 00:09:32.320]  他們的心思、他們的理智都是被蒙蔽的
[00:09:32.320 --> 00:09:35.320]  而且他們也是一些很無知
[00:09:35.320 --> 00:09:37.720]  心裡面是很剛硬
[00:09:37.720 --> 00:09:41.920]  以致他們跟神是隔絕的
[00:09:41.920 --> 00:09:46.720]  由於他們對罪的敏感已經麻木
[00:09:46.720 --> 00:09:50.520]  所以這群人會放縱自己
[00:09:50.520 --> 00:09:54.920]  還有很喜歡貪愛各種污穢的事
[00:09:54.920 --> 00:09:57.120]  總括來說我們看到
[00:09:57.120 --> 00:10:01.320]  未信主的人是一個沒有神生命的人
[00:10:01.320 --> 00:10:03.720]  人的心、心思
[00:10:03.720 --> 00:10:09.720]  其實很自然地會受世界和魔鬼去蒙蔽我們
[00:10:09.720 --> 00:10:12.520]  很自然地我們就活在一個很空虛
[00:10:12.520 --> 00:10:16.120]  很沒有目標、沒有方向的生活裡面
[00:10:16.120 --> 00:10:20.120]  而且這些人最大的問題就是他們的心
[00:10:20.120 --> 00:10:24.320]  很多時候都會受到一些私慾去迷惑
[00:10:24.320 --> 00:10:27.720]  經文裡面提到他們就是這樣
[00:10:27.720 --> 00:10:31.320]  變得漸漸地敗壞
[00:10:31.320 --> 00:10:35.320]  今天其實我們環顧在這個世界裡面
[00:10:35.320 --> 00:10:37.920]  又或者在香港的社會裡面
[00:10:37.920 --> 00:10:39.920]  其實有不少的人
[00:10:39.920 --> 00:10:44.120]  我們都好像活在一些這樣的境況裡面
[00:10:44.120 --> 00:10:47.320]  每一天我們從電視裡面
[00:10:47.320 --> 00:10:49.920]  可能有很多新聞的報導裡面
[00:10:49.920 --> 00:10:54.920]  我們都會留意到有很多罪案的發生
[00:10:54.920 --> 00:10:56.920]  特別在近幾年的裡面
[00:10:56.920 --> 00:10:59.520]  很多時候我們都會看到有很多什麼?
[00:10:59.520 --> 00:11:02.920]  電騙案,電騙案的出現
[00:11:02.920 --> 00:11:05.720]  而且他們的手法還是怎樣?
[00:11:05.720 --> 00:11:07.920]  層出不窮
[00:11:07.920 --> 00:11:11.520]  整天都有很多新招出現
[00:11:11.520 --> 00:11:13.520]  如果你們很想知道
[00:11:13.520 --> 00:11:17.720]  你們可以去留意某個電視台
[00:11:17.720 --> 00:11:21.520]  有一個節目很經常地更新大家
[00:11:21.520 --> 00:11:24.720]  有什麼新的騙案會出現
[00:11:24.720 --> 00:11:26.520]  又會出來騙人
[00:11:26.520 --> 00:11:28.720]  我們看到這些罪案很多時候
[00:11:28.720 --> 00:11:33.320]  都是跟人的那種貪念很有關係
[00:11:33.320 --> 00:11:35.320]  另外我們也會看到
[00:11:35.320 --> 00:11:38.920]  有不少的人男女關係的問題
[00:11:38.920 --> 00:11:40.120]  出現了問題
[00:11:40.120 --> 00:11:42.920]  以致他們在婚姻、在家庭裡面
[00:11:42.920 --> 00:11:45.320]  也會遭受到一些破裂
[00:11:45.320 --> 00:11:48.920]  這些問題其實都是跟人的心
[00:11:48.920 --> 00:11:52.920]  被私慾迷惑是很有關係的
[00:11:52.920 --> 00:11:55.720]  今天雖然我們在座當中
[00:11:55.720 --> 00:11:58.120]  我們都是信了耶穌
[00:11:58.120 --> 00:12:01.120]  但是有沒有一些地方
[00:12:01.120 --> 00:12:03.320]  好像我們的價值觀
[00:12:03.320 --> 00:12:05.320]  我們的人生觀
[00:12:05.320 --> 00:12:08.920]  有時候我們會不會都跟一些未信的人
[00:12:08.920 --> 00:12:11.520]  都會很相似呢?
[00:12:11.520 --> 00:12:16.120]  可能我們都是在追求他們追求的東西
[00:12:16.120 --> 00:12:20.920]  又或者他們會做一些他們會做的事情
[00:12:20.920 --> 00:12:24.320]  可能我們基督徒也會是這樣
[00:12:24.320 --> 00:12:27.120]  保羅告訴我們
[00:12:27.120 --> 00:12:29.920]  當人不認識神的時候
[00:12:29.920 --> 00:12:33.520]  人就很容易受很多的私慾去影響
[00:12:33.520 --> 00:12:35.520]  做了很多不好的事情
[00:12:35.520 --> 00:12:38.520]  所以他勸勉那些信徒
[00:12:38.520 --> 00:12:40.920]  叫他們千萬不要再活在
[00:12:40.920 --> 00:12:44.320]  以前一些未信的光景裡面
[00:12:44.320 --> 00:12:46.320]  為什麼保羅會這樣說呢?
[00:12:46.320 --> 00:12:49.920]  我們再看他第20節的經文
[00:12:49.920 --> 00:12:53.320]  在第20節裡面他講到
[00:12:53.320 --> 00:12:57.320]  「但你們從基督學的不是這些東西」
[00:12:57.320 --> 00:12:59.720]  就是說你們已經信了主了
[00:12:59.720 --> 00:13:05.320]  你們從耶穌基督裡面學到的真理不是這樣的
[00:13:05.320 --> 00:13:09.720]  就是說他們的意念再不是昏暗
[00:13:09.720 --> 00:13:13.320]  生命也不是再跟神有隔絕
[00:13:13.320 --> 00:13:16.720]  心也不是剛硬和不潔
[00:13:16.720 --> 00:13:21.120]  我們跟未信主的人最大的分別是什麼呢?
[00:13:21.120 --> 00:13:24.120]  除了我們是神的兒女之外
[00:13:24.120 --> 00:13:27.520]  其實我們去學校的對象
[00:13:27.520 --> 00:13:29.320]  都應該是什麼呢?
[00:13:29.320 --> 00:13:30.720]  都是主耶穌
[00:13:30.720 --> 00:13:34.320]  而不是這個世界去教我們
[00:13:34.320 --> 00:13:35.720]  作為信主的人
[00:13:35.720 --> 00:13:39.920]  究竟我們學校耶穌基督的什麼呢?
[00:13:39.920 --> 00:13:42.720]  在這裡講到「學」這個字
[00:13:42.720 --> 00:13:47.520]  不單單是講頭腦上的認知
[00:13:47.520 --> 00:13:53.120]  而是說我們學會明白主所教導的真理
[00:13:53.120 --> 00:13:58.320]  而且能夠在生活上實踐出來
[00:13:58.320 --> 00:14:01.920]  也能夠讓人從我們的身上
[00:14:01.920 --> 00:14:05.920]  去看到基督的香氣
[00:14:05.920 --> 00:14:07.520]  如果有人問你
[00:14:07.520 --> 00:14:11.120]  兒女最像誰的時候
[00:14:11.120 --> 00:14:15.120]  你們會說是誰?
[00:14:15.120 --> 00:14:16.920]  最像是誰?
[00:14:16.920 --> 00:14:19.120]  當然是自己的父母
[00:14:19.120 --> 00:14:23.120]  因為是他們的父母
[00:14:23.120 --> 00:14:25.320]  所以兒女或多或少
[00:14:25.320 --> 00:14:28.920]  其實都會好像自己的父母一樣
[00:14:28.920 --> 00:14:30.720]  除了樣貌之外
[00:14:30.720 --> 00:14:32.720]  有時候有沒有留意到
[00:14:32.720 --> 00:14:36.520]  他們說話的語氣和神情
[00:14:36.520 --> 00:14:38.920]  都很相似
[00:14:38.920 --> 00:14:40.720]  好像當你看到
[00:14:40.720 --> 00:14:44.120]  你們很熟悉的團友的子女的時候
[00:14:44.120 --> 00:14:46.120]  當你看到他們的時候
[00:14:46.120 --> 00:14:47.720]  可能你就會知道
[00:14:47.720 --> 00:14:49.320]  誰是他們的父母
[00:14:49.320 --> 00:14:51.920]  誰是他們的母親
[00:14:51.920 --> 00:14:54.720]  因為無論在樣貌、身形
[00:14:54.720 --> 00:14:56.920]  或是他們的神情裡面
[00:14:56.920 --> 00:15:00.520]  多少都會很相似
[00:15:00.520 --> 00:15:02.320]  所以兒女像父母
[00:15:02.320 --> 00:15:05.320]  是一件很自然不過的事
[00:15:05.320 --> 00:15:08.320]  但今天我們又問問自己
[00:15:08.320 --> 00:15:12.520]  究竟今天我們會像誰?
[00:15:12.520 --> 00:15:15.320]  究竟我們像耶穌
[00:15:15.320 --> 00:15:18.520]  還是我們會像這個世界?
[00:15:18.520 --> 00:15:21.320]  我們身處這個世界
[00:15:21.320 --> 00:15:25.320]  其實不斷地給予很多資訊
[00:15:25.320 --> 00:15:27.120]  在影響我們
[00:15:27.120 --> 00:15:29.920]  同時世界也不斷地
[00:15:29.920 --> 00:15:33.520]  將祂的價值觀和祂的人生觀
[00:15:33.520 --> 00:15:35.920]  不斷地影響我們
[00:15:35.920 --> 00:15:38.520]  而這些價值觀往往很多時候
[00:15:38.520 --> 00:15:43.320]  都是和我們所相信的神的價值觀
[00:15:43.320 --> 00:15:45.920]  是會有相反的
[00:15:45.920 --> 00:15:49.920]  世界會教我們怎樣向上爬
[00:15:49.920 --> 00:15:51.720]  世界會教你
[00:15:51.720 --> 00:15:53.320]  我們要出名
[00:15:53.320 --> 00:15:55.720]  我們要追求一些權勢
[00:15:55.720 --> 00:15:57.520]  我們要在我們的
[00:15:57.520 --> 00:15:59.720]  無論在我們讀書裡面
[00:15:59.720 --> 00:16:02.320]  我們要爭取有好的成績
[00:16:02.320 --> 00:16:04.720]  在我們工作的場所裡面
[00:16:04.720 --> 00:16:05.920]  我們要有什麼?
[00:16:05.920 --> 00:16:08.520]  工作有一個好的效率
[00:16:08.520 --> 00:16:12.120]  但今天香港的風氣同樣在教我們
[00:16:12.120 --> 00:16:12.920]  人是怎樣?
[00:16:12.920 --> 00:16:14.920]  香港人要賺快錢
[00:16:14.920 --> 00:16:16.720]  我們要怎樣走捷徑
[00:16:16.720 --> 00:16:19.320]  我們不需要付出很多代價
[00:16:19.320 --> 00:16:22.520]  又能夠獲得很高的回報
[00:16:22.520 --> 00:16:25.520]  但當我們去學錢這個世界的時候
[00:16:25.520 --> 00:16:29.520]  我們很自然地會跟著這個世界去走
[00:16:29.520 --> 00:16:32.520]  但當我們學習基督的時候
[00:16:32.520 --> 00:16:36.720]  我們就會很自然地跟著耶穌基督去走
[00:16:36.720 --> 00:16:40.320]  世界其實引導我們走的路
[00:16:40.320 --> 00:16:42.520]  是一條很闊的路
[00:16:42.520 --> 00:16:48.120]  這條路同樣是一條很容易走的路
[00:16:48.120 --> 00:16:51.520]  在聖經裡面的《馬太福音》7章13節
[00:16:51.520 --> 00:16:54.320]  曾經主耶穌和一群門徒說
[00:16:54.320 --> 00:16:58.320]  你們要進的是一條窄的路
[00:16:58.320 --> 00:17:02.920]  因為引導滅亡的那道門是一條很闊的
[00:17:02.920 --> 00:17:05.320]  路也是很大的
[00:17:05.320 --> 00:17:08.320]  但進去的人是很多
[00:17:08.320 --> 00:17:12.320]  引導永生的那道門是窄的
[00:17:12.320 --> 00:17:14.720]  那條路也是少的
[00:17:14.720 --> 00:17:18.320]  穩著的人也是少的
[00:17:18.320 --> 00:17:23.320]  世界這條路引領我們人走向一條滅亡的路
[00:17:23.320 --> 00:17:28.120]  但耶穌教我們要走在祂的路上
