
[00:00:00.000 --> 00:00:03.000]  早晨各位
[00:00:03.000 --> 00:00:06.000]  讓我們在講道之先
[00:00:06.000 --> 00:00:09.000]  我們一起有個禱告
[00:00:09.000 --> 00:00:12.000]  七夕天父感謝你
[00:00:12.000 --> 00:00:14.000]  感謝你讓我們今天可以一齊回來
[00:00:14.000 --> 00:00:17.000]  我們一同去敬拜你
[00:00:17.000 --> 00:00:19.000]  求主你打開我們的心
[00:00:19.000 --> 00:00:21.000]  去聆聽神理自己的話語
[00:00:21.000 --> 00:00:25.000]  讓我們都得到神理的提醒和幫助
[00:00:25.000 --> 00:00:28.000]  生命得到更生和改變
[00:00:28.000 --> 00:00:30.000]  我們禱告教託
[00:00:30.000 --> 00:00:32.000]  奈奉主耶穌基督之名
[00:00:32.000 --> 00:00:34.000]  祈求阿們
[00:00:34.000 --> 00:00:38.000]  在過去的星期一至三的陪靈會裏
[00:00:38.000 --> 00:00:40.000]  不知道大家有沒有出席
[00:00:40.000 --> 00:00:42.000]  哪位是有出席的
[00:00:42.000 --> 00:00:44.000]  很多人有出席
[00:00:44.000 --> 00:00:46.000]  給他們一點掌聲
[00:00:46.000 --> 00:00:52.000]  感謝三晚的陪靈會很順利地完成
[00:00:52.000 --> 00:00:58.000]  現在我們有一條精彩的精華片段
[00:00:58.000 --> 00:01:03.000]  如果沒有的朋友可以重溫一下
[00:01:03.000 --> 00:01:14.000]  35週年
[00:01:15.000 --> 00:01:20.000]  是讓我看見很多和我同行
[00:01:20.000 --> 00:01:22.000]  一起發夢
[00:01:22.000 --> 00:01:24.000]  一起圓夢的頂姐妹
[00:01:24.000 --> 00:01:26.000]  在講台上
[00:01:26.000 --> 00:01:28.000]  祈親祖都看到我的樣子
[00:01:28.000 --> 00:01:30.000]  所以當我想起
[00:01:30.000 --> 00:01:33.000]  當我們要見神的殿的時候
[00:01:33.000 --> 00:01:37.000]  其實我的腦裏只有一個人出現
[00:01:37.000 --> 00:01:38.000]  我祈禱
[00:01:38.000 --> 00:01:39.000]  我說撒拉
[00:01:39.000 --> 00:01:41.000]  你給我一個方向
[00:01:41.000 --> 00:01:43.000]  Yes 或 No
[00:01:43.000 --> 00:01:45.000]  我做事很快
[00:01:45.000 --> 00:01:46.000]  一件事一件事
[00:01:46.000 --> 00:01:48.000]  做了它就做到了
[00:01:48.000 --> 00:01:49.000]  我覺得上帝很好
[00:01:49.000 --> 00:01:52.000]  給他另一個服侍的環境
[00:01:52.000 --> 00:01:54.000]  回來的任務多到
[00:01:54.000 --> 00:01:55.000]  哇 這樣
[00:01:55.000 --> 00:01:57.000]  我不知道大家回來恩福
[00:01:57.000 --> 00:01:58.000]  背後有什麼
[00:01:58.000 --> 00:02:00.000]  可能我們整個恩福
