
[00:00:00.000 --> 00:00:03.800]  不知道大家還記不記得
[00:00:03.800 --> 00:00:07.400]  其實我們標稱,或者木區三應該這樣說
[00:00:07.400 --> 00:00:10.800]  整個木區三有個年度主題
[00:00:10.800 --> 00:00:13.800]  23年9月到24年8月
[00:00:13.800 --> 00:00:17.200]  我們的年度主題叫吸引眼球的生命
[00:00:17.200 --> 00:00:21.800]  英文就是Transform Our Lives, Growing for Christ
[00:00:21.800 --> 00:00:25.400]  就是讓我們信徒的生命被天賦轉化
[00:00:25.400 --> 00:00:27.600]  在基督裡面繼續成長
[00:00:27.600 --> 00:00:32.600]  使我們的生命更加吸引人去認識上帝,認識基督
[00:00:32.600 --> 00:00:35.400]  我們繼續會是,即是標稱崇拜的港島
[00:00:35.400 --> 00:00:37.600]  我們繼續會用聖經的人物
[00:00:37.600 --> 00:00:41.600]  他們的生命去學習怎樣去成長
[00:00:41.600 --> 00:00:44.000]  在1至4月這個季度裡面
[00:00:44.000 --> 00:00:47.000]  我就選擇了以利亞這個人
[00:00:47.000 --> 00:00:50.400]  以利亞,英文就是Elijah
[00:00:50.400 --> 00:00:57.000]  他的名字有意思,他的名字就叫做You Are God,你是神
[00:00:57.000 --> 00:01:00.600]  說到上帝是神
[00:01:00.600 --> 00:01:07.800]  但是有時候可能人都很想成為上帝,Play God
[00:01:07.800 --> 00:01:13.000]  大概兩年前左右就出現了一個字叫做元宇宙
[00:01:13.000 --> 00:01:15.800]  我想大家都聽過
[00:01:15.800 --> 00:01:21.400]  人可以在網絡這個虛擬的世界裡面去活動交流
[00:01:21.400 --> 00:01:23.600]  人能夠用一個虛擬的身份
[00:01:23.600 --> 00:01:27.800]  在元宇宙裡面進行社交的活動
[00:01:27.800 --> 00:01:32.400]  經濟的活動,甚至文化、政治、宗教的活動
[00:01:32.400 --> 00:01:34.200]  在整個虛擬的世界裡面
[00:01:34.200 --> 00:01:38.600]  人是能夠決定當中的文化價值秩序
[00:01:38.600 --> 00:01:43.200]  所以有基督徒他都寫過一些文章分享過
[00:01:43.200 --> 00:01:45.200]  說在這些虛擬的世界裡面
[00:01:45.200 --> 00:01:48.800]  人就好像做了上帝的角色
[00:01:48.800 --> 00:01:56.600]  擔心可能有機會令人和現實世界造成關係的割裂
[00:01:56.600 --> 00:02:00.800]  令到人更加想成為上帝
[00:02:00.800 --> 00:02:06.200]  當然我相信今天的我們未必很進入這個部分
[00:02:06.200 --> 00:02:08.800]  或者進入這個世界裡面
[00:02:08.800 --> 00:02:10.800]  我們應該沒有去到這麼嚴重
[00:02:10.800 --> 00:02:16.600]  極其量我們都是玩一下動物森友會
[00:02:16.600 --> 00:02:19.600]  不過都值得我們去思考
