
[00:00:00.000 --> 00:00:04.000]  頂姐妹主女平安
[00:00:04.000 --> 00:00:12.000]  我相信大家都會同意我們活在一個很緊湊的時間
[00:00:12.000 --> 00:00:16.000]  亦都是一個急速和繁忙的時候
[00:00:16.000 --> 00:00:18.000]  就好像今天的崇拜
[00:00:18.000 --> 00:00:22.000]  我們都會環節一個扣一個
[00:00:22.000 --> 00:00:25.000]  就好像我見到個鐘差不多時間了
[00:00:25.000 --> 00:00:28.000]  有這麼多的敬拜隊和我們一起侍奉
[00:00:28.000 --> 00:00:32.000]  我會怎樣?我又會站在這裡走出來
[00:00:32.000 --> 00:00:35.000]  我又可以多點時間
[00:00:35.000 --> 00:00:39.000]  其實往往這個不是說不夠時間
[00:00:39.000 --> 00:00:42.000]  而是我們自己太緊張
[00:00:42.000 --> 00:00:49.000]  往往令到我們自己心裏會焦急和煩躁
[00:00:49.000 --> 00:00:55.000]  我看見一篇文章原本在銳意門訓裏面寫的
[00:00:55.000 --> 00:01:00.000]  他引了一篇是今日美國的一篇文章
[00:01:00.000 --> 00:01:03.000]  裏面講什麼呢?
[00:01:03.000 --> 00:01:06.000]  他說和二十年前相比
[00:01:06.000 --> 00:01:10.000]  我們的人原來過去十二個月
[00:01:10.000 --> 00:01:13.000]  我們會做了十三個月的工作
[00:01:13.000 --> 00:01:18.000]  試想一想將十三拍拍拍拍拍拍在十二個月裏
[00:01:18.000 --> 00:01:21.000]  我們工作就已經多了
[00:01:21.000 --> 00:01:24.000]  還有原來他們計算下去
[00:01:24.000 --> 00:01:28.000]  原來每個人每日是睡少了一個小時
[00:01:28.000 --> 00:01:30.000]  我相信可能有人告訴我
[00:01:30.000 --> 00:01:33.000]  華傑不是的,我睡少了三個小時
[00:01:33.000 --> 00:01:37.000]  是絕對有這樣的可能,同不同意?
[00:01:37.000 --> 00:01:42.000]  所以今日就算他去訪問的時候
[00:01:42.000 --> 00:01:45.000]  八成的人都會告訴他
[00:01:45.000 --> 00:01:47.000]  他們的壓力很大
[00:01:47.000 --> 00:01:49.000]  他們的工作很沉重
[00:01:49.000 --> 00:01:54.000]  我相信今日同樣我們都是一個忙過不停的人
[00:01:54.000 --> 00:01:59.000]  忙可以說是將我們的活力平安快樂
[00:01:59.000 --> 00:02:01.000]  是不斷地透支的
[00:02:01.000 --> 00:02:05.000]  而是不知不覺地發生
[00:02:05.000 --> 00:02:09.000]  今日我很想藉著聖經新約裏面
[00:02:09.000 --> 00:02:12.000]  一對人物馬大和瑪利亞
[00:02:12.000 --> 00:02:16.000]  他的故事裏面我們會見到耶穌
[00:02:16.000 --> 00:02:19.000]  是給我們有一個屬靈的導引
[00:02:19.000 --> 00:02:21.000]  有一個屬靈的方向
[00:02:21.000 --> 00:02:23.000]  和一個屬靈的指導
[00:02:23.000 --> 00:02:25.000]  都讓我們一起去看看
[00:02:25.000 --> 00:02:30.000]  怎樣藉著學習瑪利亞身上
[00:02:30.000 --> 00:02:33.000]  怎樣去選擇一個好的福分的時候
[00:02:33.000 --> 00:02:36.000]  讓我們能夠擺脫這個忙碌給我們的壓
[00:02:36.000 --> 00:02:39.000]  我們同心去禱告
[00:02:39.000 --> 00:02:41.000]  慈悲仁愛的天父
[00:02:41.000 --> 00:02:43.000]  我們都不得不承認
[00:02:43.000 --> 00:02:48.000]  我們活在一個忙亂的世代裏面
[00:02:48.000 --> 00:02:51.000]  不論就算是home office
[00:02:51.000 --> 00:02:54.000]  我們都忙亂地去找食物
[00:02:54.000 --> 00:02:55.000]  我們去找口罩
[00:02:55.000 --> 00:02:58.000]  我們去找我們需要的東西
[00:02:58.000 --> 00:03:01.000]  而心裏面都不能夠平靜下來
[00:03:01.000 --> 00:03:03.000]  盼望今日耶穌基督
[00:03:03.000 --> 00:03:06.000]  你藉著馬大和瑪利亞這個
[00:03:06.000 --> 00:03:08.000]  我們很熟悉的故事
[00:03:08.000 --> 00:03:12.000]  讓我們能夠得著那份屬靈的導引
[00:03:12.000 --> 00:03:14.000]  就好像在繁忙的裏面
[00:03:14.000 --> 00:03:17.000]  我們與主的相遇
[00:03:17.000 --> 00:03:19.000]  讓我們能夠去學習
