
[00:00:00.000 --> 00:00:01.600]  弟兄姊妹晚安
[00:00:01.600 --> 00:00:06.600]  很開心可以來到標青跟大家分享神學主日
[00:00:06.600 --> 00:00:10.500]  神學可能聽起來好像很虛浮
[00:00:10.500 --> 00:00:12.600]  好像很難明白,其實神學很簡單
[00:00:12.600 --> 00:00:18.000]  希望今天可以跟大家分享一個很容易明白、很容易聽到的訊息
[00:00:18.000 --> 00:00:22.000]  今天給一個講題就是大時代的小人物
[00:00:22.000 --> 00:00:24.800]  我們此刻在香港是一個大時代
[00:00:24.800 --> 00:00:27.600]  今天很想跟大家講一個聖經的故事
[00:00:27.600 --> 00:00:29.300]  也是一個大時代
[00:00:29.300 --> 00:00:32.300]  有多少個弟兄姊妹熟悉聖經的呢?
[00:00:32.300 --> 00:00:34.700]  薩姆爾認識吧?
[00:00:34.700 --> 00:00:36.200]  薩姆爾聽過了
[00:00:36.200 --> 00:00:38.000]  濟斯爾你認識嗎?
[00:00:38.000 --> 00:00:40.900]  濟斯爾有頭髮,大衛認識吧
[00:00:40.900 --> 00:00:43.900]  很多時候我們去讀聖經,我們去聽
[00:00:43.900 --> 00:00:46.000]  我們查聖經、主日學
[00:00:46.000 --> 00:00:48.400]  我們都會熟悉一些大人物
[00:00:48.400 --> 00:00:52.100]  今天我跟大家講的不是剛才那幾位
[00:00:52.100 --> 00:00:55.200]  那些是大人物,今天講的是小人物
[00:00:55.200 --> 00:00:57.100]  在教會侍奉的裏面
[00:00:57.100 --> 00:01:01.400]  有時候我們未必會覺得自己是大人物
[00:01:01.400 --> 00:01:05.100]  如果找團契團長,不知道有多少個
[00:01:05.100 --> 00:01:07.400]  你們團體這麼大,難搞一點
[00:01:07.400 --> 00:01:10.400]  有多少個弟兄姊妹,我就是那個了
[00:01:10.400 --> 00:01:12.900]  神命定的神,簡選的神
[00:01:12.900 --> 00:01:15.000]  呼召我做團契團長
[00:01:15.000 --> 00:01:18.000]  或者要去,剛才帶師哥就好了
