
[00:00:00.000 --> 00:00:02.000]  各位大兄姐妹大家好
[00:00:02.000 --> 00:00:07.000]  首先想問大家一個問題
[00:00:07.000 --> 00:00:09.000]  知不知道我是叫甚麼名字?
[00:00:09.000 --> 00:00:13.000]  嘩!真是開心了
[00:00:13.000 --> 00:00:14.000]  原來很多人叫我的名字
[00:00:14.000 --> 00:00:16.000]  感覺都很好
[00:00:16.000 --> 00:00:18.000]  很開心
[00:00:18.000 --> 00:00:22.000]  今天是我能夠加入綠組團隊
[00:00:22.000 --> 00:00:24.000]  第一次和大家分享
[00:00:24.000 --> 00:00:28.000]  我的中文名字叫高城邦
[00:00:28.000 --> 00:00:30.000]  而英文名叫卡神
[00:00:30.000 --> 00:00:33.000]  所以很多時候我都會和大兄姐妹說
[00:00:33.000 --> 00:00:37.000]  你們可以叫我車仔傳導
[00:00:37.000 --> 00:00:38.000]  知不知道為甚麼?
[00:00:38.000 --> 00:00:41.000]  對!就是因為卡神
[00:00:41.000 --> 00:00:42.000]  今天又認識我的中文名字
[00:00:42.000 --> 00:00:45.000]  又認識我的英文名字
[00:00:45.000 --> 00:00:49.000]  如果用一句說話來形容我自己
[00:00:49.000 --> 00:00:52.000]  我會嘗試這樣說
[00:00:52.000 --> 00:01:03.000]  我就是一輛能夠承載著大兄姐妹前往上帝幫國的車仔
[00:01:03.000 --> 00:01:07.000]  不過這輛車仔的音響
[00:01:07.000 --> 00:01:12.000]  沒有很美的CD
[00:01:12.000 --> 00:01:14.000]  很美的MP3
[00:01:14.000 --> 00:01:18.000]  很美即是很好聽的建台節目
[00:01:18.000 --> 00:01:26.000]  這輛車仔只是有上帝的教導和生命的故事
[00:01:26.000 --> 00:01:33.000]  所以今天都想和大家一起乘坐這輛車仔
[00:01:33.000 --> 00:01:37.000]  去經歷一個豐富的行程
[00:01:37.000 --> 00:01:39.000]  大家準備好了沒有?
[00:01:39.000 --> 00:01:42.000]  很好啊!大家
[00:01:42.000 --> 00:01:47.000]  今天的講道是一篇大家都相信容易明白
[00:01:47.000 --> 00:01:53.000]  也沒有甚麼難以明白高深的智慧要和大家揭示
[00:01:53.000 --> 00:02:00.000]  我只是去求能夠和大兄姐妹或眾多哥哥姐姐
[00:02:00.000 --> 00:02:04.000]  走過一段有關心的行程
[00:02:04.000 --> 00:02:08.000]  讓大家在這個行程中
[00:02:08.000 --> 00:02:12.000]  檢視一下曾幾何時自己有沒有類似的心境
[00:02:13.000 --> 00:02:19.000]  又或者現在已經處身在這種心境之中
[00:02:19.000 --> 00:02:23.000]  所以在今天的行程
[00:02:23.000 --> 00:02:31.000]  是其中一個一起前往幫國的任務
[00:02:31.000 --> 00:02:34.000]  那就開始了好不好?
[00:02:34.000 --> 00:02:38.000]  我們都會聽過
[00:02:38.000 --> 00:02:46.000]  會用家無寧日來形容家人的處境和關係
[00:02:46.000 --> 00:02:50.000]  因為家庭不能夠擁有安寧
[00:02:50.000 --> 00:02:55.000]  往往都是在當中有家庭的成員不能夠得到滿足
[00:02:55.000 --> 00:02:59.000]  雖然有些處境是因為物質的缺乏
[00:02:59.000 --> 00:03:02.000]  但如果我們再嘗試去探討一下
[00:03:02.000 --> 00:03:05.000]  有很多很多的例子都告訴我們
[00:03:05.000 --> 00:03:07.000]  其實都是因為心
[00:03:07.000 --> 00:03:09.000]  得不到滿足
[00:03:09.000 --> 00:03:12.000]  所以人就不能夠得到安全
[00:03:12.000 --> 00:03:14.000]  不能夠得到安穩
[00:03:14.000 --> 00:03:18.000]  彷彿就需要炒住更加多的東西
[00:03:18.000 --> 00:03:20.000]  才能夠令自己滿足
[00:03:20.000 --> 00:03:23.000]  就如我曾經有個經歷
[00:03:23.000 --> 00:03:25.000]  我在商界社會裏面
[00:03:25.000 --> 00:03:30.000]  工作的時候都有一定的穩定收入和職位
[00:03:30.000 --> 00:03:33.000]  家庭亦有嬌妻、有寶貝的女兒
[00:03:33.000 --> 00:03:37.000]  但就是因為心未能夠滿足
[00:03:37.000 --> 00:03:40.000]  而令到自己曾經失腳
[00:03:40.000 --> 00:03:42.000]  曾經跌倒過
[00:03:42.000 --> 00:03:45.000]  曾經有一段時期
[00:03:45.000 --> 00:03:50.000]  有三樣東西才代表人能夠得到幸福
[00:03:50.000 --> 00:03:52.000]  知不知道是甚麼?
[00:03:52.000 --> 00:03:53.000]  大家有沒有聽過?
[00:03:53.000 --> 00:03:55.000]  三樣東西有甚麼?
[00:03:55.000 --> 00:03:59.000]  有車、有樓、有老婆
[00:03:59.000 --> 00:04:01.000]  即是有伴侶的意思
[00:04:01.000 --> 00:04:03.000]  如果沒有這三樣東西
[00:04:03.000 --> 00:04:07.000]  就表示未能夠去到一個幸福的標準
[00:04:07.000 --> 00:04:10.000]  今天我的講題
[00:04:10.000 --> 00:04:12.000]  是想和大家一起分享
[00:04:12.000 --> 00:04:16.000]  心未寧日皆因無
[00:04:16.000 --> 00:04:20.000]  心未寧日皆因無
[00:04:20.000 --> 00:04:22.000]  說甚麼呢?
[00:04:22.000 --> 00:04:27.000]  就是很想透過經文和大家一起探討一下
[00:04:27.000 --> 00:04:29.000]  可能因為三無
[00:04:29.000 --> 00:04:33.000]  而令到心、令到人得不到幸福
[00:04:33.000 --> 00:04:39.000]  不過,當然不是我剛剛所說的那三樣
[00:04:39.000 --> 00:04:41.000]  究竟是哪三無呢?
[00:04:41.000 --> 00:04:43.000]  亦都是對甚麼人去說呢?
[00:04:43.000 --> 00:04:48.000]  在開始之前,讓我們一起去禱告
[00:04:52.000 --> 00:05:18.000]  (廣東話)
[00:05:18.000 --> 00:05:19.000]  感謝因主
[00:05:19.000 --> 00:05:22.000]  我們禱告,是奉求主基督得勝的名字
[00:05:22.000 --> 00:05:24.000]  阿門
[00:05:24.000 --> 00:05:31.000]  首先和大家一起去看看第一無
[00:05:31.000 --> 00:05:34.000]  第一無是心無滿足
[00:05:34.000 --> 00:05:38.000]  我們很想邀請大家一起去讀一讀
[00:05:38.000 --> 00:05:42.000]  在三無二記下十二章一至四節的經文
[00:05:42.000 --> 00:05:46.000]  都看到吧?
[00:05:47.000 --> 00:05:52.000]  下次我講到要再放大一點
[00:05:52.000 --> 00:05:56.000]  如果看不到,麻煩大家程序表看看
[00:05:56.000 --> 00:05:58.000]  又或者聽我讀吧
[00:05:58.000 --> 00:06:02.000]  好,第一至四節
[00:06:02.000 --> 00:06:15.000]  (廣東話)
[00:06:15.000 --> 00:06:17.000]  (廣東話)
[00:06:17.000 --> 00:06:19.000]  (廣東話)
[00:06:19.000 --> 00:06:21.000]  (廣東話)
[00:06:21.000 --> 00:06:23.000]  (廣東話)
[00:06:23.000 --> 00:06:28.820]  所買來養活的一隻小母羊之愛 一無所有
[00:06:28.820 --> 00:06:37.160]  小羊在他家裡和他兒女一同長大 吃他所吃的 喝他所喝的
[00:06:37.160 --> 00:06:42.760]  睡在他懷中 在他看來如同女兒一樣
[00:06:42.760 --> 00:06:50.960]  有一客人來到這附庸那裡 附庸捨不得從自己的牛群羊群中
[00:06:50.960 --> 00:06:55.200]  取一隻招待來到他那裡的旅客
[00:06:55.200 --> 00:07:02.880]  卻取了窮人的小母羊 招待來到他那裡的人
[00:07:02.880 --> 00:07:06.440]  在《撒慕爾記下》十二章一至四節
[00:07:06.440 --> 00:07:09.240]  講述了一個預言給我們知道
[00:07:09.240 --> 00:07:13.200]  這段經文不單止是對大衛的責備
[00:07:13.200 --> 00:07:18.080]  更加是對我們每一個人內心的檢視和警醒
[00:07:18.080 --> 00:07:22.960]  通過附庸和窮人一個鮮明的對比
[00:07:22.960 --> 00:07:26.560]  讓我們在這段經文裡知道
[00:07:26.560 --> 00:07:29.560]  我用一個心無滿足為附體
[00:07:29.560 --> 00:07:34.920]  就是讓我們能夠反思自己的內心世界和生活的態度裡
[00:07:34.920 --> 00:07:41.160]  在當中去吸取從聖經而來的智慧
[00:07:41.160 --> 00:07:43.600]  如果從文法的角度去看
[00:07:43.600 --> 00:07:51.840]  預言是通過一個對比和對立面去強調行為的嚴重性
[00:07:51.840 --> 00:07:57.120]  我們會看到在當中有形容富有和貧窮
[00:07:57.120 --> 00:08:00.480]  眾多的羊群、牛群
[00:08:00.480 --> 00:08:05.680]  以及和自己一樣唯一的一隻母羊
[00:08:05.680 --> 00:08:09.480]  最後那個幾乎擁有一切的人
[00:08:09.480 --> 00:08:16.720]  奪走了一個幾乎一無所有的人唯一珍貴的羊
[00:08:16.720 --> 00:08:18.320]  在這種情況下
[00:08:18.320 --> 00:08:25.160]  這個行為不單止是本身聽見都覺得可怕
[00:08:25.160 --> 00:08:28.760]  附庸的本性更加通過他的行為
[00:08:28.760 --> 00:08:37.080]  而顯出其實真正的可怕是人心
[00:08:37.080 --> 00:08:41.280]  故事的附庸擁有了極多的財富
[00:08:41.280 --> 00:08:46.320]  但心裡仍然無法得到滿足
[00:08:46.320 --> 00:08:53.320]  「極多」這個詞語是表達附庸的財富是豐富和過剩的
[00:08:53.320 --> 00:08:57.560]  強調了他在物質上有極大的充裕
[00:08:57.560 --> 00:09:01.440]  當有一位客人來探望這位附庸的時候
[00:09:01.440 --> 00:09:05.720]  他不捨得用自己的財物來招待
[00:09:05.720 --> 00:09:10.440]  反而要奪取了窮人唯一的一隻小母羊
[00:09:10.440 --> 00:09:17.480]  我們會知道這個行徑不單止顯示了附庸那份貪婪和自私
[00:09:17.480 --> 00:09:22.400]  更反映出其實這位附庸心裡是怎樣的
