
[00:00:00.000 --> 00:00:03.000]  丙姐妹平安
[00:00:03.000 --> 00:00:07.000]  多謝敬拜隊帶領我們有這麼好的敬拜
[00:00:07.000 --> 00:00:11.000]  很開心今天可以和大家一起
[00:00:11.000 --> 00:00:13.000]  在神的殿裏面
[00:00:13.000 --> 00:00:14.000]  神的家裏面
[00:00:14.000 --> 00:00:16.000]  一同敬拜
[00:00:16.000 --> 00:00:19.000]  一起去宣講神的話
[00:00:19.000 --> 00:00:21.000]  讓我們在正道之先
[00:00:21.000 --> 00:00:22.000]  我們有個禱告
[00:00:22.000 --> 00:00:24.000]  讓我們低頭禱告
[00:00:24.000 --> 00:00:27.000]  賜給人偶的天父
[00:00:27.000 --> 00:00:28.000]  我們感謝讚美你
[00:00:28.000 --> 00:00:30.000]  多謝你保守我們
[00:00:30.000 --> 00:00:34.000]  平安的腳步來到你的殿裏面去敬拜你
[00:00:34.000 --> 00:00:37.000]  求主你帶領以下的時間
[00:00:37.000 --> 00:00:39.000]  讓我們真的在你的話語裏面
[00:00:39.000 --> 00:00:42.000]  得著你的教導和慰養
[00:00:42.000 --> 00:00:43.000]  聽我們的禱告
[00:00:43.000 --> 00:00:46.000]  是奉主耶穌基督命之而求
[00:00:46.000 --> 00:00:47.000]  阿們
[00:00:47.000 --> 00:00:50.000]  今天的講題就是
[00:00:50.000 --> 00:00:54.000]  在聖經中與主相遇
[00:00:54.000 --> 00:00:57.000]  講道的經文是盧家福音
[00:00:57.000 --> 00:01:01.000]  二十四章十三至三十五節
[00:01:01.000 --> 00:01:04.000]  在預備這篇講章的時候
[00:01:04.000 --> 00:01:06.000]  就令我想起
[00:01:06.000 --> 00:01:08.000]  在二零一九年四月
[00:01:08.000 --> 00:01:10.000]  我去了一個退休
[00:01:10.000 --> 00:01:12.000]  在第二天的早上
[00:01:12.000 --> 00:01:13.000]  我有個靈修
[00:01:13.000 --> 00:01:15.000]  那天我讀的經文
[00:01:15.000 --> 00:01:16.000]  就是日行福音
[00:01:16.000 --> 00:01:20.000]  二十章十一至十八節
[00:01:20.000 --> 00:01:22.000]  那段經文的內容
[00:01:22.000 --> 00:01:24.000]  和今天的經文的上文
[00:01:24.000 --> 00:01:26.000]  很有關連
[00:01:26.000 --> 00:01:30.000]  那裏是講到瑪利亞和一班婦女
[00:01:30.000 --> 00:01:33.000]  去到埋葬耶穌的墳墓那裏
[00:01:33.000 --> 00:01:37.000]  戴備了香膏去高沒耶穌
[00:01:37.000 --> 00:01:38.000]  但是他們卻發現
[00:01:38.000 --> 00:01:41.000]  耶穌的屍首不見了
[00:01:41.000 --> 00:01:43.000]  他們只見到天使
[00:01:43.000 --> 00:01:47.000]  守在耶穌安葬的地方
[00:01:47.000 --> 00:01:49.000]  經文就描述
[00:01:49.000 --> 00:01:51.000]  瑪利亞很掛念耶穌
[00:01:51.000 --> 00:01:55.000]  她鍥而不捨地去尋找耶穌
[00:01:55.000 --> 00:01:57.000]  讓她成為一個
[00:01:57.000 --> 00:02:01.000]  可能是第一個見到復活主的人
[00:02:01.000 --> 00:02:05.000]  而且她更加被耶穌委以重任
[00:02:05.000 --> 00:02:07.000]  傳遞主的訊息
[00:02:07.000 --> 00:02:12.000]  這段經文令我印象很深刻
[00:02:12.000 --> 00:02:13.000]  很難忘
[00:02:13.000 --> 00:02:15.000]  為甚麼會這麼深刻呢
[00:02:15.000 --> 00:02:17.000]  稍後告訴大家
[00:02:17.000 --> 00:02:20.000]  我們未看經文之前
[00:02:20.000 --> 00:02:22.000]  讓我們一起看一看
[00:02:22.000 --> 00:02:28.000]  路加福音24章13至35節的背景
[00:02:28.000 --> 00:02:31.000]  在這段經文的13節那裏
[00:02:31.000 --> 00:02:33.000]  所講的同一天
[00:02:33.000 --> 00:02:37.000]  其實就是指到24章1節那裏
[00:02:37.000 --> 00:02:42.000]  所講的第七天的頭一天
[00:02:42.000 --> 00:02:45.000]  這一天是一個特別的日子
[00:02:45.000 --> 00:02:49.000]  是耶穌被釘十字架之後的第三天
[00:02:49.000 --> 00:02:51.000]  正是瑪利亞和一班婦女
[00:02:51.000 --> 00:02:53.000]  他們一早就去到
[00:02:53.000 --> 00:02:56.000]  埋葬耶穌的墳墓致祭那一天
[00:02:56.000 --> 00:02:58.000]  婦女們就發現
[00:02:58.000 --> 00:03:01.000]  耶穌的屍首不見了
[00:03:01.000 --> 00:03:03.000]  在第五第六節
