
[00:00:00.000 --> 00:00:03.160]  好,謝謝敬拜隊
[00:00:03.160 --> 00:00:06.520]  上星期崇拜完結後
[00:00:06.520 --> 00:00:10.640]  剛才主席Ivan來找我
[00:00:10.640 --> 00:00:13.760]  他問我「阿君,下星期是否你講道」
[00:00:13.760 --> 00:00:16.760]  「我心想原來我講道也有粉絲」
[00:00:16.760 --> 00:00:18.760]  「還未出程序表,你已經知道的」
[00:00:18.760 --> 00:00:21.320]  然後他說「是」
[00:00:21.320 --> 00:00:24.480]  然後他說「我下星期大敬拜」
[00:00:24.480 --> 00:00:25.920]  「第一次」
[00:00:25.920 --> 00:00:29.160]  不過我想說,我猜他很緊張
[00:00:29.200 --> 00:00:31.680]  「我現在要找觀眾討論」
[00:00:31.680 --> 00:00:35.400]  不過我很想感謝Ivan
[00:00:35.400 --> 00:00:37.120]  他帶我們敬拜,也感謝…
[00:00:37.120 --> 00:00:40.720]  我想在緊張之下,我看到的好處
[00:00:40.720 --> 00:00:43.040]  當然內容是你預備
[00:00:43.040 --> 00:00:45.720]  大家一起樂器
[00:00:45.720 --> 00:00:47.840]  大家一起幫助他成為這場敬拜
[00:00:47.840 --> 00:00:50.320]  但我看到的好處是
[00:00:50.320 --> 00:00:52.200]  我感覺到在緊張之下
[00:00:52.200 --> 00:00:54.680]  你不僅要帶領這場敬拜
[00:00:54.680 --> 00:00:56.200]  或者要做一件事
[00:00:56.200 --> 00:00:57.840]  我覺得你也在裡面敬拜
[00:00:57.880 --> 00:01:03.080]  讓我們在敬拜中確實地跟從上帝
[00:01:03.080 --> 00:01:04.920]  希望大家也這樣感受
[00:01:04.920 --> 00:01:07.760]  我們跟神連繫
[00:01:07.760 --> 00:01:10.400]  我們不是在場的環境問題
[00:01:10.400 --> 00:01:13.080]  而是我們的心能否去到神的面前
[00:01:13.080 --> 00:01:15.840]  好,進入今天的講道
[00:01:15.840 --> 00:01:20.960]  我的講題是「成為神的在場證明」
[00:01:20.960 --> 00:01:22.680]  我想問大家一個問題
[00:01:22.800 --> 00:01:25.440]  你們有沒有問過自己
[00:01:25.440 --> 00:01:28.040]  或者被人問過這個問題?
[00:01:28.040 --> 00:01:29.840]  下一頁
[00:01:29.840 --> 00:01:33.040]  「神,你其實在嗎?」
[00:01:33.040 --> 00:01:33.920]  你們有沒有問過
[00:01:33.920 --> 00:01:35.520]  你們心中有問過
[00:01:35.520 --> 00:01:38.440]  「神,你是否在場?」
[00:01:38.440 --> 00:01:39.520]  「你曾經…」
[00:01:39.520 --> 00:01:42.080]  「為何這些事情會發生?」
[00:01:42.080 --> 00:01:43.400]  或者有沒有人問過你
[00:01:43.400 --> 00:01:46.640]  「為何神真的在嗎?」
[00:01:46.640 --> 00:01:50.560]  世界上有很多災難
[00:01:50.600 --> 00:01:53.040]  有很多打仗、疾病
[00:01:53.040 --> 00:01:54.600]  有很多不公義
[00:01:54.600 --> 00:01:58.440]  有很多被殘害的事情出現
[00:01:58.440 --> 00:01:59.720]  你會這樣問嗎?
[00:01:59.720 --> 00:02:01.760]  「神,其實你在嗎?」
[00:02:01.760 --> 00:02:04.880]  或者有時候你會問自己
[00:02:04.880 --> 00:02:08.120]  「聖經明明說會看顧、連恤他的子民」
[00:02:08.120 --> 00:02:10.400]  「為何從小到大我回教會」
[00:02:10.400 --> 00:02:12.280]  「明明我很虔誠」
[00:02:12.280 --> 00:02:15.040]  「明明我回教會靈修、讀經、祈禱」
[00:02:15.040 --> 00:02:16.320]  「很準時回教會」
[00:02:16.360 --> 00:02:20.560]  「但為何我仍然要面對這麼多遭遇」
[00:02:20.560 --> 00:02:22.760]  「為何我傷心、失敗時」
[00:02:22.760 --> 00:02:25.200]  「看不到神的安慰呢?」
[00:02:25.200 --> 00:02:29.280]  「神,你是否在場?」
[00:02:29.280 --> 00:02:31.360]  「其實神是看不見的」
[00:02:31.360 --> 00:02:33.680]  「如果祂在的話」
[00:02:33.680 --> 00:02:35.520]  「如何證明祂在場呢?」
[00:02:35.520 --> 00:02:39.200]  「如何成為神在場的證據呢?」
[00:02:39.200 --> 00:02:41.520]  我們今天會在《使徒人傳》中看
[00:02:41.520 --> 00:02:44.800]  從彼得和一群使徒的故事看
[00:02:44.840 --> 00:02:48.240]  其實他們如何成為神的在場證明
[00:02:48.240 --> 00:02:49.560]  經文在《使徒人傳》
[00:02:49.560 --> 00:02:51.640]  五章十七至三十三節
[00:02:51.640 --> 00:02:53.680]  讓我們一起讀這段經文
[00:02:53.680 --> 00:02:55.440]  好嗎?準備,一、二、三
[00:02:55.440 --> 00:02:58.760]  「大祭司和他的一切同仁」
[00:02:58.760 --> 00:03:01.240]  「就是殺到該教門的人」
[00:03:01.240 --> 00:03:04.000]  「都起來滿心疾忌」
[00:03:04.000 --> 00:03:07.360]  「拿著使徒收在外監」
[00:03:07.360 --> 00:03:10.600]  「但主的使徒監門」
[00:03:12.000 --> 00:03:14.840]  「說:你們去站在殿內」
[00:03:14.840 --> 00:03:18.240]  「把這生命的道都告訴百姓」
[00:03:18.240 --> 00:03:20.040]  「使徒聽了這話」
[00:03:20.040 --> 00:03:21.640]  「天將亮的時候」
[00:03:21.640 --> 00:03:24.040]  「就進殿裡去教訓人」
[00:03:24.040 --> 00:03:27.000]  「大祭司和他的同仁來了」
[00:03:27.000 --> 00:03:30.840]  「叫齊公會的人和以色列族的眾長們」
[00:03:30.840 --> 00:03:32.840]  「就差人到監裡去」
[00:03:32.840 --> 00:03:34.960]  「要把使徒提出來」
[00:03:34.960 --> 00:03:36.480]  「但差人到了」
[00:03:36.480 --> 00:03:40.400]  「不見他們在監裡就回來說」
[00:03:40.440 --> 00:03:43.720]  「我們看見監牢關得極妥當」
[00:03:43.720 --> 00:03:46.440]  「看守的人也站在門外」
[00:03:46.440 --> 00:03:47.960]  「及自開了門」
[00:03:47.960 --> 00:03:50.320]  「裡面一個人都不見」
[00:03:50.320 --> 00:03:53.600]  「守殿官和祭司長聽見這話」
[00:03:53.600 --> 00:03:55.040]  「心裡泛濫」
[00:03:55.040 --> 00:03:57.440]  「不知這事將來如何」
[00:03:57.440 --> 00:04:00.040]  「有一個人來稟告說」
[00:04:00.040 --> 00:04:02.280]  「你們收在監裡的人」
[00:04:02.280 --> 00:04:05.320]  「現在站在殿內教訓百姓」
[00:04:05.320 --> 00:04:08.960]  「於是守殿官和差役去帶使徒來」
[00:04:09.000 --> 00:04:10.680]  「並沒有用強暴」
[00:04:10.680 --> 00:04:13.720]  「因為怕百姓用石頭打他們」
[00:04:13.720 --> 00:04:17.760]  「帶到了便叫使徒站在公會前」
[00:04:17.760 --> 00:04:19.840]  「大祭司問他們說」
[00:04:19.840 --> 00:04:22.520]  「不是嚴嚴地禁止你們」
[00:04:22.520 --> 00:04:25.080]  「不可奉這名教訓人嗎」
[00:04:25.080 --> 00:04:27.160]  「你們倒把你們的道理」
[00:04:27.160 --> 00:04:29.040]  「充滿了耶路撒冷」
[00:04:29.040 --> 00:04:32.600]  「想要叫這人的血歸到我們身上」
[00:04:32.600 --> 00:04:35.080]  「彼得和眾使徒回答說」
[00:04:35.080 --> 00:04:38.360]  「不信從人,自應當逼」
