
[00:00:00.000 --> 00:00:02.000]  頂姐妹早晨
[00:00:02.000 --> 00:00:04.000]  在我講道之前
[00:00:04.000 --> 00:00:06.000]  我們一起同心去禱告
[00:00:06.000 --> 00:00:10.000]  親愛的天父感謝你
[00:00:10.000 --> 00:00:13.000]  讓我們今天可以回到教會
[00:00:13.000 --> 00:00:15.000]  我們一起去敬拜你
[00:00:15.000 --> 00:00:17.000]  求主你打開我們的心
[00:00:17.000 --> 00:00:20.000]  去聆聽神的話語
[00:00:20.000 --> 00:00:23.000]  給神你的話語提醒和幫助
[00:00:23.000 --> 00:00:26.000]  我仰望神的同在和看顧
[00:00:26.000 --> 00:00:29.000]  賜給我們智慧去遵行神的心意
[00:00:29.000 --> 00:00:33.000]  奉主耶穌基督之名祈求
[00:00:33.000 --> 00:00:35.000]  阿們
[00:00:35.000 --> 00:00:37.000]  不知道大家有沒有聽過
[00:00:37.000 --> 00:00:41.000]  AI或者人工智能
[00:00:41.000 --> 00:00:43.000]  都有
[00:00:43.000 --> 00:00:45.000]  其實相信在這個年代
[00:00:45.000 --> 00:00:49.000]  很多人對於AI一點都不陌生
[00:00:49.000 --> 00:00:52.000]  AI是指那些機器
[00:00:52.000 --> 00:00:57.000]  它能夠去模擬人類思考的模式
[00:00:57.000 --> 00:01:01.000]  或者一些行為模式裡面的一些技術
[00:01:01.000 --> 00:01:03.000]  隨著科技的發展
[00:01:03.000 --> 00:01:09.000]  AI已經普及到我們日常生活不同的層面和領域
[00:01:09.000 --> 00:01:15.000]  就好像我近日在網上看到一個廣告
[00:01:15.000 --> 00:01:21.000]  那個廣告是賣一部吸塵機械人
[00:01:21.000 --> 00:01:25.000]  聽說它的吸力非常驚人
[00:01:25.000 --> 00:01:29.000]  達到真正巨峰的吸力
[00:01:29.000 --> 00:01:34.000]  還說可以吸塵還可以抹地
[00:01:34.000 --> 00:01:38.000]  重點是它是定時定點走出來
[00:01:38.000 --> 00:01:41.000]  做家務
[00:01:41.000 --> 00:01:45.000]  然後釋放一些銀離子去殺菌
[00:01:45.000 --> 00:01:47.000]  現在很喜歡殺菌
[00:01:47.000 --> 00:01:50.000]  又可以避開障礙物
[00:01:50.000 --> 00:01:52.000]  就連洗布
[00:01:52.000 --> 00:01:54.000]  洗那塊布都一手搞定
[00:01:54.000 --> 00:02:01.000]  真正達到無人級駕駛技術的清潔功能
[00:02:01.000 --> 00:02:04.000]  對於一個懶於做家務的人
[00:02:04.000 --> 00:02:06.000]  例如我來說
[00:02:06.000 --> 00:02:08.000]  真是一個很好的選擇
[00:02:08.000 --> 00:02:11.000]  大家想不想買一部
[00:02:11.000 --> 00:02:13.000]  不是賣廣告的
[00:02:13.000 --> 00:02:16.000]  所以我不會透露是哪個牌子
[00:02:16.000 --> 00:02:18.000]  不過我只是想說
[00:02:18.000 --> 00:02:24.000]  科技有時智慧會帶給我們生活很多方便
[00:02:24.000 --> 00:02:27.000]  不過有時人生有些事
[00:02:27.000 --> 00:02:31.000]  又不可以找到AI去代勞
[00:02:31.000 --> 00:02:34.000]  例如你想選哪份工作
[00:02:34.000 --> 00:02:36.000]  或者何時移民
[00:02:36.000 --> 00:02:40.000]  或者你想處理和某人的關係
[00:02:40.000 --> 00:02:44.000]  我們都不可以只靠AI去做到
[00:02:44.000 --> 00:02:47.000]  因為做決定最終始終都是人
[00:02:47.000 --> 00:02:49.000]  不過如果你說
[00:02:49.000 --> 00:02:52.000]  AI可以幫人做更好的決定
[00:02:52.000 --> 00:02:54.000]  生活更好
[00:02:54.000 --> 00:02:56.000]  或者去解決一些問題
[00:02:56.000 --> 00:02:58.000]  其實都是不錯的
[00:02:58.000 --> 00:03:03.000]  始終AI又不能取代人的思維
[00:03:03.000 --> 00:03:04.000]  情感
[00:03:04.000 --> 00:03:06.000]  或者不用負責任
[00:03:06.000 --> 00:03:08.000]  作為一個信徒
[00:03:08.000 --> 00:03:11.000]  如果我們想得到智慧
[00:03:11.000 --> 00:03:14.000]  或者我們想成為一個有智慧的人
[00:03:14.000 --> 00:03:16.000]  不是靠AI的
[00:03:16.000 --> 00:03:20.000]  而是靠神的智慧說話
[00:03:20.000 --> 00:03:23.000]  在聖經裏的針研
[00:03:23.000 --> 00:03:27.000]  我們發現有很多很有智慧的動見
[00:03:27.000 --> 00:03:32.000]  教我們如何在神裏成為一個有智慧的人
[00:03:32.000 --> 00:03:34.000]  說到針研
[00:03:34.000 --> 00:03:36.000]  不知道大家又會想到甚麼呢
[00:03:36.000 --> 00:03:39.000]  可能會想到一些短句
[00:03:39.000 --> 00:03:41.000]  或者一些教訓
[00:03:41.000 --> 00:03:44.000]  或者想到一些關於智慧的主題
[00:03:44.000 --> 00:03:50.000]  針研是舊約聖經的詩歌智慧書的第三卷
[00:03:50.000 --> 00:03:55.000]  針研這個字本身是指格言比喻
[00:03:55.000 --> 00:03:57.000]  或者一些金石良言
[00:03:57.000 --> 00:03:59.000]  就是一句句的那些
[00:03:59.000 --> 00:04:01.000]  很好的說話
[00:04:01.000 --> 00:04:07.000]  主要是教人如何去過一個有智慧和正確的生活
[00:04:07.000 --> 00:04:14.000]  在這裏說智慧不是指人的知識或者聰明
[00:04:14.000 --> 00:04:20.000]  而是指以神的眼光去看熟悉生活
[00:04:20.000 --> 00:04:25.000]  能夠敬畏神和信服神的旨意
[00:04:25.000 --> 00:04:28.000]  才有真正的智慧
[00:04:28.000 --> 00:04:33.000]  大部分的作者都是出自所羅門
[00:04:33.000 --> 00:04:38.000]  但仍然有一些無法考究的作者
[00:04:38.000 --> 00:04:40.000]  例如我們今天會說的
[00:04:40.000 --> 00:04:44.000]  針研三十章裏面說
[00:04:44.000 --> 00:04:46.000]  作者是誰呢
[00:04:46.000 --> 00:04:49.000]  作者是雅基的兒子阿古爾
[00:04:49.000 --> 00:04:52.000]  這章是神默思他
[00:04:52.000 --> 00:04:54.000]  要他向兩個學生
[00:04:54.000 --> 00:04:58.000]  就是以鐵和烏鴿說的一番說話
