
[00:00:00.000 --> 00:00:02.000]  好,大英姐妹
[00:00:02.000 --> 00:00:04.000]  咦,可以開嗎?
[00:00:04.000 --> 00:00:06.000]  好,開燈了
[00:00:06.000 --> 00:00:08.000]  我不知道剛才敬拜的時候
[00:00:08.000 --> 00:00:10.000]  我看過一件事
[00:00:10.000 --> 00:00:12.000]  好像在很多很忙碌的當中
[00:00:12.000 --> 00:00:14.000]  透過師哥的遊藥
[00:00:14.000 --> 00:00:16.000]  我們看到神沒有放棄過我們
[00:00:16.000 --> 00:00:18.000]  我想問那裡是不是燈還沒開
[00:00:18.000 --> 00:00:20.000]  怎麼黑了
[00:00:20.000 --> 00:00:22.000]  可能是滋滋麻麻,開開燈吧
[00:00:22.000 --> 00:00:24.000]  我猜到十月尾
[00:00:24.000 --> 00:00:26.000]  即是十一月初
[00:00:26.000 --> 00:00:28.000]  我猜大家都面對
[00:00:28.000 --> 00:00:30.000]  一個情況
[00:00:30.000 --> 00:00:32.000]  就是中年級、大學級
[00:00:32.000 --> 00:00:34.000]  已經水浸眼眉
[00:00:34.000 --> 00:00:36.000]  所以我的敬拜
[00:00:36.000 --> 00:00:38.000]  都是讓我們去
[00:00:38.000 --> 00:00:40.000]  重拾我們的心理中心
[00:00:40.000 --> 00:00:42.000]  我想大家可不可以幫我看看你旁邊的椅子
[00:00:42.000 --> 00:00:44.000]  我猜大家可能會掉了一些東西
[00:00:44.000 --> 00:00:46.000]  掉了什麼呢
[00:00:46.000 --> 00:00:48.000]  我猜大家可能在這個忙碌的當中
[00:00:48.000 --> 00:00:50.000]  會不會掉了你去尋找神的心呢
[00:00:50.000 --> 00:00:52.000]  希望大家
[00:00:52.000 --> 00:00:54.000]  如果它掉了
[00:00:54.000 --> 00:00:56.000]  你收回它的心給它吧
[00:00:56.000 --> 00:00:58.000]  希望它繼續在當中
[00:00:58.000 --> 00:01:00.000]  不要忘記
[00:01:00.000 --> 00:01:02.000]  究竟神在我們心裡
[00:01:02.000 --> 00:01:04.000]  要工作
[00:01:04.000 --> 00:01:06.000]  開始今天這個訊息
[00:01:06.000 --> 00:01:08.000]  今天跟大家分享一個主題
[00:01:08.000 --> 00:01:10.000]  叫做「給福音使命繼承者們」的信
[00:01:10.000 --> 00:01:12.000]  今年
[00:01:12.000 --> 00:01:14.000]  先前的主題大家都知道
[00:01:14.000 --> 00:01:16.000]  已經說過很多次了
[00:01:16.000 --> 00:01:18.000]  就是「Winner's heaven, winning people」
[00:01:18.000 --> 00:01:20.000]  很想將上帝的國度展現
[00:01:20.000 --> 00:01:22.000]  讓更多人認識這個信仰
[00:01:22.000 --> 00:01:24.000]  甚至聽到福音的時候
[00:01:24.000 --> 00:01:26.000]  能夠去認識
[00:01:26.000 --> 00:01:28.000]  這個主題大家已經聽過很多次了
[00:01:28.000 --> 00:01:32.000]  就是全福音的心智和熱誠
[00:01:32.000 --> 00:01:34.000]  再次提到上個禮拜
[00:01:34.000 --> 00:01:36.000]  Esta的講道
[00:01:36.000 --> 00:01:38.000]  很想我們要保持團伙
[00:01:38.000 --> 00:01:40.000]  為主而增戰
[00:01:40.000 --> 00:01:42.000]  我們要認清福音的使命
[00:01:42.000 --> 00:01:44.000]  用不一樣的眼光堅持為主增至
[00:01:44.000 --> 00:01:46.000]  上個禮拜
[00:01:46.000 --> 00:01:48.000]  Esta用保羅的角度
[00:01:48.000 --> 00:01:50.000]  看福音使命
[00:01:50.000 --> 00:01:52.000]  這個禮拜同樣想跟大家分享保羅
[00:01:52.000 --> 00:01:54.000]  不過不同的是
[00:01:54.000 --> 00:01:56.000]  他對提摩泰的祝福
[00:01:56.000 --> 00:01:58.000]  不過在進入經文之前
[00:01:58.000 --> 00:02:00.000]  我想大家去想一個問題
[00:02:00.000 --> 00:02:02.000]  這個問題我經常想的
[00:02:02.000 --> 00:02:04.000]  大部分都是從小到大
[00:02:04.000 --> 00:02:06.000]  其實自己也是
[00:02:06.000 --> 00:02:08.000]  我經常在想一個問題
[00:02:08.000 --> 00:02:10.000]  我們從小到大
[00:02:10.000 --> 00:02:12.000]  我們認識這個信仰的時候
[00:02:12.000 --> 00:02:14.000]  很多時候都聽很多不同的故事
[00:02:14.000 --> 00:02:16.000]  我猜我們聽很多不同的聖經故事
[00:02:16.000 --> 00:02:18.000]  先於我們聽完整的福音
[00:02:18.000 --> 00:02:20.000]  我不知道你會不會因為
[00:02:20.000 --> 00:02:22.000]  這個次序的緣故
[00:02:22.000 --> 00:02:24.000]  令到我們好像
[00:02:24.000 --> 00:02:26.000]  少了一部分
[00:02:26.000 --> 00:02:28.000]  我們聽完一個福音
[00:02:28.000 --> 00:02:30.000]  人家傳福音給我們的時候
[00:02:30.000 --> 00:02:32.000]  我們才去信
[00:02:32.000 --> 00:02:34.000]  好像往往對於傳福音
[00:02:34.000 --> 00:02:36.000]  這件事我們都好像
[00:02:36.000 --> 00:02:38.000]  不是很能夠擁有這個使命
[00:02:38.000 --> 00:02:40.000]  然後我就想
[00:02:40.000 --> 00:02:42.000]  究竟其實我們生命
[00:02:42.000 --> 00:02:44.000]  會不會是需要一些突破
[00:02:44.000 --> 00:02:46.000]  我們才可以慢慢擁有這個使命
[00:02:46.000 --> 00:02:48.000]  甚至可能我們
[00:02:48.000 --> 00:02:50.000]  這個年代經常說
[00:02:50.000 --> 00:02:52.000]  要接這個福音的棒
[00:02:52.000 --> 00:02:54.000]  我也問一件事
[00:02:54.000 --> 00:02:56.000]  其實我怎樣可以更加接到這個棒呢
[00:02:56.000 --> 00:02:58.000]  今天跟大家
[00:02:58.000 --> 00:03:00.000]  分享一個人
[00:03:00.000 --> 00:03:02.000]  這個人叫提摩泰
[00:03:02.000 --> 00:03:04.000]  其實他也是一個信三代
[00:03:04.000 --> 00:03:06.000]  他的母親和祖母
[00:03:06.000 --> 00:03:08.000]  其實都是一個很虔誠的基督徒
[00:03:08.000 --> 00:03:10.000]  而今天保羅
[00:03:10.000 --> 00:03:12.000]  寫的這封信給提摩泰
[00:03:12.000 --> 00:03:14.000]  我想對提摩泰說的話
[00:03:14.000 --> 00:03:16.000]  同樣都可以成為我們的鼓勵
[00:03:16.000 --> 00:03:20.000]  好想請大家讀了提摩泰後書的四章
[00:03:20.000 --> 00:03:22.000]  一至八節的這段短短的經文
[00:03:22.000 --> 00:03:24.000]  準備起
[00:03:24.000 --> 00:03:26.000]  (提摩泰)
[00:03:26.000 --> 00:03:28.000]  (提摩泰)
[00:03:28.000 --> 00:03:33.100]  (主席)
[00:03:33.100 --> 00:03:34.260]  祝福你
[00:03:34.260 --> 00:03:35.660]  慕要全道
[00:03:35.660 --> 00:03:37.460]  無論得時不得時
[00:03:37.460 --> 00:03:39.000]  總要專心
[00:03:39.000 --> 00:03:40.900]  並用百般的忍耐
[00:03:40.900 --> 00:03:42.260]  各樣的教訓
[00:03:42.260 --> 00:03:45.220]  責備人、警戒人、勸勉人
[00:03:45.220 --> 00:03:46.920]  因為時候要到
[00:03:46.920 --> 00:03:51.060]  人必厭煩、純正的真、二多發揚
[00:03:51.060 --> 00:03:55.160]  就隨從自己的情欲增添好些師傅
[00:03:55.160 --> 00:03:57.620]  並且厭意不聽真道
[00:03:57.620 --> 00:04:00.060]  偏向荒謬的建語
[00:04:00.060 --> 00:04:02.220]  你卻要凡事謹慎
[00:04:02.220 --> 00:04:03.720]  忍受苦難
[00:04:03.720 --> 00:04:07.420]  (主席)
[00:04:07.420 --> 00:04:09.420]  我們現在是被挑戰
[00:04:09.420 --> 00:04:11.720]  我們是被人家套路
[00:04:11.720 --> 00:04:13.220]  但我們無意中
[00:04:13.220 --> 00:04:14.820]  可以應付下個月
[00:04:14.820 --> 00:04:16.020]  可能下個月後
[00:04:16.020 --> 00:04:17.820]  我們已經下個月
[00:04:17.820 --> 00:04:18.820]  可能下個月後
[00:04:18.820 --> 00:04:20.620]  我們已經下個月
[00:04:20.620 --> 00:04:22.020]  我們現在
[00:04:22.020 --> 00:04:24.920]  有可能會被人家奪權
[00:04:24.920 --> 00:04:34.620]  (主席)
[00:04:34.620 --> 00:04:36.020]  我們一起禱告
[00:04:36.020 --> 00:04:37.120]  親自感謝你
[00:04:37.120 --> 00:04:39.420]  感謝你讓我們有機會認識你
[00:04:39.420 --> 00:04:41.520]  也感謝你讓我們有機會
[00:04:41.520 --> 00:04:43.120]  將福音傳開去
[00:04:43.120 --> 00:04:45.020]  這個全部都是你的恩典
[00:04:45.020 --> 00:04:46.020]  主要願意帶領我們
