
[00:00:00.000 --> 00:00:04.000]  大家午安
[00:00:04.000 --> 00:00:09.000]  好緊張,因為我好像很久沒有跟大家見面
[00:00:09.000 --> 00:00:12.000]  可以跟大家分享訊息
[00:00:12.000 --> 00:00:14.000]  應該由2月開始都沒有了
[00:00:14.000 --> 00:00:18.000]  因為中間那段期間,那幾個星期都輪不到我說
[00:00:18.000 --> 00:00:20.000]  所以今天是我第一次,好久好久好久
[00:00:20.000 --> 00:00:22.000]  讓我看清楚
[00:00:22.000 --> 00:00:28.000]  剛才師哥裏面,我很感受到上帝愛我
[00:00:28.000 --> 00:00:32.000]  但更加感受到上帝愛我們這個群體
[00:00:32.000 --> 00:00:34.000]  我覺得上帝很愛我們
[00:00:34.000 --> 00:00:37.000]  因為我們仍然有班的我們
[00:00:37.000 --> 00:00:40.000]  仍然今天坐在這裏,仍然回教會
[00:00:40.000 --> 00:00:44.000]  仍然信主,這也是上帝很愛我們
[00:00:44.000 --> 00:00:46.000]  我們一起祈禱,開始吧
[00:00:46.000 --> 00:00:51.000]  七天父感謝你賜給我們這個群體
[00:00:51.000 --> 00:00:54.000]  賜給我們有青少報
[00:00:54.000 --> 00:00:59.000]  我們可以一起在艱難的時間,一起去度過
[00:00:59.000 --> 00:01:02.000]  在艱難的時間裏面,我們各人有不同的狀態
[00:01:02.000 --> 00:01:06.000]  但你給我們這個群體,可以一起去走過
[00:01:06.000 --> 00:01:09.000]  幫助我們,艱難的日子仍然會有
[00:01:09.000 --> 00:01:12.000]  但感恩你給我們這個群體
[00:01:12.000 --> 00:01:17.000]  願意今天我們一起去唱詩歌,一起去聽你的說話
[00:01:17.000 --> 00:01:21.000]  讓我們這個群體都能夠互相去幫助
[00:01:21.000 --> 00:01:25.000]  互相走在這條天國的路上
[00:01:25.000 --> 00:01:29.000]  我們要向土告,奉主命求,阿門
[00:01:29.000 --> 00:01:44.000]  好,我們開始進入講道
[00:01:44.000 --> 00:01:48.000]  對不起,有點緊張
[00:01:48.000 --> 00:01:51.000]  開始了
[00:01:51.000 --> 00:01:53.000]  真的開始了
[00:01:53.000 --> 00:01:57.000]  我兩年前回澳洲放假
