
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,早安!
[00:00:02.000 --> 00:00:08.000]  大家都很平安地回來一起有崇拜,很感恩
[00:00:08.000 --> 00:00:13.000]  雖然今天最新掛的是黑雨
[00:00:13.000 --> 00:00:18.000]  看到大家仍然都回來,有平安的時候都很感謝神
[00:00:18.000 --> 00:00:21.000]  開始的時候我們一起做個祈禱
[00:00:21.000 --> 00:00:25.000]  七夕天父愛,都是滿心去感謝你
[00:00:25.000 --> 00:00:31.000]  感謝你保守我們各人,由平安回到神的家裡
[00:00:31.000 --> 00:00:36.000]  我們一起有敬拜,一起有崇拜,去聽到,去侍奉
[00:00:36.000 --> 00:00:38.000]  我們都是去感謝你
[00:00:38.000 --> 00:00:43.000]  最後願意你保守這些天氣,希望不會造成太大的影響
[00:00:43.000 --> 00:00:47.000]  也願意我們今天來到你面前聽你的話的時候
[00:00:47.000 --> 00:00:53.000]  求你保守讓講的和聽的,一同在你面前蒙恩
[00:00:53.000 --> 00:00:56.000]  求主你恩代,帶領我們以下這段時間
[00:00:56.000 --> 00:01:00.000]  我們這樣祈禱,奉耶穌基督的名字,阿們
[00:01:00.000 --> 00:01:08.000]  早前,不知道大家有沒有留意這單新聞
[00:01:08.000 --> 00:01:12.000]  在粉嶺皇后山有一個低層的單位
[00:01:12.000 --> 00:01:17.000]  住了一對夫婦和兩名很年幼的孩子
[00:01:17.000 --> 00:01:22.000]  他們兩個兒子分別有五歲和三歲
[00:01:22.000 --> 00:01:28.000]  話說這兩位小孩子有一天早上被途人發現
[00:01:28.000 --> 00:01:35.000]  看到他們爬出窗外,坐在外牆的石壆裡
[00:01:35.000 --> 00:01:39.000]  不知道大家看到這幅圖畫的時候,你會怎樣
[00:01:39.000 --> 00:01:42.000]  很害怕,是不是
[00:01:42.000 --> 00:01:47.000]  於是途人看到這麼驚嚇的場景的時候
[00:01:47.000 --> 00:01:49.000]  就立即去報警
[00:01:49.000 --> 00:01:59.000]  很感恩,消防和警方很順利地把這對小孩救出來
[00:01:59.000 --> 00:02:01.000]  而且一切都很平安
[00:02:01.000 --> 00:02:07.000]  據報道,原來這對小兄弟在前一晚鬧彆扭
[00:02:07.000 --> 00:02:11.000]  搞得家人整晚都沒睡,好好睡
[00:02:11.000 --> 00:02:15.000]  搞到凌晨的時候,爸爸媽媽才睡覺
[00:02:15.000 --> 00:02:19.000]  但在爸爸媽媽睡覺期間
[00:02:19.000 --> 00:02:24.000]  這位五歲的哥哥就拿了家裡的鑰匙
[00:02:24.000 --> 00:02:32.000]  打開窗花,帶著三歲的小孩爬出外牆
[00:02:32.000 --> 00:02:37.000]  直至當時父母還在睡覺,聽到很嘈吵的聲音
[00:02:37.000 --> 00:02:43.000]  就嚇醒了,才知道原來發生這麼大件事
[00:02:43.000 --> 00:02:47.000]  我不知道大家聽完這宗新聞之後
[00:02:47.000 --> 00:02:50.000]  你會有什麼感受呢?
[00:02:50.000 --> 00:02:55.000]  對於這次事件,你覺得是哪一個的錯失呢?
[00:02:55.000 --> 00:03:00.000]  究竟是不是父母?還是那兩個孩子呢?
[00:03:00.000 --> 00:03:07.000]  今天我很想和大家一起去看聖經裡的一個家庭
