
[00:00:00.000 --> 00:00:02.000]  大家早安
[00:00:02.000 --> 00:00:08.000]  今天終於可以第一次在崇拜講早安
[00:00:08.000 --> 00:00:10.000]  因為我平時是在晚崇
[00:00:10.000 --> 00:00:12.000]  通常講晚安
[00:00:12.000 --> 00:00:14.000]  所以再講多一次
[00:00:14.000 --> 00:00:16.000]  早安
[00:00:16.000 --> 00:00:18.000]  網上的朋友早安
[00:00:18.000 --> 00:00:22.000]  在開始之前我們一起有個祈禱
[00:00:22.000 --> 00:00:24.000]  感謝耶穌
[00:00:24.000 --> 00:00:30.000]  感謝耶穌讓我們早上起來
[00:00:30.000 --> 00:00:32.000]  來到教會裡面
[00:00:32.000 --> 00:00:34.000]  到神的殿裡面去敬拜
[00:00:34.000 --> 00:00:36.000]  這一切的歌聲
[00:00:36.000 --> 00:00:38.000]  這一切的詩歌
[00:00:38.000 --> 00:00:40.000]  從心而發的
[00:00:40.000 --> 00:00:42.000]  來到你面前
[00:00:42.000 --> 00:00:44.000]  進到你耳中
[00:00:44.000 --> 00:00:46.000]  願你親自閱立
[00:00:46.000 --> 00:00:48.000]  預備我們的心
[00:00:48.000 --> 00:00:50.000]  開我們的心眼
[00:00:50.000 --> 00:00:52.000]  讓我們看出你的律法
[00:00:52.000 --> 00:00:54.000]  在生活裡面
[00:00:54.000 --> 00:00:56.000]  如何去回應你
[00:00:56.000 --> 00:00:58.000]  如何與你相遇
[00:00:58.000 --> 00:01:00.000]  願一切榮耀歸給你
[00:01:00.000 --> 00:01:02.000]  聽我們禱告
[00:01:02.000 --> 00:01:04.000]  奉主明求
[00:01:04.000 --> 00:01:06.000]  今天的講題
[00:01:06.000 --> 00:01:08.000]  這兩天都是在恩福堂
[00:01:08.000 --> 00:01:10.000]  與神相遇的系列
[00:01:10.000 --> 00:01:12.000]  這次是第五講
[00:01:12.000 --> 00:01:16.000]  有一個典故想和大家講一講
[00:01:16.000 --> 00:01:18.000]  就是
[00:01:18.000 --> 00:01:20.000]  條條大路通羅馬
[00:01:20.000 --> 00:01:22.000]  如果大家看這幅圖
[00:01:22.000 --> 00:01:24.000]  很多條路都可以去到
[00:01:24.000 --> 00:01:26.000]  以前這裡已經是說
[00:01:26.000 --> 00:01:30.000]  形容是羅馬的交通發達
[00:01:30.000 --> 00:01:32.000]  現在就告訴你
[00:01:32.000 --> 00:01:34.000]  形容實現同一件事情
[00:01:34.000 --> 00:01:38.000]  可以通過不同的方法去實現
[00:01:38.000 --> 00:01:40.000]  我都想起與神相遇
[00:01:40.000 --> 00:01:42.000]  其實也是一樣的
[00:01:42.000 --> 00:01:44.000]  在過去
[00:01:44.000 --> 00:01:46.000]  這裡有九種
[00:01:46.000 --> 00:01:48.000]  九種與神相遇的方式
