
[00:00:00.000 --> 00:00:02.000]  姐妹早晨
[00:00:02.000 --> 00:00:05.000]  好久沒見大家了
[00:00:05.000 --> 00:00:11.000]  處於過去的一個星期非常忙碌
[00:00:11.000 --> 00:00:14.000]  但我充滿感恩
[00:00:14.000 --> 00:00:19.000]  星期三去了寧實寧陽縣
[00:00:19.000 --> 00:00:23.000]  探訪我們因福創唐開始
[00:00:23.000 --> 00:00:27.000]  已經在我們大年敬拜的吳炳堅弟兄
[00:00:27.000 --> 00:00:29.000]  他的太太
[00:00:29.000 --> 00:00:32.000]  十八個月前患上了胰臟癌
[00:00:32.000 --> 00:00:35.000]  初初醫生都說
[00:00:35.000 --> 00:00:38.000]  最多幾個月
[00:00:38.000 --> 00:00:41.000]  但他十八個月
[00:00:41.000 --> 00:00:45.000]  標靶打完
[00:00:45.000 --> 00:00:47.000]  失靈
[00:00:47.000 --> 00:00:50.000]  再用普通的化療
[00:00:50.000 --> 00:00:52.000]  但又好轉少少
[00:00:52.000 --> 00:00:55.000]  就讓他繼續不斷延長
[00:00:55.000 --> 00:00:58.000]  我探訪他的時候
[00:00:58.000 --> 00:01:01.000]  叫他的名字
[00:01:01.000 --> 00:01:03.000]  他睜大眼睛
[00:01:03.000 --> 00:01:05.000]  阿Ben跟我說
[00:01:05.000 --> 00:01:08.000]  感恩他睜到眼
[00:01:08.000 --> 00:01:10.000]  原來我去之前
[00:01:10.000 --> 00:01:13.000]  他連眼睛都睜不開
[00:01:13.000 --> 00:01:16.000]  那我就繼續
[00:01:16.000 --> 00:01:19.000]  來欣賞他過去
[00:01:19.000 --> 00:01:21.000]  為了我的三寶
[00:01:21.000 --> 00:01:23.000]  每日與之同行
[00:01:23.000 --> 00:01:25.000]  打通了中國大陸
[00:01:25.000 --> 00:01:27.000]  願意出版
[00:01:27.000 --> 00:01:29.000]  成為簡體字
[00:01:29.000 --> 00:01:33.000]  但短短一年多的時間裏
[00:01:33.000 --> 00:01:35.000]  這扇門就散了
[00:01:35.000 --> 00:01:37.000]  但七本書已經出版了
[00:01:37.000 --> 00:01:39.000]  到現在為止
[00:01:39.000 --> 00:01:41.000]  仍然在裏面
[00:01:41.000 --> 00:01:43.000]  可以公開買得到
[00:01:43.000 --> 00:01:46.000]  我告訴他
[00:01:46.000 --> 00:01:49.000]  這個對十幾億人
[00:01:49.000 --> 00:01:51.000]  這種恩典
[00:01:51.000 --> 00:01:54.000]  神一定報答
