
[00:00:00.000 --> 00:00:03.000]  我們一起低頭禱告
[00:00:03.000 --> 00:00:07.000]  天父上帝感謝你
[00:00:07.000 --> 00:00:09.000]  全是恩典
[00:00:09.000 --> 00:00:11.000]  今天我們能聚集在你的面前
[00:00:11.000 --> 00:00:14.000]  在家裏尊崇你
[00:00:14.000 --> 00:00:16.000]  拿下你下次的恩惠
[00:00:16.000 --> 00:00:19.000]  求你開我們的心靈
[00:00:19.000 --> 00:00:21.000]  開我們的耳朵
[00:00:21.000 --> 00:00:23.000]  讓我們聽到神的意
[00:00:23.000 --> 00:00:26.000]  讓我們願意回應你自己的心意
[00:00:26.000 --> 00:00:28.000]  多謝你
[00:00:28.000 --> 00:00:30.000]  祈禱祈禱
[00:00:30.000 --> 00:00:32.000]  阿門
[00:00:32.000 --> 00:00:39.000]  各位導演姊妹各位會眾
[00:00:39.000 --> 00:00:43.000]  你有沒有想過人一生用多少時間在等
[00:00:43.000 --> 00:00:47.000]  事實上生活中有很多時候
[00:00:47.000 --> 00:00:49.000]  我們需要等
[00:00:49.000 --> 00:00:51.000]  等什麼
[00:00:51.000 --> 00:00:53.000]  今早等車
[00:00:53.000 --> 00:00:55.000]  等付錢等人
[00:00:55.000 --> 00:00:58.000]  等下班等發工資等上車
[00:00:58.000 --> 00:01:01.000]  等後有沒有它的好處
[00:01:01.000 --> 00:01:04.000]  可以鍛鍊自己的耐性
[00:01:04.000 --> 00:01:07.000]  沒那麼容易做錯決定
[00:01:07.000 --> 00:01:09.000]  然而有些時候
[00:01:09.000 --> 00:01:11.000]  等未必是好事
[00:01:11.000 --> 00:01:15.000]  就好像不要等到頸骨才喝水
[00:01:15.000 --> 00:01:17.000]  據知當我們覺得口渴時
[00:01:17.000 --> 00:01:22.000]  身體的水份可能已經流失了1-2%
[00:01:22.000 --> 00:01:25.000]  有些家長父母
[00:01:25.000 --> 00:01:27.000]  經常跟子女說
[00:01:27.000 --> 00:01:30.000]  等我有時間有空的時候跟你玩
[00:01:30.000 --> 00:01:33.000]  教你功課帶你去旅行
[00:01:33.000 --> 00:01:35.000]  可惜的是
[00:01:35.000 --> 00:01:37.000]  子女等了一天又一天
[00:01:37.000 --> 00:01:40.000]  到你有時間有空的時候
[00:01:40.000 --> 00:01:42.000]  他們已經長大了
[00:01:42.000 --> 00:01:45.000]  不再需要你了
[00:01:45.000 --> 00:01:49.000]  今天傳道書作者同樣提醒我們
[00:01:49.000 --> 00:01:52.000]  原來有些事情是不能等的
[00:01:52.000 --> 00:01:56.000]  傳道書是一本很實際的書卷
[00:01:56.000 --> 00:01:59.000]  那是所羅門王練老時的作品
[00:01:59.000 --> 00:02:02.000]  他在享盡人間榮華富貴後
[00:02:02.000 --> 00:02:08.000]  寫下對生命的領悟
[00:02:08.000 --> 00:02:10.000]  傳道者的結論是
[00:02:10.000 --> 00:02:14.000]  神叫世人所經歷的是極重的勞苦
[00:02:14.000 --> 00:02:17.000]  我見日光之下所做的一切事
[00:02:17.000 --> 00:02:21.000]  都是虛空都是暴風
[00:02:21.000 --> 00:02:23.000]  對傳道者來說
[00:02:23.000 --> 00:02:27.000]  無論是勞碌自慰狂妄愚昧
[00:02:27.000 --> 00:02:32.000]  這一切都是暴風都是虛空
[00:02:32.000 --> 00:02:35.000]  然而在傳道書八章十二節
[00:02:35.000 --> 00:02:37.000]  傳道者說
[00:02:37.000 --> 00:02:39.000]  我准知道敬畏神的
[00:02:39.000 --> 00:02:41.000]  就是在祂面前敬畏的人
[00:02:41.000 --> 00:02:45.000]  終究必得福樂
[00:02:45.000 --> 00:02:47.000]  傳道者深切體會
[00:02:47.000 --> 00:02:52.000]  為敬畏真神乃是人生無福之路
[00:02:52.000 --> 00:02:55.000]  故此傳道者以過來人身份
[00:02:55.000 --> 00:02:59.000]  寫了這本書勸告世人
[00:02:59.000 --> 00:03:04.000]  沒有神的人生一切都是虛空
[00:03:04.000 --> 00:03:07.000]  所羅門王擁有個人智慧
[00:03:07.000 --> 00:03:12.000]  經歷人世間無與倫比的榮華富貴
[00:03:12.000 --> 00:03:16.000]  他的勸勉忠告相信是最具說服力
[00:03:16.000 --> 00:03:19.000]  也是最有資格去說
[00:03:19.000 --> 00:03:22.000]  盼望透過傳道者今早的勸告
[00:03:22.000 --> 00:03:27.000]  使我們知道如何在虛空的人生裏找到
[00:03:27.000 --> 00:03:30.000]  並活出永恆的意義
[00:03:30.000 --> 00:03:33.000]  我們一起讀出這八字經文吧
[00:03:33.000 --> 00:03:34.000]  請
[00:03:34.000 --> 00:03:39.000]  你趁著年幼衰白的日子尚未來到
[00:03:39.000 --> 00:03:41.000]  就是你所說
[00:03:41.000 --> 00:03:44.000]  我毫無喜樂的那些年日
[00:03:44.000 --> 00:03:46.000]  未曾臨近之先
[00:03:46.000 --> 00:03:49.000]  當紀念做你的主
[00:03:49.000 --> 00:03:51.000]  只要等到日頭
[00:03:51.000 --> 00:03:55.000]  光明月亮星秀變為黑暗
[00:03:55.000 --> 00:03:57.000]  雨後雲彩返回
[00:03:57.000 --> 00:03:59.000]  看守房屋的發展
[00:03:59.000 --> 00:04:01.000]  有力的屈伸
