
[00:00:00.000 --> 00:00:10.000]  各位弟兄姊妹早晨
[00:00:10.000 --> 00:00:13.000]  在講道之前我們一起去同心祈禱
[00:00:13.000 --> 00:00:17.000]  慈悲仁愛天父我們感謝你
[00:00:17.000 --> 00:00:20.000]  讓我們今天可以一同回到教會那裡
[00:00:20.000 --> 00:00:22.000]  一同去敬拜你
[00:00:22.000 --> 00:00:25.000]  求主你打開我們心靈聽神理的話語
[00:00:25.000 --> 00:00:27.000]  讓我們成為一個新人
[00:00:27.000 --> 00:00:32.000]  能夠在生活中活出彼此信服和愛的生命
[00:00:32.000 --> 00:00:34.000]  奉主耶穌基督之名祈求
[00:00:34.000 --> 00:00:36.000]  阿們
[00:00:36.000 --> 00:00:40.000]  好,不知道大家有沒有聽過一句說話
[00:00:40.000 --> 00:00:44.000]  我要用我的普通話,我學得很普通的
[00:00:44.000 --> 00:00:47.000]  由關斯就美關斯
[00:00:47.000 --> 00:00:49.000]  下一句是什麼
[00:00:49.000 --> 00:00:52.000]  美關斯就由關斯
[00:00:52.000 --> 00:00:55.000]  這句話大概意思就是說
[00:00:55.000 --> 00:00:58.000]  只要有好的關係
[00:00:58.000 --> 00:01:01.000]  無論大小事都不要緊
[00:01:01.000 --> 00:01:04.000]  因為美關斯就沒有問題
[00:01:04.000 --> 00:01:06.000]  但如果關係不好
[00:01:06.000 --> 00:01:10.000]  發生什麼大小事都會變得由關斯
[00:01:10.000 --> 00:01:12.000]  就有問題了
[00:01:12.000 --> 00:01:15.000]  無論大家怎樣去詮釋這句話
[00:01:15.000 --> 00:01:16.000]  總之一句就是
[00:01:16.000 --> 00:01:20.000]  人和人之間有好的關係就很重要了
[00:01:20.000 --> 00:01:26.000]  基督教信仰可以說是一個關係、關斯的信仰
[00:01:26.000 --> 00:01:30.000]  因為我們的神是最重視關係
[00:01:30.000 --> 00:01:34.000]  也是最懂得和我們建立關係的神
[00:01:34.000 --> 00:01:38.000]  聖經強調我們和人的關係
[00:01:38.000 --> 00:01:41.000]  其實是反映我們和神的關係
[00:01:41.000 --> 00:01:43.000]  作為信徒
[00:01:43.000 --> 00:01:47.000]  我們的人際關係可能在家庭、職場
[00:01:47.000 --> 00:01:50.000]  或者在教會群體裡面
[00:01:50.000 --> 00:01:56.000]  可能難免都會有誤解、衝突或者傷害
[00:01:56.000 --> 00:02:00.000]  可能都不是我們預期之中那麼理想
[00:02:00.000 --> 00:02:05.000]  可能中間也有很多埋怨、苦讀和不滿
[00:02:05.000 --> 00:02:10.000]  有沒有想過究竟我們中間差了些什麼呢
[00:02:10.000 --> 00:02:14.000]  今天是教會崇拜已忽所書
[00:02:14.000 --> 00:02:17.000]  講道系列的第十講
[00:02:17.000 --> 00:02:19.000]  其實是尾二一講
[00:02:19.000 --> 00:02:23.000]  下次是Frank牧師講的
[00:02:23.000 --> 00:02:26.000]  宣廣經文就是今天
[00:02:26.000 --> 00:02:30.000]  已忽所書五章二十一節至到六章九節
[00:02:30.000 --> 00:02:32.000]  進入這段經文之前
[00:02:32.000 --> 00:02:37.000]  先讓我講一講這段經文的結構
[00:02:37.000 --> 00:02:40.000]  第五章二十一節
[00:02:40.000 --> 00:02:44.000]  可以說是這段裡面一個很重要的引子
[00:02:44.000 --> 00:02:49.000]  這個引子能夠將上文和下文
[00:02:49.000 --> 00:02:52.000]  構成一個重疊的關係
[00:02:52.000 --> 00:02:55.000]  如果我們看回上文那段
[00:02:55.000 --> 00:02:59.000]  按照原文十八節至二十一節
[00:02:59.000 --> 00:03:01.000]  是一句句子
[00:03:01.000 --> 00:03:02.000]  講到什麼呢
[00:03:02.000 --> 00:03:07.000]  就是信徒被聖靈充滿之後的結果會怎樣
[00:03:07.000 --> 00:03:13.000]  會口唱心和、感恩頌讚和彼此信服
[00:03:13.000 --> 00:03:16.000]  而下文就是我今天會講的
[00:03:16.000 --> 00:03:18.000]  第二十一節開始那段
[00:03:18.000 --> 00:03:25.000]  當中也會講到有些關於夫妻、父子、主僕的關係
[00:03:25.000 --> 00:03:28.000]  很明顯就是用來解釋
[00:03:28.000 --> 00:03:34.000]  在基督徒群體要彼此信服的一些例子
[00:03:34.000 --> 00:03:38.000]  所以其實當時保羅身處的社會
[00:03:38.000 --> 00:03:43.000]  是以一個家庭為最基本的單位
[00:03:43.000 --> 00:03:47.000]  教會其實裡面也有很多家庭組合而成
[00:03:47.000 --> 00:03:50.000]  家庭成員之間其實他們有互動
[00:03:50.000 --> 00:03:54.000]  那些教導我們叫做家庭法規
[00:03:54.000 --> 00:03:57.000]  我們簡稱叫家規
[00:03:57.000 --> 00:04:00.000]  家規的經文其實我們會看到
[00:04:00.000 --> 00:04:02.000]  早期的基督徒
[00:04:02.000 --> 00:04:07.000]  他很體重家庭裡面一些夫妻、父子、主僕
[00:04:07.000 --> 00:04:10.000]  這些不同家庭階級的角色
[00:04:10.000 --> 00:04:14.000]  當我們今天去看這段經文的時候
[00:04:14.000 --> 00:04:18.000]  我們並不是要直接將這些在社會上
[00:04:18.000 --> 00:04:21.000]  他們有的這些家庭階級
[00:04:21.000 --> 00:04:24.000]  放在我們現在這個生活裡面
[00:04:24.000 --> 00:04:27.000]  照單傳授,不是這樣的
[00:04:27.000 --> 00:04:33.000]  保羅其實是想重新去定義這些家庭階級的關係
[00:04:33.000 --> 00:04:37.000]  他基於一個最基本的要求
[00:04:37.000 --> 00:04:41.000]  就是每個人都要敬畏和信服基督
[00:04:41.000 --> 00:04:44.000]  在這個大前提下
[00:04:44.000 --> 00:04:48.000]  肢體之間就能夠彼此信服
[00:04:48.000 --> 00:04:53.000]  沒有再分尊卑、高低或者被迫、勉強
[00:04:53.000 --> 00:04:57.000]  這個可以說是對於當時的社會來說
[00:04:57.000 --> 00:05:00.000]  是一個顛覆性的思維
[00:05:00.000 --> 00:05:03.000]  所以今天我們講這段經文
[00:05:03.000 --> 00:05:07.000]  對於理解家庭觀念固然重要
[00:05:07.000 --> 00:05:10.000]  但其實保羅更加想講到
[00:05:10.000 --> 00:05:13.000]  基督和教會之間的關係
[00:05:13.000 --> 00:05:18.000]  基督的愛怎樣使我們與主合而為一
[00:05:18.000 --> 00:05:21.000]  而這種關係也怎樣
[00:05:21.000 --> 00:05:25.000]  成為我們與其他關係的一個原動力
[00:05:25.000 --> 00:05:28.000]  盼望透過今天的訊息
[00:05:28.000 --> 00:05:31.000]  我們都能夠讓神去調整我們的心
[00:05:31.000 --> 00:05:34.000]  將我們對主的愛去延伸到
[00:05:34.000 --> 00:05:37.000]  在我們生活裡面的每一個關係裡面
[00:05:37.000 --> 00:05:41.000]  能夠實踐彼此信服的教導
[00:05:41.000 --> 00:05:47.000]  我想邀請大家一起去讀五章22節至24節
[00:05:47.000 --> 00:05:54.000]  作妻子的,你們要信服自己的丈夫,如同信服主
[00:05:54.000 --> 00:06:00.000]  因為丈夫是妻子的頭,如同基督是教會的頭
[00:06:00.000 --> 00:06:03.000]  他又是這身體的救主
[00:06:03.000 --> 00:06:10.000]  教會怎樣信服基督,妻子也要怎樣凡事信服丈夫
[00:06:10.000 --> 00:06:14.000]  第一點,保羅舉了一個夫妻關係
[00:06:14.000 --> 00:06:16.000]  作為第一個例子來說到
[00:06:16.000 --> 00:06:21.000]  其實所有基督徒都應該要彼此信服
[00:06:21.000 --> 00:06:25.000]  能夠捨己,以及放下你的自我
[00:06:25.000 --> 00:06:28.000]  在第22節,保羅首先教妻子
[00:06:28.000 --> 00:06:30.000]  要怎樣做妻子呢?
[00:06:30.000 --> 00:06:35.000]  你們要信服自己的丈夫,如同信服主一樣
[00:06:35.000 --> 00:06:40.000]  記住在原文裡面,其實是沒有信服這個字的
[00:06:40.000 --> 00:06:44.000]  在這裡,他只是借21節去加上去
[00:06:44.000 --> 00:06:53.000]  信服在原文裡面,其實是被安排在某人或某件事之下的意思
[00:06:53.000 --> 00:06:58.000]  可能對於姐妹來說,這個訊息好像不太舒服
[00:06:58.000 --> 00:07:02.000]  為何妻子要信服自己的丈夫呢?
[00:07:02.000 --> 00:07:06.000]  之後還說要凡事信服丈夫
[00:07:06.000 --> 00:07:09.000]  不過大家稍安毋躁
[00:07:09.000 --> 00:07:14.000]  大家要看看當時保羅的時代,為何會有這樣的教導
[00:07:14.000 --> 00:07:18.000]  因為當時是以男性做主導的
[00:07:18.000 --> 00:07:25.000]  女性其實在當時的社會或家庭裡面的角色都是被輕視
[00:07:25.000 --> 00:07:30.000]  你可以這樣說,其實他們是習慣信服
[00:07:30.000 --> 00:07:39.000]  與現在比較,女性在家庭或社會的崗位是怎樣呢?
[00:07:39.000 --> 00:07:42.000]  很不同,我不說有多高
[00:07:42.000 --> 00:07:48.000]  其實保羅所說的信服都不是大石砸死蟹
[00:07:48.000 --> 00:07:51.000]  姐妹,你一定要這樣做,被迫
[00:07:51.000 --> 00:07:54.000]  而是一種甘心樂意
[00:07:54.000 --> 00:08:00.000]  是你很謙卑去承認神安排給你的位置
[00:08:00.000 --> 00:08:05.000]  是願意放下你自己,又很重視別人的態度
[00:08:05.000 --> 00:08:09.000]  就好像基督信服父神這個榜樣一樣
[00:08:09.000 --> 00:08:18.000]  保羅在這裡要妻子在合理的原則下去信服和敬重她的丈夫
[00:08:18.000 --> 00:08:21.000]  就好像妻子去信服主一樣
[00:08:21.000 --> 00:08:24.000]  他講到為什麼妻子要信服呢?
[00:08:24.000 --> 00:08:28.000]  原因就是因為丈夫是妻子的頭
[00:08:28.000 --> 00:08:31.000]  頭你會想是什麼呢?
[00:08:31.000 --> 00:08:35.000]  頭其實在這裡的意思就是他願意負起責任
[00:08:35.000 --> 00:08:42.000]  領導又願意去愛、保護,為妻子帶來幸福
[00:08:42.000 --> 00:08:49.000]  妻子聽完之後,在這麼完美、理想的情況下
[00:08:49.000 --> 00:08:53.000]  我相信妻子也很願意去信服自己的丈夫
[00:08:53.000 --> 00:08:56.000]  如果在這麼理想的情況下
[00:08:56.000 --> 00:08:58.000]  不知道大家有沒有留意到
[00:08:58.000 --> 00:09:02.000]  保羅在經文裡面有沒有很具體地說
[00:09:02.000 --> 00:09:05.000]  妻子你在哪裡要信服自己的丈夫
[00:09:05.000 --> 00:09:08.000]  反而在丈夫應該要負的責任上
[00:09:08.000 --> 00:09:11.000]  他講了兩個重點
[00:09:11.000 --> 00:09:16.000]  第一個重點,他要丈夫要愛妻子
[00:09:16.000 --> 00:09:19.000]  就好像基督愛教會一樣
[00:09:19.000 --> 00:09:22.000]  要用真理去教導妻子
[00:09:22.000 --> 00:09:26.000]  要捨己,又要保養顧惜對方
[00:09:26.000 --> 00:09:30.000]  這裡還是三次講到
[00:09:30.000 --> 00:09:33.000]  丈夫要愛自己的妻子
[00:09:33.000 --> 00:09:35.000]  可能我們就會問
[00:09:35.000 --> 00:09:42.000]  為什麼保羅只是叫妻子信服丈夫
[00:09:42.000 --> 00:09:45.000]  為什麼沒有叫妻子愛自己的丈夫呢?
[00:09:45.000 --> 00:09:49.000]  其實這裡在某種程度上
[00:09:49.000 --> 00:09:54.000]  信服和無私的愛是同義的詞語
[00:09:54.000 --> 00:09:59.000]  都是表達了對方捨己的愛
[00:09:59.000 --> 00:10:03.000]  就好像基督愛教會為教會捨己一樣
[00:10:03.000 --> 00:10:05.000]  而另一個重點就是
[00:10:05.000 --> 00:10:09.000]  丈夫要愛妻子好像愛自己一樣
[00:10:09.000 --> 00:10:11.000]  應該大家都愛自己
