
[00:00:00.000 --> 00:00:01.280]  好,弟兄姊妹
[00:00:01.280 --> 00:00:04.680]  前兩次我在港島分享過
[00:00:04.680 --> 00:00:08.080]  我曾經很喜歡武俠小說
[00:00:08.080 --> 00:00:10.960]  亦很喜歡動漫的作品
[00:00:10.960 --> 00:00:12.960]  今次我想談談電影
[00:00:12.960 --> 00:00:14.760]  其實我不知道弟兄姊妹
[00:00:14.760 --> 00:00:17.280]  你喜歡看一些傳記的電影嗎?
[00:00:17.280 --> 00:00:20.280]  特別是一些記實的傳記電影
[00:00:20.280 --> 00:00:26.320]  即是由當事人回述自己人生的紀錄式電影
[00:00:26.320 --> 00:00:28.120]  早前我很喜歡看
[00:00:28.120 --> 00:00:32.040]  因為當中往往當事人傳遞了很多
[00:00:32.040 --> 00:00:34.640]  他人生一些信念經驗給我們
[00:00:34.640 --> 00:00:37.000]  其實是代錢下來代的
[00:00:37.000 --> 00:00:40.160]  前陣子在農曆新年的時候
[00:00:40.160 --> 00:00:45.880]  在串流平台看了兩套我以前很喜歡的電影明星的傳記電影
[00:00:45.880 --> 00:00:49.440]  那兩個電影明星就是史太龍
[00:00:49.440 --> 00:00:51.800]  和阿諾舒華·辛尼加
[00:00:51.800 --> 00:00:54.400]  我相信可能弟兄姊妹都不會知道
[00:00:54.400 --> 00:00:57.400]  我是喜歡這兩個電影明星的
[00:00:57.400 --> 00:01:00.080]  我特別喜歡史太龍
[00:01:00.080 --> 00:01:04.920]  不知道弟兄姊妹你有沒有看過史太龍的洛奇系列?
[00:01:04.920 --> 00:01:07.520]  有看過的請舉手讓我知道
[00:01:07.520 --> 00:01:09.040]  不道不告
[00:01:09.040 --> 00:01:11.480]  都有很多弟兄姊妹看過
[00:01:11.480 --> 00:01:13.400]  其實當中我很喜歡第一集
[00:01:13.400 --> 00:01:16.160]  但我尤其喜歡第六集
[00:01:16.160 --> 00:01:20.000]  第六集是史太龍事隔很多年
[00:01:20.000 --> 00:01:21.560]  拍完第五集之後
[00:01:21.560 --> 00:01:25.720]  他用一個回望角色的人生的角度
[00:01:25.720 --> 00:01:28.880]  再一次拍洛奇這個人
[00:01:28.880 --> 00:01:31.160]  我記得看的時候很墮入
[00:01:31.160 --> 00:01:33.200]  我和弟弟一起去看
[00:01:33.200 --> 00:01:35.040]  一邊看一邊看
[00:01:35.040 --> 00:01:39.680]  就回想自己的前半生
[00:01:39.680 --> 00:01:42.920]  看到留下了男兒眼淚
[00:01:42.920 --> 00:01:44.400]  在熱淚盈眶的時候
[00:01:44.400 --> 00:01:47.520]  我記得我弟弟突然很無情地轉過來說了一句
[00:01:47.520 --> 00:01:50.920]  「哥,你老了」
[00:01:50.920 --> 00:01:53.720]  可能在他的眼中我真的老了
[00:01:53.720 --> 00:01:57.040]  說回那兩套紀錄電影
[00:01:57.040 --> 00:02:01.320]  那兩套紀錄電影讓我看到這兩個電影明星某程度上
[00:02:01.320 --> 00:02:03.240]  他們的人生都無憾
[00:02:03.240 --> 00:02:05.760]  他們都達到了他們人生的目標
[00:02:05.760 --> 00:02:08.280]  而且我最沒有想過的是
[00:02:08.280 --> 00:02:09.360]  阿諾舒華·辛尼加
[00:02:09.360 --> 00:02:13.120]  我看他那三集的紀錄片的時候
[00:02:13.120 --> 00:02:14.960]  我發覺原來
[00:02:14.960 --> 00:02:17.280]  原來他是一個很有遠像的人
[00:02:17.280 --> 00:02:19.640]  很有人生方向的人
[00:02:19.640 --> 00:02:21.160]  特別是他講到
[00:02:21.160 --> 00:02:23.400]  原來當他在健身的時候
[00:02:23.400 --> 00:02:26.560]  當我們以為他在操二頭肌、三頭肌的時候
[00:02:26.560 --> 00:02:29.360]  原來他已經很有遠像
[00:02:29.360 --> 00:02:31.760]  他說人可以沒有遠像
[00:02:31.760 --> 00:02:35.440]  因為遠像可以幫助我們人生朝向
[00:02:35.440 --> 00:02:37.400]  我們應該要達到的方向
[00:02:37.400 --> 00:02:40.440]  以致我們人生可以無憾
[00:02:40.440 --> 00:02:45.480]  弟兄姊妹,我不知道你的遠像是什麼
[00:02:45.480 --> 00:02:48.800]  我相信信了耶穌的我們一定會說
[00:02:48.800 --> 00:02:49.680]  很老正地說
[00:02:49.680 --> 00:02:51.200]  我們一定是用我們的人生
[00:02:51.200 --> 00:02:54.720]  用我們的生命去榮耀我們的上帝
[00:02:54.720 --> 00:02:58.160]  但是怎樣才是用我們的人生
[00:02:58.160 --> 00:02:59.680]  去榮耀我們的上帝
[00:02:59.680 --> 00:03:01.960]  達到我們人生無憾呢?
[00:03:01.960 --> 00:03:04.360]  今天我會和大家一起去看
[00:03:04.360 --> 00:03:06.560]  《生命記》頭四章
[00:03:06.560 --> 00:03:07.520]  大家不用擔心
[00:03:07.520 --> 00:03:10.240]  是頭四章裏面的一些片段
[00:03:10.240 --> 00:03:11.680]  一起去思考
[00:03:11.680 --> 00:03:14.040]  怎樣才是人生無憾
[00:03:14.040 --> 00:03:17.520]  首先要問大家一個問題
[00:03:17.520 --> 00:03:20.200]  大家有沒有看過《生命記》?
[00:03:20.200 --> 00:03:25.920]  知不知道什麼是《生命記》?
[00:03:25.920 --> 00:03:27.920]  大家知不知道呢?
[00:03:27.920 --> 00:03:28.880]  接下來的五堂
[00:03:28.880 --> 00:03:29.600]  由今天開始
[00:03:29.600 --> 00:03:33.160]  我們就會進入《生命記》的人物的系列
[00:03:33.160 --> 00:03:34.040]  《生命記》簡單一點
[00:03:34.040 --> 00:03:35.280]  不如我們一起讀
[00:03:35.280 --> 00:03:39.120]  第一章的一節、三節和五節
[00:03:39.120 --> 00:03:40.480]  我們一起讀
[00:03:40.480 --> 00:03:44.360]  以下是摩西在約旦河東的曠野
[00:03:44.360 --> 00:03:46.480]  疏忽對面的阿拉巴
[00:03:46.480 --> 00:03:51.040]  就是在巴蘭、陀佛、拉班、哈洗祿
[00:03:51.040 --> 00:03:52.600]  底薩哈之間
[00:03:52.600 --> 00:03:55.800]  向以色列眾人所說的話
[00:03:55.800 --> 00:03:58.520]  第四十年十一月初一
[00:03:58.520 --> 00:04:01.680]  摩西照耶和華所吩咐他一切
[00:04:01.680 --> 00:04:03.760]  有關以色列人的話
[00:04:03.760 --> 00:04:05.760]  都告訴他們
[00:04:05.760 --> 00:04:08.600]  摩西在約旦河東的摩亞地
[00:04:08.600 --> 00:04:10.280]  講解這律法
[00:04:10.280 --> 00:04:12.000]  OK 麻煩你
[00:04:12.000 --> 00:04:14.960]  《生命記》其實在希伯來文的原名
[00:04:14.960 --> 00:04:16.960]  是這些說話的意思
[00:04:16.960 --> 00:04:18.960]  我們剛才讀了幾節的經文
[00:04:18.960 --> 00:04:23.440]  那些說話是誰說的?
[00:04:23.440 --> 00:04:24.880]  這是一個IQ題
[00:04:24.880 --> 00:04:26.720]  也是一個觀察題
[00:04:26.720 --> 00:04:29.200]  那些說話是誰說的?
[00:04:29.200 --> 00:04:33.360]  我們看的是摩西在約旦河東說的話
[00:04:33.360 --> 00:04:34.880]  是何時說的?
[00:04:34.880 --> 00:04:37.920]  第四十年十一月初一
[00:04:37.920 --> 00:04:38.720]  即是說
[00:04:38.720 --> 00:04:40.400]  摩西已經和以色列人
[00:04:40.400 --> 00:04:44.400]  度過了四十年曠野漂流的日子之後
[00:04:44.400 --> 00:04:45.840]  所說的話
[00:04:45.840 --> 00:04:47.920]  他的對象是新一代
[00:04:47.920 --> 00:04:50.960]  即將入迦南的以色列人
[00:04:50.960 --> 00:04:52.320]  但為什麼我剛才問
[00:04:52.320 --> 00:04:53.360]  那些說話是誰說的?
[00:04:53.360 --> 00:04:55.200]  其實是一個IQ題
[00:04:55.200 --> 00:04:59.920]  那些說話也是上帝吩咐他去說
[00:04:59.920 --> 00:05:03.520]  所以其實那是上帝的說話
[00:05:03.520 --> 00:05:04.320]  簡單來說
[00:05:04.320 --> 00:05:07.120]  《生命記》是摩西向著這班
[00:05:07.120 --> 00:05:10.000]  新一代即將入迦南的以色列人
[00:05:10.000 --> 00:05:12.080]  說的一番遺訓
[00:05:12.080 --> 00:05:14.640]  是很重要的說話
[00:05:14.640 --> 00:05:16.000]  《生命記》這個字
[00:05:16.000 --> 00:05:17.440]  其實我們認真去想
[00:05:17.440 --> 00:05:20.160]  有重申上帝命令的意思
[00:05:20.160 --> 00:05:22.000]  因為為什麼呢?
[00:05:22.000 --> 00:05:26.160]  摩西不是第一次說上帝的說話
[00:05:26.160 --> 00:05:27.680]  四十年之前
[00:05:27.680 --> 00:05:30.960]  他和這班新一代以色列人的上一代
[00:05:30.960 --> 00:05:33.920]  說過一次上帝的律法
[00:05:33.920 --> 00:05:35.680]  四十年之後
[00:05:35.680 --> 00:05:37.920]  他向這班新一代的以色列人
[00:05:37.920 --> 00:05:41.600]  再一次重申上帝的命令
[00:05:41.600 --> 00:05:43.920]  所以叫做《生命記》
[00:05:43.920 --> 00:05:46.000]  我們一起去看看
[00:05:46.000 --> 00:05:48.800]  為什麼我們今天會說頭四章呢?
[00:05:48.800 --> 00:05:50.960]  頭四章其實是《生命記》裡面
[00:05:50.960 --> 00:05:52.320]  這麼多篇遺訓裡面
[00:05:52.320 --> 00:05:54.640]  摩西第一篇的遺訓
[00:05:54.640 --> 00:05:59.360]  我們一起去看第一篇遺訓的一些重點
[00:05:59.360 --> 00:06:01.120]  摩西在遺訓當中
[00:06:01.120 --> 00:06:04.160]  很快帶領這班新一代的以色列人
[00:06:04.160 --> 00:06:05.920]  回到四十年前
[00:06:05.920 --> 00:06:07.920]  去回顧四十年前的情景
[00:06:07.920 --> 00:06:11.360]  我們一起讀《生命記》一章六到八節
[00:06:11.440 --> 00:06:14.480]  耶和華,我們的神在荷列山
[00:06:14.480 --> 00:06:16.080]  吩咐我們說
[00:06:16.080 --> 00:06:19.680]  你們住在這山上已經夠久了
[00:06:19.680 --> 00:06:20.800]  要起行
[00:06:20.800 --> 00:06:24.960]  轉到阿摩利人的山區和附近的地區
[00:06:24.960 --> 00:06:27.440]  就是阿拉伯山區
[00:06:27.440 --> 00:06:30.800]  謝斐拉、尼格夫沿海一帶
[00:06:30.800 --> 00:06:34.880]  加南人的地和尼巴嫩直到大河
[00:06:34.880 --> 00:06:37.200]  就是紐法拉底河
[00:06:37.200 --> 00:06:40.960]  看,我將這地擺在你們面前
[00:06:40.960 --> 00:06:43.360]  你們要進去得這地
[00:06:43.360 --> 00:06:47.040]  就是耶和華向你們列祖阿伯拉罕
[00:06:47.040 --> 00:06:50.640]  以撒瓦國起誓要賜給他們
[00:06:50.640 --> 00:06:53.520]  和他們後裔遺孽之地
[00:06:53.520 --> 00:06:54.720]  好,謝謝
[00:06:54.720 --> 00:06:56.720]  我們讀了這幾節的經文
[00:06:56.720 --> 00:06:58.800]  摩西帶這班新一代的以色列人
[00:06:58.800 --> 00:07:01.120]  回到四十年前
[00:07:01.120 --> 00:07:03.120]  四十年前
