
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹早安
[00:00:02.000 --> 00:00:04.800]  多謝敬拜隊帶領我們去到神的面前
[00:00:04.800 --> 00:00:07.400]  看到神是創造主亦是救贖主
[00:00:07.400 --> 00:00:10.200]  今天是2024年第一個主日
[00:00:10.200 --> 00:00:12.800]  祝大家新年快樂 福杯滿日
[00:00:12.800 --> 00:00:16.800]  新的一年不知道大家有什麼新的願望呢?
[00:00:16.800 --> 00:00:19.600]  想不想得到神更多的祝福?
[00:00:19.600 --> 00:00:25.000]  願意今天這篇道也能成為神賜福給你的禱勸
[00:00:25.000 --> 00:00:27.000]  我們一起來禱告吧
[00:00:28.200 --> 00:00:32.000]  慈愛的天父多謝祢帶領我們進入新的一年
[00:00:32.000 --> 00:00:36.000]  我們也很想在新的一年我們的生命活得更好
[00:00:36.000 --> 00:00:39.400]  遇到好人好事得到祢更多的祝福
[00:00:39.400 --> 00:00:41.600]  大神求祢開我們的眼睛
[00:00:41.600 --> 00:00:46.000]  讓我們看到在真理裏面祢的福氣是怎樣的
[00:00:46.000 --> 00:00:49.000]  我們這樣禱告奉主名求 阿們
[00:00:49.000 --> 00:00:53.800]  今天我講道的題目是沉浸式祝福
[00:00:53.800 --> 00:00:56.200]  大家聽到可能不太知道是什麼
[00:00:56.200 --> 00:01:00.600]  大家有沒有參與過沉浸式的體驗?
[00:01:00.600 --> 00:01:04.200]  有沒有聽過沉浸式體驗?
[00:01:04.200 --> 00:01:07.800]  也有 不算很多
[00:01:07.800 --> 00:01:10.800]  自從我去年去日本
[00:01:10.800 --> 00:01:12.800]  回來香港之後
[00:01:12.800 --> 00:01:16.800]  我在日本第一次接觸沉浸式體驗
[00:01:16.800 --> 00:01:20.200]  回來香港就聽到很多人都講沉浸式這個字
[00:01:20.200 --> 00:01:24.200]  今季的主日學也有一科叫沉浸式研討
[00:01:24.200 --> 00:01:26.200]  大家有沒有留意?
[00:01:26.200 --> 00:01:28.200]  及活出公義
[00:01:28.200 --> 00:01:31.200]  究竟沉浸式是什麼呢?
[00:01:31.200 --> 00:01:35.200]  我去日本的時候去了一個叫做
[00:01:35.200 --> 00:01:37.200]  TeamLab未來遊樂園
[00:01:37.200 --> 00:01:41.200]  去到入門口就看到有個黑色的螢光幕
[00:01:41.200 --> 00:01:43.200]  那裏就寫著
[00:01:43.200 --> 00:01:46.800]  用你整個的身體沉浸
[00:01:46.800 --> 00:01:51.800]  還有用你的感知和藝術家連在一起
[00:01:51.800 --> 00:01:55.200]  我進去之前就有這個螢光幕
[00:01:55.200 --> 00:01:58.200]  進去之後就看到有些球
[00:01:58.200 --> 00:02:02.200]  我就會摸摸它 摟摟它
[00:02:02.200 --> 00:02:05.200]  那些球就會變色 又會有些聲音
[00:02:05.200 --> 00:02:08.200]  又會走走一些水
[00:02:08.200 --> 00:02:10.200]  有時候又要你躺下
[00:02:10.200 --> 00:02:14.200]  總之就是按著那個創作家的設計
[00:02:14.200 --> 00:02:16.200]  全人去投入
[00:02:16.200 --> 00:02:18.200]  用我們的感官
[00:02:18.200 --> 00:02:21.200]  所有的東西來參與
[00:02:21.200 --> 00:02:23.200]  所以就不是站著不動的
[00:02:23.200 --> 00:02:25.200]  就要有不同的參與
[00:02:25.200 --> 00:02:28.200]  就是和那個創作家連結
[00:02:28.200 --> 00:02:31.200]  還有一個共鳴
[00:02:31.200 --> 00:02:34.200]  其實早在創世的時候
[00:02:34.200 --> 00:02:40.200]  上帝這位最偉大的創作家 創造主
[00:02:40.200 --> 00:02:46.200]  他已經定義要我們沉浸式來體驗他的創造
[00:02:46.200 --> 00:02:48.200]  神創造這個世界
[00:02:48.200 --> 00:02:53.200]  可以說是這個世界最偉大的TeamLab體驗館
[00:02:53.200 --> 00:02:56.200]  我們的創造主想我們怎樣去參與
[00:02:56.200 --> 00:02:59.200]  在他的創造裏面
[00:02:59.200 --> 00:03:03.200]  以致我們能夠享受神給我們的祝福呢
[00:03:03.200 --> 00:03:06.200]  今天中堂的講道
[00:03:06.200 --> 00:03:10.200]  我們會開始一個新的書卷系列 創世記
[00:03:10.200 --> 00:03:16.200]  創世記其中一個很重要的主題就是祝福
[00:03:16.200 --> 00:03:19.200]  祝福這個字一共出現了62次
[00:03:19.200 --> 00:03:23.200]  意思是恩寵 賜予幸福
[00:03:23.200 --> 00:03:26.200]  但這個字也可以用在人對神
[00:03:26.200 --> 00:03:30.200]  意思就是稱重和下跪
[00:03:30.200 --> 00:03:34.200]  所以這個字有一個很重視對方的意思
[00:03:34.200 --> 00:03:39.200]  創世記提及的祝福很多次都是和後代有關
[00:03:39.200 --> 00:03:41.200]  一會兒我們會詳細講
[00:03:41.200 --> 00:03:45.200]  可能你說 咦 創世記不是講創造的嗎
