
[00:00:00.000 --> 00:00:02.000]  大兄姊妹早晨
[00:00:02.000 --> 00:00:05.000]  我們領受上帝訊息之前
[00:00:05.000 --> 00:00:07.000]  一起同心禱告
[00:00:07.000 --> 00:00:10.000]  親愛的恩主感謝你
[00:00:10.000 --> 00:00:12.000]  透過詩歌、透過敬拜
[00:00:12.000 --> 00:00:16.000]  讓我們確認這個世界
[00:00:16.000 --> 00:00:19.000]  無論如何動盪、如何變遷
[00:00:19.000 --> 00:00:25.000]  我們知道一切都掌管在你手中
[00:00:25.000 --> 00:00:28.000]  我們的上帝、我們的天父
[00:00:28.000 --> 00:00:31.000]  你掌管時間、萬有空間
[00:00:31.000 --> 00:00:35.000]  我們的一生都在你手中
[00:00:35.000 --> 00:00:40.000]  願意我們一生中所作的、所預備的
[00:00:40.000 --> 00:00:42.000]  都蒙你喜悅
[00:00:42.000 --> 00:00:46.000]  我們懇求聖靈引導我們進入真理
[00:00:46.000 --> 00:00:50.000]  領受你訊息、領受你的說話
[00:00:50.000 --> 00:00:55.000]  並且竭力去進行你的教導
[00:00:56.000 --> 00:00:58.000]  禱告、交託
[00:00:58.000 --> 00:01:01.000]  是靠主耶穌基督得聖名求
[00:01:01.000 --> 00:01:02.000]  阿們
[00:01:02.000 --> 00:01:06.000]  每個月有一次
[00:01:06.000 --> 00:01:10.000]  我會和三位離世的長者弟兄一起領修
[00:01:10.000 --> 00:01:13.000]  在最近禮拜三的時候
[00:01:13.000 --> 00:01:17.000]  我就和這三位弟兄去聊天
[00:01:17.000 --> 00:01:20.000]  他們都七、八十歲了
[00:01:20.000 --> 00:01:22.000]  我就問他們
[00:01:23.000 --> 00:01:28.000]  你通常是如何預備退休?
[00:01:28.000 --> 00:01:32.000]  你如何預備還有的年日?
[00:01:32.000 --> 00:01:36.000]  如何準備繼續老的日子?
[00:01:36.000 --> 00:01:39.000]  還有一天,當我們真的要離開的時候
[00:01:39.000 --> 00:01:43.000]  你如何準備離開這個世界的日子?
[00:01:43.000 --> 00:01:47.000]  他們都很認真回答
[00:01:47.000 --> 00:01:49.000]  如何預備老?
[00:01:49.000 --> 00:01:52.000]  如何預備離世、死亡?
[00:01:52.000 --> 00:01:54.000]  是很真實的事情
[00:01:54.000 --> 00:01:56.000]  有些弟兄就說
[00:01:56.000 --> 00:01:59.000]  我吃好一點,我做運動
[00:01:59.000 --> 00:02:02.000]  我好好地安排好我住的地方
[00:02:02.000 --> 00:02:03.000]  醫療保險
[00:02:03.000 --> 00:02:07.000]  我在衣食住行安排得好
[00:02:07.000 --> 00:02:10.000]  我就盡了最大努力
[00:02:10.000 --> 00:02:12.000]  預備未來的老日子
[00:02:12.000 --> 00:02:15.000]  而有些弟兄就描述
[00:02:15.000 --> 00:02:18.000]  他如何預備離開世界呢?
[00:02:18.000 --> 00:02:21.000]  都離不開
[00:02:21.000 --> 00:02:23.000]  我立了平安紙
[00:02:23.000 --> 00:02:26.000]  我和兩個兒子當面很早說清楚
[00:02:26.000 --> 00:02:29.000]  我的資產如何分配、如何安排
[00:02:29.000 --> 00:02:33.000]  在他們年輕的時候
[00:02:33.000 --> 00:02:34.000]  他們的努力打拼
[00:02:34.000 --> 00:02:38.000]  努力的財務自由、時間自由
[00:02:38.000 --> 00:02:44.000]  努力儲備足夠的生活所需
[00:02:44.000 --> 00:02:46.000]  然後再分配資產
[00:02:47.000 --> 00:02:54.000]  這些都是香港常作準備健康的做法
[00:02:54.000 --> 00:02:57.000]  我在這裡問問大家
[00:02:57.000 --> 00:03:00.000]  你有沒有準備老呢?
[00:03:00.000 --> 00:03:06.000]  你有沒有準備離世的日子呢?
[00:03:06.000 --> 00:03:10.000]  你如何準備的呢?
[00:03:10.000 --> 00:03:12.000]  你準備什麼呢?
[00:03:14.000 --> 00:03:16.000]  如果你有準備的
[00:03:16.000 --> 00:03:17.000]  讓我知道
[00:03:17.000 --> 00:03:18.000]  你很努力準備
[00:03:18.000 --> 00:03:20.000]  很努力去儲錢
[00:03:20.000 --> 00:03:21.000]  很努力去賺錢
