
[00:00:00.000 --> 00:00:06.000]  各位弟兄姊妹,早安!
[00:00:06.000 --> 00:00:12.000]  在此看到一些以前服侍過團契的弟兄姊妹
[00:00:12.000 --> 00:00:16.000]  有些甚至幾日前見過
[00:00:16.000 --> 00:00:23.000]  我是Carlson,我以前是奉祖堂崇拜的
[00:00:23.000 --> 00:00:37.000]  我是代表著晚山子堂的弟兄姊妹向大家問安
[00:00:37.000 --> 00:00:45.000]  我們很多時候晚山堂都會邀請舞堂的目者來分享訊息
[00:00:45.000 --> 00:00:52.000]  家喬牧師、Ada師母、鄭昌牧師或其他同工都和我們有很好的分享
[00:00:52.000 --> 00:00:57.000]  亦都很感謝舞堂的邀請,能夠來分享訊息之餘
[00:00:57.000 --> 00:01:02.000]  亦都講講馬鞍山堂的一些代討需要
[00:01:02.000 --> 00:01:06.000]  可能跟舞堂及其他子堂都差不多
[00:01:06.000 --> 00:01:09.000]  我們即將到來的聖誕節都有一些福音活動
[00:01:09.000 --> 00:01:16.000]  包括與社署合作在教會裏舉行嘉年華會
[00:01:16.000 --> 00:01:19.000]  我們去醫院報佳音
[00:01:19.000 --> 00:01:22.000]  當然少不了聖誕報道會
[00:01:22.000 --> 00:01:25.000]  我們邀請到劉永泉牧師和我們分享
[00:01:25.000 --> 00:01:28.000]  亦邀請大家去禱告
[00:01:28.000 --> 00:01:37.000]  都知道舞堂及子堂甚至第四子都有聖誕福音活動
[00:01:37.000 --> 00:01:41.000]  盼望今天的訊息能夠燃點我們
[00:01:41.000 --> 00:01:44.000]  激勵我們一起去服事主,我們一起去禱告
[00:01:48.000 --> 00:01:52.000]  求天父透過保羅的生命激勵我們
[00:01:52.000 --> 00:01:57.000]  預備我們的心回應福音的需要
[00:01:57.000 --> 00:02:00.000]  我們這樣的祈禱奉主名求,阿門
[00:02:00.000 --> 00:02:08.000]  在香港地,我們基督教對未信的朋友來說
[00:02:08.000 --> 00:02:12.000]  印象是怎樣呢?除了接下來多兩天假期
[00:02:12.000 --> 00:02:15.000]  讓我們可以輕鬆放鬆一下之餘
[00:02:15.000 --> 00:02:20.000]  有人說基督教給人的印象一點都不輕鬆
[00:02:20.000 --> 00:02:22.000]  一點都不放鬆
[00:02:22.000 --> 00:02:25.000]  好像頭影片上看到的
[00:02:25.000 --> 00:02:37.000]  好像一個緊箍咒
[00:02:37.000 --> 00:02:40.000]  完全沒有自由
[00:02:40.000 --> 00:02:45.000]  基督教有很多規條,又要回教會又要奉獻
[00:02:45.000 --> 00:02:48.000]  好像綁著人一樣
[00:02:48.000 --> 00:02:52.000]  有朋友知道你是基督徒時有否替你難過
[00:02:52.000 --> 00:02:57.000]  辛苦了你是基督徒,辛苦你了
[00:02:57.000 --> 00:03:03.000]  不過很特別的是基督教又給人一種釋放的感覺
[00:03:03.000 --> 00:03:06.000]  可以脫離枷鎖
[00:03:06.000 --> 00:03:13.000]  有趣的是,戒毒、戒毒
[00:03:13.000 --> 00:03:16.000]  很多人參與
[00:03:16.000 --> 00:03:19.000]  福音帶給人釋放的能力
[00:03:19.000 --> 00:03:23.000]  有福音戒毒、福音戒毒、福音戒酒
[00:03:23.000 --> 00:03:28.000]  原來福音戒毒是最有效
[00:03:28.000 --> 00:03:36.000]  比起沒有宗教或其他宗教的戒毒方法更有威力
[00:03:36.000 --> 00:03:42.000]  我網上看過有其他宗教或其他宗教學者研究
[00:03:42.000 --> 00:03:45.000]  為何基督教這麼大威力
[00:03:45.000 --> 00:03:51.000]  為何福音戒毒會令人這麼有力量去戒毒
[00:03:51.000 --> 00:03:53.000]  不單止是上網查
[00:03:53.000 --> 00:03:59.000]  其實我們晚生堂有一位同工曾經在福音戒毒的機構工作
[00:03:59.000 --> 00:04:01.000]  他也是這樣說
[00:04:01.000 --> 00:04:07.000]  比起其他組織、團體的戒毒更有能力
[00:04:07.000 --> 00:04:10.000]  友弟兄姊妹說
[00:04:10.000 --> 00:04:15.000]  他信了耶穌幫他戒煙、戒酒、戒毒
[00:04:15.000 --> 00:04:19.000]  又聽到信仰幫到很多人
[00:04:19.000 --> 00:04:21.000]  換言之我們會問
[00:04:21.000 --> 00:04:26.000]  基督教對於正常人就是捆綁
[00:04:26.000 --> 00:04:31.000]  對於沉溺者才是釋放呢
[00:04:31.000 --> 00:04:34.000]  我們又要問一個問題
[00:04:34.000 --> 00:04:37.000]  甚麼是正常人呢
[00:04:37.000 --> 00:04:41.000]  正常人這個字只不過是相對
[00:04:41.000 --> 00:04:43.000]  相對地好
[00:04:43.000 --> 00:04:45.000]  你看我好,我看你好
[00:04:45.000 --> 00:04:48.000]  有位輔導員曾經跟我說
[00:04:48.000 --> 00:04:51.000]  每個人其實都有自己的癮
[00:04:51.000 --> 00:04:53.000]  大家有沒有行山癮
[00:04:53.000 --> 00:04:56.000]  或者做運動癮
[00:04:56.000 --> 00:04:59.000]  可能我們也有種植的癮
[00:04:59.000 --> 00:05:02.000]  好喜歡種植,很多盆栽
[00:05:02.000 --> 00:05:04.000]  可能不同人有不同的癮
[00:05:04.000 --> 00:05:06.000]  只不過你的癮是健康些
[00:05:06.000 --> 00:05:09.000]  其他人的癮就沒那麼健康
[00:05:09.000 --> 00:05:11.000]  但是甚麼癮都好
[00:05:11.000 --> 00:05:15.000]  其實不節制都不健康
[00:05:15.000 --> 00:05:20.000]  買東西買到變了購物狂
[00:05:20.000 --> 00:05:23.000]  或者用電子產品搞到停不了
[00:05:23.000 --> 00:05:25.000]  玩電子遊戲
