
[00:00:00.000 --> 00:00:02.800]  弟兄姊妹主內平安
[00:00:02.800 --> 00:00:05.800]  很感恩今天是農曆年初五
[00:00:05.800 --> 00:00:08.700]  可以跟大家分享神的話語
[00:00:08.700 --> 00:00:10.500]  我首先要多謝Roger
[00:00:10.500 --> 00:00:13.600]  因為本來今天是他講道的
[00:00:13.600 --> 00:00:15.600]  你不要認錯我
[00:00:15.600 --> 00:00:19.400]  我不是Roger
[00:00:19.400 --> 00:00:20.700]  我曾經和Roger講過
[00:00:20.700 --> 00:00:22.800]  因為很多弟兄姊妹認錯了我
[00:00:22.800 --> 00:00:25.500]  走來叫我Roger牧師
[00:00:25.500 --> 00:00:28.200]  我就和他們說我不是Roger
[00:00:28.200 --> 00:00:31.000]  如果你要感恩多謝的話
[00:00:31.000 --> 00:00:33.000]  你去找Roger牧師
[00:00:33.000 --> 00:00:34.800]  如果你有需要我為你禱告
[00:00:34.800 --> 00:00:36.600]  我可以為你禱告
[00:00:36.600 --> 00:00:39.300]  所以今天我剛才很害怕
[00:00:39.300 --> 00:00:41.800]  因為今天講的主題是什麼
[00:00:41.800 --> 00:00:44.200]  破地獄
[00:00:44.200 --> 00:00:46.200]  但是剛才的詩歌
[00:00:46.200 --> 00:00:48.200]  帶領我更加親近神
[00:00:48.200 --> 00:00:50.500]  使得我的懼怕除去了
[00:00:50.500 --> 00:00:52.200]  特別在歡欣的時候
[00:00:52.200 --> 00:00:54.600]  我們將懼怕除去
[00:00:54.600 --> 00:00:55.800]  所以在新星期間
[00:00:55.800 --> 00:00:57.300]  我想先祝願大家
[00:00:57.300 --> 00:00:59.500]  「月子蛇年蒙神恩」
[00:00:59.500 --> 00:01:01.600]  「家家戶戶主賜福」
[00:01:01.600 --> 00:01:03.800]  最後兩個字是「恩福」
[00:01:03.800 --> 00:01:05.500]  昨天太太跟我說
[00:01:05.500 --> 00:01:06.900]  為什麼用這句
[00:01:06.900 --> 00:01:08.500]  因為我們回到恩福家
[00:01:08.500 --> 00:01:10.800]  和祂敬拜神是很多無比的事
[00:01:10.800 --> 00:01:13.400]  但願神在新的一年賜恩給我們
[00:01:13.400 --> 00:01:15.500]  特別給恩福家每一個弟兄姊妹
[00:01:15.500 --> 00:01:18.800]  使你們的靈命得以長進
[00:01:18.800 --> 00:01:22.700]  今天是農曆年初五
[00:01:22.700 --> 00:01:25.500]  俗稱「破五」
