
[00:00:00.000 --> 00:00:08.320]  (自動翻譯)
[00:00:08.320 --> 00:00:12.320]  嘩,這裡是我兩個月沒有回來的地方
[00:00:12.320 --> 00:00:15.920]  很想念大家,真的很開心今天能夠回來這裡
[00:00:15.920 --> 00:00:19.120]  又跟大家一起討論今天的訊息時間
[00:00:19.120 --> 00:00:22.920]  我也很感謝警拜隊、AV Team、詩詩
[00:00:22.920 --> 00:00:24.520]  大家都給他們一點掌聲
[00:00:24.520 --> 00:00:26.920]  他們很用心地預備,他們的擺相
[00:00:26.920 --> 00:00:31.120]  最終都是希望我們能夠有一個很專心的崇拜
[00:00:31.120 --> 00:00:34.720]  讓我們在當中,真的去跟神親近
[00:00:34.720 --> 00:00:37.120]  所以真的很感謝他們的預備
[00:00:37.120 --> 00:00:40.320]  我先說到這裡,我很想跟大家分享
[00:00:40.320 --> 00:00:42.720]  其實我之前放了幾個星期假
[00:00:42.720 --> 00:00:45.320]  我放假的時候,很難得地
[00:00:45.320 --> 00:00:47.320]  我和家人一起追了一套電視劇
[00:00:47.320 --> 00:00:49.320]  不是追了,是在Netflix上的劇集
[00:00:49.320 --> 00:00:55.320]  這套劇集是圍繞著三個感情不錯的少女
[00:00:55.320 --> 00:01:01.720]  但他們三個卻不幸地被人騙到詐騙園區裡
[00:01:01.720 --> 00:01:03.720]  最後一個死了
[00:01:03.720 --> 00:01:06.520]  一個重傷,做了植物人
[00:01:06.520 --> 00:01:09.920]  其中一個卻僥倖能夠生存
[00:01:09.920 --> 00:01:13.920]  當中有兩位母親為了要揭露真相
[00:01:13.920 --> 00:01:16.320]  為了要跟她的女兒討回公道
[00:01:16.320 --> 00:01:18.920]  他們踏上了他們的旅程
[00:01:18.920 --> 00:01:22.920]  然後他們為了努力追查證據
[00:01:22.920 --> 00:01:26.320]  就要將幕後黑手繩之以法
[00:01:26.320 --> 00:01:28.320]  放心,我不是要劇透
[00:01:28.320 --> 00:01:31.320]  但這套劇集真正吸引我的
[00:01:31.320 --> 00:01:34.320]  不是懸疑的劇情
[00:01:34.320 --> 00:01:38.920]  而是人性掙扎的描述
