
[00:00:00.000 --> 00:00:02.000]  大英姐妹早安
[00:00:02.000 --> 00:00:06.820]  很高興今天可以在風雨飄搖的日子
[00:00:06.820 --> 00:00:09.480]  跟大家一起分享神的話
[00:00:09.480 --> 00:00:12.800]  在靜悼之先我們讀出今天的經文
[00:00:12.800 --> 00:00:16.180]  在臨前的八章一至六十三節
[00:00:16.180 --> 00:00:18.640]  我們慢慢一起重讀聖經
[00:00:18.640 --> 00:00:19.580]  預備
[00:00:19.580 --> 00:00:21.300]  一二三
[00:00:21.300 --> 00:00:24.020]  論到祭偶像之物
[00:00:24.020 --> 00:00:27.520]  我們曉得我們都有知識
[00:00:27.520 --> 00:00:31.320]  但知識是叫人自高自大
[00:00:31.320 --> 00:00:34.480]  唯有愛心能造就人
[00:00:34.480 --> 00:00:38.380]  若有人以為自己知道什麼
[00:00:38.380 --> 00:00:41.080]  按他所當知道的
[00:00:41.080 --> 00:00:43.520]  仍是不知道
[00:00:43.520 --> 00:00:45.520]  若有人愛神
[00:00:45.520 --> 00:00:49.220]  這人乃是神所知道的
[00:00:49.220 --> 00:00:52.600]  論到吃祭偶像之物
[00:00:52.600 --> 00:00:57.600]  我們知道偶像在世上算不得什麼
[00:00:57.600 --> 00:01:00.600]  也知道神只有一位
[00:01:00.600 --> 00:01:03.100]  再沒有別的神
[00:01:03.100 --> 00:01:05.400]  雖然稱為神的
[00:01:05.400 --> 00:01:08.300]  或在天或在地
[00:01:08.300 --> 00:01:12.800]  就如那許多的神許多的主
[00:01:12.800 --> 00:01:16.200]  然而我們只有一位神
[00:01:16.200 --> 00:01:20.300]  就是乎萬物都本於他
[00:01:20.300 --> 00:01:22.800]  我們也屬於他
[00:01:22.800 --> 00:01:24.800]  並有一位主
[00:01:24.800 --> 00:01:27.200]  就是耶穌基督
[00:01:27.200 --> 00:01:30.500]  萬物都是藉著他由的
[00:01:30.500 --> 00:01:33.800]  我們也是藉著他由的
[00:01:33.800 --> 00:01:37.300]  但人不都有這等知識
[00:01:37.300 --> 00:01:41.600]  有人到如今因拜慣了偶像
[00:01:41.600 --> 00:01:46.100]  就以為所吃的是祭偶像之物
[00:01:46.100 --> 00:01:49.500]  他們的良心既然軟弱
[00:01:49.500 --> 00:01:52.000]  也就污穢了
[00:01:52.000 --> 00:01:56.500]  其實食物不能叫神看中我們
[00:01:56.500 --> 00:01:59.800]  因為我們不吃也無損
[00:01:59.800 --> 00:02:01.800]  吃也無益
[00:02:01.800 --> 00:02:04.500]  只是你們要謹慎
[00:02:04.500 --> 00:02:09.700]  恐怕你們這自由竟成了那軟弱人
[00:02:09.700 --> 00:02:11.500]  半腳石
[00:02:11.500 --> 00:02:15.100]  若有人見你這有知識的
[00:02:15.100 --> 00:02:18.300]  在偶像的廟裡坐直
[00:02:18.300 --> 00:02:21.700]  這人的良心若是軟弱
[00:02:21.700 --> 00:02:26.700]  豈不放膽去吃那祭偶像之物嗎?
[00:02:26.700 --> 00:02:27.900]  因此
[00:02:27.900 --> 00:02:31.900]  基督為他死的那軟弱弟兄
[00:02:31.900 --> 00:02:35.900]  也就因你的知識沉淪了
[00:02:35.900 --> 00:02:39.500]  你們這樣得罪弟兄
[00:02:39.500 --> 00:02:43.000]  傷了他們軟弱的良心
[00:02:43.000 --> 00:02:45.400]  就是得罪基督
[00:02:45.400 --> 00:02:49.700]  所以食物若叫我弟兄跌倒
[00:02:49.700 --> 00:02:52.300]  我就永遠不吃肉
[00:02:52.300 --> 00:02:55.700]  免得叫我弟兄跌倒了
[00:02:55.700 --> 00:02:58.200]  和我們同心低頭禱告
[00:02:58.200 --> 00:03:02.200]  神啊我們多謝祢
[00:03:02.200 --> 00:03:04.800]  多謝祢賜下寶貴的華語
[00:03:04.800 --> 00:03:07.600]  求祢這一刻臨在我們當中
[00:03:07.600 --> 00:03:10.300]  願意講的講得清楚
[00:03:10.300 --> 00:03:13.100]  聽的也都明白領受
[00:03:13.100 --> 00:03:18.200]  願意在生活上活出你的教導
[00:03:18.200 --> 00:03:20.000]  多謝你聽我們的禱告
[00:03:20.000 --> 00:03:22.200]  奉主耶穌基督的聖名祈求
[00:03:22.200 --> 00:03:23.200]  阿們
[00:03:23.200 --> 00:03:26.700]  在今年六月
[00:03:26.700 --> 00:03:30.900]  美國召開全球最大的癌症會議
[00:03:30.900 --> 00:03:34.400]  當名腫瘤專家警告
[00:03:34.400 --> 00:03:37.700]  越來越多的癌症病患者
[00:03:37.700 --> 00:03:40.300]  誤信網上的流傳
[00:03:40.300 --> 00:03:42.600]  就是說天然療法
[00:03:42.600 --> 00:03:47.700]  而拒絕接受醫學證實的治療方法
[00:03:47.700 --> 00:03:49.000]  有醫生指出
[00:03:49.000 --> 00:03:51.200]  有多位病人表明
[00:03:51.200 --> 00:03:54.500]  他想採用全天然的療法
[00:03:54.500 --> 00:03:58.600]  包括去到墨西哥用咖啡灌腸
[00:03:58.600 --> 00:04:02.200]  維他命C注射等等方式
[00:04:02.200 --> 00:04:05.200]  有人三個月後
[00:04:05.200 --> 00:04:09.000]  病情沒什麼改進就回來
[00:04:09.000 --> 00:04:10.200]  可惜的
[00:04:10.200 --> 00:04:13.600]  有些人一去沒回來
[00:04:13.600 --> 00:04:17.200]  就傳來這個噩耗
[00:04:17.200 --> 00:04:18.100]  弟兄姊妹
[00:04:18.100 --> 00:04:20.500]  這些所謂的知識
[00:04:20.500 --> 00:04:23.800]  是否真的能幫助到人
[00:04:23.800 --> 00:04:28.600]  我們是否真的知道這些知識
[00:04:28.600 --> 00:04:31.800]  還是我們以為我們自己知道
[00:04:31.800 --> 00:04:35.600]  但原來只是一知半解
