
[00:00:00.000 --> 00:00:02.000]  大兄姊妹平安
[00:00:02.000 --> 00:00:03.000]  平安
[00:00:03.000 --> 00:00:06.000]  很開心今天我們可以一起回來這裡
[00:00:06.000 --> 00:00:08.000]  去敬拜神
[00:00:08.000 --> 00:00:09.000]  上個禮拜打風
[00:00:09.000 --> 00:00:12.000]  所以我們只是看錄影
[00:00:12.000 --> 00:00:15.000]  這個禮拜又可以一起回來
[00:00:15.000 --> 00:00:18.000]  一起去唱詩歌
[00:00:18.000 --> 00:00:20.000]  一起去敬拜裡面
[00:00:20.000 --> 00:00:21.000]  去讚美我們的神
[00:00:21.000 --> 00:00:23.000]  實在是非常之好
[00:00:23.000 --> 00:00:27.000]  這段時間我在港島裡面
[00:00:27.000 --> 00:00:32.000]  跟大家一起學習保羅在《肥立比書》裡面的教導
[00:00:32.000 --> 00:00:35.000]  今天來到最後的一部分
[00:00:35.000 --> 00:00:37.000]  不知道大家還記不記得
[00:00:37.000 --> 00:00:39.000]  這本書的內容呢
[00:00:39.000 --> 00:00:44.000]  大家好像沒有什麼反應
[00:00:44.000 --> 00:00:47.000]  大家先重溫一下
[00:00:47.000 --> 00:00:52.000]  《肥立比書》是保羅在羅馬被囚後期寫成的
[00:00:52.000 --> 00:00:54.000]  不過嚴格來說
[00:00:54.000 --> 00:00:56.000]  他是被軟禁
[00:00:56.000 --> 00:01:00.000]  因為雖然有士兵24小時看守著
[00:01:00.000 --> 00:01:04.000]  但是他仍然可以接待來探望他的人
[00:01:04.000 --> 00:01:06.000]  可以繼續傳福音
[00:01:06.000 --> 00:01:10.000]  這個時候大概是公元62年
[00:01:10.000 --> 00:01:14.000]  當時他正在等候審訊的結果
[00:01:14.000 --> 00:01:16.000]  到底會被釋放
[00:01:16.000 --> 00:01:18.000]  抑或會被處死
[00:01:18.000 --> 00:01:20.000]  不過無論結果如何
[00:01:20.000 --> 00:01:24.000]  保羅仍然充滿喜樂
[00:01:24.000 --> 00:01:27.000]  他說自己活著就是基督
[00:01:27.000 --> 00:01:30.000]  死了就有益處
[00:01:30.000 --> 00:01:32.000]  或生或死
[00:01:32.000 --> 00:01:36.000]  只要能夠成就主在他生命裡面的旨意
[00:01:36.000 --> 00:01:40.000]  得著主召他去得的獎賞
[00:01:40.000 --> 00:01:43.000]  他就心滿意足了
[00:01:43.000 --> 00:01:46.000]  書信裡面充滿著愛
[00:01:46.000 --> 00:01:50.000]  保羅對肥立比信徒的愛
[00:01:50.000 --> 00:01:52.000]  對主耶穌的愛
[00:01:52.000 --> 00:01:55.000]  主耶穌對人的愛
[00:01:55.000 --> 00:02:00.000]  因著愛推動大家有所行動
[00:02:00.000 --> 00:02:02.000]  主耶穌為了愛世人
[00:02:02.000 --> 00:02:04.000]  放下尊榮
[00:02:04.000 --> 00:02:06.000]  成為最卑微的人
[00:02:06.000 --> 00:02:10.000]  死在十字架上拯救世人
[00:02:10.000 --> 00:02:12.000]  保羅愛主耶穌
[00:02:12.000 --> 00:02:15.000]  為著主耶穌所要得著他的
[00:02:15.000 --> 00:02:17.000]  他放下自己
[00:02:17.000 --> 00:02:20.000]  全力為基督擺上
[00:02:20.000 --> 00:02:22.000]  他愛肥立比的信徒
[00:02:22.000 --> 00:02:25.000]  雖然不能夠時時和他們一起
[00:02:25.000 --> 00:02:30.000]  卻在禱告裡面經常紀念他們
[00:02:30.000 --> 00:02:33.000]  肥立比教會愛主耶穌
[00:02:33.000 --> 00:02:35.000]  也愛保羅
[00:02:35.000 --> 00:02:38.000]  他們愛主進行主的道
[00:02:38.000 --> 00:02:41.000]  在傳福音的事宮上勞苦
[00:02:41.000 --> 00:02:42.000]  他們愛保羅
[00:02:42.000 --> 00:02:46.000]  支持保羅的宣教事宮
[00:02:46.000 --> 00:02:48.000]  來到書信最後的一部分
[00:02:48.000 --> 00:02:52.000]  保羅說出寫這封信的其中一個目的
[00:02:52.000 --> 00:02:56.000]  就是為教會送來的金錢和禮物
[00:02:56.000 --> 00:02:58.000]  向教會致謝
[00:02:58.000 --> 00:03:00.000]  雖然在書信的前部分
[00:03:00.000 --> 00:03:02.000]  他也略略提過
[00:03:02.000 --> 00:03:06.000]  不過在這裡保羅明確地指出細節
[00:03:06.000 --> 00:03:10.000]  和表達心裡的欣賞和感謝
[00:03:10.000 --> 00:03:13.000]  在讀經之前我們一起禱告吧
[00:03:16.000 --> 00:03:18.000]  慈愛的天父
[00:03:18.000 --> 00:03:20.000]  多謝你
[00:03:20.000 --> 00:03:23.000]  賜下你寶貴的話語
[00:03:23.000 --> 00:03:27.000]  提醒、教導、督責我們
[00:03:27.000 --> 00:03:29.000]  以致我們可以學習
[00:03:29.000 --> 00:03:32.000]  怎樣過蒙你喜悅的生活
[00:03:32.000 --> 00:03:34.000]  怎樣靠著主耶穌
[00:03:34.000 --> 00:03:37.000]  過充滿喜樂的人生
[00:03:37.000 --> 00:03:40.000]  求主帶領我們以下講道的時間
[00:03:40.000 --> 00:03:43.000]  讓講的和聽的
[00:03:43.000 --> 00:03:46.000]  都更明白你自己的話
[00:03:46.000 --> 00:03:49.000]  聽了然後跟從
[00:03:49.000 --> 00:03:52.000]  願聖靈親自動功
[00:03:52.000 --> 00:03:54.000]  多謝你聽我們的禱告
[00:03:54.000 --> 00:03:56.000]  奉主耶穌名求
[00:03:56.000 --> 00:03:58.000]  阿們
[00:03:58.000 --> 00:04:00.000]  讓我們一起讀
[00:04:00.000 --> 00:04:04.000]  《肥臘比書》四章十至十九節
[00:04:04.000 --> 00:04:06.000]  大家可以看程序表
[00:04:06.000 --> 00:04:10.000]  又或者可以看投影片
[00:04:10.000 --> 00:04:12.000]  預備起
[00:04:12.000 --> 00:04:15.000]  我靠主大大的喜樂
[00:04:15.000 --> 00:04:17.000]  因為你們思念我的心
[00:04:17.000 --> 00:04:19.000]  如今又發生
[00:04:19.000 --> 00:04:22.000]  你們向來就思念我
[00:04:22.000 --> 00:04:24.000]  只是沒有機會
[00:04:24.000 --> 00:04:28.000]  我並不是因缺乏說者說
[00:04:28.000 --> 00:04:30.000]  我無論在什麼境況
[00:04:30.000 --> 00:04:32.000]  都可以知足
[00:04:32.000 --> 00:04:35.000]  這是我已經學會了
[00:04:35.000 --> 00:04:38.000]  我知道怎樣處悲戰
[00:04:38.000 --> 00:04:41.000]  也知道怎樣處豐富
[00:04:41.000 --> 00:04:43.000]  或飽足或飢餓
[00:04:43.000 --> 00:04:46.000]  或有餘或缺乏
[00:04:46.000 --> 00:04:48.000]  隨時隨在
[00:04:48.000 --> 00:04:50.000]  我都得了被缺
[00:04:50.000 --> 00:04:53.000]  我靠著那加給我力量的
[00:04:53.000 --> 00:04:55.000]  凡事都能做
[00:04:55.000 --> 00:04:59.000]  然而你們和我同受患難
[00:04:59.000 --> 00:05:01.000]  完事未事
[00:05:01.000 --> 00:05:03.000]  肥臘比人啊
[00:05:03.000 --> 00:05:06.000]  你們也知道我初傳福音
[00:05:06.000 --> 00:05:09.000]  來了馬其頓的時候
[00:05:09.000 --> 00:05:11.000]  論到受授的事
[00:05:11.000 --> 00:05:13.000]  除了你們以外
[00:05:13.000 --> 00:05:17.000]  並沒有別的教會供給我
[00:05:17.000 --> 00:05:20.000]  就是我在貼薩羅尼德
[00:05:20.000 --> 00:05:22.000]  你們也一次兩次的
[00:05:22.000 --> 00:05:25.000]  打發人供給我的需用
[00:05:25.000 --> 00:05:28.000]  我並不求什麼葵送
[00:05:28.000 --> 00:05:31.000]  所求的就是你們的果子
[00:05:31.000 --> 00:05:33.000]  漸漸增多
[00:05:33.000 --> 00:05:36.000]  歸在你們的帳上
[00:05:36.000 --> 00:05:38.000]  但我樣樣都有
[00:05:38.000 --> 00:05:40.000]  並且有餘
[00:05:40.000 --> 00:05:42.000]  我已經充足
[00:05:42.000 --> 00:05:44.000]  因我從以巴忽提
[00:05:44.000 --> 00:05:46.000]  受了你們的葵送
[00:05:46.000 --> 00:05:49.000]  當作極美的香氣
[00:05:49.000 --> 00:05:51.000]  為神所收納
[00:05:51.000 --> 00:05:53.000]  所喜悅的祭物
[00:05:53.000 --> 00:05:57.000]  我的神必照他榮耀的豐富
[00:05:57.000 --> 00:05:59.000]  在基督耶穌裡
[00:05:59.000 --> 00:06:03.000]  使你們一切所需用的都充足
[00:06:03.000 --> 00:06:05.000]  好,謝謝
[00:06:06.000 --> 00:06:07.000]  一開始
[00:06:07.000 --> 00:06:11.000]  保羅說自己大大喜樂
[00:06:11.000 --> 00:06:15.000]  他靠主大大喜樂
[00:06:15.000 --> 00:06:17.000]  來表示他過去收到
[00:06:17.000 --> 00:06:19.000]  肥納比教會葵送的時候
[00:06:19.000 --> 00:06:21.000]  他的感受
