
[00:00:00.000 --> 00:00:02.000]  大英姐妹早晨
[00:00:02.000 --> 00:00:04.000]  早晨
[00:00:04.000 --> 00:00:08.000]  很高興可以在這裏和大家一同聽神的話
[00:00:08.000 --> 00:00:10.000]  在正道之先
[00:00:10.000 --> 00:00:12.000]  我們一同中讀
[00:00:12.000 --> 00:00:16.000]  列王紀上八章三十一至到四十節
[00:00:16.000 --> 00:00:18.000]  我們如果看到powerpoint的
[00:00:18.000 --> 00:00:20.000]  我們一起去中讀
[00:00:20.000 --> 00:00:22.000]  好 預備
[00:00:22.000 --> 00:00:24.000]  一 二 三
[00:00:24.000 --> 00:00:26.000]  人若得罪鄰舍
[00:00:26.000 --> 00:00:28.000]  有人叫他起誓
[00:00:28.000 --> 00:00:30.000]  他來到這殿
[00:00:30.000 --> 00:00:32.000]  在你的壇前起誓
[00:00:32.000 --> 00:00:36.000]  求你在天上垂聽
[00:00:36.000 --> 00:00:38.000]  判斷你的僕人
[00:00:38.000 --> 00:00:40.000]  定惡人有罪
[00:00:40.000 --> 00:00:42.000]  照他所行的
[00:00:42.000 --> 00:00:44.000]  報應在他頭上
[00:00:44.000 --> 00:00:46.000]  定義人有理
[00:00:46.000 --> 00:00:48.000]  照他的意想
[00:00:48.000 --> 00:00:50.000]  賜他
[00:00:50.000 --> 00:00:52.000]  你的民以色列
[00:00:52.000 --> 00:00:54.000]  若得罪你
[00:00:54.000 --> 00:00:56.000]  拜在受的面前
[00:00:56.000 --> 00:00:58.000]  又歸向你
[00:00:58.000 --> 00:01:00.000]  承認你的名
[00:01:00.000 --> 00:01:02.000]  在這殿裏
[00:01:02.000 --> 00:01:04.000]  祈求禱告
[00:01:04.000 --> 00:01:06.000]  求你在天上垂聽
[00:01:06.000 --> 00:01:10.000]  赦免你民以色列的罪
[00:01:10.000 --> 00:01:12.000]  使他們歸回你
[00:01:12.000 --> 00:01:16.000]  賜給他們列祖之地
[00:01:16.000 --> 00:01:18.000]  你的民困罪你
[00:01:18.000 --> 00:01:20.000]  你懲罰他們
[00:01:20.000 --> 00:01:24.000]  使天閉塞不下雨
[00:01:24.000 --> 00:01:28.000]  他們若向此處禱告
[00:01:28.000 --> 00:01:30.000]  承認你的名
[00:01:30.000 --> 00:01:32.000]  離開他們的罪
[00:01:32.000 --> 00:01:36.000]  求你在天上垂聽
[00:01:36.000 --> 00:01:40.000]  赦免你僕人以色列民的罪
[00:01:40.000 --> 00:01:42.000]  將當行的善道
[00:01:42.000 --> 00:01:44.000]  指教他們
[00:01:44.000 --> 00:01:46.000]  這降雨在你的地
[00:01:46.000 --> 00:01:52.000]  就是你此給你民遺孽之地
[00:01:52.000 --> 00:01:54.000]  國中若有饑荒
[00:01:54.000 --> 00:01:56.000]  瘟疫 寒風
[00:01:56.000 --> 00:02:00.000]  霉難 蝗蟲 猛炸
[00:02:00.000 --> 00:02:04.000]  或有仇敵犯警圍困成泣
[00:02:04.000 --> 00:02:08.000]  無論遭遇什麼災禍疾病
[00:02:08.000 --> 00:02:10.000]  你的民以色列
[00:02:10.000 --> 00:02:12.000]  或是眾人
[00:02:12.000 --> 00:02:14.000]  或是一人
[00:02:14.000 --> 00:02:16.000]  自覺有罪
[00:02:16.000 --> 00:02:18.000]  向這殿舉手
[00:02:18.000 --> 00:02:20.000]  無論祈求什麼
[00:02:20.000 --> 00:02:22.000]  禱告什麼
[00:02:22.000 --> 00:02:24.000]  求你在天上
[00:02:24.000 --> 00:02:26.000]  你的居所
[00:02:26.000 --> 00:02:28.000]  垂聽赦免
[00:02:28.000 --> 00:02:30.000]  你是知道人心的
[00:02:30.000 --> 00:02:34.000]  要照各人所行的
[00:02:34.000 --> 00:02:36.000]  待他們
[00:02:36.000 --> 00:02:40.000]  使他們在你此給我們列祖之地上
[00:02:40.000 --> 00:02:44.000]  一生一世敬畏你
[00:02:44.000 --> 00:02:46.000]  我們同心低頭禱告
[00:02:48.000 --> 00:02:50.000]  所在寶座上的大君王
[00:02:50.000 --> 00:02:54.000]  蒼天造地的天父上帝
[00:02:54.000 --> 00:02:56.000]  求你藉著你寶貴的話語
[00:02:56.000 --> 00:02:58.000]  洗滌我們的心靈
[00:02:58.000 --> 00:03:02.000]  讓我們重新將目光放在你的身上
[00:03:02.000 --> 00:03:04.000]  看重和你的關係
[00:03:04.000 --> 00:03:08.000]  一生一世敬畏你
[00:03:08.000 --> 00:03:10.000]  專一地跟隨你
[00:03:10.000 --> 00:03:14.000]  禱告乃奉我們救主耶穌寶貴名字祈求
[00:03:14.000 --> 00:03:18.000]  阿門
[00:03:18.000 --> 00:03:20.000]  弟兄姊妹你們有沒有曾經聽過
[00:03:20.000 --> 00:03:22.000]  有人說過
[00:03:22.000 --> 00:03:24.000]  或者你們自己說過
[00:03:24.000 --> 00:03:26.000]  以下的說話呢?
[00:03:26.000 --> 00:03:30.000]  既然神是全知
[00:03:30.000 --> 00:03:32.000]  我不用說神都知道
[00:03:32.000 --> 00:03:36.000]  那我為什麼要禱告呢?
[00:03:36.000 --> 00:03:38.000]  有沒有人聽過?
[00:03:38.000 --> 00:03:42.000]  又或者
[00:03:42.000 --> 00:03:44.000]  我不會祈禱
[00:03:44.000 --> 00:03:46.000]  也不知道該說什麼
[00:03:46.000 --> 00:03:48.000]  祖長你幫我祈禱
[00:03:48.000 --> 00:03:50.000]  阿穆者你幫我祈禱
[00:03:50.000 --> 00:03:56.000]  我記得我初信主的時候也是這樣
[00:03:56.000 --> 00:04:02.000]  後來我知道禱告會影響到我和神的關係之後
[00:04:02.000 --> 00:04:06.000]  所以我就不再假守於人了
[00:04:06.000 --> 00:04:10.000]  我會自己禱告
[00:04:10.000 --> 00:04:12.000]  弟兄姊妹
[00:04:12.000 --> 00:04:16.000]  今天你對禱告有什麼認識呢?
[00:04:16.000 --> 00:04:20.000]  你又了解禱告有多少呢?
[00:04:20.000 --> 00:04:22.000]  今天我們的講題是
[00:04:22.000 --> 00:04:26.000]  誰不想禱告蒙英雲
[00:04:26.000 --> 00:04:28.000]  弟兄姊妹
[00:04:28.000 --> 00:04:30.000]  你想不想你的禱告蒙英雲呢?
