
[00:00:00.000 --> 00:00:02.000]  大英姐妹早安
[00:00:02.000 --> 00:00:04.000]  最近轉季和肝燥
[00:00:04.000 --> 00:00:09.000]  我身邊也有一些朋友病了
[00:00:09.000 --> 00:00:11.000]  所以希望大家都保重
[00:00:11.000 --> 00:00:14.000]  開始聽神的話之前
[00:00:14.000 --> 00:00:19.000]  邀請大家安靜在座位裡跟我一起禱告
[00:00:19.000 --> 00:00:23.000]  我們一起禱告
[00:00:23.000 --> 00:00:25.000]  親愛的天父
[00:00:25.000 --> 00:00:29.000]  我們來到你自己寶座的庚前
[00:00:29.000 --> 00:00:31.000]  知道你和我們同在
[00:00:31.000 --> 00:00:34.000]  又很願意和我們去說話
[00:00:34.000 --> 00:00:39.000]  願求聖靈賜給我們一份謙卑渴慕你的心
[00:00:39.000 --> 00:00:42.000]  專心去聽你的聲音
[00:00:42.000 --> 00:00:45.000]  專心去看你的作為
[00:00:45.000 --> 00:00:49.000]  又叫我們願意去回應你的心意
[00:00:49.000 --> 00:00:51.000]  我們的禱告交託
[00:00:51.000 --> 00:00:53.000]  奉靠主耶穌的聖名而求
[00:00:53.000 --> 00:00:55.000]  阿們
[00:00:55.000 --> 00:00:57.000]  今天的主題叫做
[00:00:57.000 --> 00:01:01.000]  「叫人在你身上見到神」
[00:01:01.000 --> 00:01:04.000]  主耶穌在登山寶訓裡跟門徒說
[00:01:04.000 --> 00:01:06.000]  你們是世上的光
[00:01:06.000 --> 00:01:08.000]  作為基督徒
[00:01:08.000 --> 00:01:11.000]  相信你也很想和很努力地
[00:01:11.000 --> 00:01:15.000]  在職場、在家裡、在四周圍為主作見證
[00:01:15.000 --> 00:01:17.000]  是嗎?
[00:01:17.000 --> 00:01:19.000]  不過大家覺得有沒有難度?
[00:01:19.000 --> 00:01:21.000]  也有些難度的
[00:01:21.000 --> 00:01:24.000]  人事的關係也不容易
[00:01:24.000 --> 00:01:28.000]  又或者在辦公室裡的政治也令我們很艱難
[00:01:28.000 --> 00:01:30.000]  會不會單單
[00:01:30.000 --> 00:01:34.000]  人們對我們基督徒的期望本身已經是一種壓力?
[00:01:34.000 --> 00:01:36.000]  或多或少
[00:01:36.000 --> 00:01:39.000]  不如我們又正面去想想
[00:01:39.000 --> 00:01:42.000]  在你信主之前或之後
[00:01:42.000 --> 00:01:45.000]  你身邊有沒有一些基督徒
[00:01:45.000 --> 00:01:50.000]  對你的信仰產生一定的影響力?
[00:01:50.000 --> 00:01:52.000]  想想一兩個
[00:01:52.000 --> 00:01:56.000]  在你身邊影響你信仰的基督徒
[00:01:56.000 --> 00:02:01.000]  你在他們身上有沒有見到神?
[00:02:01.000 --> 00:02:04.000]  見到一位怎樣的神呢?
[00:02:04.000 --> 00:02:07.000]  今天很想和大家一起看看
[00:02:07.000 --> 00:02:10.000]  但爾利這個也很熟悉的人物
[00:02:10.000 --> 00:02:13.000]  他是一個猶太裔的亡國奴
[00:02:13.000 --> 00:02:16.000]  十幾歲就被擄到巴比倫
[00:02:16.000 --> 00:02:20.000]  之後一生就住在異國異教的地方
[00:02:20.000 --> 00:02:23.000]  在異地工作的壓力很大
[00:02:23.000 --> 00:02:26.000]  有時連性命也受到威脅
[00:02:26.000 --> 00:02:29.000]  但即使如此艱難
[00:02:29.000 --> 00:02:31.000]  他身邊的上司和同事
[00:02:31.000 --> 00:02:34.000]  經常在他身上見到神
[00:02:34.000 --> 00:02:38.000]  他們怎樣見到但爾利的神呢?
[00:02:38.000 --> 00:02:43.000]  今天我們會看但爾利書第六章
[00:02:43.000 --> 00:02:49.000]  這章是記載但爾利書裡六個神蹟最後的一個
[00:02:49.000 --> 00:02:53.000]  當時你知不知道但爾利幾多歲?
[00:02:53.000 --> 00:02:55.000]  八十幾歲
[00:02:55.000 --> 00:02:59.000]  我們在座當中誰超過八十歲?
[00:02:59.000 --> 00:03:01.000]  我們給他們掌聲好嗎?
[00:03:01.000 --> 00:03:03.000]  你們感恩啊
[00:03:03.000 --> 00:03:07.000]  今天的訊息可能你們會更加有共鳴
[00:03:07.000 --> 00:03:10.000]  因為是關於八十幾歲的但爾利
[00:03:10.000 --> 00:03:14.000]  他曾經在巴比倫帝國擔任要職很多年
[00:03:14.000 --> 00:03:17.000]  不過在主前五百三十九年
[00:03:17.000 --> 00:03:21.000]  馬代波斯大軍攻陷和殲滅了巴比倫
[00:03:21.000 --> 00:03:23.000]  殺了巴比倫王
[00:03:23.000 --> 00:03:26.000]  但但爾利反而能夠性命得保
[00:03:26.000 --> 00:03:29.000]  究竟是什麼原因呢?
[00:03:29.000 --> 00:03:32.000]  我們一起進入聖經裡
[00:03:32.000 --> 00:03:37.000]  關於但爾利八十幾歲的事蹟
[00:03:37.000 --> 00:03:41.000]  我想邀請大家和我一起讀出第一段經文
[00:03:41.000 --> 00:03:44.000]  就是六章第一至第四節
[00:03:44.000 --> 00:03:47.000]  大劉氏隨心所願
[00:03:47.000 --> 00:03:50.000]  立了一百二十個總督
[00:03:50.000 --> 00:03:52.000]  治理全國
[00:03:52.000 --> 00:03:55.000]  又在他們以上立總長三人
[00:03:55.000 --> 00:03:58.000]  但爾利也在其中
[00:03:58.000 --> 00:04:01.000]  使總督在他們三人面前呈報
[00:04:01.000 --> 00:04:04.000]  免得王受虧損
[00:04:04.000 --> 00:04:07.000]  這但爾利因有卓越的靈性
[00:04:07.000 --> 00:04:11.000]  超乎其餘的總長和總督
[00:04:11.000 --> 00:04:14.000]  王想立他治理全國
[00:04:14.000 --> 00:04:18.000]  那時總長和總督在治國的事務上
[00:04:18.000 --> 00:04:21.000]  尋找但爾利的把柄
[00:04:21.000 --> 00:04:23.000]  為要控告他
[00:04:23.000 --> 00:04:27.000]  只是找不到任何的把柄和過失
[00:04:27.000 --> 00:04:30.000]  因他忠心辦事
[00:04:30.000 --> 00:04:33.000]  毫無錯誤過失
[00:04:33.000 --> 00:04:38.000]  馬代王大劉氏在全國設立了一百二十個行省
[00:04:38.000 --> 00:04:41.000]  分別由一百二十位總督治理
[00:04:41.000 --> 00:04:44.000]  為了更有效的管治
[00:04:44.000 --> 00:04:47.000]  在一百二十位總督之上
[00:04:47.000 --> 00:04:50.000]  設立了三位總長或師長
[00:04:50.000 --> 00:04:53.000]  大劉氏用人為財
[00:04:53.000 --> 00:04:56.000]  不計國籍和出身
[00:04:56.000 --> 00:04:58.000]  竟然起用外籍人士
[00:04:58.000 --> 00:05:03.000]  但爾利為其中一位總長
[00:05:03.000 --> 00:05:07.000]  甚至想進一步提升他成為
[00:05:07.000 --> 00:05:09.000]  國中第二號人物
[00:05:09.000 --> 00:05:12.000]  相等於今日的宰相
[00:05:12.000 --> 00:05:16.000]  為何馬代王大劉氏會信任
[00:05:16.000 --> 00:05:20.000]  他親手殲滅的前朝大臣呢?
[00:05:20.000 --> 00:05:23.000]  你們覺得奇怪嗎?
[00:05:23.000 --> 00:05:27.000]  第三節告訴我們一個玄機
[00:05:27.000 --> 00:05:34.000]  但爾利因有卓越的靈性
[00:05:34.000 --> 00:05:37.000]  而變得超越其他所有大臣
[00:05:37.000 --> 00:05:40.000]  得到王的賞識
[00:05:40.000 --> 00:05:44.000]  卓越的靈性其實很多年以來
[00:05:44.000 --> 00:05:47.000]  一直都是但爾利在官場上
[00:05:47.000 --> 00:05:51.000]  被不同的王即是他的上司發現的特質
[00:05:51.000 --> 00:05:56.000]  在第四章巴比倫尼布格尼撒王三次宣稱
[00:05:56.000 --> 00:06:00.000]  他知道但爾利裡頭有神的靈
