
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,平安!
[00:00:02.000 --> 00:00:03.440]  (平安!)
[00:00:03.440 --> 00:00:04.720]  感謝神的恩典
[00:00:04.720 --> 00:00:06.720]  當我說到平安的時候
[00:00:06.720 --> 00:00:08.720]  一點都不容易,是不是呢?
[00:00:08.720 --> 00:00:10.720]  過半星期前
[00:00:10.720 --> 00:00:12.720]  星期三
[00:00:12.720 --> 00:00:14.720]  早上十點半
[00:00:14.720 --> 00:00:16.720]  我正在預備
[00:00:16.720 --> 00:00:18.720]  神樂院講七號的時候
[00:00:18.720 --> 00:00:20.720]  突然之間
[00:00:20.720 --> 00:00:23.720]  右邊的下面
[00:00:23.720 --> 00:00:25.720]  劇痛
[00:00:25.720 --> 00:00:28.720]  劇痛到一個地步
[00:00:28.720 --> 00:00:30.720]  我冒冷汗
[00:00:30.720 --> 00:00:32.720]  我以為呢
[00:00:32.720 --> 00:00:35.720]  是不是吃錯東西呢?
[00:00:35.720 --> 00:00:37.720]  但沒理由的
[00:00:37.720 --> 00:00:39.720]  我只是吃了麥皮、麵包
[00:00:39.720 --> 00:00:41.720]  有什麼理由吃錯東西呢?
[00:00:41.720 --> 00:00:45.720]  我已經告訴我太太
[00:00:45.720 --> 00:00:48.720]  有這件事
[00:00:48.720 --> 00:00:51.720]  剛剛Frank來找我
[00:00:51.720 --> 00:00:53.720]  我說來得正好
[00:00:53.720 --> 00:00:55.720]  Frank,你為我禱告
[00:00:55.720 --> 00:00:57.720]  我現在暈頭頭
[00:00:57.720 --> 00:00:59.720]  冒冷汗,這裡很痛
[00:00:59.720 --> 00:01:01.720]  我突然記得
[00:01:01.720 --> 00:01:03.720]  七、八年前
[00:01:03.720 --> 00:01:05.720]  臨去上面
[00:01:05.720 --> 00:01:07.720]  培訓前
[00:01:07.720 --> 00:01:09.720]  我應該還有三天
[00:01:09.720 --> 00:01:11.720]  我就坐飛機去培訓
[00:01:11.720 --> 00:01:13.720]  一個星期
[00:01:13.720 --> 00:01:15.720]  但就是那個時間,凌晨五點多
[00:01:15.720 --> 00:01:17.720]  又是劇痛
[00:01:17.720 --> 00:01:19.720]  冒冷汗
[00:01:19.720 --> 00:01:21.720]  我以為要去廁所
[00:01:21.720 --> 00:01:23.720]  一起來就暈,差不多暈倒
[00:01:23.720 --> 00:01:25.720]  我太太起來
[00:01:25.720 --> 00:01:27.720]  我沒見過這樣的現狀
[00:01:27.720 --> 00:01:29.720]  太緊張了
[00:01:29.720 --> 00:01:31.720]  所以馬上叫兒子起來
[00:01:31.720 --> 00:01:33.720]  開車載我去
[00:01:33.720 --> 00:01:35.720]  載我去醫院
[00:01:35.720 --> 00:01:37.720]  馬格尼醫院
[00:01:37.720 --> 00:01:39.720]  那次的經歷
[00:01:39.720 --> 00:01:41.720]  所以我想這次是否又是神石呢?
[00:01:41.720 --> 00:01:43.720]  Frank為我祈禱完
[00:01:43.720 --> 00:01:47.720]  我已經打了電話給阿B醫生
[00:01:47.720 --> 00:01:49.720]  我告訴他現在的狀況
[00:01:49.720 --> 00:01:51.720]  他說牧師,你馬上來
[00:01:51.720 --> 00:01:53.720]  我去到的時候
[00:01:53.720 --> 00:01:55.720]  你先照一張片
[00:01:55.720 --> 00:01:57.720]  拿著片子上來告訴我
[00:01:57.720 --> 00:01:59.720]  拿完片子之後
[00:01:59.720 --> 00:02:01.720]  一上到去
[00:02:01.720 --> 00:02:03.720]  他幫我用方法止痛
[00:02:03.720 --> 00:02:05.720]  然後帶著片子
[00:02:05.720 --> 00:02:07.720]  去找他
[00:02:07.720 --> 00:02:09.720]  看完片子
[00:02:09.720 --> 00:02:11.720]  他看到神館下面
[00:02:11.720 --> 00:02:13.720]  剛剛在旁觀
[00:02:13.720 --> 00:02:15.720]  有一個白色的東西
[00:02:15.720 --> 00:02:17.720]  有一個白色的東西
[00:02:17.720 --> 00:02:19.720]  有一點點的
[00:02:19.720 --> 00:02:21.720]  旁觀很清晰
[00:02:21.720 --> 00:02:23.720]  很清晰的
[00:02:23.720 --> 00:02:25.720]  就是那裡有一個白色的東西
[00:02:25.720 --> 00:02:27.720]  他說
[00:02:27.720 --> 00:02:29.720]  牧師
[00:02:29.720 --> 00:02:31.720]  應該是神石
[00:02:31.720 --> 00:02:33.720]  不過你放心
[00:02:33.720 --> 00:02:35.720]  旁觀是一個大水塘
[00:02:35.720 --> 00:02:37.720]  他去了水塘
[00:02:37.720 --> 00:02:39.720]  你不會痛的
[00:02:39.720 --> 00:02:41.720]  不過還有一步
[00:02:41.720 --> 00:02:43.720]  他要在你的尿管
[00:02:43.720 --> 00:02:45.720]  尿道排出來
[00:02:45.720 --> 00:02:47.720]  不過尿道是闊很多的
[00:02:47.720 --> 00:02:49.720]  比神館好很多
[00:02:49.720 --> 00:02:51.720]  所以不需要擔心
[00:02:51.720 --> 00:02:53.720]  應該你最難過的一關
[00:02:53.720 --> 00:02:55.720]  已經過了
[00:02:55.720 --> 00:02:57.720]  我一聽到的時候
[00:02:57.720 --> 00:02:59.720]  完全就是這樣的經歷
[00:02:59.720 --> 00:03:01.720]  我很感恩
[00:03:01.720 --> 00:03:03.720]  接二連三
[00:03:03.720 --> 00:03:05.720]  完了之後
[00:03:05.720 --> 00:03:07.720]  我還要照腸
[00:03:07.720 --> 00:03:09.720]  大家知道如果我的腎有問題
[00:03:09.720 --> 00:03:11.720]  痛
[00:03:11.720 --> 00:03:13.720]  我是沒有辦法照的,要推前
[00:03:13.720 --> 00:03:15.720]  但都是因為這樣的緣故
[00:03:15.720 --> 00:03:17.720]  我看到他已經去了大水塘
[00:03:17.720 --> 00:03:19.720]  我就沒有問題
[00:03:19.720 --> 00:03:21.720]  所以就照樣
[00:03:21.720 --> 00:03:23.720]  去照腸
[00:03:23.720 --> 00:03:25.720]  真快
[00:03:25.720 --> 00:03:27.720]  半小時就完成
[00:03:27.720 --> 00:03:29.720]  原來有一顆東西在那裡
[00:03:29.720 --> 00:03:31.720]  那顆東西剛剛昨天知道
[00:03:31.720 --> 00:03:33.720]  應該正常,沒有問題
[00:03:33.720 --> 00:03:35.720]  各位靈智妹
[00:03:35.720 --> 00:03:37.720]  這些經歷
[00:03:37.720 --> 00:03:39.720]  讓我看到
[00:03:39.720 --> 00:03:41.720]  有主同在,有主同行
[00:03:41.720 --> 00:03:43.720]  原來很多的東西
[00:03:43.720 --> 00:03:45.720]  人想不到
[00:03:45.720 --> 00:03:47.720]  可以出現
[00:03:47.720 --> 00:03:49.720]  看看最近
[00:03:49.720 --> 00:03:51.720]  整個香港的狀況
[00:03:51.720 --> 00:03:55.720]  令到我們有很多感觸
[00:03:55.720 --> 00:03:57.720]  因為教會機構
[00:03:57.720 --> 00:03:59.720]  非常的荒涼
[00:03:59.720 --> 00:04:01.720]  這些荒涼
[00:04:01.720 --> 00:04:03.720]  很多神學院是一半以上
[00:04:03.720 --> 00:04:05.720]  已經要結業
[00:04:05.720 --> 00:04:07.720]  我告訴大家
[00:04:07.720 --> 00:04:09.720]  書室倒閉
[00:04:09.720 --> 00:04:13.720]  機構因為沒有人接手
[00:04:13.720 --> 00:04:15.720]  自逼要結束
[00:04:15.720 --> 00:04:17.720]  沒有結束的
[00:04:17.720 --> 00:04:19.720]  總幹事都找不到
[00:04:19.720 --> 00:04:21.720]  另一方面
[00:04:21.720 --> 00:04:23.720]  我們就是因為
