
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹早安
[00:00:02.000 --> 00:00:05.520]  很感恩能夠再回來這個台
[00:00:05.520 --> 00:00:06.760]  跟大家一起敬拜
[00:00:06.760 --> 00:00:08.280]  分享神的話語
[00:00:08.280 --> 00:00:11.480]  多謝黎牧師給我的機會
[00:00:11.480 --> 00:00:14.600]  站在港台上來港談服侍
[00:00:14.600 --> 00:00:17.080]  可能有些弟兄姊妹不認識我
[00:00:17.080 --> 00:00:19.080]  我是譚子信Jason
[00:00:19.080 --> 00:00:21.640]  以前在這裡侍奉傳職的牧者
[00:00:21.640 --> 00:00:24.120]  一神學畢業加入恩福
[00:00:24.120 --> 00:00:25.640]  在這裡侍奉了17年
[00:00:25.640 --> 00:00:28.800]  2020年移民舉家去了加拿大
[00:00:28.800 --> 00:00:30.800]  眨眼間離開了五年
[00:00:30.800 --> 00:00:32.400]  但我每年都會回來
[00:00:32.400 --> 00:00:34.600]  但不一定每次都趕到
[00:00:34.600 --> 00:00:38.120]  這次有機會趕到服侍神
[00:00:38.120 --> 00:00:40.880]  我代表
[00:00:40.880 --> 00:00:41.920]  多謝你
[00:00:41.920 --> 00:00:46.000]  代表加拿大我們在加利福尼亞卡加里
[00:00:46.000 --> 00:00:49.200]  代表我們南卡城環博道會
[00:00:49.200 --> 00:00:50.960]  向恩福堂領召去問安
[00:00:50.960 --> 00:00:54.720]  其實我們這幾年都有很多新移民
[00:00:54.720 --> 00:00:56.240]  去了加拿大
[00:00:56.240 --> 00:00:57.640]  在加利福尼亞都有很多
[00:00:57.640 --> 00:00:59.840]  我們的教會由五年前的三百多人
[00:00:59.840 --> 00:01:01.200]  現在有七百多人
[00:01:01.200 --> 00:01:02.720]  大部分都是新移民
[00:01:02.720 --> 00:01:06.920]  大家熟悉的郭偉成牧師退休回去了
[00:01:06.920 --> 00:01:09.040]  他退而不休做了我的同工
[00:01:09.040 --> 00:01:11.160]  他前兩個星期才回來
[00:01:11.160 --> 00:01:13.080]  我們排隊回來
[00:01:13.080 --> 00:01:15.320]  所以你有機會見到郭牧師
[00:01:15.320 --> 00:01:18.120]  另外我們有其他的恩福弟兄姊妹
[00:01:18.120 --> 00:01:20.640]  都有一些在我們加利福尼亞卡
[00:01:20.640 --> 00:01:23.560]  王國揚牧師在加利福尼亞卡
[00:01:23.560 --> 00:01:24.720]  但不是我教會
[00:01:24.720 --> 00:01:26.360]  他到處走
[00:01:26.360 --> 00:01:27.760]  非常開心
[00:01:27.760 --> 00:01:34.080]  今天我們又講別把世界放面前
[00:01:34.080 --> 00:01:35.960]  路加福音
[00:01:35.960 --> 00:01:38.520]  我們可以顯示powerpoint
[00:01:38.520 --> 00:01:41.640]  這個經文對很多基督徒來說
[00:01:41.640 --> 00:01:43.440]  是熟到爛的
[00:01:43.440 --> 00:01:45.760]  不過熟到爛就有一個困難
[00:01:45.760 --> 00:01:49.880]  就是我們很容易會自動把耳朵關上
[00:01:49.880 --> 00:01:58.280]  但你熟讀駕駛執照的路史題目
[00:01:58.280 --> 00:02:00.320]  不代表你懂得開車
[00:02:00.320 --> 00:02:03.440]  你每天上網看煮食視頻
[00:02:03.440 --> 00:02:07.480]  不代表你會變成廚神
[00:02:07.480 --> 00:02:09.200]  早幾年在covid期間
[00:02:09.200 --> 00:02:12.920]  我們在網上看很多減肥十式
[00:02:12.920 --> 00:02:16.360]  你看完不代表你消耗了你的脂肪
