
[00:00:00.000 --> 00:00:02.800]  好,弟兄姊妹早安
[00:00:02.800 --> 00:00:06.760]  剛才經歷一個敬拜時
[00:00:06.760 --> 00:00:08.760]  思哥敬拜時,很想問你
[00:00:08.760 --> 00:00:09.840]  不知道弟兄姊妹
[00:00:09.840 --> 00:00:11.600]  你有沒有試過很真誠地
[00:00:11.600 --> 00:00:14.760]  在上帝面前認罪、禱告?
[00:00:14.760 --> 00:00:16.960]  不知道你有沒有
[00:00:16.960 --> 00:00:20.200]  不過我想剛才主席也帶我們
[00:00:20.200 --> 00:00:23.600]  去到神面前,將我們的不配交給神
[00:00:23.600 --> 00:00:26.680]  我自己也經歷在神面前
[00:00:26.720 --> 00:00:31.520]  看到自己認罪的時候
[00:00:31.520 --> 00:00:34.200]  我感覺是很大的釋放在我心裡
[00:00:34.200 --> 00:00:35.920]  放下很多重擔
[00:00:35.920 --> 00:00:37.680]  但願你也有這樣經歷
[00:00:37.680 --> 00:00:39.600]  耶穌基督的十字架
[00:00:39.600 --> 00:00:42.480]  為我們洗清罪惡
[00:00:42.480 --> 00:00:45.920]  好,進入今天講道的時候
[00:00:45.920 --> 00:00:47.240]  我給了一個題目
[00:00:47.240 --> 00:00:50.000]  叫「神國開飯」
[00:00:50.000 --> 00:00:51.440]  即是開飯
[00:00:51.440 --> 00:00:54.120]  天國裡開飯是怎樣的呢?
[00:00:54.160 --> 00:00:58.560]  經文會在《路加福音》第14章15至24節
[00:00:58.560 --> 00:01:02.400]  其實每年在九月份的時候
[00:01:02.400 --> 00:01:05.680]  青少部每年都有一個年度主題
[00:01:05.680 --> 00:01:09.000]  九月是年度主題
[00:01:09.000 --> 00:01:11.000]  我們會一直在說
[00:01:11.000 --> 00:01:15.440]  說到三、四月的時候是甚麼日子呢?
[00:01:15.440 --> 00:01:17.040]  就叫「青少主日」
[00:01:17.040 --> 00:01:18.840]  「青少主日」其實是甚麼呢?
[00:01:18.880 --> 00:01:22.240]  我們一群年輕人向…
[00:01:22.240 --> 00:01:27.840]  在成人堂會有一個青少年主日
[00:01:27.840 --> 00:01:29.600]  讓成人堂的弟兄姊妹
[00:01:29.600 --> 00:01:31.680]  能夠認識我們青少部
[00:01:31.680 --> 00:01:33.800]  所以其實每年我們都很想
[00:01:33.800 --> 00:01:35.640]  你們幫我們帶著
[00:01:35.640 --> 00:01:38.880]  「今年青少部說甚麼」去走出去
[00:01:38.880 --> 00:01:40.440]  所以想問你們一個問題
[00:01:40.440 --> 00:01:43.960]  有沒有人知道青少部今年的主題是甚麼呢?
[00:01:43.960 --> 00:01:48.120]  唉,打了哭露,很大件事
[00:01:48.160 --> 00:01:50.640]  好,今年青少部的主題叫「這個」
[00:01:50.640 --> 00:01:53.320]  我說「一、二、三」,你們一起讀
[00:01:53.320 --> 00:01:55.680]  等到三月尾就是青少主日
[00:01:55.680 --> 00:01:56.760]  讓我們別那麼失禮
[00:01:56.760 --> 00:01:58.760]  別人問「你們今年說甚麼」
[00:01:58.760 --> 00:01:59.560]  你們也要知道
[00:01:59.560 --> 00:02:01.240]  來,一、二、三
[00:02:01.240 --> 00:02:04.040]  「Alive in Christ, let's go and try」
[00:02:04.040 --> 00:02:10.000]  對,就是說我們要在基督裡面有命
[00:02:10.000 --> 00:02:11.400]  我們很想…
[00:02:11.400 --> 00:02:12.560]  我們「Let's go and try」
[00:02:12.560 --> 00:02:16.800]  其實是說方向帶領我們走出去
[00:02:16.840 --> 00:02:20.800]  帶著基督的光走出去照亮這個世界
[00:02:20.800 --> 00:02:24.280]  記住,我們很想帶你們一起做這件事
[00:02:24.280 --> 00:02:25.880]  你也應該留意到
[00:02:25.880 --> 00:02:28.000]  其實團契,譬如我們大組
[00:02:28.000 --> 00:02:33.200]  在安排裡面也有不少關於宣教、關懷社區
[00:02:33.200 --> 00:02:33.880]  我們記得吧?
[00:02:33.880 --> 00:02:35.040]  我們初中的時候
[00:02:35.040 --> 00:02:37.720]  在前幾個月,我們走出去撿紙皮
[00:02:37.720 --> 00:02:40.920]  說我綁著你的腳,刻薄你
[00:02:40.920 --> 00:02:43.600]  去體會一下這個社區的人是怎樣的
[00:02:43.600 --> 00:02:45.560]  我們很想基督徒不只是在這裡
[00:02:45.600 --> 00:02:49.160]  而是看著四面牆,要走出去
[00:02:49.160 --> 00:02:50.480]  其實青少部的童工
[00:02:50.480 --> 00:02:52.440]  我們很想鼓勵年輕人
[00:02:52.440 --> 00:02:55.760]  走出去跟別人分享基督的愛
[00:02:55.760 --> 00:02:58.480]  不過在說著說著的時候
[00:02:58.480 --> 00:03:00.520]  有年輕人這樣跟我說
[00:03:00.520 --> 00:03:03.640]  他說有時候覺得教會經常推我們出去
[00:03:03.640 --> 00:03:06.760]  叫我們邀請新朋友回教會
[00:03:06.760 --> 00:03:10.640]  但你們沒有說,那怎樣邀請才行?
[00:03:10.640 --> 00:03:11.680]  很害怕的
[00:03:11.680 --> 00:03:14.840]  還有那些人說的話
[00:03:14.880 --> 00:03:16.720]  同樣地,很害怕的
[00:03:16.720 --> 00:03:19.680]  怎樣邀請?你又沒有說
[00:03:19.680 --> 00:03:21.680]  因此今天在經文裡
[00:03:21.680 --> 00:03:24.920]  說到裡面,我很想跟大家一起看看
[00:03:24.920 --> 00:03:29.480]  其實耶穌教導我們應該怎樣做邀請?
[00:03:29.480 --> 00:03:31.560]  今天一起看的經文是《路加福音》
[00:03:31.560 --> 00:03:33.840]  14章15至24節
[00:03:33.840 --> 00:03:35.880]  是一個大延值的比喻
[00:03:35.880 --> 00:03:37.920]  讓我們先讀經文
[00:03:37.920 --> 00:03:40.000]  我們精神一點,齊一點的,好嗎?
[00:03:40.000 --> 00:03:42.120]  來,準備,1、2、3
[00:03:42.160 --> 00:03:46.840]  「同席的有一人聽見這話,就對耶穌說」
[00:03:46.840 --> 00:03:51.920]  「在神國裡吃飯的有福了,耶穌對他說」
[00:03:51.920 --> 00:03:56.360]  「有一人擺設大延值,請了許多人」
[00:03:56.360 --> 00:03:58.560]  要坐直的時候
[00:03:58.560 --> 00:04:02.040]  「打發服人去到所請的人說」
[00:04:02.040 --> 00:04:05.040]  「請來吧,樣樣都齊備了」
[00:04:05.040 --> 00:04:09.000]  「眾人一口同音地推辭,頭一個說」
[00:04:09.040 --> 00:04:12.120]  「我買了一塊地,必須去看看」
[00:04:12.120 --> 00:04:14.280]  「請你准我辭了」
[00:04:14.280 --> 00:04:17.640]  「又有一個說,我買了五對牛」
[00:04:17.640 --> 00:04:21.080]  「要去試一試,請你准我辭了」
[00:04:21.080 --> 00:04:26.320]  「又有一個說,我才娶了妻,所以不能許」
[00:04:26.320 --> 00:04:30.280]  「那僕人會來,把這事告訴主人」
[00:04:30.280 --> 00:04:33.200]  「家主就動怒,對僕人說」
[00:04:33.200 --> 00:04:36.280]  「快出去,到城裡大街小巷」
[00:04:36.320 --> 00:04:41.320]  「令那貧窮的、殘廢的、乞眼的、渴退的來」
[00:04:41.320 --> 00:04:44.000]  「僕人說,主啊,你所吩咐的」
[00:04:44.000 --> 00:04:46.480]  「已經辦了,還有空座」
[00:04:46.480 --> 00:04:48.280]  「主人對僕人說」
[00:04:48.280 --> 00:04:51.240]  「你出去到路上和尼巴那裡」
[00:04:51.240 --> 00:04:54.840]  「勉強人進來,坐滿我的屋子」
[00:04:54.840 --> 00:04:58.280]  「我告訴你,先前所請的人」
[00:04:58.280 --> 00:05:01.120]  「沒有一個能得償我們」
[00:05:01.120 --> 00:05:02.480]  「讓我們一起祈禱」
[00:05:03.480 --> 00:05:07.960]  「求主幫助我們,能夠領受祢的說話、祢的吩咐」
[00:05:07.960 --> 00:05:11.600]  「讓我們從心地回應祢給我們的使命」
[00:05:11.600 --> 00:05:14.040]  「祈禱奉主耶穌基督,明知祈求」
[00:05:14.040 --> 00:05:14.800]  「阿們」
[00:05:14.800 --> 00:05:17.480]  看看這段經文發生甚麼事
[00:05:17.480 --> 00:05:18.760]  先看看背景
[00:05:18.760 --> 00:05:22.240]  其實耶穌說大延殖的比喻時
[00:05:22.240 --> 00:05:28.520]  耶穌本身都是在延殖或是飯局裡
[00:05:28.520 --> 00:05:31.200]  同樣在第14章第一節說
[00:05:31.240 --> 00:05:34.840]  耶穌身處現實的延殖是怎樣的呢
[00:05:34.840 --> 00:05:36.600]  時間是安息日
[00:05:36.600 --> 00:05:38.120]  在安息日裡
[00:05:38.120 --> 00:05:39.240]  地點在哪裡呢
[00:05:39.240 --> 00:05:41.800]  在法利塞人首領的家裡
[00:05:41.800 --> 00:05:46.440]  這個法利塞人首領請了耶穌到他家作客
[00:05:46.440 --> 00:05:53.640]  不過似乎這一場不是很開心、很歡迎、很喜慶的宴會
[00:05:53.640 --> 00:05:55.800]  為甚麼呢?因為經文這樣說
[00:05:55.800 --> 00:05:59.000]  經文說他們窺探他
[00:05:59.040 --> 00:06:04.920]  延殖裡的一群法利塞人或是宗教領袖在窺探耶穌
[00:06:04.920 --> 00:06:06.400]  窺探是甚麼意思呢?
[00:06:06.400 --> 00:06:07.800]  窺探在原文來說
[00:06:07.800 --> 00:06:09.000]  要解釋的話
[00:06:09.000 --> 00:06:12.680]  是陰謀地觀察、等待機會
[00:06:12.680 --> 00:06:15.240]  等甚麼呢?為甚麼要窺探他呢?
[00:06:15.240 --> 00:06:17.160]  因為當時耶穌說
[00:06:17.160 --> 00:06:18.600]  現在是第14章
[00:06:18.600 --> 00:06:20.160]  在第1至13章
[00:06:20.160 --> 00:06:22.960]  耶穌已經行了很多神蹟騎士
[00:06:22.960 --> 00:06:25.880]  當時耶穌在他們的社區裡
[00:06:25.880 --> 00:06:26.640]  已經深…
[00:06:26.640 --> 00:06:28.000]  會,不要緊
[00:06:28.040 --> 00:06:32.280]  已經深受民眾的愛戴和歡迎
[00:06:32.280 --> 00:06:35.160]  一出來就說「耶穌,你治我吧」
[00:06:35.160 --> 00:06:40.600]  於是耶穌的影響力甚至威脅了這群宗教領袖的權威
[00:06:40.600 --> 00:06:41.600]  為甚麼呢?
[00:06:41.600 --> 00:06:43.040]  宗教領袖當時是做甚麼?
[00:06:43.040 --> 00:06:46.280]  他們就是治治、教導、行神蹟
[00:06:46.280 --> 00:06:48.600]  但是耶穌比他們更厲害
[00:06:48.600 --> 00:06:51.320]  他威脅了這群宗教領袖
[00:06:51.320 --> 00:06:55.320]  所以這群宗教領袖其實是在延殖裡
[00:06:55.320 --> 00:06:56.720]  等候機會
[00:06:56.760 --> 00:06:59.040]  等候耶穌犯錯的時候
[00:06:59.040 --> 00:07:00.560]  等候祂失禮的時候
[00:07:00.560 --> 00:07:02.200]  然後唱衰祂
[00:07:02.200 --> 00:07:03.440]  要等候祂痛腳
[00:07:03.440 --> 00:07:04.800]  摧毀祂的人氣
[00:07:04.800 --> 00:07:08.240]  哇,在做這件陰謀的飯局
[00:07:08.240 --> 00:07:09.680]  我想言之
[00:07:09.680 --> 00:07:15.240]  耶穌在這餐飯局裡的氣氛下
[00:07:15.240 --> 00:07:17.040]  應該吃這餐飯
[00:07:17.040 --> 00:07:19.640]  我們所謂的「背脊骨落」
[00:07:19.640 --> 00:07:22.440]  坐著,每個人都在看著我
[00:07:22.440 --> 00:07:26.480]  不過其實耶穌在這餐飯裡也不甘示弱
[00:07:26.520 --> 00:07:30.280]  祂在整餐飯局裡也相當強勢
[00:07:30.280 --> 00:07:31.680]  在十四章裡
