
[00:00:00.000 --> 00:00:02.000]  鼎姐妹平安
[00:00:02.000 --> 00:00:05.000]  感恩今晚我們能夠再次回來教會當中
[00:00:05.000 --> 00:00:08.000]  參加我們每個月一次的教會默想禱告會
[00:00:08.000 --> 00:00:10.000]  還記得上個月嗎?
[00:00:10.000 --> 00:00:12.000]  打風取消了
[00:00:12.000 --> 00:00:14.000]  所以不是每一次都有機會
[00:00:14.000 --> 00:00:18.000]  能夠珍惜每一次能夠回到主的殿
[00:00:18.000 --> 00:00:19.000]  不單有鼎姐妹
[00:00:19.000 --> 00:00:21.000]  也有上帝的話語陪伴著我們
[00:00:21.000 --> 00:00:23.000]  我們今天繼續是今年的主題
[00:00:23.000 --> 00:00:28.000]  「讓主陪你走過情緒的高低」
[00:00:28.000 --> 00:00:32.000]  今個月的主題就是「從憤怒到平和寬容」
[00:00:32.000 --> 00:00:36.000]  憤怒和寬容可能是很難連結在一起
[00:00:36.000 --> 00:00:38.000]  靠人的力量確實是很難
[00:00:38.000 --> 00:00:41.000]  但我們知道唯有靠著主
[00:00:41.000 --> 00:00:44.000]  能夠慢慢感受到心中的憤怒
[00:00:44.000 --> 00:00:47.000]  然後最後好像待會我們唱一首詩歌
[00:00:47.000 --> 00:00:49.000]  「傳遞至高是我主」
[00:00:49.000 --> 00:00:51.000]  到最後最後我們能夠領受
[00:00:51.000 --> 00:00:56.000]  從神賜下那份寬容和饒恕
[00:00:56.000 --> 00:00:58.000]  今天我們會繼續有禱告聖言
[00:00:58.000 --> 00:00:59.000]  待會Erica牧師會帶我們
[00:00:59.000 --> 00:01:01.000]  透過聖經讓你慢慢慢慢
[00:01:01.000 --> 00:01:03.000]  如何感受到心中的憤怒
[00:01:03.000 --> 00:01:04.000]  然後去到寬容
[00:01:04.000 --> 00:01:07.000]  但開始的時候讓我們定精在上帝身上
[00:01:07.000 --> 00:01:08.000]  我們一起起來吧
[00:01:08.000 --> 00:01:09.000]  我們同唱一首詩歌
[00:01:09.000 --> 00:01:11.000]  「傳遞至高是我主」
[00:01:11.000 --> 00:01:14.000]  求神聖的靈福興我們
[00:01:14.000 --> 00:01:16.000]  讓我們在艱難當中
[00:01:16.000 --> 00:01:17.000]  在困局裡
[00:01:17.000 --> 00:01:20.000]  我們在祂的翅膀裡經歷這份恩典
[00:01:20.000 --> 00:01:23.000]  讓我們在混亂當中
[00:01:23.000 --> 00:01:25.000]  在艱難當中都去讚美我們的主
[00:01:25.000 --> 00:01:28.000]  願您耐掃聖
[00:01:28.000 --> 00:01:33.000]  心顯眾讚歌聲
[00:01:33.000 --> 00:01:37.000]  投在您的翅膀
[00:01:37.000 --> 00:01:40.000]  願您是人救情
[00:01:40.000 --> 00:01:41.000]  願永耀歸主
[00:01:41.000 --> 00:01:45.000]  願永耀歸主
[00:01:45.000 --> 00:01:49.000]  高唱眾讚新歌
[00:01:49.000 --> 00:01:53.000]  琴和影失守明
[00:01:53.000 --> 00:01:56.000]  樂運歌聲齊河
[00:01:56.000 --> 00:02:01.000]  傳遞至高是我主
[00:02:01.000 --> 00:02:05.000]  各邦一致忠揚
[00:02:05.000 --> 00:02:10.000]  揚這歌盡獻主
[00:02:10.000 --> 00:02:13.000]  榮光高照諸天
[00:02:13.000 --> 00:02:19.000]  慈哀達到窮窮處
[00:02:19.000 --> 00:02:26.000]  因此信實並恃下寬容
[00:02:26.000 --> 00:02:30.000]  遙恕願您耐掃聖
[00:02:30.000 --> 00:02:36.000]  願您耐掃聖
[00:02:36.000 --> 00:02:40.000]  心顯眾讚歌聲
[00:02:40.000 --> 00:02:44.000]  投在您的翅膀
[00:02:44.000 --> 00:02:48.000]  願您是人救情
[00:02:48.000 --> 00:02:52.000]  願永耀歸主
[00:02:52.000 --> 00:02:56.000]  高唱眾讚新歌
[00:02:56.000 --> 00:03:00.000]  琴和影失守明
[00:03:00.000 --> 00:03:03.000]  樂運歌聲齊河
[00:03:03.000 --> 00:03:08.000]  傳遞至高是我主
[00:03:08.000 --> 00:03:12.000]  各邦一致忠揚
[00:03:12.000 --> 00:03:16.000]  揚這歌盡獻主
[00:03:16.000 --> 00:03:20.000]  榮光高照諸天
[00:03:20.000 --> 00:03:25.000]  慈哀達到窮窮處
[00:03:25.000 --> 00:03:32.000]  因此信實並恃下寬容
