
[00:00:00.000 --> 00:00:03.000]  早晨
[00:00:03.000 --> 00:00:07.000]  Hello 我是兒童部傳道童工Wendy
[00:00:07.000 --> 00:00:11.000]  很開心今天在這裡和大家一起敬拜主
[00:00:11.000 --> 00:00:16.000]  和我們一起聽神的道 神的話的時間
[00:00:16.000 --> 00:00:22.000]  今天的題目叫做擁抱神給每個人的自由
[00:00:22.000 --> 00:00:29.000]  我們會看經文在新約聖經的羅馬書七章十四至二十五節
[00:00:29.000 --> 00:00:33.000]  我想問在座有沒有看過羅馬書
[00:00:33.000 --> 00:00:37.000]  小小的舉手都可以
[00:00:37.000 --> 00:00:40.000]  有有有 如果沒有看過就對了
[00:00:40.000 --> 00:00:48.000]  今天有機會聽聽羅馬書其中一段經文是說什麼呢
[00:00:48.000 --> 00:00:54.000]  羅馬書是什麼時候寫成的呢
[00:00:54.000 --> 00:00:56.000]  不知道大家知不知道呢
[00:00:56.000 --> 00:01:00.000]  原來是一件很重要的事件
[00:01:00.000 --> 00:01:05.000]  這件事件的發生在人類歷史中
[00:01:05.000 --> 00:01:13.000]  分出了公元前和公元後這兩個大時期
[00:01:13.000 --> 00:01:19.000]  公元前是耶穌出生之前
[00:01:19.000 --> 00:01:23.000]  公元後是耶穌出生之後
[00:01:23.000 --> 00:01:29.000]  這本羅馬書是由保羅 使徒保羅
[00:01:29.000 --> 00:01:32.000]  他是一個基督徒 他所寫的
[00:01:32.000 --> 00:01:34.000]  這本書是什麼時候寫成的呢
[00:01:34.000 --> 00:01:37.000]  就是公元後的三十多年寫成的
[00:01:37.000 --> 00:01:42.000]  就是耶穌出生之後三十多年就寫成了羅馬書
[00:01:42.000 --> 00:01:46.000]  這本書為何這麼重要呢
[00:01:46.000 --> 00:01:50.000]  除了在人類歷史中有公元前後的分別
[00:01:50.000 --> 00:01:52.000]  在這個特別的時期之外
[00:01:52.000 --> 00:02:03.000]  這本書是關乎人類的生命 死亡 還有復活的
[00:02:03.000 --> 00:02:08.000]  但這本書是在哪裡寫成的呢
[00:02:08.000 --> 00:02:14.000]  羅馬書固然是在羅馬帝國的時期
[00:02:14.000 --> 00:02:16.000]  公元後第一個世紀
[00:02:16.000 --> 00:02:20.000]  羅馬的版圖是很大的
[00:02:20.000 --> 00:02:22.000]  你讀歷史可能也讀過
[00:02:22.000 --> 00:02:25.000]  我不知道中紀會讀到羅馬的歷史
[00:02:25.000 --> 00:02:27.000]  是中紀 請問
[00:02:27.000 --> 00:02:29.000]  因為我太多年前了 忘記了
[00:02:29.000 --> 00:02:33.000]  中紀啊 中……讀了什麼 中一啊
[00:02:33.000 --> 00:02:35.000]  中一也有讀啊 哇 厲害厲害
[00:02:35.000 --> 00:02:36.000]  有少許印象
[00:02:36.000 --> 00:02:40.000]  原來在羅馬的時期有很多東西看
[00:02:40.000 --> 00:02:46.000]  有哲學 有很多文學
[00:02:46.000 --> 00:02:54.000]  羅馬國家頒布了很多命令
[00:02:54.000 --> 00:02:59.000]  當時羅馬人也有很多東西看 很豐富
[00:02:59.000 --> 00:03:03.000]  但羅馬書只是在羅馬版圖中
[00:03:03.000 --> 00:03:06.000]  一個很偏遠很偏遠的山卡拉的地方
[00:03:06.000 --> 00:03:10.000]  在猶大省寫成的
[00:03:10.000 --> 00:03:13.000]  所以根本沒有人去看
[00:03:13.000 --> 00:03:16.000]  山卡拉的地方 而且不是羅馬人
[00:03:16.000 --> 00:03:18.000]  也不是羅馬的軍王官員寫的
[00:03:18.000 --> 00:03:22.000]  或者是哲學家 文學家寫的
[00:03:22.000 --> 00:03:23.000]  誰有空去看呢
[00:03:23.000 --> 00:03:27.000]  但在一個這麼小的地方
[00:03:27.000 --> 00:03:29.000]  在羅馬帝國版圖中
[00:03:29.000 --> 00:03:33.000]  在一個偏遠的猶大省寫了一本書
[00:03:33.000 --> 00:03:36.000]  雖然沒有人會去留意
[00:03:36.000 --> 00:03:38.000]  羅馬人也很忙
[00:03:38.000 --> 00:03:42.000]  有自己的生活 有自己的消閒
[00:03:42.000 --> 00:03:45.000]  或者坐在廣場上討論人生哲理
[00:03:45.000 --> 00:03:47.000]  很忙 根本沒有人留意到
[00:03:47.000 --> 00:03:50.000]  這是什麼羅馬書
[00:03:50.000 --> 00:03:52.000]  也不知道是什麼
[00:03:52.000 --> 00:03:59.000]  但對於當時羅馬書的作者保羅
[00:03:59.000 --> 00:04:02.000]  他可能寫完書的時候寄信
[00:04:02.000 --> 00:04:04.000]  寄到羅馬教會
[00:04:04.000 --> 00:04:06.000]  羅馬教會也沒有空理會
[00:04:06.000 --> 00:04:08.000]  說現在寄居在羅馬帝國
[00:04:08.000 --> 00:04:10.000]  也很緊張羅馬發生了什麼事
[00:04:10.000 --> 00:04:15.000]  留意一下有沒有守住羅馬的規矩
[00:04:15.000 --> 00:04:18.000]  羅馬書先放在一旁
[00:04:18.000 --> 00:04:19.000]  也未必去看
[00:04:19.000 --> 00:04:24.000]  但原來當時羅馬書是寫給誰的呢
[00:04:24.000 --> 00:04:28.000]  當時在猶大省山卡拉的地方
[00:04:28.000 --> 00:04:31.000]  有一群已經信了耶穌的猶太教徒
[00:04:31.000 --> 00:04:34.000]  他們本身只是信猶太教
[00:04:34.000 --> 00:04:36.000]  但因為保羅的傳道下
[00:04:36.000 --> 00:04:39.000]  他們相信了耶穌基督
[00:04:39.000 --> 00:04:42.000]  公元後的時代開始
[00:04:42.000 --> 00:04:43.000]  第一世紀
[00:04:43.000 --> 00:04:45.000]  他們認識了耶穌基督
[00:04:45.000 --> 00:04:48.000]  不單止當時的猶太人信了耶穌
[00:04:48.000 --> 00:04:50.000]  還有什麼人呢
[00:04:50.000 --> 00:04:54.000]  我們經常說這是什麼帝國
[00:04:54.000 --> 00:04:55.000]  羅馬帝國
[00:04:55.000 --> 00:04:59.000]  當然是非猶太人
[00:04:59.000 --> 00:05:01.000]  很多羅馬人
[00:05:01.000 --> 00:05:04.000]  來到羅馬寄居的人
[00:05:04.000 --> 00:05:09.000]  他們相信了耶穌基督
[00:05:09.000 --> 00:05:11.000]  保羅寫了羅馬書
[00:05:11.000 --> 00:05:15.000]  去羅馬教會寫給猶太教的信徒
[00:05:15.000 --> 00:05:18.000]  寫給這些愛邦人的信徒
[00:05:18.000 --> 00:05:23.000]  告訴他們耶穌基督是好消息
[00:05:23.000 --> 00:05:28.000]  當時猶太教還未信耶穌之前
[00:05:28.000 --> 00:05:32.000]  他們有自己的宗教猶太教
[00:05:32.000 --> 00:05:34.000]  他們普遍的看法是
[00:05:34.000 --> 00:05:38.000]  相信耶和華頒給他們的律法
[00:05:38.000 --> 00:05:40.000]  頒給摩西的律法
[00:05:40.000 --> 00:05:41.000]  對他們來說
[00:05:41.000 --> 00:05:44.000]  比當時的羅馬命令
[00:05:44.000 --> 00:05:47.000]  羅馬的規條還要重要
[00:05:47.000 --> 00:05:50.000]  我們看看這個律法的字是什麼
[00:05:50.000 --> 00:05:54.000]  可不可以跟我一起試試讀
[00:05:54.000 --> 00:05:55.000]  下面有個拼音的
[00:05:55.000 --> 00:05:57.000]  T O E 是什麼呢
[00:05:57.000 --> 00:05:58.000]  你也有的
[00:05:58.000 --> 00:05:59.000]  我也有的
[00:05:59.000 --> 00:06:00.000]  腳趾
[00:06:00.000 --> 00:06:03.000]  Tora
[00:06:03.000 --> 00:06:06.000]  英文的拼音是Tora
[00:06:06.000 --> 00:06:10.000]  希伯來文的讀音是Tora
[00:06:10.000 --> 00:06:11.000]  我們一起試試讀
[00:06:11.000 --> 00:06:13.000]  Tora
[00:06:13.000 --> 00:06:15.000]  對的 多謝你
[00:06:15.000 --> 00:06:16.000]  Tora
[00:06:16.000 --> 00:06:18.000]  Tora在當時來說
[00:06:18.000 --> 00:06:21.000]  對一班猶太人來說
[00:06:21.000 --> 00:06:24.000]  Tora 神的律法
[00:06:24.000 --> 00:06:29.000]  比羅馬帝國頒布的律法還要重要
[00:06:29.000 --> 00:06:31.000]  或者規例
[00:06:31.000 --> 00:06:33.000]  或者種種的條文
[00:06:33.000 --> 00:06:36.000]  因為對猶太人來說
[00:06:36.000 --> 00:06:39.000]  他們覺得自己是上帝的子民
[00:06:39.000 --> 00:06:41.000]  上帝揀選了他們
[00:06:41.000 --> 00:06:42.000]  覺得自己很厲害
[00:06:42.000 --> 00:06:44.000]  我們的Tora是無敵的
[00:06:44.000 --> 00:06:47.000]  我們要跟其他民族不同
[00:06:47.000 --> 00:06:52.000]  所以我們要好好地去閱讀Tora
[00:06:52.000 --> 00:06:54.000]  這個神的律法
[00:06:54.000 --> 00:06:58.000]  就是摩西在西乃山領受神
[00:06:58.000 --> 00:07:04.000]  給予選民的引導和指引
[00:07:04.000 --> 00:07:06.000]  告訴他們在出埃及之後
[00:07:06.000 --> 00:07:08.000]  他們如何過新的生活
[00:07:08.000 --> 00:07:10.000]  在出埃及的時候
[00:07:10.000 --> 00:07:12.000]  他們是奴隸
[00:07:12.000 --> 00:07:13.000]  但來到羅馬帝國
[00:07:13.000 --> 00:07:16.000]  這個這麼小的山旮旯地方
[00:07:16.000 --> 00:07:18.000]  就是他們摩國之後
[00:07:18.000 --> 00:07:23.000]  他們仍然很需要依賴自己的Tora
[00:07:23.000 --> 00:07:25.000]  去生存和生活
[00:07:25.000 --> 00:07:27.000]  因為這是他們唯一擁有
[00:07:27.000 --> 00:07:29.000]  很有安全感
[00:07:29.000 --> 00:07:31.000]  亦能讓他們知道
[00:07:31.000 --> 00:07:33.000]  神仍然沒有放棄他們
[00:07:33.000 --> 00:07:35.000]  是跟他們在一起的
[00:07:35.000 --> 00:07:39.000]  但保羅寫這本書的時候
