
[00:00:00.000 --> 00:00:02.000]  大英姐妹平安
[00:00:02.000 --> 00:00:06.600]  還有兩個星期就是農曆新年
[00:00:06.600 --> 00:00:08.600]  今天能夠回來教會
[00:00:08.600 --> 00:00:10.000]  一同分享神的話語
[00:00:10.000 --> 00:00:11.000]  好得無比
[00:00:11.000 --> 00:00:12.000]  是不是?
[00:00:12.000 --> 00:00:13.000]  是呀
[00:00:13.000 --> 00:00:15.600]  在街上已經看到很多新年裝飾
[00:00:15.600 --> 00:00:18.000]  很多人已經開始準備過年
[00:00:18.000 --> 00:00:20.000]  不知道你清潔了家裡沒有?
[00:00:20.000 --> 00:00:23.400]  又或者你去買賀年食品沒有?
[00:00:23.400 --> 00:00:25.000]  有新衣新鞋
[00:00:25.000 --> 00:00:26.000]  我記得小朋友的時候
[00:00:26.000 --> 00:00:29.000]  過年爸爸媽媽都會準備
[00:00:29.000 --> 00:00:31.000]  讓我們可以買新衣新鞋
[00:00:31.000 --> 00:00:32.000]  很好
[00:00:32.000 --> 00:00:33.000]  所以我很好奇
[00:00:33.000 --> 00:00:35.000]  想知道香港人近年
[00:00:35.000 --> 00:00:37.000]  究竟做些什麼事呢?
[00:00:37.000 --> 00:00:38.000]  在過年的時候
[00:00:38.000 --> 00:00:40.000]  我在互聯網上
[00:00:40.000 --> 00:00:44.000]  看到十大新年必做的事
[00:00:44.000 --> 00:00:50.000]  頭三樣就是去旅行
[00:00:50.000 --> 00:00:51.000]  行大運
[00:00:51.000 --> 00:00:53.000]  或者是行年宵
[00:00:53.000 --> 00:00:56.000]  我相信大部分人都會做
[00:00:56.000 --> 00:00:58.000]  特別在我看到第七項
[00:00:58.000 --> 00:01:01.000]  有人會和阿姨見面
[00:01:01.000 --> 00:01:03.000]  一起去上頭炷香
[00:01:03.000 --> 00:01:07.000]  這個阿姨是姓夏的
[00:01:07.000 --> 00:01:12.000]  原來近年過年的活動
[00:01:12.000 --> 00:01:14.000]  都很特別
[00:01:14.000 --> 00:01:20.000]  不知道這是不是你過年的事呢?
[00:01:20.000 --> 00:01:23.000]  如有類同實屬巧合
[00:01:23.000 --> 00:01:26.000]  過年一般人都會求什麼呢?
[00:01:26.000 --> 00:01:28.000]  我相信無非都是求好運
[00:01:28.000 --> 00:01:31.000]  或者求健康、學業、事業
[00:01:31.000 --> 00:01:34.000]  或者求姻緣、求子孫
[00:01:34.000 --> 00:01:36.000]  甚至乎求財
[00:01:36.000 --> 00:01:38.000]  基督徒都會求平安
[00:01:38.000 --> 00:01:40.000]  和開心喜樂
[00:01:40.000 --> 00:01:43.000]  作為基督徒的你
[00:01:43.000 --> 00:01:46.000]  是不是就是求這些呢?
[00:01:46.000 --> 00:01:48.000]  我們正道之先
[00:01:48.000 --> 00:01:50.000]  我們一起同心同意
[00:01:50.000 --> 00:01:53.000]  創造天地萬物的主
[00:01:53.000 --> 00:01:54.000]  獨一的神
[00:01:54.000 --> 00:01:57.000]  感謝你賜下救主耶穌基督
[00:01:57.000 --> 00:01:59.000]  使人能夠恩信耶穌
[00:01:59.000 --> 00:02:01.000]  得生命和你親近
[00:02:01.000 --> 00:02:03.000]  關係得以復和
[00:02:03.000 --> 00:02:05.000]  求主你賜福以下時間
[00:02:05.000 --> 00:02:09.000]  讓所講和所聽的人同夢祝福
[00:02:09.000 --> 00:02:12.000]  祈禱賴奉救主耶穌基督之名祈求
[00:02:12.000 --> 00:02:13.000]  阿們
