
[00:00:00.000 --> 00:00:02.000]  頂姐妹晚安
[00:00:02.000 --> 00:00:03.000]  晚安
[00:00:03.000 --> 00:00:06.000]  我們晚堂的崇拜講道
[00:00:06.000 --> 00:00:07.000]  不知道大家是否記得
[00:00:07.000 --> 00:00:10.000]  我們由今年的年頭
[00:00:10.000 --> 00:00:12.000]  1月7日開始
[00:00:12.000 --> 00:00:14.000]  我們就用一個題目
[00:00:14.000 --> 00:00:16.000]  叫做「重建之恩」
[00:00:16.000 --> 00:00:20.000]  成為我們週六晚堂崇拜的宣講題目
[00:00:20.000 --> 00:00:24.000]  我想大家都記得應該是講哪兩卷書吧
[00:00:24.000 --> 00:00:26.000]  記得嗎?
[00:00:26.000 --> 00:00:27.000]  應該記得吧
[00:00:27.000 --> 00:00:30.000]  是講以斯拉記和尼希米記
[00:00:30.000 --> 00:00:33.000]  來到今天這個崇拜講道
[00:00:33.000 --> 00:00:36.000]  已經是最後一次的系列講道
[00:00:36.000 --> 00:00:40.000]  一共講了21次的講道
[00:00:40.000 --> 00:00:43.000]  講完兩卷書卷
[00:00:43.000 --> 00:00:45.000]  很感恩透過晚堂
[00:00:45.000 --> 00:00:49.000]  眾教牧童宮很衷心的預備和宣講
[00:00:49.000 --> 00:00:52.000]  上帝藉著這兩位
[00:00:52.000 --> 00:00:53.000]  以斯拉和尼希米
[00:00:53.000 --> 00:00:55.000]  這兩個很衷心的僕人
[00:00:55.000 --> 00:01:00.000]  在以色列人裏進行一個很重要的重建工作
[00:01:00.000 --> 00:01:02.000]  透過他們的說話
[00:01:02.000 --> 00:01:05.000]  令我們生命裏有很多提醒
[00:01:05.000 --> 00:01:07.000]  我們相信昔日
[00:01:07.000 --> 00:01:09.000]  以斯拉和尼希米的上帝
[00:01:09.000 --> 00:01:15.000]  依然是我們今天所信靠的上帝
[00:01:15.000 --> 00:01:19.000]  我們也相信上帝仍然在這個世代裏
[00:01:19.000 --> 00:01:21.000]  藉著我們一群屬神的子民
[00:01:21.000 --> 00:01:25.000]  去建立他們在地上的工作
[00:01:25.000 --> 00:01:30.000]  接下來的晚堂講道將會有些不同
[00:01:30.000 --> 00:01:33.000]  這次是最後一章的尼希米記
[00:01:33.000 --> 00:01:35.000]  第十三章的講道
[00:01:35.000 --> 00:01:41.000]  接下來我們會在9月30日至12月23日
[00:01:41.000 --> 00:01:43.000]  週六晚堂崇拜裏
[00:01:43.000 --> 00:01:45.000]  我們會用七篇詩篇
[00:01:45.000 --> 00:01:48.000]  去教導我們透過詩篇的作者
[00:01:48.000 --> 00:01:53.000]  去反思我們如何過一個敬拜的人生
[00:01:53.000 --> 00:01:59.000]  希望大家可以繼續在晚堂崇拜裏學習
[00:01:59.000 --> 00:02:01.000]  透過這七篇詩篇去學習
[00:02:01.000 --> 00:02:03.000]  如何過一個敬拜的人生
[00:02:03.000 --> 00:02:06.000]  這個崇拜設計有一個特點
[00:02:06.000 --> 00:02:09.000]  就是丹尼爾牧師和他的團隊
[00:02:09.000 --> 00:02:16.000]  專門為這七篇詩篇製作了七首詩歌
[00:02:16.000 --> 00:02:21.000]  這七首詩歌是希望我們在崇拜聽道之前
[00:02:21.000 --> 00:02:24.000]  我們先透過這七首詩歌
[00:02:24.000 --> 00:02:29.000]  可以去預備我們的心靈去聽詩篇的訊息
[00:02:29.000 --> 00:02:31.000]  接下來我們會告訴大家
[00:02:31.000 --> 00:02:36.000]  如何可以聽到這七首詩篇的詩歌
[00:02:36.000 --> 00:02:41.000]  大家可以繼續留意我們晚堂崇拜的一些報告
[00:02:41.000 --> 00:02:44.000]  在今天進入經文之前
[00:02:44.000 --> 00:02:46.000]  我們一起有一個禱告
[00:02:46.000 --> 00:02:47.000]  我們同心祈禱
[00:02:47.000 --> 00:02:48.000]  親愛的天父
[00:02:48.000 --> 00:02:54.000]  感謝你過去透過以斯拉記和尼希米記兩卷書卷
[00:02:54.000 --> 00:02:59.000]  給我們眾人在我們的生命裏有很多提醒
[00:02:59.000 --> 00:03:02.000]  我們深信當日你透過你的僕人
[00:03:02.000 --> 00:03:08.000]  在你的呼召群體裏進行一個重建的工作
[00:03:08.000 --> 00:03:10.000]  今日我們都相信你透過你的說話
[00:03:10.000 --> 00:03:13.000]  在我們的生命裏建立我們
[00:03:13.000 --> 00:03:19.000]  以致我們今天能夠成為你在地上的一個見證
[00:03:19.000 --> 00:03:21.000]  願你今日繼續幫助我們
[00:03:21.000 --> 00:03:23.000]  透過尼希米記的最後一章
[00:03:23.000 --> 00:03:25.000]  仍然跟我們說話
[00:03:25.000 --> 00:03:28.000]  並且幫助我們願意去進行
[00:03:28.000 --> 00:03:31.000]  立志去過一個為你擺上的人生
[00:03:31.000 --> 00:03:32.000]  我們以上禱告
[00:03:32.000 --> 00:03:33.000]  是奉靠耶穌基督
[00:03:33.000 --> 00:03:34.000]  得聖名字
[00:03:34.000 --> 00:03:35.000]  祈求
[00:03:35.000 --> 00:03:36.000]  阿門
[00:03:36.000 --> 00:03:38.000]  中國人有一句說話
[00:03:38.000 --> 00:03:40.000]  學好就三年
[00:03:40.000 --> 00:03:43.000]  但學壞要多久?
[00:03:43.000 --> 00:03:44.000]  三天
[00:03:44.000 --> 00:03:46.000]  其實我覺得不用三天
[00:03:46.000 --> 00:03:50.000]  可能學壞三個小時就可以學壞
[00:03:50.000 --> 00:03:53.000]  其實這句說話我覺得是挺真實的
[00:03:53.000 --> 00:03:55.000]  學好是真的很難
[00:03:55.000 --> 00:03:57.000]  學壞是真的很快
[00:03:57.000 --> 00:04:00.000]  我不知道大家的情況是怎樣
[00:04:00.000 --> 00:04:03.000]  我們經常都教導牧者
[00:04:03.000 --> 00:04:08.000]  弟兄姊妹你們要每一天建立一個好的靈修習慣
[00:04:08.000 --> 00:04:11.000]  這個好的習慣是否很容易建立呢?
[00:04:11.000 --> 00:04:13.000]  也不容易
[00:04:13.000 --> 00:04:18.000]  但如果叫大家每天回家煲兩小時劇
[00:04:18.000 --> 00:04:20.000]  是不用叫的
[00:04:20.000 --> 00:04:23.000]  大家自然就會回家做
[00:04:23.000 --> 00:04:27.000]  所以其實我們人的弱點或罪性
[00:04:27.000 --> 00:04:34.000]  很難叫我們建立一個對我們有益的習慣
[00:04:34.000 --> 00:04:37.000]  但不好的習慣我們很容易做
