
[00:00:00.000 --> 00:00:02.000]  各位平安
[00:00:02.000 --> 00:00:06.000]  可以再次相聚
[00:00:06.000 --> 00:00:08.000]  都是恩典
[00:00:08.000 --> 00:00:10.000]  好,先問問大家
[00:00:10.000 --> 00:00:12.000]  這是什麼字?
[00:00:12.000 --> 00:00:16.000]  你們這麼厲害?
[00:00:16.000 --> 00:00:18.000]  因為知道題目
[00:00:18.000 --> 00:00:20.000]  這是犯罪的罪字
[00:00:20.000 --> 00:00:22.000]  這是漢語
[00:00:22.000 --> 00:00:24.000]  漢語的罪
[00:00:24.000 --> 00:00:28.000]  是指捕魚用的網
[00:00:28.000 --> 00:00:30.000]  的確罪如
[00:00:30.000 --> 00:00:32.000]  罪如一張天羅地網
[00:00:32.000 --> 00:00:36.000]  捕捉人墮入罪網
[00:00:36.000 --> 00:00:38.000]  靈姐妹
[00:00:38.000 --> 00:00:42.000]  你今天可以如何慎防罪網?
[00:00:42.000 --> 00:00:44.000]  創世之初
[00:00:44.000 --> 00:00:46.000]  始早不小心
[00:00:46.000 --> 00:00:48.000]  不謹慎地墮入罪網
[00:00:48.000 --> 00:00:50.000]  我們一起
[00:00:50.000 --> 00:00:52.000]  看聖經創世記
[00:00:52.000 --> 00:00:56.000]  三章一至五節
[00:00:56.000 --> 00:00:58.000]  紅色字旁白由我來讀
[00:00:58.000 --> 00:01:00.000]  蛇說的話
[00:01:00.000 --> 00:01:02.000]  藍色的字請弟兄讀
[00:01:02.000 --> 00:01:04.000]  紅色的字誰來讀?
[00:01:04.000 --> 00:01:06.000]  真聰明
[00:01:06.000 --> 00:01:08.000]  我們來吧
[00:01:08.000 --> 00:01:10.000]  神所做的
[00:01:10.000 --> 00:01:12.000]  唯有蛇
[00:01:12.000 --> 00:01:16.000]  比田野一切的走獸更狡猾
[00:01:16.000 --> 00:01:18.000]  蛇對女人說
[00:01:18.000 --> 00:01:20.000]  神彼此真說
[00:01:20.000 --> 00:01:22.000]  你不樂聽
[00:01:22.000 --> 00:01:24.000]  如何讓我
[00:01:24.000 --> 00:01:26.000]  受罪嗎?
[00:01:26.000 --> 00:01:28.000]  女人對蛇說
[00:01:28.000 --> 00:01:30.000]  願眾說上的歌詞
[00:01:30.000 --> 00:01:32.000]  我們都可以聽
[00:01:32.000 --> 00:01:34.000]  只是願眾不肯
[00:01:34.000 --> 00:01:36.000]  學說的歌詞
[00:01:36.000 --> 00:01:38.000]  神不肯說
[00:01:38.000 --> 00:01:40.000]  你不夠吃
[00:01:40.000 --> 00:01:42.000]  教我
[00:01:42.000 --> 00:01:44.000]  現在令我死
[00:01:44.000 --> 00:01:46.000]  蛇對女人說
[00:01:46.000 --> 00:01:48.000]  你們不可以讓我死
[00:01:48.000 --> 00:01:50.000]  你們還在一日之間
[00:01:50.000 --> 00:01:52.000]  下次的法國開業
[00:01:52.000 --> 00:01:54.000]  你們不可以讓我死
[00:01:54.000 --> 00:01:56.000]  你們還在一日之間
[00:01:56.000 --> 00:01:58.000]  好,有一日
[00:01:58.000 --> 00:02:00.000]  在上帝栽種的伊甸園
[00:02:00.000 --> 00:02:02.000]  出現了一個新的角色
[00:02:02.000 --> 00:02:04.000]  他是誰?
[00:02:04.000 --> 00:02:06.000]  好聰明
[00:02:06.000 --> 00:02:08.000]  神所做的唯有蛇
[00:02:08.000 --> 00:02:12.000]  比田野一切的走獸更狡猾
[00:02:12.000 --> 00:02:14.000]  作者以全知的敘事角度
[00:02:14.000 --> 00:02:16.000]  引誡蛇的登場
[00:02:16.000 --> 00:02:18.000]  直接評論蛇是
[00:02:18.000 --> 00:02:20.000]  狡猾之王
[00:02:20.000 --> 00:02:22.000]  揭露他是大奸角
