
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,主內平安
[00:00:03.000 --> 00:00:08.000]  我來自普通話崇拜團隊
[00:00:08.000 --> 00:00:12.000]  即是華語崇拜團隊
[00:00:12.000 --> 00:00:18.000]  很感恩今天有機會和大家一起敬拜神
[00:00:18.000 --> 00:00:22.000]  一起分享神的話
[00:00:22.000 --> 00:00:25.000]  今天我不會用普通話來講
[00:00:25.000 --> 00:00:28.000]  不過我都鼓勵大家
[00:00:28.000 --> 00:00:31.000]  你可以學普通話
[00:00:31.000 --> 00:00:37.000]  給我們更多機會擴張警戒
[00:00:37.000 --> 00:00:39.000]  傳揚福音
[00:00:39.000 --> 00:00:44.000]  因為上帝給了我們很多機會
[00:00:44.000 --> 00:00:49.000]  大家都知道明天是什麼節日
[00:00:49.000 --> 00:00:51.000]  母親節
[00:00:51.000 --> 00:00:54.000]  大家在座有很多母親
[00:00:54.000 --> 00:00:59.000]  我祝所有母親節快樂
[00:00:59.000 --> 00:01:05.000]  也向所有作祖母的
[00:01:05.000 --> 00:01:09.000]  外婆的向你們致敬
[00:01:09.000 --> 00:01:14.000]  願上帝紀念你們過去為兒女
[00:01:14.000 --> 00:01:17.000]  為家庭所付出的勞苦
[00:01:17.000 --> 00:01:22.000]  願上帝大大的賜福給你們
[00:01:22.000 --> 00:01:28.000]  我也要祝福欠缺母愛的弟兄姊妹
[00:01:28.000 --> 00:01:31.000]  無論你們什麼原因
[00:01:31.000 --> 00:01:36.000]  使你們無法得到齊全的母愛
[00:01:36.000 --> 00:01:39.000]  我要奉主的命去祝福你們
[00:01:39.000 --> 00:01:41.000]  在主內
[00:01:41.000 --> 00:01:46.000]  神必定彌補你們過去所欠缺的愛
[00:01:46.000 --> 00:01:51.000]  甚至加倍的賜福給你們
[00:01:51.000 --> 00:01:55.000]  母親節提醒我們作兒女
[00:01:55.000 --> 00:01:59.000]  常常要孝順和敬愛母親
[00:01:59.000 --> 00:02:03.000]  對於失去母親的兒女
[00:02:03.000 --> 00:02:06.000]  藉著對母親的思念
[00:02:06.000 --> 00:02:12.000]  來表達對母親的懷念和感謝
[00:02:12.000 --> 00:02:18.000]  今天的講題就是「作母親的影響力」
[00:02:18.000 --> 00:02:21.000]  我想問問大家
[00:02:21.000 --> 00:02:24.000]  在座的弟兄姊妹
[00:02:24.000 --> 00:02:31.000]  你們是由媽媽邀請或帶你們來教會嗎?
[00:02:31.000 --> 00:02:33.000]  舉手
[00:02:33.000 --> 00:02:36.000]  這裡也有一些
[00:02:36.000 --> 00:02:38.000]  真是太好了
[00:02:38.000 --> 00:02:44.000]  有一項關於家庭靈性的研究發現
[00:02:44.000 --> 00:02:48.000]  基督徒較大的比例
[00:02:48.000 --> 00:02:50.000]  表示母親
[00:02:50.000 --> 00:02:52.000]  因為母親節
[00:02:52.000 --> 00:03:00.000]  母親要比父親在信仰裡有更大的影響力
[00:03:00.000 --> 00:03:03.000]  有人說
[00:03:03.000 --> 00:03:06.000]  每個成功男人的背後
[00:03:06.000 --> 00:03:12.000]  幾乎都有一位好的母親
[00:03:12.000 --> 00:03:14.000]  你們同意嗎?
[00:03:14.000 --> 00:03:16.000]  很多名人
[00:03:16.000 --> 00:03:17.000]  你們看看
[00:03:17.000 --> 00:03:19.000]  其實是的
[00:03:19.000 --> 00:03:22.000]  所以母親對兒女的影響
[00:03:22.000 --> 00:03:25.000]  是非常深遠的
[00:03:25.000 --> 00:03:28.000]  人生裡最美好的祝福
[00:03:28.000 --> 00:03:34.000]  就是有一位敬虔的母親
[00:03:34.000 --> 00:03:39.000]  而母親給孩子的最好的禮物
[00:03:39.000 --> 00:03:44.000]  也是成為一個敬虔愛主的母親
[00:03:44.000 --> 00:03:47.000]  好不好?
[00:03:47.000 --> 00:03:49.000]  所以弟兄姊妹
[00:03:49.000 --> 00:03:54.000]  你們看到我像個媽媽
[00:03:54.000 --> 00:04:01.000]  確實我是一位成年孩子的母親
[00:04:01.000 --> 00:04:08.000]  因此我特別留意聖經裡記載很多母親
[00:04:08.000 --> 00:04:10.000]  他們所言所行
[00:04:10.000 --> 00:04:12.000]  怎樣蒙神月
[00:04:12.000 --> 00:04:15.000]  也是值得我好好學習
[00:04:15.000 --> 00:04:20.000]  例如耶穌的母親是瑪利亞
[00:04:20.000 --> 00:04:23.000]  摩西的母親是約基比
[00:04:23.000 --> 00:04:28.000]  還有撒姆爾的母親是哈娜
[00:04:28.000 --> 00:04:31.000]  今天我們不會說所有母親
[00:04:31.000 --> 00:04:37.000]  我們會透過聖經提摩太后書一章五節
[00:04:37.000 --> 00:04:39.000]  和三章十四十五節
[00:04:39.000 --> 00:04:41.000]  我們一起來思想
[00:04:41.000 --> 00:04:46.000]  外祖母羅爾和母親有離基
[00:04:46.000 --> 00:04:50.000]  他們是怎樣影響提摩太太的呢?
[00:04:50.000 --> 00:04:56.000]  我們也要學習怎樣成為有影響力的母親
[00:04:56.000 --> 00:05:00.000]  可能有些弟兄姊妹在想
[00:05:00.000 --> 00:05:03.000]  我不是母親
[00:05:03.000 --> 00:05:06.000]  那我就不用聽這篇道
[00:05:06.000 --> 00:05:08.000]  我去對面吃早餐
[00:05:08.000 --> 00:05:10.000]  弟兄姊妹
[00:05:10.000 --> 00:05:17.000]  雖然在座的每一位並不是所有都是母親
[00:05:17.000 --> 00:05:20.000]  但是你是不是都認為
[00:05:20.000 --> 00:05:26.000]  每個基督徒都是別人的屬靈的孩子?
[00:05:26.000 --> 00:05:35.000]  並且你也可以成為別人的屬靈母親
[00:05:35.000 --> 00:05:39.000]  即是每個人都要聽
[00:05:39.000 --> 00:05:42.000]  不用走了
[00:05:42.000 --> 00:05:45.000]  給點反應來
[00:05:45.000 --> 00:05:49.000]  感謝我們一起學習
[00:05:49.000 --> 00:05:51.000]  我們在讀經之前
[00:05:51.000 --> 00:05:54.000]  我們一起去同心禱告
[00:05:54.000 --> 00:06:01.000]  親愛的天父上帝
[00:06:01.000 --> 00:06:05.000]  多謝祢賜下祢自己寶貴的說話
[00:06:05.000 --> 00:06:11.000]  為了讓我們生命被祢更新和改變
[00:06:11.000 --> 00:06:15.000]  讓我們的生命更加的像祢
[00:06:15.000 --> 00:06:19.000]  主啊,祢知道我們生命的狀況
[00:06:19.000 --> 00:06:24.000]  主求祢的聖靈光照我們的心
[00:06:24.000 --> 00:06:28.000]  幫助我們每一位弟兄姊妹
[00:06:28.000 --> 00:06:32.000]  在祢面前有謙卑受教的心
[00:06:32.000 --> 00:06:35.000]  去領受祢自己的說話
[00:06:35.000 --> 00:06:40.000]  並願意去遵行祢自己的教導
[00:06:40.000 --> 00:06:41.000]  主多謝祢
[00:06:41.000 --> 00:06:46.000]  我們就是這樣將以下的時間去交託給祢
[00:06:46.000 --> 00:06:47.000]  我們這樣禱告
[00:06:47.000 --> 00:06:50.000]  是奉主耶穌基督得性命治祈求
[00:06:50.000 --> 00:06:51.000]  阿們
[00:06:51.000 --> 00:06:55.000]  我們一起來讀出今天的《講道經文》
[00:06:55.000 --> 00:06:58.000]  就提摩太后書一章五節
[00:06:58.000 --> 00:07:01.000]  和三章十四十五節
[00:07:01.000 --> 00:07:02.000]  我們一起讀吧
[00:07:02.000 --> 00:07:03.000]  預備起
[00:07:03.000 --> 00:07:06.000]  「想道你心裡無謂之訊
[00:07:06.000 --> 00:07:10.000]  這訊是你外祖母來耳
[00:07:10.000 --> 00:07:13.000]  和你母親有利基心裡的
[00:07:13.000 --> 00:07:16.000]  我深信也在你的心裡
[00:07:16.000 --> 00:07:20.000]  但你所學習的所確信的
[00:07:20.000 --> 00:07:22.000]  要存在心裡
[00:07:22.000 --> 00:07:25.000]  因為你知道是跟誰學的
[00:07:25.000 --> 00:07:29.000]  並且知道你是從小明白聖經
[00:07:29.000 --> 00:07:33.000]  這聖經能使你因信基督耶穌
[00:07:33.000 --> 00:07:36.000]  有得救的智慧」
[00:07:36.000 --> 00:07:40.000]  提摩太后書是史圖保羅
[00:07:40.000 --> 00:07:44.000]  在監獄裡所寫最後的一封信
[00:07:44.000 --> 00:07:49.000]  是保羅寫給他門徒提摩太后的信
[00:07:49.000 --> 00:07:54.000]  相信大家對於提摩太后都很熟悉
[00:07:54.000 --> 00:07:57.000]  提摩太后是初期教會
[00:07:57.000 --> 00:08:01.000]  一位很出色的年輕傳道人
[00:08:01.000 --> 00:08:05.000]  也是保羅重要的同工
[00:08:05.000 --> 00:08:10.000]  從保羅所寫的提摩太后前後書裡
[00:08:10.000 --> 00:08:15.000]  我們知道保羅曾經在穆會方面
[00:08:15.000 --> 00:08:19.000]  給過提摩太后很多重要的指導
[00:08:19.000 --> 00:08:25.000]  他跟保羅的關係是十分密切的
[00:08:25.000 --> 00:08:28.000]  在提摩太后前書一章二節
[00:08:28.000 --> 00:08:30.000]  保羅稱她為
[00:08:30.000 --> 00:08:36.000]  「因信主作我真兒子的提摩太」
[00:08:36.000 --> 00:08:37.000]  是甚麼呢?
[00:08:37.000 --> 00:08:41.000]  簡單來說就是屬靈的兒子
[00:08:41.000 --> 00:08:48.000]  究竟甚麼因素使提摩太后
[00:08:48.000 --> 00:08:53.000]  在信仰裡有良好的基礎和見證呢?
[00:08:53.000 --> 00:08:58.000]  我今天跟大家分享的有兩方面
[00:08:58.000 --> 00:09:03.000]  第一是對神常傳無畏的信心
[00:09:03.000 --> 00:09:10.000]  第二是給孩子留下生命的榜樣
[00:09:10.000 --> 00:09:15.000]  首先對神常傳無畏的信心
[00:09:15.000 --> 00:09:19.000]  作為母親的影響力
[00:09:19.000 --> 00:09:22.000]  就是對神常傳無畏的信心
[00:09:22.000 --> 00:09:27.000]  我們一起來看一章五節經文
[00:09:27.000 --> 00:09:35.000]  這節經文裡有多少代人呢?
[00:09:35.000 --> 00:09:38.000]  三代吧,大家很熟悉吧?
[00:09:38.000 --> 00:09:44.000]  這三代包括外祖母、母親和提摩太
[00:09:44.000 --> 00:09:50.000]  換句話說提摩太就是第三代基督徒
[00:09:50.000 --> 00:09:53.000]  我想問問這裡有沒有在座的弟兄姊妹
[00:09:53.000 --> 00:09:56.000]  第三代基督徒呢?
[00:09:56.000 --> 00:10:03.000]  也有,為你感謝主吧?
[00:10:03.000 --> 00:10:10.000]  提摩太能夠繼承他外祖母和母親的信心
[00:10:10.000 --> 00:10:21.000]  看到原來他的外婆和母親對他的影響是多深呢?
[00:10:21.000 --> 00:10:25.000]  保羅在這書信裡稱讚提摩太
[00:10:25.000 --> 00:10:27.000]  有無畏的信心
[00:10:27.000 --> 00:10:32.000]  什麼叫無畏的信心呢?
[00:10:32.000 --> 00:10:35.000]  在經文中看來
[00:10:35.000 --> 00:10:41.000]  保羅似乎也認識提摩太的外祖母和母親
[00:10:41.000 --> 00:10:47.000]  並且他知道這兩位的信心是怎樣的
[00:10:47.000 --> 00:10:51.000]  這裡有一個動詞就是「在」
[00:10:51.000 --> 00:10:56.000]  原文的意思是「常在」、「居住」
[00:10:56.000 --> 00:11:04.000]  象徵在人裡面發揮正面的影響
[00:11:04.000 --> 00:11:11.000]  原文直譯是「記起那在你裡面真誠的信心」
[00:11:11.000 --> 00:11:17.000]  「這信心是之前住在你的祖母羅爾」
[00:11:17.000 --> 00:11:20.000]  「以及你母親尤尼基」
[00:11:20.000 --> 00:11:25.000]  「而我深信也住在你裡面」
[00:11:25.000 --> 00:11:30.000]  表示這個信心是恆久的信心
[00:11:30.000 --> 00:11:33.000]  而不是一時之間衝動
[00:11:33.000 --> 00:11:35.000]  一會兒有信心,一會兒沒有信心
[00:11:35.000 --> 00:11:40.000]  意味著這個信心是永遠留在他裡面
[00:11:40.000 --> 00:11:42.000]  根深蒂固的信心
[00:11:42.000 --> 00:11:46.000]  就好像百年的老樹
[00:11:46.000 --> 00:11:50.000]  紮得根很深很深
[00:11:50.000 --> 00:11:58.000]  另外一個動詞在經文裡就是「深信」
[00:11:58.000 --> 00:12:05.000]  希臘文的語法是「現在完成式被動語態」
[00:12:05.000 --> 00:12:07.000]  不知道是什麼意思
[00:12:07.000 --> 00:12:13.000]  意思是從以前到現在都是有的
[00:12:13.000 --> 00:12:21.000]  而這個詞在聖經裡出現了52次
[00:12:21.000 --> 00:12:32.000]  原文的意思是說服、勸說、倚靠、相信、信服等等
[00:12:32.000 --> 00:12:37.000]  而直譯就是一直的深信
[00:12:37.000 --> 00:12:41.000]  換句話說,保羅是沒有疑惑
[00:12:41.000 --> 00:12:45.000]  也沒有糾結,也沒有動搖
[00:12:45.000 --> 00:12:54.000]  提摩他堅定不移,而且沒有改變
[00:12:54.000 --> 00:13:00.000]  弟兄姊妹,蒙古信心是毫無虛偽的
[00:13:00.000 --> 00:13:03.000]  也不是一個掛名的基督徒
[00:13:03.000 --> 00:13:06.000]  頭腦裡相信有神
[00:13:06.000 --> 00:13:13.000]  但行事為人,也找不到信心的見證
[00:13:13.000 --> 00:13:18.000]  或有人會假裝有信心
[00:13:18.000 --> 00:13:31.000]  很多時候弟兄姊妹在公眾場合戴上面具
[00:13:31.000 --> 00:13:35.000]  感謝主、禱告教託
[00:13:35.000 --> 00:13:39.000]  這些都是我們常用的詞語
[00:13:39.000 --> 00:13:44.000]  但在家裡又是另一個樣子
[00:13:44.000 --> 00:13:56.000]  或有些夫婦在教會出門前跟老公吵架
[00:13:56.000 --> 00:14:04.000]  但一進到教會門口,大家裝作沒事
[00:14:04.000 --> 00:14:16.000]  其實很多時候,兒女會感覺到虛假
[00:14:16.000 --> 00:14:23.000]  其實不會說你虛假,但心裡會有這個感覺
[00:14:23.000 --> 00:14:28.000]  相反,無偽的信心就是真實的信心
[00:14:28.000 --> 00:14:32.000]  不虛偽的,有信心有行為
[00:14:32.000 --> 00:14:36.000]  而生命有影響力
[00:14:36.000 --> 00:14:41.000]  行事為人,能夠活出這些信心的見證
[00:14:41.000 --> 00:14:47.000]  無偽的信心,不是代表要做到很完美
[00:14:47.000 --> 00:14:54.000]  而是在主裡面,跟主有一個真實的關係
[00:14:54.000 --> 00:14:59.000]  即是他願意每天與主同行
[00:14:59.000 --> 00:15:07.000]  花時間讀聖經、祈禱、反思自己、認罪悔改
[00:15:07.000 --> 00:15:14.000]  或當他得罪家人時,他會主動和好
[00:15:14.000 --> 00:15:20.000]  他也願意改變自己的弱點、態度
[00:15:20.000 --> 00:15:30.000]  讓孩子知道,雖然媽媽不完美,但她真的願意與主同行
[00:15:30.000 --> 00:15:36.000]  媽媽團契,很多時候就像服藥一樣
[00:15:36.000 --> 00:15:40.000]  星期三回完團契之後,星期四、五、六
[00:15:40.000 --> 00:15:46.000]  三天就有些藥力發揮,星期日又回到教會
[00:15:46.000 --> 00:15:50.000]  這樣會比較好,很多時候我聽媽媽團契的丈夫說
[00:15:50.000 --> 00:15:56.000]  「我太太回完團契後,靈性會比較穩定」
[00:15:56.000 --> 00:16:02.000]  我覺得這樣很好,這也是我們要學習的
[00:16:02.000 --> 00:16:05.000]  但姐妹們,你們知道嗎?
[00:16:05.000 --> 00:16:20.000]  家人或孩子很容易看透父母在教會或家庭生活的差別
[00:16:20.000 --> 00:16:28.000]  我認識一位小女孩,她也是我們童工的女兒
[00:16:28.000 --> 00:16:36.000]  父母也是教務童工,這件事徵求了她媽媽同意
[00:16:36.000 --> 00:16:39.000]  也徵求了女孩子同意
