
[00:00:00.000 --> 00:00:01.720]  今天是父親節
[00:00:01.720 --> 00:00:04.280]  首先祝福各位父親
[00:00:04.280 --> 00:00:05.840]  包括我自己
[00:00:05.840 --> 00:00:06.840]  父親節快樂
[00:00:06.840 --> 00:00:11.200]  今天是五堂提摩太前書
[00:00:11.200 --> 00:00:13.880]  我們要作結的日子
[00:00:13.880 --> 00:00:14.880]  最後一章
[00:00:14.880 --> 00:00:17.720]  首先問一問大家
[00:00:17.720 --> 00:00:20.800]  父親節和提摩太前書有甚麼關係?
[00:00:20.800 --> 00:00:24.600]  答案當然是
[00:00:24.600 --> 00:00:26.600]  甚麼關係都沒有
[00:00:26.600 --> 00:00:29.400]  但是又可以這樣看
[00:00:29.400 --> 00:00:33.880]  提摩太前書是保羅寫給他的屬靈兒子提摩太
[00:00:33.880 --> 00:00:38.600]  一封是私人色彩很濃厚的書信
[00:00:38.600 --> 00:00:42.720]  所以我就可以理所當然地
[00:00:42.720 --> 00:00:45.520]  在今天這個紀念父親節的日子
[00:00:45.520 --> 00:00:49.080]  將提前最後一章視為
[00:00:49.080 --> 00:00:52.600]  爸爸給兒子的愛的叮嚀
[00:00:52.600 --> 00:00:56.040]  提到父親的叮嚀
[00:00:56.040 --> 00:00:59.040]  不知道大家還記不記得
[00:00:59.440 --> 00:01:03.080]  上次是何時你和你爸爸
[00:01:03.080 --> 00:01:07.480]  或者是和你的子女坐下來談心事
[00:01:07.480 --> 00:01:11.920]  通常在你眼中
[00:01:11.920 --> 00:01:15.120]  爸爸和子女的對話是怎樣的呢?
[00:01:15.120 --> 00:01:19.200]  這個令我想起一首英文歌
[00:01:19.200 --> 00:01:21.200]  是Cat Stevens
[00:01:21.200 --> 00:01:26.120]  Cat Stevens還沒有改名轉做伊斯蘭教徒之前的一首歌
[00:01:26.120 --> 00:01:27.800]  叫《Father and Son》
[00:01:27.800 --> 00:01:29.080]  《父與子》
[00:01:29.080 --> 00:01:33.960]  整首歌是他自己一個人分別扮演父親和兒子
[00:01:33.960 --> 00:01:35.760]  各唱一段
[00:01:35.760 --> 00:01:39.760]  即是爸爸和兒子說完一段人生道理
[00:01:39.760 --> 00:01:42.400]  兒子就馬上反駁
[00:01:42.400 --> 00:01:45.080]  爸爸又再教訓
[00:01:45.080 --> 00:01:47.320]  兒子又再反駁
[00:01:47.320 --> 00:01:51.080]  看不到歌詞不要緊
[00:01:51.080 --> 00:01:52.880]  但是你留意
[00:01:54.600 --> 00:01:58.760]  爸爸說兩次的基本上教訓
[00:01:58.760 --> 00:02:01.520]  都是同一番說話
[00:02:01.520 --> 00:02:03.240]  沒有變
[00:02:03.240 --> 00:02:04.760]  一樣的內容
[00:02:04.760 --> 00:02:08.040]  除了囉嗦和哄戲之外
[00:02:08.040 --> 00:02:10.920]  我也不知道有什麼可以形容這番說話
[00:02:10.920 --> 00:02:14.120]  兒子又怎樣呢?
[00:02:14.120 --> 00:02:16.920]  歌詞表達的明顯就是
[00:02:16.920 --> 00:02:19.120]  心裡的說話
[00:02:19.120 --> 00:02:21.240]  不敢說出來
[00:02:21.840 --> 00:02:25.880]  只可以在心裡嘰哩咕嚕地反駁
[00:02:25.880 --> 00:02:30.560]  回想你和你爸爸
[00:02:30.560 --> 00:02:34.240]  又或者是你和你的子女的對話
[00:02:34.240 --> 00:02:36.720]  又會不會有些相似呢?
[00:02:36.720 --> 00:02:41.760]  歌曲是不是真的很真實地
[00:02:41.760 --> 00:02:44.240]  反映出兩代人的對話呢?
[00:02:44.240 --> 00:02:48.080]  說回提摩太前書
[00:02:48.080 --> 00:02:51.280]  其實就是一個屬靈父親保羅
[00:02:51.280 --> 00:02:53.640]  不厭其煩地
[00:02:53.640 --> 00:02:58.520]  一章又一章地不斷教兒子做人道理
[00:02:58.520 --> 00:03:02.320]  今天說的第六章
[00:03:02.320 --> 00:03:03.480]  三至二十一節
[00:03:03.480 --> 00:03:07.320]  不知道你第一次讀的時候有什麼感覺呢?
[00:03:07.320 --> 00:03:08.840]  第一次讀的時候
[00:03:08.840 --> 00:03:11.560]  我第一次讀的時候
[00:03:11.560 --> 00:03:15.440]  我真的感覺我好像有些閱讀障礙
[00:03:15.440 --> 00:03:18.920]  我看不出整篇
[00:03:18.920 --> 00:03:20.520]  整章
[00:03:20.520 --> 00:03:24.360]  有什麼工整的大綱架構
[00:03:24.360 --> 00:03:27.360]  我理解不了整章的脈絡
[00:03:27.360 --> 00:03:30.200]  看完第六章之後
[00:03:30.200 --> 00:03:33.520]  我感覺保羅是不是好像沒有什麼章法
[00:03:33.520 --> 00:03:35.520]  想到什麼就想什麼
[00:03:35.520 --> 00:03:39.360]  一時就說敬虔
[00:03:39.360 --> 00:03:42.080]  一時就說爭辯竊戰
[00:03:42.080 --> 00:03:44.760]  忽然間又說貪財
[00:03:44.760 --> 00:03:46.080]  不單是這樣
[00:03:46.080 --> 00:03:48.480]  還要說說突然間在七至八節
[00:03:48.480 --> 00:03:50.480]  插入一句當時的格言
[00:03:50.640 --> 00:03:53.520]  然後又忽然間在十五至十六節
[00:03:53.520 --> 00:03:55.520]  插入一首頌讚詩
[00:03:55.520 --> 00:03:57.960]  讀得我很辛苦
[00:03:57.960 --> 00:04:00.560]  讀完之後令我很懷疑
[00:04:00.560 --> 00:04:02.080]  究竟問題在哪裡呢?
[00:04:02.080 --> 00:04:03.080]  是我不熟悉
[00:04:03.080 --> 00:04:04.680]  還是我沒有閱讀能力呢?
[00:04:04.680 --> 00:04:08.560]  整章基本上就是
[00:04:08.560 --> 00:04:10.560]  「祝福命令,祝福命令」
[00:04:10.560 --> 00:04:12.400]  真的挺囉嗦的
[00:04:12.400 --> 00:04:16.320]  而整章第六章
[00:04:16.320 --> 00:04:20.400]  又好像在複述第一章的內容
[00:04:21.400 --> 00:04:22.880]  說得好聽的就是
[00:04:22.880 --> 00:04:24.280]  首尾呼應
[00:04:24.280 --> 00:04:26.280]  第一章和第六章很呼應
[00:04:26.280 --> 00:04:28.280]  說得不好聽的就是
[00:04:28.280 --> 00:04:30.280]  重複囉嗦
[00:04:30.280 --> 00:04:34.280]  再看整本提摩太前書
[00:04:34.280 --> 00:04:35.880]  保羅不厭其煩地
[00:04:35.880 --> 00:04:37.880]  不怕囉嗦地在第一章說完
[00:04:37.880 --> 00:04:41.080]  要小心不要學假教師
[00:04:41.080 --> 00:04:43.680]  然後第四章一至五節又再來
[00:04:43.680 --> 00:04:45.680]  然後第六章又再說
[00:04:45.680 --> 00:04:47.680]  好像一樣的東西
[00:04:47.680 --> 00:04:49.680]  (看)
[00:04:49.680 --> 00:04:54.520]  可能這封是給兒子的私人信
