
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹晚安
[00:00:02.000 --> 00:00:05.220]  今天跟大家分享的講題是
[00:00:05.220 --> 00:00:07.920]  作中心的僕人
[00:00:07.920 --> 00:00:11.620]  先問一下大家
[00:00:11.620 --> 00:00:18.260]  大家有沒有試過在同一間公司
[00:00:18.260 --> 00:00:20.100]  又或者同一間教會
[00:00:20.100 --> 00:00:21.540]  十年以上的呢
[00:00:21.540 --> 00:00:22.980]  有沒有這樣的電影姊妹
[00:00:22.980 --> 00:00:26.480]  同一間公司或者同一間教會十年以上請她手
[00:00:26.480 --> 00:00:28.820]  嘩 都不少
[00:00:28.820 --> 00:00:30.820]  給自己一點掌聲
[00:00:30.820 --> 00:00:32.820]  (掌聲)
[00:00:32.820 --> 00:00:36.760]  第二個問題就是
[00:00:36.760 --> 00:00:38.760]  大家有沒有試過
[00:00:38.760 --> 00:00:42.100]  拿長期服務獎呢
[00:00:42.100 --> 00:00:45.180]  如果有請你舉手
[00:00:45.180 --> 00:00:47.180]  嘩 這麼多
[00:00:47.180 --> 00:00:49.180]  好嘢
[00:00:49.180 --> 00:00:51.180]  (掌聲)
[00:00:51.180 --> 00:00:53.180]  不怕舉手的
[00:00:53.180 --> 00:00:56.300]  因為你中心長時間服務
[00:00:56.300 --> 00:00:57.740]  不代表你老
[00:00:57.740 --> 00:01:00.940]  可能你小時候已經開始做這份工作
[00:01:00.940 --> 00:01:02.940]  又或者回這間教會
[00:01:02.940 --> 00:01:08.660]  大家認為現在要找到
[00:01:08.660 --> 00:01:10.660]  中心可靠的僕人
[00:01:10.660 --> 00:01:12.660]  容易嗎
[00:01:12.660 --> 00:01:16.060]  看到大家不停搖頭
[00:01:16.060 --> 00:01:18.260]  有一天
[00:01:18.260 --> 00:01:20.260]  有一個僕人很生氣的樣子
[00:01:20.260 --> 00:01:22.260]  去到他主人的面前
[00:01:22.260 --> 00:01:24.260]  他就說
[00:01:24.260 --> 00:01:25.660]  你看看
[00:01:25.660 --> 00:01:27.660]  我這麼多年對你這麼忠心
[00:01:27.660 --> 00:01:30.660]  但是你一點都不相信我
[00:01:30.660 --> 00:01:32.660]  我不想再服侍你了
[00:01:32.660 --> 00:01:34.660]  接著那個主人就說
[00:01:34.660 --> 00:01:37.660]  我很信任你的
[00:01:37.660 --> 00:01:39.660]  我把我整間屋
[00:01:39.660 --> 00:01:41.660]  所有的鑰匙都交給你了
[00:01:41.660 --> 00:01:43.660]  那個僕人就說
[00:01:43.660 --> 00:01:45.660]  不是
[00:01:45.660 --> 00:01:47.660]  你一定是不相信我的
[00:01:47.660 --> 00:01:49.660]  那個主人就說
[00:01:49.660 --> 00:01:51.660]  為什麼呢
[00:01:51.660 --> 00:01:53.660]  那個僕人就說
[00:01:53.660 --> 00:01:57.660]  因為我把你所有的鑰匙都試過了
[00:01:57.660 --> 00:01:59.660]  大家怎麼這麼快就笑了
[00:01:59.660 --> 00:02:01.660]  沒有一條鑰匙
[00:02:01.660 --> 00:02:05.660]  是可以開到你的夾萬的
[00:02:05.660 --> 00:02:09.660]  有人問我這是不是一個笑話
[00:02:09.660 --> 00:02:11.660]  是一個笑話
[00:02:11.660 --> 00:02:14.660]  現在找好的僕人
[00:02:14.660 --> 00:02:16.660]  可能不容易
[00:02:16.660 --> 00:02:20.660]  我剛剛迫於無奈
[00:02:20.660 --> 00:02:23.660]  都要找那位新的僕人姐姐
[00:02:23.660 --> 00:02:25.660]  但是很感恩
[00:02:25.660 --> 00:02:28.660]  這位僕人姐姐是教會的姐妹
[00:02:28.660 --> 00:02:30.660]  也做得非常好
[00:02:30.660 --> 00:02:32.660]  現在讓我們去看看
[00:02:32.660 --> 00:02:34.660]  在經文當中
[00:02:34.660 --> 00:02:38.660]  那個僕人又是一個怎樣的僕人呢
[00:02:38.660 --> 00:02:40.660]  我想請大家
[00:02:40.660 --> 00:02:44.660]  去到讀出powerpoint上的經文
[00:02:44.660 --> 00:02:46.660]  我會讀旁白
[00:02:46.660 --> 00:02:48.660]  即是黑色字的
[00:02:48.660 --> 00:02:50.660]  稍後會出現李百嘉的說話
[00:02:50.660 --> 00:02:52.660]  紅色字是我讀的
[00:02:52.660 --> 00:02:55.660]  請姐妹讀阿伯拉罕的說話
[00:02:55.660 --> 00:02:57.660]  紫色字
[00:02:57.660 --> 00:02:59.660]  請弟兄讀僕人的說話
[00:02:59.660 --> 00:03:01.660]  藍色字
[00:03:01.660 --> 00:03:03.660]  再說一次
[00:03:03.660 --> 00:03:06.660]  請姐妹說阿伯拉罕的說話
[00:03:06.660 --> 00:03:08.660]  紫色字
[00:03:08.660 --> 00:03:10.660]  弟兄讀僕人的說話
[00:03:10.660 --> 00:03:12.660]  藍色字
[00:03:12.660 --> 00:03:14.660]  都可以吧
[00:03:14.660 --> 00:03:16.660]  可以嗎
[00:03:16.660 --> 00:03:20.660]  (聽不清)
[00:03:20.660 --> 00:03:22.660]  好
[00:03:22.660 --> 00:03:24.660]  我開始讀
[00:03:24.660 --> 00:03:26.660]  我先開始讀
[00:03:26.660 --> 00:03:28.660]  好 預備
[00:03:28.660 --> 00:03:30.660]  阿伯拉罕老了
[00:03:30.660 --> 00:03:32.660]  已經上了年紀
[00:03:32.660 --> 00:03:35.660]  上主在一切事上都祝福阿伯拉罕
[00:03:35.660 --> 00:03:37.660]  阿伯拉罕對他家裡
[00:03:37.660 --> 00:03:40.660]  管理一切的老僕人說
[00:03:40.660 --> 00:04:04.660]  (聽不清)
[00:04:04.660 --> 00:04:06.660]  那僕人對他說
[00:04:06.660 --> 00:04:08.660]  弟兄讀
[00:04:08.660 --> 00:04:16.660]  (聽不清)
[00:04:16.660 --> 00:04:18.660]  阿伯拉罕對他說
[00:04:18.660 --> 00:04:47.660]  (聽不清)
[00:04:47.660 --> 00:04:58.660]  (聽不清)
[00:04:58.660 --> 00:05:03.660]  於是那僕人將手放在他主人阿伯拉罕的大腿下
[00:05:03.660 --> 00:05:06.660]  為這件事向他發誓
[00:05:06.660 --> 00:05:11.660]  那僕人從他主人的樂陀中取出十匹樂陀
[00:05:11.660 --> 00:05:15.660]  手裡拿著主人的各樣美物離開
[00:05:15.660 --> 00:05:19.660]  起來往美索不達米亞去
[00:05:19.660 --> 00:05:21.660]  到了那學的城
[00:05:21.660 --> 00:05:26.660]  他讓那些樂陀跪在城外的水井旁
[00:05:26.660 --> 00:05:28.660]  那是傍晚時分
[00:05:28.660 --> 00:05:32.660]  正是眾女子出來打水的時候
[00:05:32.660 --> 00:05:33.660]  他說
[00:05:33.660 --> 00:06:02.660]  (聽不清)
[00:06:02.660 --> 00:06:16.660]  (聽不清)
[00:06:16.660 --> 00:06:18.660]  他的話還沒說完
[00:06:18.660 --> 00:06:21.660]  看那利伯加出來了
[00:06:21.660 --> 00:06:23.660]  水瓶在他肩上
[00:06:23.660 --> 00:06:27.660]  他是阿伯拉罕兄弟拿學的妻子
[00:06:27.660 --> 00:06:30.660]  物家的兒子比土利所生的
[00:06:30.660 --> 00:06:33.660]  那少女容貌非常美麗
[00:06:33.660 --> 00:06:35.660]  是個處女
[00:06:35.660 --> 00:06:38.660]  男人未曾親近她
[00:06:38.660 --> 00:06:42.660]  她下到水泉灌滿水瓶上來
[00:06:42.660 --> 00:06:46.660]  那僕人跑去迎賞她說
[00:06:46.660 --> 00:06:50.660]  (聽不清)
[00:06:50.660 --> 00:06:52.660]  她說我主請喝
[00:06:52.660 --> 00:06:57.660]  於是趕忙取下瓶子托在手上給她喝
[00:06:57.660 --> 00:06:59.660]  等那人喝夠了
[00:06:59.660 --> 00:07:00.660]  她又說
[00:07:00.660 --> 00:07:03.660]  我也給你的樂陀打水
[00:07:03.660 --> 00:07:05.660]  直到他們喝夠
[00:07:05.660 --> 00:07:11.660]  她於是趕忙把水瓶中的水傾倒在水槽裡
[00:07:11.660 --> 00:07:14.660]  又跑到井邊打水
[00:07:14.660 --> 00:07:18.660]  她給所有的樂陀都打了水
[00:07:18.660 --> 00:07:21.660]  那日那人注視著她
[00:07:21.660 --> 00:07:22.660]  默不作聲
[00:07:22.660 --> 00:07:27.660]  要知道上主讓不讓她的道路順利
[00:07:27.660 --> 00:07:28.660]  樂陀喝夠了
