
[00:00:00.000 --> 00:00:01.720]  大家午安
[00:00:01.720 --> 00:00:05.000]  我想問那個燈是否可以開還是燒了
[00:00:05.000 --> 00:00:06.720]  不知道
[00:00:06.720 --> 00:00:07.680]  好
[00:00:07.680 --> 00:00:10.320]  我們開始之前有個企圖
[00:00:10.320 --> 00:00:14.520]  七點父感謝你
[00:00:14.520 --> 00:00:17.280]  我們可以回來敬拜你
[00:00:17.280 --> 00:00:20.480]  和弟兄姊妹一起去敬拜你
[00:00:20.480 --> 00:00:22.320]  可能過去那幾天
[00:00:22.320 --> 00:00:23.800]  過去那一個星期
[00:00:23.800 --> 00:00:25.720]  我們自己膽敢獨鬥
[00:00:25.720 --> 00:00:27.920]  去面對很繁忙的工作
[00:00:27.920 --> 00:00:31.320]  讀書、人際、家庭
[00:00:31.320 --> 00:00:33.880]  但這一刻你帶我們回來
[00:00:33.880 --> 00:00:36.080]  我們就可以去敬拜你
[00:00:36.080 --> 00:00:39.240]  和弟兄姊妹一起來到你面前
[00:00:39.240 --> 00:00:40.640]  去尋求你
[00:00:40.640 --> 00:00:41.640]  我們感謝你
[00:00:41.640 --> 00:00:42.680]  我們可以有你
[00:00:42.680 --> 00:00:44.440]  成為我們的避難所
[00:00:44.440 --> 00:00:48.240]  我們可以在你的翅膀下面去得保護
[00:00:48.240 --> 00:00:50.640]  就求你去安慰我們的心
[00:00:50.640 --> 00:00:53.480]  亦都藉著你待會和我們的說話
[00:00:53.480 --> 00:00:54.720]  你告訴我們
[00:00:54.720 --> 00:00:56.320]  你大過一切
[00:00:56.320 --> 00:00:58.320]  我們可以戰勝一切
[00:00:58.320 --> 00:01:01.720]  願你讓我們在你的話語裡面去得安慰
[00:01:01.720 --> 00:01:04.120]  我們以上的禱告奉主命求
[00:01:04.120 --> 00:01:05.120]  阿門
[00:01:05.120 --> 00:01:07.840]  大家好
[00:01:07.840 --> 00:01:11.520]  好
[00:01:11.520 --> 00:01:12.520]  這樣呢
[00:01:12.520 --> 00:01:13.920]  又很緊張
[00:01:13.920 --> 00:01:16.120]  我想和大家分享一下
[00:01:16.120 --> 00:01:20.320]  我曾經和一個朋友
[00:01:20.320 --> 00:01:21.520]  去分享
[00:01:21.520 --> 00:01:22.920]  就是跟他說關於信仰
[00:01:22.920 --> 00:01:25.120]  他是一個天主教徒
