
[00:00:00.000 --> 00:00:02.000]  各位聽眾早安
[00:00:02.000 --> 00:00:05.000]  很高興我們又回到神的殿內
[00:00:05.000 --> 00:00:07.000]  一起來敬拜神
[00:00:07.000 --> 00:00:09.000]  很感謝敬拜隊帶領我們
[00:00:09.000 --> 00:00:13.000]  可以用詩歌去預備我們的心
[00:00:13.000 --> 00:00:16.000]  來聆聽神自己的話語
[00:00:16.000 --> 00:00:18.000]  在我們開始正道之先
[00:00:18.000 --> 00:00:19.000]  我們一起禱告
[00:00:19.000 --> 00:00:22.000]  將我們的時間交給神
[00:00:22.000 --> 00:00:25.000]  張天鵬我們感謝你
[00:00:25.000 --> 00:00:27.000]  賜給我們生命氣息
[00:00:27.000 --> 00:00:30.000]  又讓我們能夠有健康
[00:00:30.000 --> 00:00:33.000]  回到你的家裡來敬拜你
[00:00:33.000 --> 00:00:35.000]  或許有些弟兄姊妹
[00:00:35.000 --> 00:00:39.000]  他們只能夠通過在網上來敬拜
[00:00:39.000 --> 00:00:43.000]  但是無論在恩福這個地方
[00:00:43.000 --> 00:00:46.000]  還是在各個弟兄姊妹的家裡
[00:00:46.000 --> 00:00:49.000]  當我們一同來到你面前的時候
[00:00:49.000 --> 00:00:52.000]  求你的靈就與我們眾人同在
[00:00:52.000 --> 00:00:55.000]  帶領我們開我們的心
[00:00:55.000 --> 00:00:58.000]  讓我們能夠將你自己的話語
[00:00:58.000 --> 00:01:00.000]  聽得進去
[00:01:00.000 --> 00:01:04.000]  又讓我們能夠回應你自己的話語
[00:01:04.000 --> 00:01:07.000]  求你與我們眾人同在
[00:01:07.000 --> 00:01:09.000]  聽我們禱告
[00:01:09.000 --> 00:01:12.000]  是奉耶穌基督得勝名求
[00:01:12.000 --> 00:01:13.000]  阿們
[00:01:13.000 --> 00:01:19.000]  在中國有很多的成語和諺語
[00:01:19.000 --> 00:01:23.000]  都是能夠激發人的心
[00:01:23.000 --> 00:01:27.000]  就好像在《詩經》經解裡面
[00:01:27.000 --> 00:01:29.000]  曾經有一段話
[00:01:29.000 --> 00:01:31.000]  「君子慎此
[00:01:31.000 --> 00:01:33.000]  差約豪離
[00:01:33.000 --> 00:01:35.000]  謀之千里」
[00:01:35.000 --> 00:01:37.000]  這句話的意思就是說
[00:01:37.000 --> 00:01:39.000]  一個有德行的人
[00:01:39.000 --> 00:01:44.000]  雖然他會很謹慎地開始做一件事情
[00:01:44.000 --> 00:01:45.000]  因為他知道
[00:01:45.000 --> 00:01:48.000]  在開始的時候做得好
[00:01:48.000 --> 00:01:51.000]  一切都很順利
[00:01:51.000 --> 00:01:53.000]  但如果做得不好的話
[00:01:53.000 --> 00:01:57.000]  雖然只是有豪離之間這麼小的差別
[00:01:57.000 --> 00:02:02.000]  但結果可能會相差十萬八千里
[00:02:02.000 --> 00:02:07.000]  這對我們來說是一個很大的提醒
[00:02:07.000 --> 00:02:09.000]  特別是我們要決定
[00:02:09.000 --> 00:02:12.000]  去做一些很重要的事情的時候
[00:02:12.000 --> 00:02:16.000]  我們更加需要保持住這種態度
[00:02:16.000 --> 00:02:19.000]  如果我們要決定
[00:02:19.000 --> 00:02:23.000]  接受耶穌基督成為我們的救主的時候
[00:02:23.000 --> 00:02:26.000]  我們都要思前想後
[00:02:26.000 --> 00:02:31.000]  因為信仰不是十時之間的衝動
[00:02:31.000 --> 00:02:35.000]  這個決定是可以影響我們的一生
[00:02:35.000 --> 00:02:36.000]  我們不可能說
[00:02:36.000 --> 00:02:38.000]  這一刻我相信
[00:02:38.000 --> 00:02:40.000]  過一段時間我又不相信
[00:02:40.000 --> 00:02:43.000]  這是一個不負責任
[00:02:43.000 --> 00:02:47.000]  和沒有心思熟慮的一個表現
[00:02:47.000 --> 00:02:51.000]  因為信耶穌是一生的決定
[00:02:51.000 --> 00:02:53.000]  當你這樣決定的時候
[00:02:53.000 --> 00:02:57.000]  你就要義無反顧堅守到底
[00:02:57.000 --> 00:03:01.000]  就好像希伯來書的作者提醒我們
[00:03:01.000 --> 00:03:04.000]  在希伯來書第六章第五節他這麼說
[00:03:04.000 --> 00:03:07.000]  「如果你們離棄了真道
[00:03:07.000 --> 00:03:11.000]  就不能使他重新悔改了
[00:03:11.000 --> 00:03:17.000]  因為他們親自把神的兒子釘在十字架上
[00:03:17.000 --> 00:03:19.000]  公開羞辱他」
[00:03:19.000 --> 00:03:22.000]  原來我們這樣做的時候
[00:03:22.000 --> 00:03:26.000]  就是重釘耶穌十字架去羞辱主
[00:03:26.000 --> 00:03:28.000]  所以當我們要決定
[00:03:28.000 --> 00:03:31.000]  去接受耶穌基督為我們的主的時候
[00:03:31.000 --> 00:03:35.000]  我們一定要很清楚
[00:03:35.000 --> 00:03:37.000]  因為這是一個很重要的決定
[00:03:37.000 --> 00:03:40.000]  其實我們的結婚也是一樣
[00:03:40.000 --> 00:03:43.000]  當你去和某人拍拖
