
[00:00:00.000 --> 00:00:04.000]  弟兄姊妹平安
[00:00:04.000 --> 00:00:06.000]  今日在打風的日子
[00:00:06.000 --> 00:00:09.000]  仍然能夠返到神的家
[00:00:09.000 --> 00:00:11.000]  是上帝很大的恩典
[00:00:11.000 --> 00:00:13.000]  我們向神獻上感恩
[00:00:13.000 --> 00:00:16.000]  我們一同禱告
[00:00:16.000 --> 00:00:24.000]  天父上帝我們很感謝你愛我們
[00:00:24.000 --> 00:00:28.000]  所以你要設下你的華語
[00:00:28.000 --> 00:00:32.000]  成為我們腳前的燈 路上的光
[00:00:32.000 --> 00:00:36.000]  天父求你今天給我們每一個
[00:00:36.000 --> 00:00:39.000]  眼睛都張開一張
[00:00:39.000 --> 00:00:42.000]  耳朵張開
[00:00:42.000 --> 00:00:45.000]  要聽上帝你的聲音
[00:00:45.000 --> 00:00:50.000]  願意聖靈在我們每一個心裡工作
[00:00:50.000 --> 00:00:54.000]  是對我們每一顆心靈說話
[00:00:54.000 --> 00:00:58.000]  日後聖靈感動我們每一個
[00:00:58.000 --> 00:01:00.000]  回應上帝你的教導
[00:01:00.000 --> 00:01:04.000]  奉耶穌基督的名字祈禱
[00:01:04.000 --> 00:01:06.000]  阿們
[00:01:06.000 --> 00:01:08.000]  今日這個比喻
[00:01:08.000 --> 00:01:13.000]  我相信大家有機會在不同的場合聽過
[00:01:13.000 --> 00:01:16.000]  是很出名的殺種比喻
[00:01:16.000 --> 00:01:18.000]  當我們再聽的時候
[00:01:18.000 --> 00:01:19.000]  再看的時候
[00:01:19.000 --> 00:01:24.000]  仍然有很多值得我們思考的空間
[00:01:24.000 --> 00:01:26.000]  今日我的題目是
[00:01:26.000 --> 00:01:30.000]  生命豐盛只因有
[00:01:30.000 --> 00:01:32.000]  有什麼呢?
[00:01:32.000 --> 00:01:34.000]  神的心意是很想
[00:01:34.000 --> 00:01:38.000]  我和你有一個豐盛的生命
[00:01:38.000 --> 00:01:40.000]  這是神的心意
[00:01:40.000 --> 00:01:43.000]  不只是想某一個 某幾個
[00:01:43.000 --> 00:01:46.000]  是神渴望今天坐在台下
[00:01:46.000 --> 00:01:48.000]  每一位紅人家弟兄姊妹
[00:01:48.000 --> 00:01:51.000]  都有一個豐盛的生命
[00:01:51.000 --> 00:01:54.000]  豐盛不只是滿的簡單
[00:01:54.000 --> 00:01:56.000]  是滿到寫
[00:01:56.000 --> 00:01:59.000]  被上帝的恩典充滿
[00:01:59.000 --> 00:02:02.000]  滿有上帝賜給我們的
[00:02:02.000 --> 00:02:04.000]  各種屬靈的
[00:02:04.000 --> 00:02:07.000]  屬身體各方面的福氣
[00:02:07.000 --> 00:02:09.000]  今日我們問問自己
[00:02:09.000 --> 00:02:13.000]  我的生命是否豐盛的生命呢?
[00:02:13.000 --> 00:02:16.000]  如果是 因為什麼而豐盛?
[00:02:16.000 --> 00:02:18.000]  如果不是
[00:02:18.000 --> 00:02:20.000]  我仍然覺得我坐在這裡
[00:02:20.000 --> 00:02:24.000]  整個生命很貧乏 很缺乏
[00:02:24.000 --> 00:02:26.000]  是因為什麼呢?
[00:02:26.000 --> 00:02:28.000]  盼望今日這一堂
[00:02:28.000 --> 00:02:30.000]  給我們一些思考
[00:02:30.000 --> 00:02:36.000]  生命豐盛是因為什麼?
[00:02:36.000 --> 00:02:39.000]  因為有主和祂的道
[00:02:39.000 --> 00:02:41.000]  因為有主和祂的道
[00:02:41.000 --> 00:02:44.000]  今日我們看這個殺種的比喻
[00:02:44.000 --> 00:02:50.000]  是其中一個很有特色的比喻
[00:02:50.000 --> 00:02:54.000]  這個比喻不只是耶穌說的比喻
[00:02:54.000 --> 00:02:57.000]  祂自己亦親自解釋的比喻
[00:02:57.000 --> 00:03:00.000]  所以我們會覺得不難明白
[00:03:00.000 --> 00:03:03.000]  每一個人看的時候都明白
[00:03:03.000 --> 00:03:05.000]  但明白之後
[00:03:05.000 --> 00:03:06.000]  更要進一步想想
[00:03:06.000 --> 00:03:09.000]  如何轉化成為我生命的回應
[00:03:09.000 --> 00:03:11.000]  有行動可以活出來
[00:03:11.000 --> 00:03:13.000]  這個反應是我很希望
[00:03:13.000 --> 00:03:15.000]  今天我們聽完這堂道之後
[00:03:15.000 --> 00:03:18.000]  是有這樣的一個回應
[00:03:18.000 --> 00:03:23.000]  生命豐盛是因為主和祂的道
[00:03:23.000 --> 00:03:28.000]  原來主的道可以在人的生命裡發芽生長
[00:03:28.000 --> 00:03:30.000]  是有影響力的
