
[00:00:00.000 --> 00:00:02.000]  (字幕:陳志全)
[00:00:02.000 --> 00:00:06.000]  主席
[00:00:06.000 --> 00:00:08.000]  洪映嘉的弟兄姊妹平安
[00:00:08.000 --> 00:00:10.000]  今日是母親節
[00:00:10.000 --> 00:00:12.000]  在此祝在在的母親
[00:00:12.000 --> 00:00:14.000]  母親節快樂
[00:00:14.000 --> 00:00:18.000]  有人說天下的母親都是偉大的
[00:00:18.000 --> 00:00:22.000]  她們一生通常都不是為自己
[00:00:22.000 --> 00:00:25.000]  大部分都是為家庭的成員
[00:00:25.000 --> 00:00:27.000]  好像為自己的丈夫
[00:00:27.000 --> 00:00:29.000]  為自己的子女
[00:00:29.000 --> 00:00:32.000]  甚至是為自己的相親
[00:00:32.000 --> 00:00:35.000]  似乎在一個家庭裏面
[00:00:35.000 --> 00:00:39.000]  最願意為家人作出犧牲的
[00:00:39.000 --> 00:00:41.000]  大部分都是母親
[00:00:41.000 --> 00:00:43.000]  當然這個不是必然的
[00:00:43.000 --> 00:00:45.000]  不過統計上
[00:00:45.000 --> 00:00:46.000]  普遍上
[00:00:46.000 --> 00:00:51.000]  母親為家庭所犧牲的都是最多
[00:00:51.000 --> 00:00:54.000]  歷史上有很多見證
[00:00:54.000 --> 00:00:58.000]  可以找到很多偉大的母親的見證
[00:00:58.000 --> 00:00:59.000]  在中國
[00:00:59.000 --> 00:01:01.000]  我們最耳熟能詳
[00:01:01.000 --> 00:01:02.000]  家傳戶曉的
[00:01:02.000 --> 00:01:05.000]  就是孟母三遷
[00:01:05.000 --> 00:01:06.000]  孟子的母親
[00:01:06.000 --> 00:01:09.000]  本來住在墳場附近
[00:01:09.000 --> 00:01:14.000]  但是見到兒子學人家拜祭鬼神
[00:01:14.000 --> 00:01:17.000]  當然不想兒子耳濡目染
[00:01:17.000 --> 00:01:19.000]  於是就搬走了
[00:01:19.000 --> 00:01:23.000]  一搬就搬到圖牆附近
[00:01:23.000 --> 00:01:26.000]  誰知兒子學人家去宰豬
[00:01:26.000 --> 00:01:28.000]  母親也不想
[00:01:28.000 --> 00:01:31.000]  於是孟母又開始搬了
[00:01:31.000 --> 00:01:34.000]  這次搬到太廟旁邊
[00:01:34.000 --> 00:01:36.000]  孟母這次就很開心
[00:01:36.000 --> 00:01:40.000]  因為兒子可以有一個很好的讀書環境
[00:01:40.000 --> 00:01:43.000]  以便日後可以勤力讀書
[00:01:43.000 --> 00:01:46.000]  將來她可以金榜提名
[00:01:46.000 --> 00:01:49.000]  為國家盡一分力
[00:01:49.000 --> 00:01:52.000]  而在人品的品格方面
[00:01:52.000 --> 00:01:54.000]  也有人會即時想起一個人
[00:01:54.000 --> 00:01:57.000]  就是岳飛的母親
[00:01:57.000 --> 00:02:00.000]  岳飛的母親叫什麼名字呢?
[00:02:00.000 --> 00:02:03.000]  很多人留意,也沒有人記得
[00:02:03.000 --> 00:02:08.000]  大部分只記得岳飛背後那四個字
[00:02:08.000 --> 00:02:09.000]  就是什麼呢?
[00:02:09.000 --> 00:02:11.000]  精忠報國
[00:02:11.000 --> 00:02:14.000]  岳飛一生精忠報國
[00:02:14.000 --> 00:02:17.000]  就是他母親姚大夫人的教導
[00:02:17.000 --> 00:02:20.000]  母親對兒子的影響
[00:02:20.000 --> 00:02:23.000]  世界任何一個國家都可以找到
[00:02:23.000 --> 00:02:26.000]  不單單是中國
[00:02:26.000 --> 00:02:29.000]  在聖經裏面有很多不平凡的母親
[00:02:29.000 --> 00:02:32.000]  今天我們透過《馬太福音》20章
[00:02:32.000 --> 00:02:37.000]  20至28節去看一個不平凡母親的生命
[00:02:37.000 --> 00:02:40.000]  我們一起去祈禱
[00:02:40.000 --> 00:02:42.000]  秋天主我們感謝祢
[00:02:42.000 --> 00:02:45.000]  祢讓我們有家庭這個制度
[00:02:45.000 --> 00:02:49.000]  讓我們可以透過父母對子女的愛
[00:02:49.000 --> 00:02:52.000]  去體驗到創天造地的主
[00:02:52.000 --> 00:02:54.000]  同樣都是愛我們
[00:02:54.000 --> 00:02:57.000]  求祢讓我們對地上的父母的愛
[00:02:57.000 --> 00:02:59.000]  好像祢對我們的愛一樣
[00:02:59.000 --> 00:03:01.000]  是沒有條件的
[00:03:01.000 --> 00:03:03.000]  是不離不棄的
[00:03:03.000 --> 00:03:06.000]  願意為他們作出犧牲的
[00:03:06.000 --> 00:03:11.000]  將神的愛完完全全地去表達出來
[00:03:11.000 --> 00:03:13.000]  也讓我們每一個的家庭
[00:03:13.000 --> 00:03:15.000]  都能夠見證神的愛
[00:03:15.000 --> 00:03:18.000]  在我們當中彰顯
[00:03:18.000 --> 00:03:19.000]  我們的祈禱
[00:03:19.000 --> 00:03:20.000]  奉靠主耶穌基督
[00:03:20.000 --> 00:03:21.000]  聖名祈求
[00:03:21.000 --> 00:03:23.000]  阿們
[00:03:23.000 --> 00:03:26.000]  我們首先了解一下經文的背景
[00:03:26.000 --> 00:03:31.000]  這段經文是在耶穌第三次向門徒預言
[00:03:31.000 --> 00:03:34.000]  他將要走上十字架
[00:03:34.000 --> 00:03:37.000]  被殺第三天復活之後
[00:03:37.000 --> 00:03:40.000]  雖然門徒已經聽過兩次
[00:03:40.000 --> 00:03:44.000]  但事實上門徒對耶穌要走的十字架路
[00:03:44.000 --> 00:03:46.000]  他還未消化得到
[00:03:46.000 --> 00:03:49.000]  不過相比第一次和第二次
