
[00:00:00.000 --> 00:00:02.000]  各位觀眾早安
[00:00:02.000 --> 00:00:10.000]  很高興再一次在主日的時候跟大家一起敬拜上帝
[00:00:10.000 --> 00:00:14.000]  分享聖經裡面的話語
[00:00:14.000 --> 00:00:17.000]  今天跟大家讀剛才那段經文
[00:00:17.000 --> 00:00:24.000]  我不知道大家有沒有機會來過這個講座
[00:00:24.000 --> 00:00:25.000]  還沒有嗎?
[00:00:25.000 --> 00:00:34.000]  他是香港華人界的猶太人智慧文學的專家
[00:00:34.000 --> 00:00:38.000]  所謂智慧文學
[00:00:38.000 --> 00:00:43.000]  大家知道舊約哪幾本書是屬於猶太人智慧文學的例子?
[00:00:43.000 --> 00:00:48.000]  在詩篇之前的《約伯記》
[00:00:48.000 --> 00:00:52.000]  詩篇之後的《針研傳道書》
[00:00:52.000 --> 00:00:55.000]  這裡算是起碼這三本書
[00:00:55.000 --> 00:01:01.000]  但是其實在猶太人裡面智慧的說話
[00:01:01.000 --> 00:01:05.000]  智慧的內容不只是這三本書
[00:01:05.000 --> 00:01:06.000]  如果你看的話
[00:01:06.000 --> 00:01:12.000]  其實在先知書、詩歌書、詩篇裡面也有很多這類的說話
[00:01:12.000 --> 00:01:15.000]  大小先知書裡面也有
[00:01:15.000 --> 00:01:19.000]  我們今天思考的這段經文
[00:01:19.000 --> 00:01:23.000]  也是一段時間裡面對我比較困擾
[00:01:23.000 --> 00:01:26.000]  我不知道大家之前有沒有讀過
[00:01:26.000 --> 00:01:30.000]  如果你讀過或者今天才第一次接觸這段經文
[00:01:30.000 --> 00:01:32.000]  有沒有困擾你?
[00:01:32.000 --> 00:01:34.000]  對我的困擾
[00:01:34.000 --> 00:01:36.000]  有些事情已經知道了
[00:01:36.000 --> 00:01:38.000]  一輩子都困擾的
[00:01:38.000 --> 00:01:39.000]  所以如果不困擾你
[00:01:39.000 --> 00:01:42.000]  我也覺得有一點奇怪
[00:01:42.000 --> 00:01:45.000]  因為就算你今天第一次接觸這段經文
[00:01:45.000 --> 00:01:51.000]  其實你過去應該也被我們人生當中某些事情困擾的
[00:01:51.000 --> 00:01:53.000]  可能也見過
[00:01:53.000 --> 00:01:56.000]  或者甚至你自己經歷過
[00:01:56.000 --> 00:01:58.000]  就在第十五節所說
[00:01:58.000 --> 00:02:04.000]  「二人行義,反智滅亡,惡人行惡,倒響長壽」
[00:02:04.000 --> 00:02:06.000]  我們可以將經文
[00:02:06.000 --> 00:02:10.000]  其實一直都會看著經文的
[00:02:12.000 --> 00:02:19.000]  這是一件跟我們直覺來說不應該發生的事情
[00:02:19.000 --> 00:02:23.000]  我們說「善有善報,惡有惡報」
[00:02:23.000 --> 00:02:25.000]  這裡有,我可以自己控制
[00:02:25.000 --> 00:02:27.000]  忘記了
[00:02:27.000 --> 00:02:28.000]  惡有惡報
[00:02:28.000 --> 00:02:31.000]  還有兩句,我們等一下再處理那兩句
[00:02:31.000 --> 00:02:36.000]  中國人的智慧言語
[00:02:36.000 --> 00:02:38.000]  大家要明白
[00:02:38.000 --> 00:02:41.000]  我們說到智慧的文學
[00:02:41.000 --> 00:02:43.000]  或者智慧的說話
[00:02:43.000 --> 00:02:45.000]  不是猶太人獨有的
[00:02:45.000 --> 00:02:47.000]  也不是聖經獨有的
[00:02:47.000 --> 00:02:50.000]  是每個人類的文化
[00:02:50.000 --> 00:02:52.000]  他自己群體的文化裡面
[00:02:52.000 --> 00:02:55.000]  都會在他歷史的過程當中
[00:02:55.000 --> 00:02:59.000]  都會產生的一些文化產物的說話
[00:02:59.000 --> 00:03:00.000]  所以我們說
[00:03:00.000 --> 00:03:04.000]  「真言」、「言語」、「警句」
[00:03:04.000 --> 00:03:06.000]  警告人的說話
[00:03:06.000 --> 00:03:12.000]  這些全部都是同一類型的說話
[00:03:12.000 --> 00:03:18.000]  為什麼會在人類文化裡面產生這些說話呢?
[00:03:18.000 --> 00:03:19.000]  一般來說
[00:03:19.000 --> 00:03:22.000]  如果人類不是群居的
[00:03:22.000 --> 00:03:26.000]  一個人會不會自己
[00:03:26.000 --> 00:03:28.000]  也會像泰山那樣
[00:03:28.000 --> 00:03:30.000]  在森林裡面自己一個人
[00:03:30.000 --> 00:03:32.000]  還有一些猩猩
[00:03:32.000 --> 00:03:34.000]  其他的森林動物
[00:03:34.000 --> 00:03:36.000]  起碼一起住
[00:03:36.000 --> 00:03:41.000]  他會不會自己也得出一些智慧的說話呢?
[00:03:41.000 --> 00:03:42.000]  其實應該也有的
[00:03:42.000 --> 00:03:44.000]  因為智慧的說話
[00:03:44.000 --> 00:03:49.000]  不單止是人群一起共居
[00:03:49.000 --> 00:03:51.000]  一起生活的時候
[00:03:51.000 --> 00:03:53.000]  你要遷就我
[00:03:53.000 --> 00:03:54.000]  我要遷就你
[00:03:54.000 --> 00:03:56.000]  結果我們的生活
[00:03:56.000 --> 00:03:59.000]  就不可以你想做什麼就做什麼的
[00:03:59.000 --> 00:04:00.000]  是不是?
[00:04:00.000 --> 00:04:01.000]  我們做人
[00:04:01.000 --> 00:04:02.000]  待人接物
[00:04:02.000 --> 00:04:04.000]  小時候爸爸媽媽教我們
[00:04:04.000 --> 00:04:07.000]  要聰明一點
[00:04:07.000 --> 00:04:11.000]  說話要想過才說
[00:04:11.000 --> 00:04:14.000]  不要得罪人多
[00:04:14.000 --> 00:04:15.000]  然後呢
[00:04:15.000 --> 00:04:17.000]  稱呼人少
[00:04:17.000 --> 00:04:18.000]  得罪人多
[00:04:18.000 --> 00:04:19.000]  稱呼人少
[00:04:19.000 --> 00:04:20.000]  也要有人
[00:04:20.000 --> 00:04:21.000]  這句話才會有效
[00:04:21.000 --> 00:04:22.000]  泰山自己一個人
[00:04:22.000 --> 00:04:23.000]  自己森林
[00:04:23.000 --> 00:04:25.000]  他說什麼都可以
[00:04:25.000 --> 00:04:27.000]  他會得罪誰呢?
[00:04:27.000 --> 00:04:28.000]  得罪猩猩嗎?
[00:04:28.000 --> 00:04:30.000]  猩猩也不知道他說什麼
[00:04:30.000 --> 00:04:32.000]  那是怎樣呢?
[00:04:32.000 --> 00:04:36.000]  但是他也需要智慧的
[00:04:36.000 --> 00:04:39.000]  智慧的文學
[00:04:39.000 --> 00:04:40.000]  猶太人智慧的文學
[00:04:40.000 --> 00:04:41.000]  其實所有的文化
[00:04:41.000 --> 00:04:45.000]  不單止是人群共處
[00:04:45.000 --> 00:04:48.000]  人與人之間住在一起
[00:04:48.000 --> 00:04:49.000]  或者是格里倫舍
[00:04:49.000 --> 00:04:51.000]  或者是有家庭
[00:04:51.000 --> 00:04:52.000]  家庭裡面有夫婦
[00:04:52.000 --> 00:04:53.000]  夫婦兩個人也是
[00:04:53.000 --> 00:04:57.000]  不單止是你跟其他人一起生活的時候
[00:04:57.000 --> 00:04:59.000]  你就不能夠做
[00:04:59.000 --> 00:05:01.000]  你說想怎樣就怎樣
[00:05:01.000 --> 00:05:03.000]  人又想怎樣就怎樣
[00:05:03.000 --> 00:05:04.000]  你又想怎樣就怎樣
[00:05:04.000 --> 00:05:05.000]  大家一起
[00:05:05.000 --> 00:05:06.000]  什麼都沒有了
[00:05:06.000 --> 00:05:08.000]  一下子就爆炸
[00:05:08.000 --> 00:05:09.000]  不單止是這樣
[00:05:09.000 --> 00:05:11.000]  就算一個人也好
[00:05:11.000 --> 00:05:13.000]  因為他生活的世界
[00:05:13.000 --> 00:05:14.000]  除了他之外
[00:05:14.000 --> 00:05:15.000]  是沒有其他人了
[00:05:15.000 --> 00:05:17.000]  泰山在森林裡面生活
[00:05:17.000 --> 00:05:18.000]  是沒有其他人了
[00:05:18.000 --> 00:05:20.000]  但是還有大自然
[00:05:20.000 --> 00:05:21.000]  是不是?
[00:05:21.000 --> 00:05:23.000]  有些花草樹木
[00:05:23.000 --> 00:05:24.000]  昆蟲、蛇蟲、樹蟻
[00:05:24.000 --> 00:05:25.000]  有些有毒的
[00:05:25.000 --> 00:05:27.000]  有些有害的
[00:05:27.000 --> 00:05:29.000]  他自己衣不閉體
[00:05:29.000 --> 00:05:31.000]  可能是跟猩猩一樣
[00:05:31.000 --> 00:05:33.000]  但是猩猩多毛
[00:05:33.000 --> 00:05:35.000]  調節溫度
[00:05:35.000 --> 00:05:36.000]  可能是夏天比較辛苦一點
[00:05:36.000 --> 00:05:37.000]  但是冬天
[00:05:37.000 --> 00:05:38.000]  冷一點的時候
[00:05:38.000 --> 00:05:40.000]  即使在森林裡面也會冷
[00:05:40.000 --> 00:05:41.000]  我們假設
[00:05:41.000 --> 00:05:44.000]  他也是有保暖
[00:05:44.000 --> 00:05:48.000]  泰山也要找一層被遮一下自己
[00:05:48.000 --> 00:05:49.000]  找些什麼東西
[00:05:49.000 --> 00:05:53.000]  讓自己晚上的時候
[00:05:53.000 --> 00:05:55.000]  或者是吹風的時候
[00:05:55.000 --> 00:05:57.000]  不要太涼
[00:05:57.000 --> 00:05:59.000]  你會發覺
[00:05:59.000 --> 00:06:01.000]  總之一個人要生活
[00:06:01.000 --> 00:06:04.000]  他只要有一個環境
